Quarter,Time,Down,ToGo,Location,BUF,JAX,Detail,EPB,EPA
1,8:20,3,7,BUF 23,0,7,J.P. Losman pass complete short right to Anthony Thomas for 8 yards (tackle by Terry Cousin),-0.560,1.000
1,7:36,1,10,BUF 31,0,7,Anthony Thomas up the middle for 5 yards (tackle by Daryl Smith),1.000,1.140
1,6:51,2,5,BUF 36,0,7,J.P. Losman pass incomplete short left intended for Lee Evans,1.140,0.430
1,6:42,3,5,BUF 36,0,7,J.P. Losman pass incomplete short left intended for Josh Reed (defended by Terry Cousin),0.430,-0.980
1,6:36,4,5,BUF 36,0,7,"Brian Moorman punts 43 yards, returned by Dennis Northcutt for 12 yards (tackle by John DiGiorgio)",-0.980,-1.140
1,6:25,1,10,JAX 33,0,7,David Garrard pass complete short right to Ernest Wilford for 7 yards (tackle by Terrence McGee),1.140,1.540
1,5:53,2,3,JAX 40,0,7,Maurice Jones-Drew up the middle for -1 yards (tackle by Aaron Schobel),1.540,0.700
1,5:19,3,4,JAX 39,0,7,David Garrard pass complete short left to Dennis Northcutt for 10 yards (tackle by Donte Whitner),0.700,2.190
1,4:47,1,10,JAX 49,0,7,"Maurice Jones-Drew up the middle for no gain (tackle by John DiGiorgio). Penalty on Larry Tripplett: Defensive Offside, 5 yards (no play)",2.190,2.920
1,4:37,1,5,BUF 46,0,7,David Garrard pass incomplete deep left intended for George Wrighster,2.920,2.320
1,4:30,2,5,BUF 46,0,7,Maurice Jones-Drew up the middle for 3 yards (tackle by Bryan Scott),2.320,2.010
1,3:46,3,2,BUF 43,0,7,David Garrard pass complete short right to Ernest Wilford for 8 yards (tackle by Terrence McGee),2.010,3.250
1,3:16,1,10,BUF 35,0,7,Fred Taylor up the middle for no gain (tackle by John McCargo),3.250,2.700
1,2:45,2,10,BUF 35,0,7,David Garrard pass complete short right to Fred Taylor for 5 yards (tackle by Terrence McGee),2.700,2.680
1,2:10,3,5,BUF 30,0,7,David Garrard pass complete short left to Dennis Northcutt for 2 yards (tackle by Donte Whitner),2.680,1.680
1,1:27,4,3,BUF 28,0,10,Josh Scobee 46 yard field goal good,1.680,3.000
1,,,,JAX 30,0,10,"Josh Scobee kicks off 70 yards, returned by Terrence McGee for 16 yards (tackle by Chad Nkang)",0.000,-0.140
1,1:16,1,10,BUF 16,0,10,Anthony Thomas left end for 3 yards (tackle by Justin Durant),-0.140,-0.180
1,0:36,2,7,BUF 19,0,10,J.P. Losman pass complete short left to Josh Reed for 6 yards (tackle by Brian Williams),-0.180,-0.200
Quarter,Time,Down,ToGo,Location,BUF,JAX,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,1,BUF 25,0,10,Anthony Thomas up the middle for 2 yards (tackle by Justin Durant),-0.200,0.740
2,14:27,1,10,BUF 27,0,10,J.P. Losman pass incomplete short middle intended for Lee Evans is intercepted by Sammy Knight at BUF-42 and returned for 15 yards (tackle by Anthony Thomas),0.740,-3.780
2,14:16,1,10,BUF 27,0,10,David Garrard pass incomplete deep middle intended for Ernest Wilford (defended by Jabari Greer),3.780,3.230
2,14:10,2,10,BUF 27,0,10,Maurice Jones-Drew left end for -4 yards (tackle by John DiGiorgio),3.230,2.020
2,13:39,3,14,BUF 31,0,10,David Garrard pass complete short middle to Marcedes Lewis for 14 yards (tackle by Jim Leonhard),2.020,4.440
2,12:50,1,10,BUF 17,0,10,David Garrard sacked by Ashton Youboty for -4 yards,4.440,3.350
2,12:23,2,14,BUF 21,0,10,David Garrard pass complete short left to Matt Jones for 13 yards (tackle by Jabari Greer),3.350,4.800
2,11:37,,,,0,10,Timeout #1 by Jacksonville Jaguars,0.000,4.800
2,11:37,3,1,BUF 8,0,10,Maurice Jones-Drew left end for -7 yards (tackle by Bryan Scott),4.800,2.440
2,10:59,4,8,BUF 15,0,13,Josh Scobee 33 yard field goal good,2.440,3.000
2,,,,JAX 30,0,13,"Josh Scobee kicks off 48 yards, muffed by Kirk Chambers, recovered by Kirk Chambers at BUF-22, and returned for 6 yards",0.000,0.810
2,10:51,1,10,BUF 28,0,13,J.P. Losman pass complete short middle to Anthony Thomas for 7 yards (tackle by Justin Durant),0.810,1.210
2,10:13,2,3,BUF 35,0,13,Anthony Thomas up the middle for 2 yards (tackle by Paul Spicer),1.210,0.760
2,9:32,3,1,BUF 37,0,13,J.P. Losman pass complete short right to Roscoe Parrish for 8 yards (tackle by Jamaal Fudge),0.760,1.930
2,9:04,1,10,BUF 45,0,13,J.P. Losman pass complete short left to Roscoe Parrish for -3 yards (tackle by Derek Landri),1.930,0.980
2,8:24,2,13,BUF 42,0,13,J.P. Losman pass complete short right to Fred Jackson for 13 yards (tackle by Daryl Smith),0.980,2.590
2,7:43,1,10,JAX 45,0,13,J.P. Losman pass complete deep left to Josh Reed for 21 yards,2.590,3.970
2,7:36,1,10,JAX 24,0,13,Fred Jackson up the middle for 8 yards (tackle by Jamaal Fudge),3.970,4.650
2,6:58,2,2,JAX 16,0,13,"Penalty on JAX: Neutral Zone Infraction, 5 yards (no play)",4.650,4.840
2,6:55,1,10,JAX 11,0,13,J.P. Losman pass incomplete short left intended for Lee Evans,4.840,4.140
2,6:49,2,10,JAX 11,0,13,Fred Jackson up the middle for 1 yard (tackle by Paul Spicer),4.140,3.300
2,6:13,3,9,JAX 10,6,13,"J.P. Losman pass complete short right to Anthony Thomas for 10 yards, touchdown",3.300,7.000
2,,,,JAX 2,7,13,Rian Lindell kicks extra point good,0.000,0.000
2,,,,BUF 30,7,13,"Rian Lindell kicks off 71 yards, returned by Maurice Jones-Drew for 34 yards (tackle by Coy Wire)",0.000,1.140
2,5:56,1,10,JAX 33,7,13,Fred Taylor up the middle for 7 yards (tackle by Keith Ellison),1.140,1.540
2,5:17,2,3,JAX 40,7,13,David Garrard pass incomplete deep middle intended for Greg Estandia (defended by George Wilson),1.540,0.830
,,,,,,,"BUF challenged the ruling, and the original play was overturned.",,
2,5:11,3,3,JAX 40,7,13,David Garrard pass complete short left to Maurice Jones-Drew for 10 yards (tackle by Jabari Greer),0.830,2.260
2,4:44,1,10,,7,13,Fred Taylor up the middle for 3 yards (tackle by Angelo Crowell),2.260,2.120
2,4:05,2,7,BUF 47,7,13,David Garrard pass complete short right to Maurice Jones-Drew for 6 yards (tackle by Angelo Crowell),2.120,2.210
2,3:24,3,1,BUF 41,7,13,David Garrard pass incomplete short right intended for Greg Jones,2.210,0.530
2,3:17,,,,7,13,Timeout #2 by Jacksonville Jaguars,0.000,0.530
2,3:17,4,1,BUF 41,7,13,Maurice Jones-Drew left end for -6 yards (tackle by Aaron Schobel),0.530,-2.060
2,3:12,1,10,BUF 47,7,13,Anthony Thomas up the middle for 5 yards (tackle by Brian Williams),2.060,2.190
2,2:33,2,5,JAX 48,7,13,Anthony Thomas left end for 4 yards (tackle by Grady Jackson),2.190,2.020
2,2:00,3,1,JAX 44,7,13,"J.P. Losman up the middle for -1 yards (tackle by Jamaal Fudge). J.P. Losman fumbles (forced by Jamaal Fudge), recovered by Jamaal Fudge at JAX-45 (tackle by Derrick Dockery)",2.020,-1.930
,,,,,,,"Replay Assistant challenged the ruling, and the play was upheld.",,
2,1:56,1,10,JAX 45,7,13,Fred Taylor up the middle for 11 yards (tackle by George Wilson),1.930,2.650
2,1:42,,,,7,13,Timeout #1 by Buffalo Bills,0.000,2.650
2,1:42,1,10,BUF 44,7,13,David Garrard pass complete short left to Marcedes Lewis for 10 yards (tackle by Ryan Denney),2.650,3.310
2,1:09,1,10,BUF 34,7,13,David Garrard pass complete to Fred Taylor for 9 yards (tackle by Angelo Crowell),3.310,3.990
2,0:40,2,1,BUF 25,7,13,Fred Taylor up the middle for 10 yards (tackle by Kyle Williams),3.990,4.580
2,0:18,1,10,BUF 15,7,13,David Garrard for 7 yards (tackle by George Wilson),4.580,5.220
2,0:18,,,,7,13,Timeout #2 by Buffalo Bills,0.000,5.220
2,0:18,2,3,BUF 8,7,13,David Garrard pass incomplete short middle intended for Marcedes Lewis (defended by John McCargo),5.220,4.450
2,0:14,3,3,BUF 8,7,13,David Garrard pass complete to Ernest Wilford for 4 yards (tackle by Terrence McGee),4.450,6.280
2,0:06,,,,7,13,Timeout #3 by Jacksonville Jaguars,0.000,6.280
2,0:06,1,4,BUF 4,7,16,Josh Scobee 22 yard field goal good,6.280,3.000
2,,,,JAX 30,7,16,"Josh Scobee kicks off 61 yards, returned by Terrence McGee for 26 yards (tackle by Terry Cousin)",0.000,0.940
Quarter,Time,Down,ToGo,Location,BUF,JAX,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,BUF 30,7,16,"Rian Lindell kicks off 69 yards, returned by Maurice Jones-Drew for 19 yards (tackle by Dwayne Wright)",0.000,0.280
3,14:54,1,10,JAX 20,7,16,David Garrard pass incomplete short left intended for Dennis Northcutt (defended by Jabari Greer),0.280,-0.270
3,14:50,2,10,JAX 20,7,16,Fred Taylor up the middle for no gain (tackle by Ryan Denney),-0.270,-0.960
3,14:11,3,10,JAX 20,7,16,David Garrard pass complete deep right to Ernest Wilford for 20 yards (tackle by George Wilson),-0.960,1.600
3,13:36,1,10,JAX 40,7,16,Fred Taylor up the middle for 1 yard (tackle by Angelo Crowell),1.600,1.190
3,12:57,2,9,JAX 41,7,16,David Garrard pass complete short right to Dennis Northcutt for 14 yards (tackle by Terrence McGee),1.190,2.590
3,12:19,1,10,BUF 45,7,16,David Garrard pass complete short right to George Wrighster for 7 yards (tackle by Donte Whitner),2.590,2.990
3,12:02,2,3,BUF 38,7,16,Fred Taylor up the middle for 4 yards (tackle by Angelo Crowell),2.990,3.310
3,11:17,1,10,BUF 34,7,16,Maurice Jones-Drew left end for -2 yards (tackle by Angelo Crowell and Keith Ellison),3.310,2.500
3,10:36,2,12,BUF 36,7,16,David Garrard pass incomplete deep left intended for Marcedes Lewis,2.500,1.820
3,10:28,3,12,BUF 36,7,16,David Garrard pass complete deep right to Dennis Northcutt for 24 yards (tackle by Jim Leonhard),1.820,4.780
3,10:09,1,10,BUF 12,7,16,Maurice Jones-Drew up the middle for 5 yards (tackle by Angelo Crowell),4.780,5.020
3,9:25,,,,7,16,Timeout #1 by Jacksonville Jaguars,0.000,5.020
3,9:25,2,5,BUF 7,7,16,Greg Jones up the middle for 3 yards (tackle by Ryan Denney),5.020,4.840
3,8:51,3,2,BUF 4,7,16,Maurice Jones-Drew up the middle for -1 yards (tackle by Kyle Williams),4.840,3.020
3,8:09,4,3,BUF 5,7,19,Josh Scobee 23 yard field goal good,3.020,3.000
3,,,,JAX 30,7,19,"Josh Scobee kicks off 68 yards, muffed by Terrence McGee, recovered by Terrence McGee at BUF-2, and returned for 11 yards",0.000,-0.320
3,7:57,1,10,BUF 13,7,19,J.P. Losman pass complete short right to Anthony Thomas for 3 yards (tackle by Clint Ingram),-0.320,-0.440
3,7:14,2,7,BUF 16,7,19,J.P. Losman pass complete short left to Robert Royal for 5 yards (tackle by Daryl Smith),-0.440,-0.470
3,6:29,3,2,BUF 21,7,19,J.P. Losman sacked by Paul Spicer for -8 yards,-0.470,-2.490
3,6:08,,,,7,19,Timeout #1 by Buffalo Bills,0.000,-2.490
3,6:07,4,10,BUF 13,7,19,"Brian Moorman punts 42 yards, muffed catch by Chad Nkang, recovered by Justin Jenkins and returned for no gain",-2.490,2.590
,,,,,,,"JAX challenged the ruling, and the play was upheld.",,
3,5:50,1,10,JAX 45,7,19,Anthony Thomas right end for 5 yards (tackle by Clint Ingram),2.590,2.720
3,5:08,2,5,JAX 40,7,19,J.P. Losman pass incomplete short left intended for Anthony Thomas,2.720,2.010
3,5:01,3,5,JAX 40,7,19,J.P. Losman up the middle for 6 yards (tackle by Terry Cousin and Paul Spicer),2.010,3.310
3,4:20,1,10,JAX 34,7,19,Anthony Thomas up the middle for 5 yards (tackle by Sammy Knight),3.310,3.450
3,3:40,2,5,JAX 29,7,19,Anthony Thomas up the middle for 2 yards (tackle by Rob Meier),3.450,3.010
3,2:58,3,3,JAX 27,7,19,Anthony Thomas left end for 2 yards (tackle by Daryl Smith and John Henderson),3.010,1.950
3,2:13,4,1,JAX 25,7,19,Fred Jackson up the middle for 1 yard (tackle by Justin Durant),1.950,3.970
3,1:37,1,10,JAX 24,13,19,"Roscoe Parrish left end for 24 yards, touchdown",3.970,7.000
3,,,,JAX 2,14,19,Rian Lindell kicks extra point good,0.000,0.000
3,,,,BUF 30,14,19,"Rian Lindell kicks off 70 yards, returned by Maurice Jones-Drew for 13 yards (tackle by Mario Haggan). Penalty on Dwayne Wright: Offside on Free Kick, 5 yards (no play)",0.000,0.000
3,,,,BUF 25,14,19,Rian Lindell kicks off 68 yards,0.000,1.930
3,1:23,1,10,JAX 45,14,19,David Garrard pass incomplete short left intended for Greg Estandia (defended by John DiGiorgio),1.930,1.380
3,1:18,2,10,JAX 45,14,19,David Garrard pass incomplete short middle intended for Marcedes Lewis,1.380,0.700
3,1:14,3,10,JAX 45,14,19,David Garrard pass complete deep left to Ernest Wilford for 21 yards (tackle by Jim Leonhard),0.700,3.310
3,0:31,1,10,BUF 34,14,19,David Garrard pass complete deep left to Marcedes Lewis for 24 yards (tackle by Terrence McGee),3.310,4.910
Quarter,Time,Down,ToGo,Location,BUF,JAX,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,BUF 10,14,19,David Garrard pass incomplete short left intended for Greg Jones,4.910,4.190
4,14:57,2,10,BUF 10,14,19,David Garrard pass complete short middle to Marcedes Lewis for 8 yards (tackle by Keith Ellison),4.190,4.950
4,14:16,3,2,BUF 2,14,19,David Garrard pass incomplete short left intended for Matt Jones,4.950,3.250
4,14:12,4,2,BUF 2,14,22,Josh Scobee 20 yard field goal good,3.250,3.000
4,,,,JAX 30,14,22,"Josh Scobee kicks off 73 yards, returned by Terrence McGee for 20 yards (tackle by Reggie Nelson)",0.000,-0.060
4,14:06,1,10,BUF 17,14,22,Anthony Thomas up the middle for 2 yards (tackle by Grady Jackson),-0.060,-0.250
4,13:27,2,8,BUF 19,14,22,Anthony Thomas left end for 1 yard (tackle by Brian Williams),-0.250,-0.870
4,12:53,3,7,BUF 20,14,22,J.P. Losman pass complete short right to Anthony Thomas for 7 yards (tackle by Terry Cousin),-0.870,0.740
4,12:16,1,10,BUF 27,14,22,J.P. Losman pass complete short left to Fred Jackson for 12 yards (tackle by Daryl Smith),0.740,1.530
4,11:39,1,10,BUF 39,14,22,J.P. Losman pass complete short right to Michael Gaines for 19 yards (tackle by Sammy Knight),1.530,2.790
4,10:55,1,10,JAX 42,14,22,Fred Jackson right end for 5 yards (tackle by Justin Durant),2.790,2.920
4,10:14,2,5,JAX 37,14,22,Fred Jackson up the middle for 3 yards (tackle by Jeremy Mincey),2.920,2.610
4,9:28,3,2,JAX 34,14,22,"Penalty on Derrick Dockery: False Start, 5 yards (no play)",2.610,1.950
4,9:08,3,7,JAX 39,14,22,J.P. Losman pass complete short left to Josh Reed for 7 yards (tackle by Reggie Nelson),1.950,3.450
4,8:37,1,10,JAX 32,14,22,J.P. Losman pass complete short left to Fred Jackson for -1 yards (tackle by Clint Ingram),3.450,2.770
4,7:58,2,11,JAX 33,14,22,J.P. Losman pass incomplete short middle intended for Josh Reed is intercepted by Justin Durant at JAX-25 and returned for 2 yards (tackle by Josh Reed),2.770,-0.740
4,7:50,1,10,JAX 27,14,22,Fred Taylor up the middle for no gain (tackle by Ryan Denney and Larry Tripplett),0.740,0.200
4,7:10,2,10,JAX 27,14,22,David Garrard pass incomplete deep middle intended for Ernest Wilford,0.200,-0.490
4,7:02,3,10,JAX 27,14,22,David Garrard pass incomplete short left intended for Ernest Wilford,-0.490,-1.570
4,6:57,4,10,JAX 27,14,22,"Adam Podlesh punts 51 yards, returned by Roscoe Parrish for 12 yards (tackle by Justin Durant)",-1.570,-1.200
4,6:41,1,10,BUF 34,14,22,J.P. Losman pass complete short left to Anthony Thomas for 5 yards (tackle by Daryl Smith),1.200,1.330
4,6:07,2,5,BUF 39,14,22,Anthony Thomas up the middle for 8 yards (tackle by Daryl Smith),1.330,2.060
4,5:31,1,10,BUF 47,14,22,J.P. Losman pass incomplete deep right intended for Roscoe Parrish,2.060,1.520
4,5:22,2,10,BUF 47,14,22,J.P. Losman pass incomplete deep right intended for Lee Evans,1.520,0.830
4,5:16,3,10,BUF 47,14,22,J.P. Losman pass incomplete deep right intended for Josh Reed. Penalty on Anthony Thomas: Offensive Holding (Declined),0.830,-0.260
4,5:10,4,10,BUF 47,14,22,Brian Moorman punts 26 yards,-0.260,-0.740
4,5:02,1,10,JAX 27,14,22,Fred Taylor up the middle for 11 yards (tackle by Donte Whitner),0.740,1.470
4,4:16,1,10,JAX 38,14,22,Maurice Jones-Drew up the middle for 6 yards (tackle by Angelo Crowell),1.470,1.730
4,3:31,2,4,JAX 44,14,22,Fred Taylor up the middle for -3 yards (tackle by Jabari Greer),1.730,0.630
4,2:49,3,7,JAX 41,14,28,"David Garrard pass complete short middle to Reggie Williams for 59 yards, touchdown",0.630,7.000
4,,,,BUF 2,14,29,Josh Scobee kicks extra point good,0.000,0.000
4,,,,JAX 30,14,29,"Josh Scobee kicks off 70 yards, touchback",0.000,0.280
4,2:39,1,10,BUF 20,14,29,J.P. Losman pass complete short right to Anthony Thomas for 6 yards (tackle by Clint Ingram),0.280,0.540
4,2:14,2,4,BUF 26,14,29,"J.P. Losman pass incomplete short right intended for Robert Royal. Penalty on Jason Peters: Offensive Holding, 10 yards (no play)",0.540,-0.940
4,2:10,2,14,BUF 16,14,29,J.P. Losman up the middle for 1 yard (tackle by Derek Landri),-0.940,-1.510
4,2:00,3,13,BUF 17,14,29,J.P. Losman pass incomplete deep left intended for Lee Evans,-1.510,-2.320
4,1:54,4,13,BUF 17,14,29,J.P. Losman pass incomplete deep right intended for Josh Reed,-2.320,-4.440
4,1:48,1,10,BUF 17,14,35,"Maurice Jones-Drew up the middle for 17 yards, touchdown",4.440,7.000
4,,,,BUF 2,14,36,Josh Scobee kicks extra point good,0.000,0.000
4,,,,JAX 30,14,36,"Josh Scobee kicks off 71 yards, returned by Terrence McGee for 20 yards (tackle by Montell Owens)",0.000,0.150
4,1:37,1,10,BUF 19,14,36,J.P. Losman pass complete short right to Fred Jackson for 23 yards (tackle by Daryl Smith),0.150,1.730
4,1:26,1,10,BUF 42,14,36,J.P. Losman pass complete short right to Fred Jackson for no gain,1.730,1.190
4,1:14,,,,14,36,Timeout #2 by Buffalo Bills,0.000,1.190
4,1:14,2,10,BUF 42,14,36,J.P. Losman pass incomplete short left intended for Roscoe Parrish,1.190,0.500
4,1:09,3,10,BUF 42,14,36,J.P. Losman pass complete short left to Roscoe Parrish for 10 yards (tackle by Terry Cousin),0.500,2.390
4,0:44,1,10,JAX 48,14,36,J.P. Losman pass complete short middle to Lee Evans for 12 yards (tackle by Brian Iwuh),2.390,3.180
4,0:37,,,,14,36,Timeout #3 by Buffalo Bills,0.000,3.180
4,0:37,1,10,JAX 36,14,36,J.P. Losman pass incomplete short middle intended for Fred Jackson,3.180,2.640
4,0:33,2,10,JAX 36,14,36,J.P. Losman pass complete short left to Lee Evans for 7 yards (tackle by Terry Cousin),2.640,2.870
4,0:13,3,3,JAX 29,14,36,J.P. Losman pass complete short right to Josh Reed for 7 yards (tackle by Scott Starks),2.870,4.110
4,0:13,1,10,JAX 22,14,36,"J.P. Losman pass complete short middle to Fred Jackson for 5 yards (tackle by Brian Williams). Penalty on JAX: Defensive Offside (Offsetting), Penalty on BUF: Illegal Formation (Offsetting) (no play)",4.110,4.110
4,0:00,1,10,JAX 22,14,36,J.P. Losman pass complete short left to Roscoe Parrish for 11 yards (tackle by Brian Williams),4.110,3.380
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
