#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,OAK 23,13,6:27,72,Field Goal
2,1,5:41,OAK 31,5,2:58,8,Punt
3,2,14:13,OAK 12,3,0:59,8,Punt
4,2,12:13,OAK 20,11,5:27,80,Touchdown
5,2,1:44,OAK 30,5,1:26,70,Touchdown
6,3,13:24,OAK 8,9,3:59,76,Field Goal
7,3,3:32,OAK 20,7,4:02,80,Touchdown
8,4,10:57,OAK 20,4,2:31,23,Fumble
9,4,6:28,OAK 20,3,2:27,3,Punt
10,4,4:01,CLE 43,3,1:35,5,Punt
11,4,0:38,OAK 12,1,0:38,-1,End of Game
