Quarter,Time,Down,ToGo,Location,SEA,ARI,Detail,EPB,EPA
1,4:42,4,1,ARI 49,7,0,"Ben Graham punts 40 yards, fair catch by Justin Forsett",-0.130,0.370
1,4:35,1,10,SEA 11,7,0,Maurice Morris up the middle for 4 yards (tackle by Chike Okeafor and Gerald Hayes),-0.370,-0.430
1,4:04,2,6,SEA 15,7,0,Seneca Wallace pass complete short left to Maurice Morris for 11 yards (tackle by Dominique Rodgers-Cromartie),-0.430,0.670
1,3:23,1,10,SEA 26,7,0,Seneca Wallace pass incomplete short right intended for Deion Branch (defended by Calais Campbell),0.670,0.130
1,3:21,2,10,SEA 26,7,0,Maurice Morris right tackle for 1 yard (tackle by Chike Okeafor),0.130,-0.430
1,2:37,3,9,SEA 27,7,0,Seneca Wallace pass incomplete short right intended for Deion Branch,-0.430,-1.570
1,2:30,4,9,SEA 27,7,0,"Jon Ryan punts 49 yards, returned by Steve Breaston for no gain",-1.570,-0.540
1,2:18,1,10,ARI 24,7,0,Edgerrin James left tackle for 4 yards (tackle by Julian Peterson),0.540,0.540
1,1:41,2,6,ARI 28,7,0,Kurt Warner pass complete short left to Early Doucet for 6 yards (tackle by Kelly Jennings),0.540,1.200
1,1:01,1,10,ARI 34,7,0,Edgerrin James right tackle for 8 yards (tackle by Brian Russell),1.200,1.740
1,0:15,2,2,ARI 42,7,0,Kurt Warner pass incomplete deep left intended for Jerheme Urban,1.740,1.030
1,0:09,3,2,ARI 42,7,0,"Penalty on Leonard Pope: False Start, 5 yards (no play)",1.030,0.370
1,0:09,3,7,ARI 37,7,0,Kurt Warner pass incomplete short left intended for Ben Patrick,0.370,-0.910
1,0:03,4,7,ARI 37,7,0,"Ben Graham punts 45 yards, returned by Justin Forsett for no gain. Penalty on Lance Laury: Offensive Holding (Declined), Penalty on Jordan Babineaux: Illegal Block Above the Waist, 10 yards",-0.910,0.380
Quarter,Time,Down,ToGo,Location,SEA,ARI,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,SEA 10,7,0,Seneca Wallace pass complete short left to Deion Branch for 14 yards,-0.380,0.540
2,14:38,1,10,SEA 24,7,0,Maurice Morris right tackle for 3 yards (tackle by Bertrand Berry),0.540,0.400
2,14:00,2,7,SEA 27,7,0,T.J. Duckett up the middle for 4 yards (tackle by Karlos Dansby),0.400,0.230
2,13:22,3,3,SEA 31,7,0,Julius Jones right end for 4 yards (tackle by Adrian Wilson),0.230,1.270
2,12:45,1,10,SEA 35,7,0,Julius Jones up the middle for 2 yards (tackle by Ralph Brown and Chike Okeafor),1.270,0.990
2,12:14,2,8,SEA 37,7,0,Seneca Wallace right end for 12 yards (tackle by Roderick Hood),0.990,2.190
2,11:40,1,10,SEA 49,7,0,Maurice Morris right tackle for 2 yards (tackle by Karlos Dansby),2.190,1.920
2,11:02,2,8,ARI 49,7,0,Seneca Wallace pass incomplete short left intended for Courtney Taylor (defended by Dominique Rodgers-Cromartie),1.920,1.220
2,10:58,3,8,ARI 49,7,0,"Seneca Wallace pass incomplete short right intended for Courtney Taylor (defended by Roderick Hood). Penalty on Roderick Hood: Defensive Pass Interference, 10 yards (no play)",1.220,2.980
2,10:54,1,10,ARI 39,7,0,Maurice Morris right tackle for 2 yards (tackle by Karlos Dansby),2.980,2.710
2,10:20,2,8,ARI 37,7,0,Seneca Wallace pass complete short middle to Leonard Weaver for 7 yards (tackle by Bertrand Berry),2.710,2.940
2,9:38,3,1,ARI 30,7,0,T.J. Duckett up the middle for 2 yards (tackle by Alan Branch and Monty Beisel),2.940,3.710
2,8:55,1,10,ARI 28,7,0,T.J. Duckett left tackle for 3 yards (tackle by Darnell Dockett and Bryan Robinson),3.710,3.570
2,8:21,2,7,ARI 25,7,0,"Penalty on Kyle Williams: False Start, 5 yards (no play)",3.570,2.900
2,8:04,2,12,ARI 30,7,0,Seneca Wallace pass incomplete deep right intended for Courtney Taylor (defended by Roderick Hood),2.900,2.210
2,7:57,3,12,ARI 30,7,0,Leonard Weaver up the middle for 7 yards (tackle by Darnell Dockett and Dominique Rodgers-Cromartie),2.210,1.980
2,7:14,4,5,ARI 23,7,0,Olindo Mare 42 yard field goal no good,1.980,-1.070
2,7:10,1,10,ARI 32,7,0,Kurt Warner pass complete deep right to Larry Fitzgerald for 50 yards (tackle by Marcus Trufant),1.070,4.370
2,6:39,1,10,SEA 18,7,0,Edgerrin James up the middle for 2 yards (tackle by Darryl Tapp and Deon Grant),4.370,4.090
2,5:57,2,8,SEA 16,7,0,Kurt Warner pass incomplete short right intended for Larry Fitzgerald (defended by Rocky Bernard),4.090,3.300
2,5:52,3,8,SEA 16,7,6,"Kurt Warner pass complete deep left to Jerheme Urban for 16 yards, touchdown",3.300,7.000
2,,,,SEA 2,7,7,Neil Rackers kicks extra point good,0.000,0.000
2,,,,ARI 30,7,7,"Neil Rackers kicks off 63 yards, returned by Justin Forsett for 24 yards (tackle by Michael Adams)",0.000,1.000
2,5:39,1,10,SEA 31,7,7,Seneca Wallace pass incomplete short left intended for Maurice Morris (defended by Karlos Dansby),1.000,0.460
2,5:33,2,10,SEA 31,7,7,Seneca Wallace pass incomplete short middle intended for Bobby Engram (defended by Ralph Brown),0.460,-0.230
2,5:30,3,10,SEA 31,7,7,"Maurice Morris left end for -4 yards (tackle by Karlos Dansby). Maurice Morris fumbles (forced by Karlos Dansby), recovered by Ralph Brown at SEA-23 and returned for 11 yards (tackle by John Carlson). Penalty on Mansfield Wrotto: Offensive Holding (Declined)",-0.230,-4.780
2,5:16,1,10,SEA 12,7,7,Kurt Warner pass complete short middle to Leonard Pope for 7 yards (tackle by Will Herring),4.780,5.410
2,4:29,2,3,SEA 5,7,13,"Kurt Warner pass complete short right to Larry Fitzgerald for 5 yards, touchdown",5.410,7.000
2,,,,SEA 2,7,14,Neil Rackers kicks extra point good,0.000,0.000
2,,,,ARI 30,7,14,"Neil Rackers kicks off 72 yards, returned by Josh Wilson for 28 yards (tackle by Monty Beisel)",0.000,0.670
2,4:17,1,10,SEA 26,7,14,Seneca Wallace pass complete deep right to Koren Robinson for 16 yards,0.670,1.730
2,3:55,1,10,SEA 42,7,14,Maurice Morris right tackle for 4 yards (tackle by Darnell Dockett),1.730,1.730
2,3:21,2,6,SEA 46,7,14,Seneca Wallace pass complete short right to Bobby Engram for 12 yards (tackle by Roderick Hood),1.730,2.790
2,2:49,1,10,ARI 42,7,14,Seneca Wallace pass complete short right to Bobby Engram for 5 yards (tackle by Ralph Brown),2.790,2.920
2,2:14,2,5,ARI 37,7,14,Seneca Wallace pass complete short left to Bobby Engram for 6 yards (tackle by Ralph Brown),2.920,3.510
2,2:00,1,10,ARI 31,7,14,"Maurice Morris for 7 yards (tackle by Karlos Dansby). Penalty on Mansfield Wrotto: Offensive Holding, 9 yards (no play)",3.510,2.920
2,1:53,1,19,ARI 40,7,14,Seneca Wallace pass complete short right to Bobby Engram for 10 yards (tackle by Dominique Rodgers-Cromartie),2.920,3.100
2,1:24,2,9,ARI 30,13,14,"Seneca Wallace pass complete deep right to Deion Branch for 30 yards, touchdown",3.100,7.000
2,,,,ARI 2,14,14,Olindo Mare kicks extra point good,0.000,0.000
2,,,,SEA 30,14,14,"Olindo Mare kicks off 70 yards, touchback",0.000,0.280
2,1:17,1,10,ARI 20,14,14,Kurt Warner pass complete short left to Early Doucet for 8 yards (tackle by Kelly Jennings),0.280,0.810
2,1:11,2,2,ARI 28,14,14,Kurt Warner pass incomplete short left intended for J.J. Arrington (defended by Julian Peterson),0.810,0.100
2,1:07,3,2,ARI 28,14,14,Kurt Warner pass complete deep left to Larry Fitzgerald for 22 yards (tackle by Marcus Trufant),0.100,2.260
2,1:01,1,10,,14,14,"Kurt Warner pass incomplete short left intended for J.J. Arrington. Penalty on Kurt Warner: Intentional Grounding, 10 yards",2.260,0.360
2,0:35,2,20,ARI 40,14,14,"Kurt Warner pass incomplete short middle intended for Jerheme Urban. Penalty on Deuce Lutui: Offensive Holding, 10 yards (no play)",0.360,-0.990
2,0:29,2,30,ARI 30,14,14,J.J. Arrington right tackle for 9 yards (tackle by Deon Grant),-0.990,-0.430
2,0:06,,,,14,14,Timeout #2 by Arizona Cardinals,0.000,-0.430
2,0:06,3,21,ARI 39,14,14,Kurt Warner pass incomplete short right intended for J.J. Arrington is intercepted by Lofa Tatupu at ARI-43 and returned for 16 yards (tackle by Lyle Sendlein),-0.430,0.000
Quarter,Time,Down,ToGo,Location,SEA,ARI,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,SEA 30,14,14,"Olindo Mare kicks off 73 yards, returned by J.J. Arrington for 26 yards (tackle by Owen Schmitt)",0.000,0.480
3,15:00,1,10,ARI 23,14,14,Kurt Warner pass complete short right to Jerheme Urban for 7 yards (tackle by Kelly Jennings),0.480,0.880
3,14:22,2,3,ARI 30,14,14,Kurt Warner pass incomplete deep right intended for Larry Fitzgerald,0.880,0.170
3,14:17,3,3,ARI 30,14,14,Kurt Warner pass incomplete short left intended for Leonard Pope,0.170,-1.370
3,14:12,4,3,ARI 30,14,14,Ben Graham punts 43 yards,-1.370,-0.740
3,14:05,1,10,SEA 27,14,14,Seneca Wallace pass incomplete short right intended for John Carlson (defended by Gerald Hayes),0.740,0.200
3,14:01,2,10,SEA 27,14,14,"Seneca Wallace sacked by Antonio Smith for -7 yards. Seneca Wallace fumbles (forced by Antonio Smith), recovered by Kyle Williams at SEA-20",0.200,-1.420
3,13:18,3,17,SEA 20,14,14,Seneca Wallace pass complete short right to Leonard Weaver for 7 yards (tackle by Adrian Wilson),-1.420,-1.570
3,12:53,4,10,SEA 27,14,14,Jon Ryan punts 41 yards,-1.570,-1.070
3,12:41,1,10,ARI 32,14,14,Edgerrin James left end for 13 yards (tackle by Brian Russell),1.070,1.930
3,12:03,1,10,ARI 45,14,14,Edgerrin James left end for 8 yards (tackle by Brian Russell),1.930,2.460
3,11:24,2,2,SEA 47,14,14,Tim Hightower right tackle for 1 yard (tackle by Deon Grant),2.460,1.880
3,10:44,3,1,SEA 46,14,14,Kurt Warner pass complete short left to Early Doucet for 12 yards (tackle by Marcus Trufant),1.880,3.310
3,10:05,1,10,SEA 34,14,14,"Edgerrin James up the middle for 4 yards (tackle by Deon Grant and Lofa Tatupu). Penalty on Reggie Wells: Offensive Holding, 10 yards (no play)",3.310,2.650
3,9:37,1,20,SEA 44,14,14,Kurt Warner pass complete short middle to Edgerrin James for 6 yards (tackle by Julian Peterson),2.650,2.230
3,8:55,2,14,SEA 38,14,14,Kurt Warner pass incomplete short right intended for Steve Breaston,2.230,1.550
3,8:49,3,14,SEA 38,14,20,"Kurt Warner pass complete deep right to Larry Fitzgerald for 38 yards, touchdown",1.550,7.000
3,,,,SEA 2,14,21,Neil Rackers kicks extra point good,0.000,0.000
3,,,,ARI 30,14,21,"Neil Rackers kicks off 70 yards, returned by Josh Wilson for 36 yards (tackle by Neil Rackers)",0.000,1.330
3,8:34,1,10,SEA 36,14,21,Maurice Morris up the middle for 3 yards (tackle by Chike Okeafor),1.330,1.200
3,7:58,2,7,SEA 39,14,21,"Maurice Morris up the middle for -1 yards (tackle by Adrian Wilson and Darnell Dockett). Penalty on Mansfield Wrotto: Offensive Holding, 10 yards (no play)",1.200,-0.160
3,7:30,2,17,SEA 29,14,21,Seneca Wallace pass complete short right to Deion Branch for 16 yards (tackle by Roderick Hood),-0.160,1.290
3,6:59,3,1,SEA 45,14,21,T.J. Duckett right end for -1 yards (tackle by Karlos Dansby),1.290,-0.460
3,6:16,4,2,SEA 44,14,21,"Jon Ryan punts 45 yards, returned by Steve Breaston for 21 yards (tackle by C.J. Wallace)",-0.460,-1.070
3,6:04,1,10,ARI 32,14,21,Edgerrin James up the middle for 1 yard (tackle by Brandon Mebane and Rocky Bernard),1.070,0.660
3,5:19,,,,14,21,Timeout #1 by Arizona Cardinals,0.000,0.660
3,5:19,2,9,ARI 33,14,21,Kurt Warner pass complete deep left to Ben Patrick for 17 yards (tackle by Marcus Trufant),0.660,2.260
3,4:41,1,10,SEA 50,14,21,Edgerrin James up the middle for 2 yards (tackle by Lawrence Jackson),2.260,1.980
3,4:01,2,8,SEA 48,14,21,Kurt Warner pass complete short right to Tim Castille for 5 yards (tackle by Marcus Trufant),1.980,1.950
3,3:18,3,3,SEA 43,14,21,Kurt Warner pass complete short right to Jerheme Urban for 14 yards (tackle by Lofa Tatupu),1.950,3.640
3,2:48,1,10,SEA 29,14,21,Kurt Warner pass complete short left to Larry Fitzgerald for 15 yards (tackle by Marcus Trufant),3.640,4.650
3,2:07,1,10,SEA 14,14,21,Edgerrin James right tackle for no gain (tackle by Will Herring),4.650,4.000
3,1:28,2,10,SEA 14,14,21,Kurt Warner pass incomplete short right intended for Ben Patrick,4.000,3.110
3,1:22,3,10,SEA 14,14,27,"Kurt Warner pass complete short left to Steve Breaston for 14 yards, touchdown",3.110,7.000
3,,,,SEA 2,14,28,Neil Rackers kicks extra point good,0.000,0.000
3,,,,ARI 30,14,28,"Neil Rackers kicks off 70 yards, touchback",0.000,0.280
3,1:16,1,10,SEA 20,14,28,Seneca Wallace pass incomplete short right intended for Bobby Engram,0.280,-0.270
3,1:12,2,10,SEA 20,14,28,Seneca Wallace pass incomplete short right intended for Deion Branch,-0.270,-0.960
3,1:05,3,10,SEA 20,14,28,"Seneca Wallace pass incomplete short right intended for Deion Branch (defended by Roderick Hood). Penalty on Roderick Hood: Defensive Pass Interference, 5 yards (no play)",-0.960,0.610
3,0:58,1,10,SEA 25,14,28,"Maurice Morris left end for 16 yards (tackle by Monty Beisel and Antrel Rolle). Penalty on Monty Beisel: Face Mask (15 Yards), 15 yards",0.610,2.650
3,0:36,1,10,ARI 44,14,28,Seneca Wallace pass incomplete deep left intended for Koren Robinson (defended by Adrian Wilson),2.650,2.110
3,0:29,2,10,ARI 44,14,28,"Maurice Morris right tackle for -2 yards (tackle by Bryan Robinson). Penalty on Bryan Robinson: Face Mask (15 Yards), 15 yards",2.110,3.510
3,0:06,1,10,ARI 31,14,28,Maurice Morris right tackle for -2 yards (tackle by Calais Campbell),3.510,2.700
Quarter,Time,Down,ToGo,Location,SEA,ARI,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,12,ARI 33,14,28,Seneca Wallace pass complete short middle to Koren Robinson for 13 yards (tackle by Antrel Rolle),2.700,4.240
4,14:28,1,10,ARI 20,14,28,Seneca Wallace pass incomplete deep right intended for Deion Branch,4.240,3.690
4,14:21,2,10,ARI 20,14,28,Seneca Wallace pass complete short right to Deion Branch for 12 yards (tackle by Victor Hobson),3.690,5.370
4,13:41,1,8,ARI 8,14,28,Seneca Wallace pass incomplete short right intended for Deion Branch,5.370,4.570
4,13:36,2,8,ARI 8,14,28,Seneca Wallace pass complete short right to Maurice Morris for 5 yards (tackle by Adrian Wilson),4.570,4.720
4,12:52,3,3,ARI 3,14,28,Seneca Wallace up the middle for 1 yard (tackle by Antrel Rolle),4.720,3.250
4,12:11,4,2,ARI 2,20,28,"Seneca Wallace pass complete short middle to Deion Branch for 2 yards, touchdown",3.250,7.000
4,,,,ARI 2,21,28,Olindo Mare kicks extra point good,0.000,0.000
4,,,,SEA 30,21,28,"Olindo Mare kicks off 70 yards, touchback",0.000,0.280
4,12:04,1,10,ARI 20,21,28,Matt Leinart pass complete short left to Steve Breaston for 29 yards (tackle by Will Herring),0.280,2.190
4,11:30,1,10,ARI 49,21,28,Matt Leinart pass incomplete short right intended for Ben Patrick,2.190,1.650
4,11:28,2,10,ARI 49,21,28,Edgerrin James right end for 35 yards (tackle by Darryl Tapp and Deon Grant),1.650,4.510
4,10:39,1,10,SEA 16,21,28,"Edgerrin James left tackle for no gain (tackle by Will Herring). Penalty on Baraka Atkins: Face Mask (15 Yards), 8 yards",4.510,5.370
4,10:09,1,8,SEA 8,21,28,Tim Hightower up the middle for 2 yards (tackle by Howard Green),5.370,4.950
4,9:22,2,6,SEA 6,21,28,"Penalty on Matt Leinart: Delay of Game, 5 yards (no play)",4.950,4.020
4,9:01,2,11,SEA 11,21,28,Matt Leinart pass complete short right to Jerheme Urban for 6 yards (tackle by Marcus Trufant),4.020,4.260
4,8:37,3,5,SEA 5,21,28,Matt Leinart pass incomplete short left intended for Jerheme Urban (defended by Deon Grant),4.260,3.010
4,8:31,4,5,SEA 5,21,31,Neil Rackers 23 yard field goal good,3.010,3.000
4,,,,ARI 30,21,31,"Neil Rackers kicks off 72 yards, returned by Josh Wilson for 26 yards (tackle by Pago Togafau)",0.000,0.540
4,8:20,1,10,SEA 24,21,31,Seneca Wallace pass incomplete short right intended for Maurice Morris,0.540,0.000
4,8:15,2,10,SEA 24,21,31,Seneca Wallace pass incomplete short right intended for Deion Branch,0.000,-0.690
4,8:09,3,10,SEA 24,21,31,"Penalty on Na'Shan Goddard: False Start, 5 yards (no play)",-0.690,-1.430
4,8:09,3,15,SEA 19,21,31,"Penalty on Ray Willis: False Start, 5 yards (no play)",-1.430,-2.450
4,8:09,,,,21,31,Timeout #1 by Seattle Seahawks,0.000,-2.450
4,8:09,3,20,SEA 14,21,31,Seneca Wallace pass complete short right to Leonard Weaver for 11 yards (tackle by Pago Togafau). Penalty on Na'Shan Goddard: Offensive Holding (Declined),-2.450,-1.700
4,8:00,4,9,SEA 25,21,31,Jon Ryan punts 46 yards,-1.700,-0.870
4,7:27,1,10,ARI 29,21,31,Edgerrin James up the middle for 5 yards (tackle by Baraka Atkins),0.870,1.000
4,6:43,2,5,ARI 34,21,31,Matt Leinart pass complete deep left to Steve Breaston for 35 yards (tackle by Josh Wilson),1.000,3.510
4,5:56,1,10,SEA 31,21,31,Edgerrin James right end for 11 yards (tackle by Brian Russell),3.510,4.240
4,4:59,1,10,SEA 20,21,31,Tim Hightower left end for no gain (tackle by Deon Grant),4.240,3.690
4,4:19,2,10,SEA 20,21,31,Matt Leinart pass incomplete deep right intended for Steve Breaston,3.690,3.010
4,4:14,3,10,SEA 20,21,31,Matt Leinart pass complete short left to Steve Breaston for 6 yards (tackle by Kelly Jennings),3.010,2.580
4,3:31,4,4,SEA 14,21,34,Neil Rackers 32 yard field goal good,2.580,3.000
4,,,,ARI 30,21,34,"Neil Rackers kicks off 74 yards, returned by Josh Wilson for 37 yards (tackle by Jerheme Urban)",0.000,1.140
4,3:21,1,10,SEA 33,21,34,"Maurice Morris left end for 10 yards (tackle by Michael Adams). Penalty on Ray Willis: Offensive Holding, 10 yards (no play)",1.140,0.480
4,3:15,1,20,SEA 23,21,34,Seneca Wallace pass complete short middle to Maurice Morris for 10 yards (tackle by Antonio Smith),0.480,0.590
4,2:48,2,10,SEA 33,21,34,Maurice Morris right tackle for no gain (tackle by Monty Beisel),0.590,-0.100
4,2:08,3,10,SEA 33,21,34,Seneca Wallace pass complete short right to Bobby Engram for 8 yards (tackle by Dominique Rodgers-Cromartie),-0.100,-0.650
4,2:02,4,2,SEA 41,21,34,Seneca Wallace pass complete short right to John Carlson for 7 yards (tackle by Michael Adams),-0.650,2.130
4,1:55,1,10,SEA 48,21,34,Seneca Wallace pass incomplete short right intended for Leonard Weaver,2.130,1.580
4,1:51,2,10,SEA 48,21,34,"Seneca Wallace pass complete short left to Maurice Morris for no gain. Penalty on Floyd Womack: Offensive Holding, 10 yards (no play)",1.580,0.230
4,1:41,2,20,SEA 38,21,34,Seneca Wallace pass complete short middle to Leonard Weaver for 5 yards (tackle by Gerald Hayes),0.230,0.230
4,1:10,3,15,SEA 43,21,34,"Seneca Wallace pass incomplete deep right intended for John Carlson is intercepted by Dominique Rodgers-Cromartie at ARI-36 and returned for 44 yards (tackle by Seneca Wallace). Dominique Rodgers-Cromartie fumbles (forced by Seneca Wallace), recovered by Dominique Rodgers-Cromartie at SEA-12. Penalty on Antonio Smith: Unsportsmanlike Conduct, 15 yards, Penalty on Adrian Wilson: Unsportsmanlike Conduct (Declined)",0.230,-3.780
4,0:53,1,10,SEA 27,21,34,Matt Leinart pass complete short right to Steve Breaston for 7 yards (tackle by Darryl Tapp),3.780,4.180
4,0:09,2,3,SEA 20,21,34,Matt Leinart kneels for -1 yards,4.180,3.340
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
