#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,CAR 20,6,4:00,30,Punt
2,1,7:13,CAR 7,10,5:11,65,Missed FG
3,1,1:18,CAR 38,3,1:18,1,Interception
4,2,12:58,CAR 31,4,1:37,12,Interception
5,2,9:36,CAR 20,9,5:03,18,Punt
6,2,2:57,CAR 22,4,1:47,28,Punt
7,2,0:40,CAR 20,2,0:40,16,End of Half
8,3,12:50,CAR 15,3,2:05,4,Punt
9,3,8:34,CAR 41,4,1:38,22,Punt
10,3,6:01,MIN 28,2,0:47,28,Touchdown
11,3,2:06,CAR 20,6,3:38,80,Touchdown
12,4,12:36,MIN 48,8,4:42,48,Touchdown
13,4,3:29,CAR 27,3,1:13,8,Punt
14,4,1:49,MIN 26,4,1:45,5,Missed FG
