Quarter,Time,Down,ToGo,Location,HOU,TEN,Detail,EPB,EPA
1,9:53,3,1,HOU 29,0,3,Arian Foster right guard for 2 yards (tackle by Avery Williamson),0.230,1.000
1,9:29,1,10,HOU 31,0,3,Ryan Fitzpatrick sacked by Michael Griffin for -6 yards,1.000,-0.350
1,8:49,2,16,HOU 25,0,3,Ryan Fitzpatrick pass complete short left to Andre Johnson for 13 yards (tackle by Blidi Wreh-Wilson),-0.350,0.700
1,8:06,3,3,HOU 38,0,3,Ryan Fitzpatrick pass incomplete short left intended for DeAndre Hopkins,0.700,-0.850
1,8:01,4,3,HOU 38,0,3,Shane Lechler punts 56 yards,-0.850,0.380
1,7:50,1,10,TEN 6,0,3,Zach Mettenberger pass complete short right to Justin Hunter for 12 yards (tackle by Johnathan Joseph),-0.380,0.040
1,7:14,1,10,TEN 18,0,3,Bishop Sankey up the middle for 9 yards (tackle by Justin Tuggle and Akeem Dent),0.040,0.820
1,6:38,2,1,TEN 27,0,3,Bishop Sankey left end for 3 yards (tackle by Akeem Dent),0.820,0.940
1,6:00,1,10,TEN 30,0,3,Zach Mettenberger pass complete short left to Dexter McCluster for 1 yard (tackle by Johnathan Joseph),0.940,0.530
1,5:37,2,9,TEN 31,0,3,"Zach Mettenberger pass incomplete deep right intended for Kendall Wright. Penalty on Taylor Lewan: Face Mask (15 Yards), 15 yards (no play)",0.530,-1.650
1,5:31,2,24,TEN 16,0,3,Bishop Sankey left guard for 3 yards (tackle by Tim Jamison),-1.650,-1.870
1,4:53,3,21,TEN 19,0,3,Zach Mettenberger pass complete short middle to Leon Washington for 19 yards (tackle by Kareem Jackson),-1.870,-0.850
1,4:13,4,2,TEN 38,0,3,"Brett Kern punts 50 yards, fair catch by Keshawn Martin",-0.850,0.350
1,4:04,1,10,HOU 12,0,3,Alfred Blue up the middle for no gain (tackle by Avery Williamson),-0.350,-0.780
1,3:28,2,10,HOU 12,0,3,Ryan Fitzpatrick pass complete short right to Alfred Blue for 22 yards (tackle by Jason McCourty),-0.780,1.200
1,3:11,1,10,HOU 34,0,3,Alfred Blue left tackle for 5 yards (tackle by Michael Griffin),1.200,1.330
1,2:28,2,5,HOU 39,0,3,Arian Foster left tackle for 2 yards (tackle by Wesley Woodyard),1.330,0.890
1,1:48,3,3,HOU 41,0,3,Ryan Fitzpatrick up the middle for 12 yards (tackle by Blidi Wreh-Wilson),0.890,2.460
1,1:12,1,10,TEN 47,0,3,Arian Foster right tackle for -2 yards (tackle by Wesley Woodyard),2.460,1.640
1,0:29,2,12,TEN 49,0,3,Ryan Fitzpatrick pass incomplete short right intended for Andre Johnson (defended by Shaun Phillips),1.640,0.960
1,0:23,3,12,TEN 49,0,3,Ryan Fitzpatrick sacked by Daimion Stafford for -12 yards,0.960,-0.780
Quarter,Time,Down,ToGo,Location,HOU,TEN,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,4,24,HOU 39,0,3,"Shane Lechler punts 46 yards, fair catch by Dexter McCluster",-0.780,0.220
2,14:51,1,10,TEN 15,0,3,"Bishop Sankey left tackle for 4 yards (tackle by Kareem Jackson). Penalty on Richard Gordon: Offensive Holding, 7 yards (no play)",-0.220,-0.650
2,14:21,1,17,TEN 8,0,3,Dexter McCluster up the middle for -1 yards (tackle by J.J. Watt),-0.650,-1.360
2,13:41,2,18,TEN 7,0,3,Zach Mettenberger pass incomplete deep right intended for Kendall Wright,-1.360,-2.360
2,13:35,3,18,TEN 7,0,3,Zach Mettenberger pass complete short middle to Leon Washington for 9 yards (tackle by Mike Mohamed),-2.360,-2.390
2,12:55,4,9,TEN 16,0,3,"Brett Kern punts 40 yards, fair catch by Keshawn Martin. Penalty on Eddie Pleasant: Offensive Holding, 10 yards",-2.390,-1.200
2,12:46,1,10,HOU 34,0,3,Ryan Fitzpatrick pass complete short right to Andre Johnson for 9 yards,1.200,1.870
,,,,,,,"TEN challenged the pass completion ruling, and the play was upheld.",,
2,12:37,2,1,HOU 43,0,3,Arian Foster right tackle for 2 yards (tackle by Sammie Lee Hill and Ropati Pitoitua),1.870,1.930
2,12:04,1,10,HOU 45,0,3,Ryan Fitzpatrick sacked by Avery Williamson for -7 yards,1.930,0.440
2,11:24,2,17,HOU 38,0,3,Arian Foster left guard for 5 yards (tackle by George Wilson),0.440,0.430
2,10:41,3,12,HOU 43,0,3,Ryan Fitzpatrick pass complete short middle to Damaris Johnson for 15 yards (tackle by Blidi Wreh-Wilson),0.430,2.790
2,10:09,1,10,TEN 42,0,3,Arian Foster left guard for 6 yards (tackle by Jurrell Casey),2.790,3.050
2,9:35,2,4,TEN 36,0,3,Ryan Fitzpatrick pass complete short middle to DeAndre Hopkins for 13 yards (tackle by Blidi Wreh-Wilson),3.050,4.040
2,9:08,1,10,TEN 23,0,3,Alfred Blue up the middle for 7 yards (tackle by Michael Griffin),4.040,4.560
2,8:38,2,3,TEN 16,0,3,Ryan Fitzpatrick pass complete short left to Andre Johnson for 4 yards (tackle by Kamerion Wimbley),4.560,4.780
2,7:55,1,10,TEN 12,0,3,Ryan Fitzpatrick pass incomplete short middle intended for Damaris Johnson (defended by Avery Williamson),4.780,4.100
2,7:50,2,10,TEN 12,0,3,Ryan Fitzpatrick pass incomplete short left intended for DeAndre Hopkins (defended by Blidi Wreh-Wilson),4.100,3.120
2,7:45,3,10,TEN 12,0,3,Ryan Fitzpatrick pass incomplete short left intended for Arian Foster,3.120,2.630
2,7:41,4,10,TEN 12,3,3,Randy Bullock 30 yard field goal good,2.630,3.000
2,7:41,,,HOU 35,3,3,"Randy Bullock kicks off 65 yards, touchback",0.000,-0.280
2,7:36,1,10,TEN 20,3,3,"Zach Mettenberger pass incomplete short left intended for Justin Hunter (defended by Kareem Jackson). Penalty on Michael Oher: Offensive Holding, 10 yards (no play)",0.280,-0.760
2,7:30,1,20,TEN 10,3,3,Zach Mettenberger pass incomplete short middle intended for Delanie Walker (defended by D.J. Swearinger),-0.760,-1.510
2,7:25,2,20,TEN 10,3,3,Zach Mettenberger pass incomplete short right intended for Delanie Walker,-1.510,-2.590
2,7:19,3,20,TEN 10,3,3,Zach Mettenberger pass complete short middle to Justin Hunter for 2 yards (tackle by Kareem Jackson),-2.590,-2.490
2,6:37,4,18,TEN 12,3,3,"Brett Kern punts 42 yards, out of bounds. Penalty on Quentin Groves: Offensive Holding, 10 yards",-2.490,-2.650
2,6:28,1,10,TEN 44,3,3,Ryan Fitzpatrick pass complete short right to Andre Johnson for 10 yards (tackle by Jason McCourty),2.650,3.310
2,6:12,1,10,TEN 34,9,3,"Arian Foster up the middle for 34 yards, touchdown",3.310,7.000
2,6:12,,,TEN 2,10,3,Randy Bullock kicks extra point good,0.000,0.000
2,6:12,,,HOU 35,10,3,"Randy Bullock kicks off 67 yards, returned by Leon Washington for 21 yards (tackle by Jay Prosch)",0.000,-0.150
2,5:53,1,10,TEN 19,10,3,Bishop Sankey left guard for 2 yards (tackle by Ryan Pickett),0.150,-0.060
2,5:18,2,8,TEN 21,10,3,Zach Mettenberger pass incomplete deep left intended for Justin Hunter,-0.060,-0.810
2,5:11,3,8,TEN 21,10,3,Zach Mettenberger pass complete short right to Kendall Wright for 7 yards (tackle by Mike Mohamed),-0.810,-1.500
2,4:35,4,1,TEN 28,10,3,"Brett Kern punts 57 yards, returned by Keshawn Martin for 8 yards (tackle by Marqueston Huff)",-1.500,-0.480
2,4:24,1,10,HOU 23,10,3,Ryan Fitzpatrick pass incomplete short left intended for Andre Johnson,0.480,0.480
2,4:20,1,10,HOU 23,10,3,Timeout #1 by Houston Texans,0.480,-0.070
2,4:20,2,10,HOU 23,10,3,Ryan Fitzpatrick pass incomplete short right intended for DeAndre Hopkins (defended by Derrick Morgan),-0.070,-0.760
2,4:15,3,10,HOU 23,10,3,Ryan Fitzpatrick pass incomplete short left intended for DeAndre Hopkins,-0.760,-1.830
2,4:10,4,10,HOU 23,10,3,"Shane Lechler punts 32 yards, out of bounds",-1.830,-1.930
2,4:01,1,10,TEN 45,10,3,"Zach Mettenberger pass complete short middle to Kendall Wright for 9 yards (tackle by Kendrick Lewis). Penalty on Taylor Lewan: Illegal Formation, 5 yards (no play)",1.930,1.600
2,3:39,1,15,TEN 40,10,3,Bishop Sankey up the middle for 3 yards (tackle by Mike Mohamed),1.600,1.110
2,3:04,2,12,TEN 43,10,3,Zach Mettenberger pass complete short left to Nate Washington for 12 yards (tackle by Johnathan Joseph),1.110,2.590
2,2:35,1,10,HOU 45,10,3,Bishop Sankey left guard for 5 yards,2.590,2.720
2,2:01,2,5,HOU 40,10,3,Zach Mettenberger pass incomplete short left intended for Delanie Walker is intercepted by D.J. Swearinger at HOU-27 and returned for 25 yards,2.720,-2.390
2,1:52,1,10,TEN 48,10,3,Arian Foster left guard for 3 yards (tackle by Derrick Morgan),2.390,2.250
2,1:28,2,7,TEN 45,10,3,Ryan Fitzpatrick pass complete short right to Arian Foster for 8 yards (tackle by Avery Williamson),2.250,3.120
2,1:00,1,10,TEN 37,10,3,Ryan Fitzpatrick pass incomplete deep middle intended for Garrett Graham,3.120,2.570
2,0:56,2,10,TEN 37,10,3,Arian Foster right end for 12 yards (tackle by Michael Griffin),2.570,3.910
2,0:50,1,10,TEN 25,10,3,Ryan Fitzpatrick pass incomplete short right intended for Andre Johnson,3.910,3.360
2,0:45,2,10,TEN 25,10,3,Ryan Fitzpatrick pass complete deep right to DeAndre Hopkins for 23 yards (tackle by Michael Griffin),3.360,6.740
2,0:40,1,2,TEN 2,10,3,Arian Foster right guard for no gain (tackle by Michael Griffin),6.740,6.740
2,0:35,1,2,TEN 2,10,3,Timeout #2 by Houston Texans,6.740,5.720
2,0:35,2,2,TEN 2,10,3,Ryan Fitzpatrick sacked by Kamerion Wimbley for -9 yards,5.720,5.720
2,0:29,2,2,TEN 2,10,3,Timeout #3 by Houston Texans,5.720,3.120
2,0:29,3,11,TEN 11,10,3,Ryan Fitzpatrick pass incomplete short left intended for Andre Johnson (defended by Jason McCourty),3.120,2.700
2,0:24,4,11,TEN 11,13,3,Randy Bullock 29 yard field goal good,2.700,3.000
2,0:24,,,HOU 35,13,3,"Randy Bullock kicks off 65 yards, touchback",0.000,-0.280
2,0:19,1,10,TEN 20,13,3,Zach Mettenberger kneels for -1 yards,0.280,-0.460
Quarter,Time,Down,ToGo,Location,HOU,TEN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,HOU 35,13,3,"Randy Bullock kicks off 65 yards, touchback",0.000,0.280
3,15:00,1,10,TEN 20,13,3,Zach Mettenberger pass complete short left to Bishop Sankey for 7 yards (tackle by Akeem Dent),0.280,0.680
3,14:36,2,3,TEN 27,13,3,Zach Mettenberger pass complete short right to Kendall Wright for -2 yards (tackle by Kareem Jackson),0.680,-0.300
3,13:57,3,5,TEN 25,13,3,"Zach Mettenberger sacked by J.J. Watt for -8 yards. Zach Mettenberger fumbles (forced by J.J. Watt), recovered by Tim Jamison at TEN-20 (tackle by Brian Schwenke)",-0.300,-4.240
3,13:50,1,10,TEN 20,13,3,Arian Foster left guard for 11 yards (tackle by Wesley Woodyard and Ropati Pitoitua),4.240,5.140
3,13:22,1,9,TEN 9,13,3,Arian Foster right end for 4 yards (tackle by Michael Griffin),5.140,5.150
3,12:39,2,5,TEN 5,19,3,"Ryan Fitzpatrick pass complete short right to Arian Foster for 5 yards, touchdown",5.150,7.000
3,12:39,,,TEN 2,20,3,Randy Bullock kicks extra point good,0.000,0.000
3,12:39,,,HOU 35,20,3,"Randy Bullock kicks off 65 yards, touchback",0.000,-0.280
3,12:35,1,10,TEN 20,20,3,Bishop Sankey left tackle for 6 yards (tackle by Kendrick Lewis),0.280,0.540
3,11:57,2,4,TEN 26,20,3,Zach Mettenberger pass complete short left to Justin Hunter for 5 yards (tackle by Kareem Jackson),0.540,1.000
3,11:16,1,10,TEN 31,20,3,Zach Mettenberger pass complete short middle to Dexter McCluster for 4 yards (tackle by Mike Mohamed),1.000,1.000
3,10:44,2,6,TEN 35,20,3,Bishop Sankey up the middle for 1 yard (tackle by Mike Mohamed and Brooks Reed),1.000,0.430
3,10:04,3,5,TEN 36,20,3,Zach Mettenberger pass incomplete short right intended for Delanie Walker,0.430,-0.980
3,10:01,4,5,TEN 36,20,3,Brett Kern punts 62 yards,-0.980,0.380
3,9:48,1,10,HOU 2,20,3,Ryan Fitzpatrick up the middle for 2 yards (tackle by Sammie Lee Hill),-0.380,-0.630
3,9:09,2,8,HOU 4,20,3,Ryan Fitzpatrick pass incomplete short right intended for Arian Foster,-0.630,-0.630
3,9:06,2,8,HOU 4,20,3,Timeout #1 by Houston Texans,-0.630,-1.190
3,9:06,3,8,HOU 4,20,3,Ryan Fitzpatrick pass complete short right to DeAndre Hopkins for 19 yards,-1.190,0.480
3,8:50,1,10,HOU 23,20,3,Alfred Blue left tackle for 2 yards (tackle by George Wilson and Avery Williamson),0.480,0.200
3,8:21,2,8,HOU 25,20,3,Ryan Fitzpatrick pass incomplete short left intended for Andre Johnson (defended by Jason McCourty),0.200,-0.490
3,8:16,3,8,HOU 25,20,3,"Penalty on Ryan Fitzpatrick: Delay of Game, 5 yards (no play)",-0.490,-1.150
3,7:52,3,13,HOU 20,20,3,Ryan Fitzpatrick pass complete deep middle to Damaris Johnson for 18 yards (tackle by Daimion Stafford). Penalty on Jurrell Casey: Defensive Offside (Declined),-1.150,1.470
3,7:24,1,10,HOU 38,20,3,Alfred Blue left tackle for 9 yards (tackle by Karl Klug),1.470,2.140
3,7:00,2,1,HOU 47,20,3,Alfred Blue left tackle for 3 yards (tackle by Avery Williamson),2.140,2.260
3,6:33,1,10,,20,3,Alfred Blue left tackle for 6 yards (tackle by Avery Williamson and Ropati Pitoitua),2.260,2.520
3,6:04,2,4,TEN 44,20,3,Arian Foster right guard for 43 yards (tackle by Blidi Wreh-Wilson),2.520,6.970
3,5:47,1,1,TEN 1,26,3,"Arian Foster up the middle for 1 yard, touchdown",6.970,7.000
3,5:47,,,TEN 2,27,3,Randy Bullock kicks extra point good,0.000,0.000
3,5:47,,,HOU 35,27,3,"Randy Bullock kicks off 65 yards, returned by Leon Washington for 17 yards (tackle by Danieal Manning)",0.000,0.060
3,5:35,1,10,TEN 17,27,3,Zach Mettenberger pass complete short right to Nate Washington for 6 yards,-0.060,0.350
3,5:20,2,4,TEN 23,27,3,Zach Mettenberger pass complete short right to Bishop Sankey for 1 yard (tackle by Mike Mohamed),0.350,-0.370
3,4:59,3,3,TEN 24,27,3,Zach Mettenberger pass complete deep middle to Kendall Wright for 48 yards (tackle by Kendrick Lewis and A.J. Bouye),-0.370,3.710
3,4:23,1,10,HOU 28,27,3,Zach Mettenberger pass complete short right to Delanie Walker for 7 yards (tackle by A.J. Bouye),3.710,4.110
3,3:59,2,3,HOU 21,27,3,Zach Mettenberger pass incomplete deep left intended for Justin Hunter,4.110,3.400
3,3:53,3,3,HOU 21,27,3,Zach Mettenberger pass incomplete deep left intended for Justin Hunter,3.400,2.160
3,3:48,4,3,HOU 21,27,3,Zach Mettenberger pass complete short right to Derek Hagan for 6 yards (tackle by A.J. Bouye),2.160,4.580
3,3:22,1,10,HOU 15,27,3,Dexter McCluster up the middle for 2 yards (tackle by D.J. Swearinger and Mike Mohamed),4.580,4.280
3,2:54,2,8,HOU 13,27,3,Zach Mettenberger pass complete short left to Nate Washington for 7 yards (tackle by Johnathan Joseph),4.280,4.900
3,2:17,3,1,HOU 6,27,9,"Zach Mettenberger pass complete short right to Delanie Walker for 6 yards, touchdown",4.900,7.000
3,2:17,,,,27,9,"Two Point Attempt: Leon Washington up the middle, conversion fails",0.000,-1.000
3,2:17,,,TEN 35,27,9,"Ryan Succop kicks off 65 yards, touchback",0.000,-0.280
3,2:12,1,10,HOU 20,27,9,Arian Foster up the middle for 3 yards (tackle by Sammie Lee Hill),0.280,0.140
3,1:34,2,7,HOU 23,27,9,Ryan Fitzpatrick pass complete deep right to DeAndre Hopkins for 22 yards (tackle by Blidi Wreh-Wilson),0.140,1.930
3,1:16,1,10,HOU 45,27,9,Arian Foster right tackle for 4 yards (tackle by Jurrell Casey),1.930,1.920
3,0:44,2,6,HOU 49,27,9,Ryan Fitzpatrick pass complete deep right to DeAndre Hopkins for 18 yards (tackle by Blidi Wreh-Wilson),1.920,3.380
3,0:27,1,10,TEN 33,27,9,Alfred Blue right tackle for -1 yards (tackle by Al Woods and Wesley Woodyard),3.380,2.700
Quarter,Time,Down,ToGo,Location,HOU,TEN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,11,TEN 34,27,9,Ryan Fitzpatrick pass incomplete deep middle intended for DeAndre Hopkins,2.700,2.010
4,14:53,3,11,TEN 34,27,9,Ryan Fitzpatrick pass complete short right to Andre Johnson for 3 yards (tackle by Jurrell Casey),2.010,1.320
4,14:17,4,8,TEN 31,30,9,Randy Bullock 49 yard field goal good,1.320,3.000
4,14:17,,,HOU 35,30,9,"Randy Bullock kicks off 65 yards, returned by Leon Washington for 39 yards (tackle by Danieal Manning)",0.000,-1.530
4,14:04,1,10,TEN 39,30,9,Zach Mettenberger pass incomplete short left intended for Justin Hunter (defended by Kareem Jackson),1.530,0.990
4,14:00,2,10,TEN 39,30,9,Zach Mettenberger pass complete deep right to Nate Washington for 43 yards (tackle by Johnathan Joseph),0.990,4.370
4,13:28,1,10,HOU 18,30,9,Zach Mettenberger sacked by J.J. Watt for -4 yards,4.370,3.290
4,12:58,2,14,HOU 22,30,9,Zach Mettenberger pass incomplete short right intended for Delanie Walker (defended by J.J. Watt),3.290,2.610
4,12:53,3,14,HOU 22,30,9,Zach Mettenberger pass incomplete short right intended for Derek Hagan,2.610,1.990
4,12:46,4,14,HOU 22,30,9,Zach Mettenberger pass complete short middle to Leon Washington for 12 yards (tackle by Mike Mohamed),1.990,0.380
4,12:37,1,10,HOU 10,30,9,Alfred Blue left guard for 4 yards (tackle by Jurrell Casey),-0.380,-0.460
4,12:02,2,6,HOU 14,30,9,Alfred Blue left end for 2 yards (tackle by Mike Martin),-0.460,-0.720
4,11:27,3,4,HOU 16,30,9,Ryan Fitzpatrick pass complete short right to Andre Johnson for 10 yards (tackle by Avery Williamson),-0.720,0.670
4,10:43,1,10,HOU 26,30,9,Alfred Blue right tackle for 1 yard (tackle by Jurrell Casey),0.670,0.270
4,9:58,2,9,HOU 27,30,9,Alfred Blue right end for 3 yards (tackle by Al Woods),0.270,-0.030
4,9:16,3,6,HOU 30,30,9,Ryan Fitzpatrick pass complete short middle to Arian Foster for 13 yards (tackle by Jason McCourty),-0.030,1.800
4,8:30,1,10,HOU 43,30,9,Alfred Blue right tackle for -1 yards (tackle by Wesley Woodyard),1.800,1.120
4,7:51,2,11,HOU 42,30,9,Jonathan Grimes left guard for 2 yards (tackle by Sammie Lee Hill and George Wilson),1.120,0.690
4,7:07,3,9,HOU 44,30,9,Ryan Fitzpatrick sacked by Ropati Pitoitua for 0 yards,0.690,-0.460
4,6:27,4,9,HOU 44,30,9,"Shane Lechler punts 46 yards, fair catch by Dexter McCluster",-0.460,0.380
4,6:17,1,10,TEN 10,30,9,Zach Mettenberger pass incomplete short middle intended for Kendall Wright,-0.380,-0.780
4,6:12,2,10,TEN 10,30,9,Zach Mettenberger pass incomplete deep left intended for Justin Hunter,-0.780,-1.420
4,6:07,3,10,TEN 10,30,9,Zach Mettenberger pass complete short right to Bishop Sankey for 5 yards (tackle by Andre Hal),-1.420,-2.440
4,5:27,4,5,TEN 15,30,9,"Brett Kern punts 59 yards, returned by Keshawn Martin for 10 yards (tackle by James Anderson)",-2.440,-1.330
4,5:17,1,10,HOU 36,30,9,Jonathan Grimes right tackle for 5 yards (tackle by Derrick Morgan),1.330,1.470
4,4:33,2,5,HOU 41,30,9,Alfred Blue up the middle for 2 yards (tackle by Wesley Woodyard),1.470,1.030
4,3:52,3,3,HOU 43,30,9,"Penalty on Ben Jones: False Start, 5 yards (no play)",1.030,0.370
4,3:51,3,8,HOU 38,30,9,Ryan Fitzpatrick pass complete short right to Andre Johnson for 6 yards (tackle by Jason McCourty),0.370,-0.460
4,3:09,4,2,HOU 44,30,9,"Shane Lechler punts 47 yards, returned by Dexter McCluster for 9 yards (tackle by Mike Mohamed)",-0.460,-0.040
4,2:59,1,10,TEN 18,30,9,Zach Mettenberger pass complete short middle to Delanie Walker for 9 yards (tackle by D.J. Swearinger),0.040,0.820
4,2:35,2,1,TEN 27,30,9,Zach Mettenberger pass complete short right to Dexter McCluster for 11 yards (tackle by Jadeveon Clowney),0.820,1.470
4,2:05,1,10,TEN 38,30,9,Zach Mettenberger pass complete short middle to Bishop Sankey for 12 yards (tackle by Justin Tuggle and Andre Hal),1.470,2.260
4,1:57,1,10,TEN 50,30,9,Zach Mettenberger pass complete short right to Dexter McCluster for 23 yards (tackle by D.J. Swearinger),2.260,3.780
4,1:27,1,10,HOU 27,30,9,Zach Mettenberger pass complete short middle to Delanie Walker for 15 yards (tackle by Justin Tuggle),3.780,4.780
4,1:02,1,10,HOU 12,30,15,"Zach Mettenberger pass complete short left to Justin Hunter for 12 yards, touchdown",4.780,7.000
4,1:02,,,HOU 2,30,16,Ryan Succop kicks extra point good,0.000,0.000
4,1:02,,,TEN 35,30,16,"Ryan Succop kicks onside 16 yards, recovered by Alfred Blue",0.000,-2.190
4,0:53,1,10,HOU 49,30,16,Ryan Fitzpatrick kneels for -1 yards,2.190,1.510
4,0:33,2,11,HOU 48,30,16,Ryan Fitzpatrick kneels for -1 yards,1.510,0.700
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
