Quarter,Time,Down,ToGo,Location,CIN,BAL,Detail,EPB,EPA
2,1:53,1,10,BAL 41,15,0,Joe Flacco pass complete short middle to Jacoby Jones for 11 yards (tackle by Adam Jones),1.660,2.390
2,1:24,1,10,CIN 48,15,0,Joe Flacco pass incomplete deep middle intended for Jacoby Jones,2.390,1.850
2,1:16,2,10,CIN 48,15,0,Joe Flacco pass complete short right to Owen Daniels for 9 yards (tackle by Leon Hall),1.850,2.340
2,0:58,3,1,CIN 39,15,0,Joe Flacco up the middle for 2 yards (tackle by Geno Atkins),2.340,2.340
2,0:55,3,1,CIN 39,15,0,Timeout #2 by Baltimore Ravens,2.340,3.120
2,0:55,1,10,CIN 37,15,0,Joe Flacco pass complete short left to Steve Smith for 7 yards (tackle by Reggie Nelson),3.120,3.520
2,0:49,2,3,CIN 30,15,0,Joe Flacco pass complete short left to Dennis Pitta for 3 yards (tackle by Adam Jones),3.520,3.780
2,0:45,1,10,CIN 27,15,0,Joe Flacco pass incomplete deep left intended for Torrey Smith,3.780,3.230
2,0:38,2,10,CIN 27,15,0,Joe Flacco pass complete short middle to Owen Daniels for 12 yards (tackle by Reggie Nelson),3.230,4.580
2,0:18,1,10,CIN 15,15,0,Joe Flacco pass incomplete short middle intended for Dennis Pitta,4.580,3.950
2,0:12,2,10,CIN 15,15,0,Joe Flacco pass incomplete short middle intended for Dennis Pitta,3.950,3.100
2,0:08,3,10,CIN 15,15,0,Joe Flacco sacked by Carlos Dunlap for -4 yards,3.100,2.180
Quarter,Time,Down,ToGo,Location,CIN,BAL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CIN 35,15,0,"Mike Nugent kicks off 65 yards, touchback",0.000,0.280
3,15:00,1,10,BAL 20,15,0,Joe Flacco pass complete short middle to Dennis Pitta for 6 yards (tackle by Vincent Rey),0.280,0.540
3,14:33,2,4,BAL 26,15,0,Joe Flacco pass incomplete short left intended for Owen Daniels,0.540,-0.160
3,14:30,3,4,BAL 26,15,0,Joe Flacco pass complete short middle to Dennis Pitta for 5 yards (tackle by Reggie Nelson and Terence Newman),-0.160,1.000
3,13:53,1,10,BAL 31,15,0,Justin Forsett left tackle for 4 yards (tackle by Leon Hall),1.000,1.000
3,13:24,2,6,BAL 35,15,0,Justin Forsett left tackle for 10 yards (tackle by Rey Maualuga),1.000,1.930
3,12:53,1,10,BAL 45,15,0,Joe Flacco pass incomplete short right intended for Steve Smith (defended by Terence Newman),1.930,1.380
3,12:49,2,10,BAL 45,15,0,Joe Flacco pass complete short middle to Dennis Pitta for 6 yards (tackle by Emmanuel Lamur and Rey Maualuga),1.380,1.490
3,12:13,3,4,CIN 49,15,0,Joe Flacco pass incomplete short middle intended for Dennis Pitta (defended by Vincent Rey),1.490,0.000
3,12:03,4,4,CIN 49,15,0,"Sam Koch punts 39 yards, fair catch by Brandon Tate",0.000,0.380
3,11:58,1,10,CIN 10,15,0,Giovani Bernard left guard for 1 yard (tackle by Chris Canty),-0.380,-0.710
3,11:36,2,9,CIN 11,15,0,Giovani Bernard right guard for 5 yards (tackle by Elvis Dumervil and Daryl Smith),-0.710,-0.720
3,11:02,3,4,CIN 16,15,0,Andy Dalton pass complete short right to Giovani Bernard for 32 yards (tackle by Darian Stewart),-0.720,2.130
3,10:34,1,10,CIN 48,15,0,Andy Dalton pass complete deep middle to A.J. Green for 23 yards (tackle by Darian Stewart),2.130,3.640
3,9:57,1,10,BAL 29,15,0,Giovani Bernard up the middle for 2 yards (tackle by Timmy Jernigan and Matt Elam),3.640,3.370
3,9:14,2,8,BAL 27,15,0,Andy Dalton pass incomplete deep left intended for A.J. Green,3.370,2.680
3,9:09,3,8,BAL 27,15,0,Andy Dalton pass incomplete short middle intended for Giovani Bernard (defended by C.J. Mosley),2.680,1.670
3,9:04,4,8,BAL 27,15,0,"Mike Nugent 45 yard field goal no good, blocked by Jeromy Miles",1.670,-2.920
3,8:55,1,10,CIN 40,15,0,Joe Flacco pass incomplete deep middle intended for Steve Smith,2.920,2.370
3,8:45,2,10,CIN 40,15,0,Joe Flacco pass incomplete short right intended for Owen Daniels is intercepted by Emmanuel Lamur at CIN-38 and returned for 1 yard,2.370,-1.530
3,8:42,1,10,CIN 39,15,0,Andy Dalton pass incomplete short middle intended for Jermaine Gresham (defended by Asa Jackson),1.530,0.990
3,8:35,2,10,CIN 39,15,0,Andy Dalton pass complete short right to A.J. Green for 8 yards (tackle by Chykie Brown),0.990,1.360
3,7:53,3,2,CIN 47,15,0,Andy Dalton pass complete short middle to Brandon Tate for 3 yards (tackle by C.J. Mosley),1.360,2.260
3,7:28,1,10,CIN 50,15,0,Andy Dalton pass complete short right to A.J. Green for 6 yards (tackle by Jimmy Smith),2.260,2.520
3,6:59,2,4,BAL 44,15,0,Andy Dalton pass incomplete short left intended for Mohamed Sanu,2.520,1.820
3,6:56,3,4,BAL 44,15,0,Andy Dalton pass incomplete short right intended for Jermaine Gresham,1.820,0.330
3,6:52,4,4,BAL 44,15,0,"Kevin Huber punts 26 yards, fair catch by Jacoby Jones",0.330,-0.040
3,6:45,1,10,BAL 18,15,0,Justin Forsett up the middle for 3 yards (tackle by Brandon Thompson),0.040,0.010
3,6:20,2,7,BAL 21,15,0,Joe Flacco pass complete short middle to Dennis Pitta for 8 yards (tackle by Emmanuel Lamur),0.010,0.870
3,5:42,1,10,BAL 29,15,0,Joe Flacco pass complete short right to Steve Smith for 6 yards (tackle by Reggie Nelson and Terence Newman),0.870,1.140
3,5:13,2,4,BAL 35,15,0,Joe Flacco pass complete short right to Steve Smith for 12 yards (tackle by Reggie Nelson),1.140,2.060
3,4:38,1,10,BAL 47,15,0,Joe Flacco pass complete deep middle to Dennis Pitta for 23 yards (tackle by Emmanuel Lamur),2.060,3.580
3,4:04,1,10,CIN 30,15,0,Justin Forsett right guard for 3 yards (tackle by Domata Peko and Brandon Thompson),3.580,3.440
3,3:37,2,7,CIN 27,15,0,Joe Flacco pass complete short right to Owen Daniels for 7 yards (tackle by Emmanuel Lamur),3.440,4.240
3,3:06,1,10,CIN 20,15,0,Joe Flacco pass complete short left to Kamar Aiken for 7 yards (tackle by Adam Jones),4.240,4.830
3,2:33,2,3,CIN 13,15,0,Joe Flacco pass incomplete short right intended for Steve Smith,4.830,4.100
3,2:27,3,3,CIN 13,15,6,"Justin Forsett right end for 13 yards, touchdown",4.100,7.000
3,2:27,,,CIN 2,15,7,Justin Tucker kicks extra point good,0.000,0.000
3,2:27,,,BAL 35,15,7,"Justin Tucker kicks off 65 yards, touchback",0.000,-0.280
3,2:20,1,10,CIN 20,15,7,Jeremy Hill right tackle for 4 yards (tackle by Courtney Upshaw),0.280,0.270
3,1:43,2,6,CIN 24,15,7,Mohamed Sanu right end for 4 yards (tackle by Darian Stewart),0.270,0.100
3,1:06,3,2,CIN 28,15,7,Andy Dalton pass incomplete short right intended for Brandon Tate,0.100,-1.500
3,1:01,4,2,CIN 28,15,7,"Kevin Huber punts 42 yards, returned by Jacoby Jones for 2 yards (tackle by Cedric Peerman)",-1.500,-1.070
3,0:51,1,10,BAL 32,15,7,Joe Flacco pass incomplete short right intended for Steve Smith (defended by Vincent Rey). Penalty on Eugene Monroe: Illegal Formation (Declined),1.070,0.530
3,0:47,2,10,BAL 32,15,7,Joe Flacco pass complete short right to Justin Forsett for 6 yards (tackle by Robert Geathers),0.530,0.630
Quarter,Time,Down,ToGo,Location,CIN,BAL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,4,BAL 38,15,7,Joe Flacco pass complete short left to Kamar Aiken for 7 yards (tackle by Dre Kirkpatrick),0.630,1.930
4,14:41,1,10,BAL 45,15,7,Justin Forsett left tackle for 8 yards (tackle by George Iloka),1.930,2.460
4,14:02,2,2,CIN 47,15,7,Justin Forsett right tackle for 5 yards (tackle by Wallace Gilberry),2.460,2.790
4,13:26,1,10,CIN 42,15,7,Joe Flacco up the middle for 2 yards (tackle by Carlos Dunlap),2.790,2.510
4,12:47,2,8,CIN 40,15,7,Joe Flacco pass incomplete short middle intended for Lorenzo Taliaferro,2.510,1.820
4,12:42,3,8,CIN 40,15,7,Joe Flacco pass complete short middle to Steve Smith for 7 yards (tackle by Dre Kirkpatrick),1.820,1.210
4,11:55,4,1,CIN 33,15,7,Joe Flacco right end for 3 yards (tackle by Reggie Nelson),1.210,3.580
4,11:24,1,10,CIN 30,15,7,Justin Forsett left end for 10 yards (tackle by George Iloka),3.580,4.240
4,10:46,1,10,CIN 20,15,7,Joe Flacco pass incomplete short middle intended for Justin Forsett,4.240,4.240
4,10:42,1,10,CIN 20,15,7,Timeout #1 by Baltimore Ravens,4.240,3.690
4,10:42,2,10,CIN 20,15,7,Joe Flacco pass incomplete short middle intended for Jacoby Jones,3.690,3.010
4,10:36,3,10,CIN 20,15,7,Joe Flacco pass incomplete short middle intended for Dennis Pitta,3.010,2.120
4,10:32,4,10,CIN 20,15,10,Justin Tucker 38 yard field goal good,2.120,3.000
4,10:32,,,BAL 35,15,10,"Justin Tucker kicks off 65 yards, touchback",0.000,-0.280
4,10:28,1,10,CIN 20,15,10,Giovani Bernard left guard for 16 yards (tackle by Courtney Upshaw),0.280,1.330
4,9:53,1,10,CIN 36,15,10,Giovani Bernard left guard for 1 yard (tackle by DeAngelo Tyson and Courtney Upshaw),1.330,0.930
4,9:22,2,9,CIN 37,15,10,Andy Dalton pass complete short middle to Giovani Bernard for 5 yards (tackle by Asa Jackson),0.930,0.890
4,8:44,3,4,CIN 42,15,10,Andy Dalton pass incomplete short left intended for Giovani Bernard,0.890,-0.590
4,8:40,4,4,CIN 42,15,10,"Kevin Huber punts 45 yards, muffed catch by Jacoby Jones, recovered by Jacoby Jones and returned for no gain",-0.590,0.380
4,8:29,1,10,BAL 8,15,10,Joe Flacco pass complete short middle to Justin Forsett for 3 yards (tackle by Emmanuel Lamur),-0.380,-0.560
4,7:59,2,7,BAL 11,15,10,Joe Flacco pass complete short right to Steve Smith for 3 yards (tackle by Emmanuel Lamur and Rey Maualuga),-0.560,-0.720
4,7:32,3,4,BAL 14,15,10,Joe Flacco pass complete short right to Torrey Smith for 10 yards (tackle by Terence Newman),-0.720,0.540
4,6:59,1,10,BAL 24,15,10,"Justin Forsett right tackle for 8 yards (tackle by George Iloka). Penalty on Eugene Monroe: Offensive Holding, 10 yards (no play)",0.540,-0.500
4,6:44,1,20,BAL 14,15,10,Joe Flacco pass incomplete short right intended for Jacoby Jones (defended by Margus Hunt),-0.500,-1.470
4,6:41,2,20,BAL 14,15,10,Joe Flacco pass complete short left to Dennis Pitta for 6 yards (tackle by Emmanuel Lamur),-1.470,-1.220
4,6:01,3,14,BAL 20,15,16,"Joe Flacco pass complete deep left to Steve Smith for 80 yards, touchdown",-1.220,7.000
4,6:01,,,,15,16,"Two Point Attempt: Justin Forsett right guard, conversion fails",0.000,-1.000
4,6:01,,,BAL 35,15,16,"Justin Tucker kicks off 65 yards, touchback",0.000,-0.280
4,5:46,1,10,CIN 20,15,16,Giovani Bernard left guard for 3 yards (tackle by Daryl Smith),0.280,0.140
4,5:10,2,7,CIN 23,21,16,"Andy Dalton pass complete deep right to A.J. Green for 77 yards, touchdown",0.140,7.000
4,5:10,,,,23,16,"Two Point Attempt: Andy Dalton pass complete to Mohamed Sanu, conversion succeeds",0.000,1.000
4,5:10,,,CIN 35,23,16,"Mike Nugent kicks off 74 yards, returned by Jacoby Jones for 21 yards (tackle by Margus Hunt)",0.000,0.350
4,4:51,1,10,BAL 12,23,16,Joe Flacco pass complete short left to Dennis Pitta for 8 yards (tackle by Vincent Rey),-0.350,0.290
4,4:14,2,2,BAL 20,23,16,Justin Forsett right guard for 7 yards (tackle by Wallace Gilberry),0.290,0.740
4,3:44,1,10,BAL 27,23,16,Joe Flacco pass incomplete short right intended for Torrey Smith,0.740,0.200
4,3:41,2,10,BAL 27,23,16,Joe Flacco pass complete short middle to Torrey Smith for 25 yards (tackle by George Iloka),0.200,2.390
4,3:10,1,10,CIN 48,23,16,Joe Flacco pass complete short middle to Justin Forsett for 5 yards (tackle by Emmanuel Lamur and Vincent Rey),2.390,2.520
4,2:38,2,5,CIN 43,23,16,Joe Flacco pass complete short right to Kamar Aiken for 8 yards (tackle by Terence Newman),2.520,3.250
4,2:12,1,10,CIN 35,23,16,Joe Flacco pass complete short right to Kamar Aiken for 8 yards (tackle by Terence Newman),3.250,3.780
4,2:00,2,2,CIN 27,23,16,Joe Flacco pass incomplete short middle intended for Jacoby Jones,3.780,3.070
4,1:55,3,2,CIN 27,23,16,Joe Flacco pass complete short left to Jacoby Jones for 5 yards (tackle by Adam Jones),3.070,4.110
4,1:51,1,10,CIN 22,23,16,Joe Flacco pass complete short left to Justin Forsett for -4 yards (tackle by Reggie Nelson),4.110,3.020
4,1:16,2,14,CIN 26,23,16,Joe Flacco pass complete short middle to Dennis Pitta for 10 yards (tackle by Emmanuel Lamur and Vincent Rey),3.020,3.020
4,1:09,2,14,CIN 26,23,16,Timeout #2 by Baltimore Ravens,3.020,3.740
4,1:09,3,4,CIN 16,23,16,Joe Flacco sacked by Wallace Gilberry for -5 yards,3.740,3.740
4,1:00,3,4,CIN 16,23,16,Timeout #3 by Baltimore Ravens,3.740,2.060
4,1:00,4,9,CIN 21,23,16,Joe Flacco sacked by Wallace Gilberry and Reggie Nelson for -7 yards,2.060,-0.810
4,0:55,1,10,CIN 28,23,16,Andy Dalton kneels for -1 yards,0.810,0.130
4,0:35,2,11,CIN 27,23,16,Andy Dalton kneels for -1 yards,0.130,-0.690
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
