Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr
Lamar Jackson,BAL,17,24,179,8,27.6,225,9.4,106,6.2,4.4,73,4.3,0,0.0%,5,20.8%,5,4,3,2,10,33.3%,1,48.0
Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr
Ryan Tannehill,TEN,18,26,165,9,33.3,188,7.2,95,5.3,3.7,70,3.9,0,0.0%,4,15.4%,1,10,2,4,7,25.0%,1,4.0
