Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Marquise Brown,BAL,9,7,109,0,4,72,10.3,37,5.3,14.1,2,3.5,0,0.0,0,117.1
Mark Andrews,BAL,6,4,41,0,2,28,7.0,13,3.3,8.2,0,,0,0.0,0,86.1
Patrick Ricard,BAL,4,3,26,0,2,5,1.7,21,7.0,1.3,0,,0,0.0,0,91.7
Willie Snead,BAL,2,2,9,0,,7,3.5,2,1.0,3.5,0,,0,0.0,0,85.4
J.K. Dobbins,BAL,1,1,-6,0,0,-6,-6.0,0,0.0,-6.0,0,,0,0.0,0,79.2
Miles Boykin,BAL,1,0,0,0,,0,,0,,36.0,0,,0,0.0,1,0.0
Dez Bryant,BAL,1,0,0,0,,0,,0,,7.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
A.J. Brown,TEN,10,6,83,1,5,62,10.3,21,3.5,11.9,1,6.0,0,0.0,0,120.0
Derrick Henry,TEN,3,3,11,0,,3,1.0,8,2.7,1.0,0,,0,0.0,0,81.9
Anthony Firkser,TEN,2,2,44,0,2,9,4.5,35,17.5,4.5,0,,0,0.0,0,118.7
Nick Westbrook-Ikhine,TEN,2,2,17,0,1,15,7.5,2,1.0,7.5,0,,0,0.0,0,102.1
Jonnu Smith,TEN,3,2,9,0,,7,3.5,2,1.0,2.7,0,,0,0.0,0,70.1
Geoff Swaim,TEN,1,1,5,0,,5,5.0,0,0.0,5.0,0,,0,0.0,0,87.5
Ryan Tannehill,TEN,1,1,-10,0,0,-10,-10.0,0,0.0,-10.0,0,,0,0.0,0,79.2
Cameron Batson,TEN,1,1,6,0,1,4,4.0,2,2.0,4.0,0,,0,0.0,0,91.7
Kalif Raymond,TEN,1,0,0,0,,0,,0,,23.0,0,,0,0.0,1,0.0
Corey Davis,TEN,2,0,0,0,,0,,0,,6.0,0,,0,0.0,0,39.6
