Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Patrick Mekari,G/C,65,100%,0,0%,5,20%
Bradley Bozeman,G/C,65,100%,0,0%,5,20%
Orlando Brown Jr.,T,65,100%,0,0%,5,20%
Ben Powers,G,65,100%,0,0%,5,20%
Lamar Jackson,QB,65,100%,0,0%,0,0%
Patrick Ricard,FB/D,49,75%,0,0%,4,16%
Marquise Brown,WR,46,71%,0,0%,0,0%
Willie Snead,WR,42,65%,0,0%,0,0%
Miles Boykin,WR,41,63%,0,0%,7,28%
Tyre Phillips,G/T,39,60%,0,0%,5,20%
Mark Andrews,TE,38,58%,0,0%,0,0%
J.K. Dobbins,RB,33,51%,0,0%,0,0%
Gus Edwards,RB,29,45%,0,0%,0,0%
D.J. Fluker,G/T,26,40%,0,0%,0,0%
Eric Tomlinson,TE,22,34%,0,0%,5,20%
Dez Bryant,WR,9,14%,0,0%,0,0%
Devin Duvernay,WR,6,9%,0,0%,17,68%
Justice Hill,RB,5,8%,0,0%,15,60%
Matt Skura,C/G,5,8%,0,0%,5,20%
DeShon Elliott,S,0,0%,50,100%,5,20%
Chuck Clark,S,0,0%,50,100%,3,12%
Marlon Humphrey,CB,0,0%,50,100%,3,12%
Marcus Peters,CB,0,0%,50,100%,0,0%
Patrick Queen,ILB,0,0%,42,84%,0,0%
Derek Wolfe,DE,0,0%,32,64%,4,16%
Calais Campbell,DE,0,0%,30,60%,10,40%
Brandon Williams,DT,0,0%,30,60%,5,20%
Matt Judon,LB,0,0%,30,60%,5,20%
Malik Harrison,ILB,0,0%,27,54%,15,60%
Justin Madubuike,DT,0,0%,23,46%,0,0%
Tyus Bowser,OLB,0,0%,22,44%,13,52%
Yannick Ngakoue,DE,0,0%,21,42%,0,0%
Jimmy Smith,CB,0,0%,21,42%,0,0%
Pernell McPhee,OLB,0,0%,20,40%,0,0%
L.J. Fort,ILB,0,0%,15,30%,20,80%
Justin Ellis,DT,0,0%,15,30%,3,12%
Jihad Ward,DE,0,0%,14,28%,0,0%
Chris Board,ILB,0,0%,8,16%,20,80%
Jordan Richards,S,0,0%,0,0%,20,80%
Anthony Levine,DB/L,0,0%,0,0%,20,80%
Kristian Welch,ILB,0,0%,0,0%,15,60%
Justin Tucker,K,0,0%,0,0%,10,40%
Anthony Averett,CB,0,0%,0,0%,10,40%
Morgan Cox,LS,0,0%,0,0%,8,32%
Sam Koch,P,0,0%,0,0%,8,32%
