#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,11:36,ARI 9,15,8:55,91,Touchdown
2,1,0:24,ARI 31,2,0:32,2,Interception
3,2,14:52,ARI 20,3,1:31,2,Punt
4,2,11:13,ARI 35,6,3:21,65,Touchdown
5,2,4:36,ARI 20,3,1:04,6,Punt
6,2,1:53,ARI 23,11,1:53,63,Field Goal
7,3,15:00,ARI 20,7,3:49,36,Punt
8,3,9:58,ARI 19,3,1:34,11,Interception
9,3,5:53,ARI 25,3,1:30,-1,Punt
10,3,2:39,ARI 22,1,0:11,0,Interception
11,3,2:28,ARI 16,3,2:14,9,Punt
12,4,13:30,ARI 24,3,1:04,5,Punt
13,4,5:27,ARI 20,10,2:38,70,Interception
14,4,2:19,STL 33,8,1:35,30,Downs
