Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Christian McCaffrey,SFO,10,6,47,0,2,-4,-0.7,51,8.5,0.0,0,,0,0.0,0,71.7
Deebo Samuel,SFO,4,4,30,0,0,9,2.3,21,5.3,2.3,0,,0,0.0,0,97.9
Brandon Aiyuk,SFO,3,3,55,1,3,51,17.0,4,1.3,17.0,0,,0,0.0,0,158.3
George Kittle,SFO,4,3,116,1,3,63,21.0,53,17.7,18.8,0,,0,0.0,0,156.2
Kyle Juszczyk,SFO,3,2,26,1,1,23,11.5,3,1.5,9.3,0,,0,0.0,0,133.3
Ronnie Bell,SFO,1,1,20,0,1,20,20.0,0,0.0,20.0,0,,0,0.0,0,118.7
Jauan Jennings,SFO,2,1,8,0,1,8,8.0,0,0.0,2.0,0,,0,0.0,0,60.4
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Christian Kirk,JAX,11,6,104,0,4,67,11.2,37,6.2,13.7,0,,0,0.0,1,49.1
Evan Engram,JAX,7,4,12,0,,1,0.3,11,2.8,0.3,0,,1,14.3,0,62.2
Travis Etienne,JAX,4,2,9,0,0,-6,-3.0,15,7.5,4.5,1,2.0,0,0.0,0,56.2
D'Ernest Johnson,JAX,2,2,28,0,2,-7,-3.5,35,17.5,-3.5,0,,0,0.0,0,118.7
Tim Jones,JAX,2,2,17,0,1,10,5.0,7,3.5,5.0,0,,0,0.0,0,102.1
Calvin Ridley,JAX,3,2,20,0,,18,9.0,2,1.0,9.0,0,,0,0.0,0,85.4
Tank Bigsby,JAX,1,0,0,0,,0,,0,,3.0,0,,0,0.0,1,0.0
Brenton Strange,JAX,1,0,0,0,,0,,0,,18.0,0,,0,0.0,0,39.6
