Player,Pos
Trevor Lawrence,QB
Travis Etienne,RB
Calvin Ridley,WR
Christian Kirk,WR
Evan Engram,TE
Luke Farrell,TE
Cam Robinson,OL
Walker Little,OL
Luke Fortner,OL
Brandon Scherff,OL
Anton Harrison,T
Adam Gotsis,DL
Folorunso Fatukasi,DL
Roy Robertson-Harris,DL
Travon Walker,OLB
Josh Allen,OLB
Devin Lloyd,LB
Foyesade Oluokun,LB
Darious Williams,CB
Tyson Campbell,CB
Rayshawn Jenkins,S
Andre Cisco,S
