Quarter,Time,Down,ToGo,Location,DAL,WAS,Detail,EPB,EPA
1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter
,,,,,,,"Cowboys won the coin toss, Cowboys to receive the opening kickoff.",,
1,15:00,,,WAS 30,0,0,"Jose Cortez kicks off 59 yards, returned by Woodrow Dantzler for 20 yards (tackle by Bryan Johnson)",0.000,1.000
1,14:54,1,10,DAL 31,0,0,Chad Hutchinson pass complete to Antonio Bryant for 12 yards (tackle by David Terrell),1.000,1.800
1,14:11,1,10,DAL 43,0,0,Chad Hutchinson pass incomplete intended for Ken-Yon Rambo (defended by Champ Bailey),1.800,1.250
1,14:00,2,10,DAL 43,0,0,"Emmitt Smith middle for -4 yards (tackle by Carl Powell). Emmitt Smith fumbles (forced by Carl Powell), recovered by James Whalen at DAL-39",1.250,0.040
1,13:21,3,14,DAL 39,0,0,Chad Hutchinson pass incomplete intended for Ken-Yon Rambo. Penalty on Markus Steele: Offensive Holding (Declined),0.040,-0.780
1,13:16,4,14,DAL 39,0,0,"Filip Filipovic punts 37 yards, returned by Champ Bailey for 1 yard (tackle by Reggie Swinton)",-0.780,-0.610
1,13:06,1,10,WAS 25,0,0,Kenny Watson middle for 6 yards (tackle by Dat Nguyen),0.610,0.870
1,12:37,2,4,WAS 31,0,0,Patrick Ramsey pass complete to Rod Gardner for 13 yards (tackle by Pete Hunter),0.870,1.860
1,11:59,1,10,WAS 44,0,0,Patrick Ramsey pass incomplete intended for Zeron Flemister,1.860,1.320
1,11:52,2,10,WAS 44,0,0,Patrick Ramsey pass incomplete intended for Kenny Watson,1.320,0.630
1,11:48,3,10,WAS 44,0,0,"Penalty on WAS: Delay of Game, 5 yards (no play)",0.630,-0.030
1,11:48,3,15,WAS 39,0,0,Patrick Ramsey pass complete to Rod Gardner for 16 yards (tackle by Lynn Scott),-0.030,2.590
1,11:12,1,10,DAL 45,0,0,Patrick Ramsey pass complete to Kenny Watson for 5 yards (tackle by La'Roi Glover),2.590,2.720
1,10:38,2,5,DAL 40,0,0,Kenny Watson left end for 1 yard (tackle by Brandon Noble and Roy Williams),2.720,2.150
1,10:01,3,4,DAL 39,0,0,Patrick Ramsey pass incomplete intended for Derrius Thompson,2.150,0.660
1,9:56,4,4,DAL 39,0,0,Craig Jarrett punts 33 yards,0.660,0.380
1,9:48,1,10,DAL 6,0,0,"Penalty on Ross Tucker: False Start, 3 yards (no play)",-0.380,-0.490
1,9:48,1,13,DAL 3,0,0,Emmitt Smith left tackle for no gain (tackle by LaVar Arrington and Carl Powell),-0.490,-1.000
1,9:14,2,13,DAL 3,0,0,Emmitt Smith right end for 5 yards (tackle by Fred Smoot),-1.000,-1.190
1,8:42,3,8,DAL 8,0,0,Chad Hutchinson pass incomplete intended for Tony McGee,-1.190,-2.490
1,8:26,4,8,DAL 8,0,0,"Filip Filipovic punts 37 yards, returned by Champ Bailey for 15 yards (tackle by James Whalen)",-2.490,-3.580
1,8:16,1,10,DAL 30,0,0,Patrick Ramsey pass incomplete intended for Rod Gardner is intercepted by Tony Dixon at DAL-12,3.580,0.350
1,8:09,1,10,DAL 12,0,0,Chad Hutchinson pass complete to Antonio Bryant for 29 yards (tackle by Fred Smoot),-0.350,1.660
1,7:50,1,10,DAL 41,0,0,Emmitt Smith left tackle for 1 yard (tackle by Bruce Smith),1.660,1.260
1,7:18,2,9,DAL 42,0,0,Emmitt Smith left end for 3 yards (tackle by Kevin Mitchell),1.260,0.960
1,6:44,3,6,DAL 45,0,0,Chad Hutchinson pass incomplete intended for Michael Wiley,0.960,-0.390
1,6:34,4,6,DAL 45,0,0,"Filip Filipovic punts 42 yards, fair catch by Champ Bailey",-0.390,0.320
1,6:26,1,10,WAS 13,0,0,Ladell Betts left tackle for 2 yards (tackle by Ebenezer Ekuban),-0.320,-0.570
1,5:51,2,8,WAS 15,0,0,Ladell Betts middle for 4 yards (tackle by Ebenezer Ekuban),-0.570,-0.710
1,5:18,3,4,WAS 19,0,0,Ladell Betts middle for 6 yards (tackle by Greg Ellis),-0.710,0.610
1,4:44,1,10,WAS 25,0,0,Kenny Watson left end for 6 yards (tackle by Dat Nguyen),0.610,0.870
1,4:07,2,4,WAS 31,0,0,Kenny Watson right guard for 4 yards (tackle by Dexter Coakley),0.870,1.270
1,3:24,1,10,WAS 35,0,0,Patrick Ramsey pass complete to Walter Rasby for 7 yards (tackle by Dexter Coakley),1.270,1.670
1,2:55,2,3,WAS 42,0,0,Ladell Betts left end for 1 yard (tackle by Dexter Coakley),1.670,1.090
1,2:10,2,3,WAS 42,,,Timeout #1 by Washington Redskins,1.670,1.090
1,2:10,3,2,WAS 43,0,0,Patrick Ramsey pass complete to Darnerien McCants for 7 yards (tackle by Mario Edwards),1.090,2.260
1,1:28,1,10,,0,0,Kenny Watson middle for 2 yards (tackle by Greg Ellis),2.260,1.980
1,0:57,2,8,DAL 48,0,0,Patrick Ramsey pass incomplete intended for Derrius Thompson,1.980,1.290
1,0:52,3,8,DAL 48,0,0,Patrick Ramsey pass complete to Rod Gardner for 7 yards (tackle by La'Roi Glover),1.290,0.530
1,0:07,4,1,DAL 41,0,0,"Penalty on David Loverne: False Start, 5 yards (no play)",0.530,0.200
Quarter,Time,Down,ToGo,Location,DAL,WAS,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,4,6,DAL 46,0,0,Craig Jarrett punts 21 yards,0.200,-0.610
2,14:51,1,10,DAL 25,0,0,Chad Hutchinson pass incomplete,0.610,0.060
2,14:44,2,10,DAL 25,0,0,Chad Hutchinson pass complete to James Whalen for 8 yards (tackle by Ifeanyi Ohalete),0.060,0.430
2,14:04,3,2,DAL 33,0,0,"Chad Hutchinson sacked by Renaldo Wynn for -9 yards. Chad Hutchinson fumbles (forced by Renaldo Wynn), recovered by LaVar Arrington at DAL-25 and returned for 1 yards (tackle by Chad Hutchinson)",0.430,-3.970
2,13:53,1,10,DAL 24,0,0,Ladell Betts for 1 yard,3.970,3.570
2,13:17,2,9,DAL 23,0,0,Patrick Ramsey pass incomplete intended for Derrius Thompson,3.570,2.870
2,13:12,3,9,DAL 23,0,0,Patrick Ramsey pass complete to Darnerien McCants for 18 yards (tackle by Tony Dixon and Lynn Scott),2.870,6.060
2,12:25,1,5,DAL 5,0,6,"Kenny Watson right guard for 5 yards, touchdown",6.060,7.000
2,12:25,,,DAL 5,0,7,Jose Cortez kicks extra point good,0.000,0.000
2,12:25,,,WAS 30,0,7,"Jose Cortez kicks off 45 yards, returned by Michael Wiley for 8 yards (tackle by Darrell Green)",0.000,1.140
2,12:15,1,10,DAL 33,0,7,Emmitt Smith left end for 3 yards (tackle by Carl Powell),1.140,1.000
2,11:42,2,7,DAL 36,0,7,Emmitt Smith middle for -1 yards (tackle by Renaldo Wynn),1.000,0.170
2,10:58,3,8,DAL 35,0,7,"Troy Hambrick for 6 yards. Penalty on Antonio Bryant: Offensive Holding, 10 yards",0.170,-0.360
