Quarter,Time,Down,ToGo,Location,CLE,BUF,Detail,EPB,EPA
1,7:01,1,10,BUF 25,3,0,"Peyton Hillis middle for 5 yards (tackle by Jairus Byrd). Peyton Hillis fumbles (forced by Jairus Byrd), recovered by Kyle Williams at BUF-20 and returned for 11 yards (tackle by Alex Mack)",3.910,-1.000
1,6:52,1,10,BUF 31,3,0,Fred Jackson left end for 6 yards (tackle by T.J. Ward and Ahtyba Rubin),1.000,1.270
1,6:12,2,4,BUF 37,3,0,Ryan Fitzpatrick pass complete deep left to Steve Johnson for 20 yards (tackle by Abram Elam and Sheldon Brown),1.270,2.720
1,5:33,1,10,CLE 43,3,0,C.J. Spiller left end for 5 yards (tackle by Ahtyba Rubin),2.720,2.850
1,5:05,2,5,CLE 38,3,0,Ryan Fitzpatrick pass incomplete deep left intended for Lee Evans (defended by Sheldon Brown),2.850,2.150
1,4:59,3,5,CLE 38,3,0,Ryan Fitzpatrick pass complete short left to Fred Jackson for 3 yards (tackle by Sabby Piscitelli),2.150,0.990
1,4:15,4,2,CLE 35,3,0,Ryan Fitzpatrick pass incomplete short right intended for Steve Johnson (defended by Joe Haden),0.990,-1.330
1,4:11,1,10,CLE 36,3,0,Jake Delhomme pass incomplete short right intended for Mohamed Massaquoi,1.330,0.790
1,4:06,2,10,CLE 36,3,0,Peyton Hillis left tackle for 2 yards (tackle by Drayton Florence),0.790,0.370
1,3:33,3,8,CLE 38,3,0,Jake Delhomme pass complete short middle to Chansi Stuckey for 1 yard (tackle by Bryan Scott),0.370,-0.780
1,2:55,4,7,CLE 39,3,0,Reggie Hodges punts 50 yards,-0.780,0.370
1,2:42,1,10,BUF 11,3,0,Fred Jackson middle for 6 yards (tackle by Derreck Robinson),-0.370,-0.160
1,2:05,2,4,BUF 17,3,0,Fred Jackson left guard for 2 yards (tackle by Chris Gocong),-0.160,-0.480
1,1:25,3,2,BUF 19,3,0,Ryan Fitzpatrick pass complete short middle to Donald Jones for 8 yards (tackle by Eric Wright),-0.480,0.740
1,0:48,1,10,BUF 27,3,0,Ryan Fitzpatrick middle for 13 yards (tackle by Jason Trusnik),0.740,1.600
Quarter,Time,Down,ToGo,Location,CLE,BUF,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,BUF 40,3,0,Ryan Fitzpatrick right tackle for 12 yards (tackle by David Bowens),1.600,2.390
2,15:00,1,10,CLE 48,3,0,"Penalty on Shaun Rogers: Neutral Zone Infraction, 5 yards (no play)",2.390,3.120
2,14:14,1,5,CLE 43,3,0,C.J. Spiller middle for 2 yards (tackle by Shaun Rogers and Marcus Benard),3.120,2.790
2,13:37,2,3,CLE 41,3,0,Fred Jackson left guard for 5 yards (tackle by Derreck Robinson and Jason Trusnik),2.790,3.180
2,12:55,1,10,CLE 36,3,0,Fred Jackson middle for 2 yards (tackle by Matt Roth and Ahtyba Rubin),3.180,2.910
2,12:14,2,8,CLE 34,3,0,Ryan Fitzpatrick pass complete short left to Steve Johnson for 8 yards (tackle by Sheldon Brown),2.910,3.840
2,11:46,1,10,CLE 26,3,0,C.J. Spiller left tackle for 8 yards (tackle by Sheldon Brown and Marcus Benard),3.840,4.450
2,11:04,2,2,CLE 18,3,0,Fred Jackson right guard for 3 yards (tackle by David Bowens and Abram Elam),4.450,4.580
2,10:21,1,10,CLE 15,3,0,Fred Jackson left guard for 4 yards (tackle by Jason Trusnik and Chris Gocong),4.580,4.640
2,9:38,2,6,CLE 11,3,0,Ryan Fitzpatrick pass incomplete short middle intended for Scott Chandler,4.640,3.780
2,9:33,3,6,CLE 11,3,6,"Ryan Fitzpatrick pass complete short middle to David Nelson for 11 yards, touchdown",3.780,7.000
2,,,,CLE 2,3,7,Rian Lindell kicks extra point good,0.000,0.000
2,,,,BUF 30,3,7,Rian Lindell kicks off 51 yards,0.000,0.150
2,9:27,1,10,CLE 19,3,7,Peyton Hillis left guard for 5 yards (tackle by Spencer Johnson and Arthur Moats),0.150,0.340
2,8:51,2,5,CLE 24,3,7,Jake Delhomme pass complete deep right to Mohamed Massaquoi for 34 yards (tackle by Jairus Byrd),0.340,2.790
2,8:07,1,10,BUF 42,3,7,Peyton Hillis middle for 3 yards (tackle by Spencer Johnson),2.790,2.650
2,7:29,2,7,BUF 39,3,7,Jake Delhomme pass complete short left to Brian Robiskie for 15 yards (tackle by Jairus Byrd),2.650,3.970
2,7:06,1,10,BUF 24,3,7,Jake Delhomme pass complete short middle to Peyton Hillis for 1 yard (tackle by Akin Ayodele and Kyle Williams),3.970,3.570
2,6:27,2,9,BUF 23,3,7,Peyton Hillis middle for 8 yards (tackle by Akin Ayodele and Arthur Moats),3.570,4.170
2,5:51,3,1,BUF 15,3,7,Mike Bell right guard for 2 yards (tackle by Akin Ayodele),4.170,4.710
2,5:08,1,10,BUF 13,3,7,Mike Bell right tackle for 1 yard (tackle by Paul Posluszny),4.710,4.220
2,4:24,2,9,BUF 12,3,7,Jake Delhomme pass complete short right to Mohamed Massaquoi for 4 yards,4.220,4.100
2,4:03,3,5,BUF 8,3,7,Jake Delhomme pass incomplete short middle intended for Brian Robiskie,4.100,2.970
2,3:56,4,5,BUF 8,6,7,Phil Dawson 25 yard field goal good,2.970,3.000
2,,,,CLE 30,6,7,"Phil Dawson kicks off 62 yards, returned by C.J. Spiller for 21 yards (tackle by Eric Alexander). C.J. Spiller fumbles (forced by Eric Alexander), ball out of bounds at BUF-26",0.000,0.670
2,3:46,1,10,BUF 26,6,7,Fred Jackson middle for -2 yards (tackle by Marcus Benard),0.670,-0.140
2,3:08,2,12,BUF 24,6,7,Ryan Fitzpatrick pass complete short left to Jonathan Stupar for 35 yards (tackle by Chris Gocong),-0.140,2.850
2,2:22,1,10,CLE 41,6,7,Ryan Fitzpatrick right end for 18 yards (tackle by Kenyon Coleman),2.850,4.040
2,2:00,1,10,CLE 23,6,7,"Penalty on Marcus Benard: Neutral Zone Infraction, 5 yards (no play)",4.040,4.860
2,2:00,1,5,CLE 18,6,7,C.J. Spiller left tackle for 4 yards (tackle by Eric Barton and Abram Elam),4.860,4.950
2,1:25,2,1,CLE 14,6,7,Fred Jackson left guard for 3 yards (tackle by Abram Elam and Chris Gocong),4.950,4.840
2,0:44,1,10,CLE 11,6,7,Ryan Fitzpatrick pass complete short left to Donald Jones for 6 yards (tackle by Sheldon Brown),4.840,5.280
2,0:36,,,,6,7,Timeout #1 by Buffalo Bills,0.000,5.280
2,0:36,2,4,CLE 5,6,7,"Penalty on Ryan Fitzpatrick: Delay of Game, 5 yards (no play)",5.280,4.320
2,0:36,2,9,CLE 10,6,7,Ryan Fitzpatrick sacked by Marcus Benard for -1 yards,4.320,3.130
2,0:22,,,,6,7,Timeout #2 by Buffalo Bills,0.000,3.130
2,0:22,3,10,CLE 11,6,7,Ryan Fitzpatrick pass incomplete short right intended for Steve Johnson,3.130,2.700
2,0:17,4,10,CLE 11,6,10,Rian Lindell 30 yard field goal good,2.700,3.000
2,,,,BUF 30,6,10,"Rian Lindell kicks off 35 yards, returned by Chris Gocong for 5 yards (tackle by Arthur Moats). Penalty on Jon Corto: Low Block, 15 yards",0.000,2.590
2,0:10,1,10,BUF 45,6,10,Jake Delhomme pass complete short right to Peyton Hillis for 2 yards (tackle by Terrence McGee),2.590,2.310
2,0:05,2,8,BUF 43,6,10,Jake Delhomme pass incomplete deep middle intended for Mohamed Massaquoi (defended by Terrence McGee),2.310,1.620
Quarter,Time,Down,ToGo,Location,CLE,BUF,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CLE 30,6,10,"Phil Dawson kicks off 59 yards, returned by Donald Jones for 17 yards (tackle by T.J. Ward)",0.000,0.810
3,14:55,1,10,BUF 28,6,10,Fred Jackson right end for 4 yards (tackle by T.J. Ward and Marcus Benard),0.810,0.800
3,14:15,2,6,BUF 32,6,10,C.J. Spiller right guard for 5 yards (tackle by Eric Barton and Chris Gocong),0.800,0.760
3,13:33,3,1,BUF 37,6,10,Ryan Fitzpatrick pass complete short left to Steve Johnson for 5 yards (tackle by Mike Adams),0.760,1.730
3,12:54,1,10,BUF 42,6,10,Fred Jackson middle for 5 yards (tackle by Jason Trusnik and Kenyon Coleman),1.730,1.860
3,12:14,2,5,BUF 47,6,10,Ryan Fitzpatrick pass complete short right to Steve Johnson for 2 yards (tackle by Kenyon Coleman),1.860,1.420
3,11:28,3,3,BUF 49,6,10,Ryan Fitzpatrick pass incomplete short left intended for Donald Jones,1.420,-0.130
3,11:24,4,3,BUF 49,6,10,Brian Moorman punts 29 yards,-0.130,-0.410
3,11:17,1,10,CLE 22,6,10,Jake Delhomme pass complete short middle to Ben Watson for 8 yards (tackle by Paul Posluszny),0.410,0.950
3,10:40,2,2,CLE 30,6,10,Peyton Hillis middle for 3 yards (tackle by Paul Posluszny),0.950,1.140
3,10:00,1,10,CLE 33,6,10,Jake Delhomme pass incomplete short middle intended for Peyton Hillis (defended by Akin Ayodele),1.140,0.590
3,9:55,2,10,CLE 33,6,10,Peyton Hillis right tackle for 7 yards (tackle by Jairus Byrd and Akin Ayodele),0.590,0.830
3,9:14,3,3,CLE 40,6,10,Jake Delhomme pass incomplete short right intended for Chansi Stuckey,0.830,-0.720
3,9:10,4,3,CLE 40,6,10,"Reggie Hodges punts 50 yards, returned by C.J. Spiller for 4 yards (tackle by T.J. Ward)",-0.720,0.280
3,8:56,1,10,BUF 14,6,10,C.J. Spiller right guard for 3 yards (tackle by Jason Trusnik and Chris Gocong),-0.280,-0.370
3,8:15,2,7,BUF 17,6,10,Ryan Fitzpatrick pass complete short middle to Steve Johnson for 7 yards (tackle by T.J. Ward),-0.370,0.540
3,7:29,1,10,BUF 24,6,10,Fred Jackson middle for 3 yards (tackle by Jason Trusnik and Matt Roth),0.540,0.400
3,6:52,2,7,BUF 27,6,10,Ryan Fitzpatrick pass complete short right to David Martin for 13 yards (tackle by T.J. Ward),0.400,1.600
3,6:07,1,10,BUF 40,6,10,Fred Jackson middle for 5 yards (tackle by Matt Roth and Derreck Robinson),1.600,1.730
3,5:24,2,5,BUF 45,6,10,C.J. Spiller left guard for 1 yard (tackle by Chris Gocong and Derreck Robinson),1.730,1.160
3,4:43,3,4,BUF 46,6,10,Ryan Fitzpatrick pass incomplete short left intended for Fred Jackson (defended by Marcus Benard),1.160,-0.320
3,4:39,4,4,BUF 46,6,10,Brian Moorman punts 45 yards,-0.320,0.380
3,4:30,1,10,CLE 9,6,10,Peyton Hillis middle for 4 yards (tackle by Alex Carrington and Akin Ayodele),-0.380,-0.480
3,3:58,2,6,CLE 13,6,10,"Peyton Hillis middle for 4 yards (tackle by Jairus Byrd). Peyton Hillis fumbles (forced by Jairus Byrd), recovered by Peyton Hillis at CLE-17",-0.480,-0.480
3,3:16,3,2,CLE 17,6,10,"Jake Delhomme pass incomplete short left intended for Brian Robiskie. Penalty on Drayton Florence: Illegal Contact, 4 yards (no play)",-0.480,0.340
3,3:12,1,10,CLE 21,6,10,Peyton Hillis middle for 6 yards (tackle by Akin Ayodele and Paul Posluszny),0.340,0.610
3,2:40,2,4,CLE 27,6,10,"Peyton Hillis left guard for 3 yards (tackle by Donte Whitner). Peyton Hillis fumbles (forced by Donte Whitner), recovered by Lawrence Vickers at CLE-30",0.610,0.300
3,1:58,3,1,CLE 30,6,10,Peyton Hillis middle for 2 yards (tackle by Chris Kelsay and Jairus Byrd),0.300,1.070
3,1:21,1,10,CLE 32,6,10,"Josh Cribbs middle for -11 yards (tackle by Chris Kelsay). Josh Cribbs fumbles (forced by Chris Kelsay), recovered by Josh Cribbs at CLE-21",1.070,-0.960
3,0:32,2,21,CLE 21,6,10,Jake Delhomme pass complete short middle to Mohamed Massaquoi for 5 yards (tackle by Leodis McKelvin),-0.960,-0.960
Quarter,Time,Down,ToGo,Location,CLE,BUF,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,16,CLE 26,6,10,Jake Delhomme pass complete short middle to Josh Cribbs for 7 yards (tackle by Jairus Byrd),-0.960,-1.180
4,14:27,4,9,CLE 33,6,10,"Reggie Hodges punts 53 yards, returned by C.J. Spiller for 33 yards (tackle by T.J. Ward)",-1.180,-2.060
4,14:13,1,10,BUF 47,6,10,Donald Jones left end for -2 yards (tackle by Eric Wright),2.060,1.250
4,13:32,2,12,BUF 45,6,10,Ryan Fitzpatrick pass complete short left to Jonathan Stupar for 3 yards,1.250,0.960
4,12:51,3,9,BUF 48,6,10,Ryan Fitzpatrick pass incomplete short middle intended for Fred Jackson. Penalty on Cordaro Howard: Ineligible Downfield Pas (Declined),0.960,-0.190
4,12:47,4,9,BUF 48,6,10,"Brian Moorman punts 52 yards, touchback",-0.190,-0.280
4,12:37,1,10,CLE 20,6,10,Jake Delhomme pass complete short right to Peyton Hillis for 5 yards (tackle by Akin Ayodele),0.280,0.410
4,11:58,2,5,CLE 25,6,10,Jake Delhomme pass complete short left to Brian Robiskie for 2 yards (tackle by Drayton Florence),0.410,-0.030
4,11:13,3,3,CLE 27,6,10,"Jake Delhomme sacked by Arthur Moats for -9 yards. Jake Delhomme fumbles (forced by Arthur Moats), recovered by Bryan Scott at CLE-23",-0.030,-4.040
,,,,,,,"BUF challenged the incomplete pass ruling, and the original play was overturned.",,
4,11:03,1,10,CLE 23,6,10,Fred Jackson middle for 1 yard (tackle by Eric Barton),4.040,3.630
4,10:25,2,9,CLE 22,6,10,Ryan Fitzpatrick pass complete short right to Corey McIntyre for 14 yards (tackle by T.J. Ward),3.630,5.370
4,9:52,1,8,CLE 8,6,10,Fred Jackson left end for no gain (tackle by Sheldon Brown and Abram Elam),5.370,4.570
4,9:18,2,8,CLE 8,6,10,Ryan Fitzpatrick middle for 6 yards (tackle by T.J. Ward),4.570,4.950
4,8:32,3,2,CLE 2,6,10,Fred Jackson middle for 1 yard (tackle by David Bowens and Matt Roth),4.950,3.550
4,7:59,4,1,CLE 1,6,13,Rian Lindell 19 yard field goal good,3.550,3.000
4,,,,BUF 30,6,13,"Rian Lindell kicks off 49 yards, returned by Mike Bell for 10 yards (tackle by Bryan Scott)",0.000,1.000
4,7:49,1,10,CLE 31,6,13,Peyton Hillis right tackle for 5 yards (tackle by Akin Ayodele and Paul Posluszny),1.000,1.140
4,7:12,2,5,CLE 36,6,13,Peyton Hillis middle for 2 yards (tackle by Akin Ayodele and Torell Troup),1.140,0.700
4,6:39,3,3,CLE 38,6,13,Jake Delhomme pass incomplete deep right intended for Robert Royal,0.700,-0.850
4,6:32,4,3,CLE 38,6,13,"Reggie Hodges punts 46 yards, returned by C.J. Spiller for 9 yards (tackle by Mike Adams). Penalty on Reggie Corner: Illegal Block Above the , 10 yards",-0.850,0.380
4,6:21,1,10,BUF 10,6,13,Fred Jackson left guard for 5 yards (tackle by T.J. Ward and Ahtyba Rubin),-0.380,-0.350
4,5:35,2,5,BUF 15,6,13,Fred Jackson left end for 2 yards (tackle by Eric Barton and Matt Roth),-0.350,-0.600
4,4:51,3,3,BUF 17,6,13,Ryan Fitzpatrick pass incomplete short left intended for Fred Jackson (defended by Abram Elam),-0.600,-2.320
4,4:46,4,3,BUF 17,6,13,"Penalty on Jon Corto: False Start, 5 yards (no play)",-2.320,-2.490
4,4:46,4,8,BUF 12,6,13,"Brian Moorman punts 48 yards, returned by Josh Cribbs for 7 yards (tackle by Donald Jones)",-2.490,-2.060
4,4:37,1,10,CLE 47,6,13,Jake Delhomme pass complete short right to Peyton Hillis for 2 yards (tackle by Paul Posluszny),2.060,1.790
4,4:07,2,8,CLE 49,6,13,Jake Delhomme pass incomplete short right intended for Chansi Stuckey (defended by Leodis McKelvin),1.790,1.090
4,4:01,3,8,CLE 49,6,13,Jake Delhomme pass incomplete deep right intended for Mohamed Massaquoi is intercepted by Leodis McKelvin at BUF-32 and returned for 10 yards,1.090,-1.730
4,3:51,1,10,BUF 42,6,13,Fred Jackson middle for 4 yards (tackle by Eric Barton and Brian Schaefering),1.730,1.730
4,3:08,2,6,BUF 46,6,13,Fred Jackson middle for 3 yards (tackle by Kenyon Coleman and Chris Gocong),1.730,1.420
4,2:22,3,3,BUF 49,6,13,Fred Jackson middle for 19 yards (tackle by T.J. Ward),1.420,3.450
4,2:00,1,10,CLE 32,6,13,Fred Jackson middle for 3 yards (tackle by Kenyon Coleman),3.450,3.310
4,1:55,,,,6,13,Timeout #1 by Cleveland Browns,0.000,3.310
4,1:55,2,7,CLE 29,6,13,Fred Jackson left tackle for 9 yards (tackle by Matt Roth and Abram Elam),3.310,4.240
4,1:47,,,,6,13,Timeout #2 by Cleveland Browns,0.000,4.240
4,1:47,1,10,CLE 20,6,13,Fred Jackson left guard for no gain (tackle by Brian Schaefering),4.240,3.690
4,1:42,,,,6,13,Timeout #3 by Cleveland Browns,0.000,3.690
4,1:42,2,10,CLE 20,6,13,Fred Jackson middle for 2 yards (tackle by Ahtyba Rubin and Kenyon Coleman),3.690,3.220
4,0:56,,,,6,13,Timeout #1 by Buffalo Bills,0.000,3.220
4,0:56,3,8,CLE 18,6,13,Fred Jackson middle for 7 yards (tackle by Ahtyba Rubin),3.220,2.850
4,0:10,,,,6,13,Timeout #2 by Buffalo Bills,0.000,2.850
4,0:10,4,1,CLE 11,6,13,Fred Jackson right guard for 4 yards (tackle by Ahtyba Rubin),2.850,4.580
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
