Quarter,Time,Down,ToGo,Location,NYG,PHI,Detail,EPB,EPA
3,9:49,4,4,NYG 30,17,3,"Riley Dixon punts 48 yards, returned by Greg Ward for 7 yards (tackle by Antonio Hamilton)",-1.370,-0.870
3,9:38,1,10,PHI 29,17,3,"Carson Wentz pass incomplete short left intended for Greg Ward. Penalty on Leonard Williams: Roughing the Passer, 15 yards (no play)",0.870,1.860
3,9:33,1,10,PHI 44,17,3,Miles Sanders up the middle for 9 yards (tackle by Dexter Lawrence),1.860,2.530
3,9:07,2,1,NYG 47,17,3,"Carson Wentz aborted snap, recovered by Carson Wentz at PHI-43 and returned for -12 yards",2.530,0.230
3,8:22,3,13,PHI 41,17,3,Carson Wentz pass incomplete short left intended for Greg Ward (defended by Deandre Baker),0.230,-0.650
3,8:17,4,13,PHI 41,17,3,"Cameron Johnston punts 41 yards, returned by Golden Tate for 3 yards (tackle by T.J. Edwards). Penalty on Devante Downs: Illegal Block Above the Waist, 10 yards",-0.650,0.370
3,8:06,1,10,NYG 11,17,3,Saquon Barkley up the middle for 5 yards (tackle by Josh Sweat),-0.370,-0.300
3,7:25,2,5,NYG 16,17,3,Eli Manning pass incomplete short left intended for Sterling Shepard,-0.300,-0.840
3,7:23,3,5,NYG 16,17,3,Eli Manning pass incomplete short left intended for Kaden Smith,-0.840,-2.390
3,7:17,4,5,NYG 16,17,3,Riley Dixon punts 42 yards downed by Antonio Hamilton,-2.390,-1.730
3,7:07,1,10,PHI 42,17,3,Miles Sanders right end for 5 yards (tackle by Leonard Williams),1.730,1.860
3,6:42,2,5,PHI 47,17,3,Miles Sanders left end for no gain (tackle by B.J. Hill),1.860,1.160
3,6:02,3,5,PHI 47,17,3,Carson Wentz pass complete short right to Boston Scott for 10 yards (tackle by Julian Love),1.160,2.720
3,5:40,1,10,NYG 43,17,3,"Penalty on NYG: Defensive Too Many Men on Field, 5 yards (no play)",2.720,3.450
3,5:20,1,5,NYG 38,17,3,Carson Wentz pass complete short middle to Joshua Perkins for 6 yards (tackle by Michael Thomas),3.450,3.450
3,4:50,1,10,NYG 32,17,3,Carson Wentz pass complete short left to Zach Ertz for 9 yards (tackle by Sam Beal),3.450,4.120
3,4:21,2,1,NYG 23,17,3,Boston Scott up the middle for 10 yards (tackle by Antoine Bethea),4.120,4.710
3,3:54,1,10,NYG 13,17,3,Boston Scott up the middle for 5 yards (tackle by Leonard Williams and Antoine Bethea),4.710,4.960
3,3:18,2,5,NYG 8,17,3,"Penalty on Zach Ertz: False Start, 5 yards (no play)",4.960,4.050
3,2:59,2,10,NYG 13,17,3,Carson Wentz pass complete short left to JJ Arcega-Whiteside for 7 yards (tackle by Deandre Baker),4.050,4.560
3,2:16,3,3,NYG 6,17,3,Boston Scott left end for 4 yards (tackle by Lorenzo Carter),4.560,6.740
3,1:32,1,2,NYG 2,17,9,"Boston Scott up the middle for 2 yards, touchdown",6.740,7.000
3,1:28,,,NYG 15,17,10,Jake Elliott kicks extra point good,0.000,0.000
3,1:28,,,PHI 35,17,10,"Jake Elliott kicks off 65 yards, touchback.",0.000,0.610
3,1:28,1,10,NYG 25,17,10,Eli Manning pass complete short left to Golden Tate for 11 yards (tackle by Avonte Maddox),0.610,1.330
3,0:59,1,10,NYG 36,17,10,Saquon Barkley up the middle for 4 yards (tackle by Jalen Mills),1.330,1.330
3,0:29,2,6,NYG 40,17,10,Saquon Barkley right end for 1 yard (tackle by Ronald Darby),1.330,0.760
Quarter,Time,Down,ToGo,Location,NYG,PHI,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,5,NYG 41,17,10,Eli Manning pass incomplete deep right intended for Sterling Shepard,0.760,-0.650
4,14:55,4,5,NYG 41,17,10,"Riley Dixon punts 46 yards, fair catch by Greg Ward at PHI-13",-0.650,0.320
4,14:48,1,10,PHI 13,17,10,Carson Wentz pass complete short left to Greg Ward for 13 yards (tackle by Alec Ogletree),-0.320,0.670
4,14:17,1,10,PHI 26,17,10,Boston Scott up the middle for 2 yards (tackle by Dexter Lawrence),0.670,0.400
4,13:38,2,8,PHI 28,17,10,Carson Wentz pass complete short right to Boston Scott for 17 yards (tackle by Antoine Bethea),0.400,1.930
4,13:02,1,10,PHI 45,17,10,Boston Scott up the middle for 3 yards (tackle by Julian Love),1.930,1.790
4,12:25,2,7,PHI 48,17,10,Carson Wentz pass incomplete short right intended for Jay Ajayi,1.790,1.090
4,12:20,3,7,PHI 48,17,10,Carson Wentz pass complete short right to Joshua Perkins for 8 yards (tackle by Alec Ogletree),1.090,2.650
4,11:37,1,10,NYG 44,17,10,Carson Wentz pass complete short left to Boston Scott for 16 yards (tackle by Alec Ogletree),2.650,3.710
4,10:58,1,10,NYG 28,17,10,Miles Sanders up the middle for -1 yards (tackle by Julian Love),3.710,3.030
4,10:16,2,11,NYG 29,17,10,Carson Wentz pass incomplete deep right intended for JJ Arcega-Whiteside (defended by Deandre Baker),3.030,2.340
4,10:06,3,11,NYG 29,17,10,Carson Wentz pass incomplete deep left intended for Greg Ward,2.340,1.500
4,10:00,4,11,NYG 29,17,10,Jake Elliott 47 yard field goal no good,1.500,-1.400
4,9:55,1,10,NYG 37,17,10,Eli Manning sacked by Vinny Curry for -11 yards,1.400,-0.630
4,9:28,2,21,NYG 26,17,10,Eli Manning pass complete short right to Sterling Shepard for 7 yards (tackle by Nigel Bradham),-0.630,-0.360
4,8:50,3,14,NYG 33,17,10,Eli Manning pass complete short left to Saquon Barkley for -1 yards (tackle by Avonte Maddox),-0.360,-1.240
4,8:22,4,15,NYG 32,17,10,"Riley Dixon punts 43 yards downed by Colin Holba. Penalty on Rasul Douglas: Offensive Holding, 10 yards",-1.240,0.220
4,8:10,1,10,PHI 15,17,10,Carson Wentz sacked by Oshane Ximines for -9 yards,-0.220,-1.440
4,7:27,2,19,PHI 6,17,10,Carson Wentz pass complete short right to Zach Ertz for 9 yards (tackle by David Mayo),-1.440,-1.370
4,6:43,3,10,PHI 15,17,10,"Carson Wentz pass incomplete deep right intended for Greg Ward. Penalty on Sam Beal: Illegal Contact, 5 yards (no play)",-1.370,0.280
4,6:36,1,10,PHI 20,17,10,Boston Scott left end for 2 yards (tackle by Antoine Bethea and Dalvin Tomlinson),0.280,0.000
4,5:59,2,8,PHI 22,17,10,Carson Wentz pass complete short middle to Dallas Goedert for 7 yards (tackle by Janoris Jenkins and Dalvin Tomlinson),0.000,0.230
4,5:32,3,1,PHI 29,17,10,Boston Scott up the middle for no gain (tackle by Dexter Lawrence),0.230,-1.440
4,4:54,4,1,PHI 29,17,10,Carson Wentz up the middle for 2 yards (tackle by Julian Love),-1.440,1.000
4,4:21,1,10,PHI 31,17,10,Carson Wentz pass complete short right to Boston Scott for 6 yards (tackle by Alec Ogletree),1.000,1.270
4,3:50,2,4,PHI 37,17,10,Carson Wentz pass incomplete short right intended for Zach Ertz,1.270,0.560
4,3:44,3,4,PHI 37,17,10,Carson Wentz pass complete deep right to JJ Arcega-Whiteside for 22 yards. Penalty on Sam Beal: Defensive Holding (Declined),0.560,2.850
4,3:39,1,10,NYG 41,17,10,Carson Wentz pass complete deep left to Dallas Goedert for 28 yards (tackle by Antoine Bethea),2.850,4.710
4,3:00,1,10,NYG 13,17,10,Carson Wentz pass complete short right to Greg Ward for 12 yards (tackle by Sam Beal),4.710,6.970
4,2:19,1,1,NYG 1,17,10,Miles Sanders left end for -1 yards (tackle by Antoine Bethea),6.970,5.720
4,2:00,2,2,NYG 2,17,10,Carson Wentz pass incomplete short right intended for Greg Ward (defended by Antoine Bethea),5.720,4.950
4,1:56,3,2,NYG 2,17,16,"Carson Wentz pass complete short middle to Zach Ertz for 2 yards, touchdown",4.950,7.000
4,1:53,,,NYG 15,17,17,Jake Elliott kicks extra point good,0.000,0.000
4,1:53,,,PHI 35,17,17,"Jake Elliott kicks off 65 yards, touchback.",0.000,0.610
4,1:53,1,10,NYG 25,17,17,Eli Manning pass complete short right to Kaden Smith for 7 yards (tackle by Avonte Maddox),0.610,1.010
4,1:39,2,3,NYG 32,17,17,Eli Manning pass incomplete short left intended for Darius Slayton,1.010,0.300
4,1:35,,,,,,Timeout #2 by Philadelphia Eagles,,
4,1:35,3,3,NYG 32,17,17,Eli Manning pass incomplete short left intended for Darius Slayton (defended by Sidney Jones),0.300,-1.240
4,1:32,4,3,NYG 32,17,17,"Riley Dixon punts 44 yards, fair catch by Greg Ward at PHI-24",-1.240,-0.540
4,1:25,1,10,PHI 24,17,17,Carson Wentz pass complete short right to Boston Scott for 12 yards (tackle by Antoine Bethea),0.540,1.330
4,1:01,1,10,PHI 36,17,17,Carson Wentz pass incomplete short left intended for Greg Ward,1.330,0.790
4,0:57,2,10,PHI 36,17,17,Carson Wentz pass incomplete short left intended for Dallas Goedert (defended by Leonard Williams),0.790,0.100
4,0:49,3,10,PHI 36,17,17,Carson Wentz pass complete short left to Joshua Perkins for 9 yards (tackle by Alec Ogletree and Janoris Jenkins),0.100,-0.390
4,0:19,,,,,,Timeout #1 by New York Giants,,
4,0:19,4,1,PHI 45,17,17,"Cameron Johnston punts 55 yards, touchback.",-0.390,-0.280
4,0:10,1,10,NYG 20,17,17,Eli Manning kneels for -1 yards,0.280,0.000
Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime
Quarter,Time,Down,ToGo,Location,NYG,PHI,Detail,EPB,EPA
,,,,,,,"Eagles won the coin toss, Eagles to receive the overtime kickoff.",,
OT,10:00,,,NYG 35,17,17,"Aldrick Rosas kicks off 65 yards, touchback.",0.000,0.610
OT,10:00,1,10,PHI 25,17,17,Carson Wentz pass complete short right to Miles Sanders for 11 yards (tackle by Sam Beal),0.610,1.330
OT,9:28,1,10,PHI 36,17,17,Boston Scott right end for 25 yards (tackle by Antoine Bethea),1.330,2.980
OT,8:58,1,10,NYG 39,17,17,Carson Wentz pass complete short right to Joshua Perkins for 13 yards (tackle by Janoris Jenkins),2.980,3.840
OT,8:17,1,10,NYG 26,17,17,Miles Sanders right end for no gain (tackle by Alec Ogletree),3.840,3.300
OT,7:33,2,10,NYG 26,17,17,Carson Wentz pass complete short right to Greg Ward for 8 yards (tackle by Sam Beal),3.300,3.750
OT,6:49,3,2,NYG 18,17,17,Miles Sanders left end for 10 yards (tackle by Antoine Bethea),3.750,5.370
OT,6:00,1,8,NYG 8,17,17,Boston Scott up the middle for 6 yards (tackle by Antoine Bethea),5.370,5.720
OT,5:13,,,,,,Timeout #1 by Philadelphia Eagles,,
OT,5:13,2,2,NYG 2,17,23,"Carson Wentz pass complete short middle to Zach Ertz for 2 yards, touchdown",5.720,6.000
End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime
