#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,11:55,STL 47,3,1:29,4,Punt
2,1,8:11,SFO 19,4,2:47,15,Punt
3,1,3:19,SFO 30,7,3:27,70,Touchdown
4,2,11:19,SFO 37,7,2:16,55,Field Goal
5,2,2:43,SFO 43,3,0:56,11,Interception
6,2,1:31,SFO 20,5,1:02,10,Punt
7,2,0:04,,0,0:04,0,End of Half
8,3,15:00,SFO 20,12,5:23,70,Field Goal
9,3,1:13,SFO 42,8,3:34,19,Downs
10,4,10:21,SFO 20,12,5:53,60,Field Goal
11,4,2:45,SFO 26,6,1:13,37,Punt
12,4,0:40,SFO 2,4,0:40,13,End of Half
13,5,15:00,SFO 20,6,2:57,30,Punt
14,5,4:49,SFO 26,5,1:22,69,Field Goal
