Quarter,Time,Down,ToGo,Location,OAK,SDG,Detail,EPB,EPA
1,0:42,1,10,SDG 29,0,7,Drew Brees pass incomplete intended for LaDainian Tomlinson,0.870,0.330
1,0:39,2,10,SDG 29,0,7,"LaDainian Tomlinson up the middle for no gain (tackle by Teyo Johnson). Penalty on Roderick Coleman: Defensive Offside, 5 yards (no play)",0.330,1.000
1,0:22,2,5,SDG 34,0,7,LaDainian Tomlinson up the middle for 16 yards (tackle by Terrance Shaw). Penalty on Napoleon Harris: Defensive Offside (Declined),1.000,2.260
Quarter,Time,Down,ToGo,Location,OAK,SDG,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,SDG 50,0,7,Drew Brees pass complete to LaDainian Tomlinson for 3 yards (tackle by Phillip Buchanon),2.260,2.120
2,14:26,2,7,OAK 47,0,7,LaDainian Tomlinson left end for 8 yards (tackle by Terrance Shaw),2.120,2.980
2,13:39,1,10,OAK 39,0,7,Drew Brees sacked by Roderick Coleman for -6 yards,2.980,1.630
2,13:08,2,16,OAK 45,0,7,Drew Brees pass incomplete intended for Kassim Osgood,1.630,0.960
2,13:02,3,16,OAK 45,0,7,Drew Brees sacked by Lorenzo Bromell for -9 yards,0.960,-0.320
2,12:38,4,25,SDG 46,0,7,"Darren Bennett punts 44 yards, returned by Phillip Buchanon for 11 yards (tackle by Jesse Chatman)",-0.320,-0.340
2,12:24,1,10,OAK 21,0,7,"Penalty on O.J. Santiago: False Start, 5 yards (no play)",0.340,-0.220
2,12:23,1,15,OAK 16,0,7,Zack Crockett up the middle for 13 yards (tackle by Jerry Wilson),-0.220,0.880
2,11:48,2,2,OAK 29,0,7,Zack Crockett right tackle for 1 yard (tackle by Adrian Dingle and Jason Fisk),0.880,0.300
2,11:04,3,1,OAK 30,0,7,Zack Crockett up the middle for 5 yards (tackle by Donnie Edwards and Zeke Moreno),0.300,1.270
2,10:22,1,10,OAK 35,0,7,Tyrone Wheatley up the middle for 16 yards (tackle by Jerry Wilson),1.270,2.320
2,9:48,1,10,SDG 49,0,7,Tyrone Wheatley up the middle for 2 yards (tackle by Jamal Williams),2.320,2.050
2,9:11,2,8,SDG 47,0,7,J.R. Redmond up the middle for 3 yards (tackle by Adrian Dingle),2.050,1.750
2,8:36,3,5,SDG 44,0,7,"Rick Mirer for 2 yards (tackle by Ben Leber and DeQuincy Scott). Penalty on Drayton Florence: Defensive Holding, 5 yards",1.750,3.120
2,8:14,1,10,SDG 37,0,7,Zack Crockett right tackle for 5 yards (tackle by Marcellus Wiley and Quentin Jammer),3.120,3.250
2,7:32,2,5,SDG 32,0,7,Zack Crockett right guard for 1 yard (tackle by Zeke Moreno and Jason Fisk),3.250,2.680
2,6:49,3,4,SDG 31,0,7,J.R. Redmond left end for 2 yards (tackle by Otis Leverette and Zeke Moreno),2.680,1.600
2,6:17,,,,0,7,Timeout #1 by Oakland Raiders,0.000,1.600
2,6:17,4,2,SDG 29,0,7,Rick Mirer pass incomplete intended for Jerry Rice,1.600,-0.870
2,6:10,1,10,SDG 29,0,7,LaDainian Tomlinson up the middle for 3 yards (tackle by Eric Barton),0.870,0.730
2,5:36,2,7,SDG 32,0,7,LaDainian Tomlinson up the middle for 3 yards (tackle by Eric Barton),0.730,0.430
2,5:01,3,4,SDG 35,0,7,Drew Brees pass incomplete intended for LaDainian Tomlinson,0.430,-1.040
2,4:56,4,4,SDG 35,6,7,"Darren Bennett punts 45 yards, returned by Phillip Buchanon for 80 yards, touchdown",-1.040,-7.000
2,,,,SDG 2,7,7,Sebastian Janikowski kicks extra point good,0.000,0.000
2,,,,OAK 30,7,7,"Sebastian Janikowski kicks off 63 yards, returned by Leon Johnson for 17 yards (tackle by Chris Hetherington)",0.000,0.540
2,4:35,1,10,SDG 24,7,7,LaDainian Tomlinson up the middle for 2 yards (tackle by Dana Stubblefield and Roderick Coleman),0.540,0.270
2,3:57,2,8,SDG 26,7,7,Drew Brees pass incomplete intended for LaDainian Tomlinson (defended by Roderick Coleman),0.270,-0.430
2,3:54,3,8,SDG 26,7,7,Drew Brees pass complete to David Boston for 4 yards (tackle by Eric Barton),-0.430,-1.370
2,3:10,4,4,SDG 30,7,7,Darren Bennett punts 44 yards,-1.370,-0.670
2,3:00,1,10,OAK 26,7,7,Tyrone Wheatley up the middle for 4 yards (tackle by Donnie Edwards and Jamal Williams),0.670,0.670
2,2:26,2,6,OAK 30,7,7,Tyrone Wheatley right tackle for 5 yards (tackle by Donnie Edwards),0.670,0.630
2,2:00,3,1,OAK 35,7,7,Zack Crockett up the middle for no gain (tackle by Vernon Fox and Jason Fisk),0.630,-1.040
2,1:51,,,,7,7,Timeout #1 by San Diego Chargers,0.000,-1.040
2,1:51,4,1,OAK 35,7,7,Shane Lechler punts 46 yards,-1.040,-0.150
2,1:42,1,10,SDG 19,7,7,Drew Brees pass complete to Antonio Gates for 28 yards (tackle by Anthony Dorsett),0.150,2.060
2,1:35,1,10,SDG 47,7,7,Drew Brees pass complete to LaDainian Tomlinson for -1 yards (tackle by Roderick Coleman),2.060,1.380
2,1:26,,,,7,7,Timeout #2 by San Diego Chargers,0.000,1.380
2,1:26,2,11,SDG 46,7,7,LaDainian Tomlinson left tackle for 4 yards (tackle by Tyler Brayton),1.380,1.220
2,1:00,3,7,SDG 50,7,7,"Penalty on Tyler Brayton: Neutral Zone Infraction, 5 yards (no play)",1.220,1.880
2,0:59,3,2,OAK 45,7,7,LaDainian Tomlinson left tackle for 27 yards (tackle by Anthony Dorsett). Penalty on Lorenzo Bromell: Defensive Offside (Declined),1.880,4.370
2,0:54,1,10,OAK 18,7,7,Drew Brees pass incomplete intended for David Boston (defended by Teyo Johnson),4.370,3.800
2,0:49,2,10,OAK 18,7,13,"Drew Brees pass complete to David Boston for 18 yards, touchdown",3.800,7.000
2,,,,OAK 2,7,14,Steve Christie kicks extra point good,0.000,0.000
2,,,,SDG 30,7,14,"Mike Scifres kicks off 62 yards, returned by Doug Gabriel for 16 yards (tackle by Carlos Polk). Penalty on Terrence Kiel: Offside on Free Kick, 5 yards (no play)",0.000,0.000
2,,,,SDG 25,13,14,"Mike Scifres kicks off 60 yards, returned by Doug Gabriel for 85 yards, touchdown",0.000,7.000
2,,,,SDG 2,14,14,Sebastian Janikowski kicks extra point good,0.000,0.000
2,,,,OAK 30,14,14,"Sebastian Janikowski kicks off 55 yards, returned by Leon Johnson for 22 yards (tackle by J.R. Redmond)",0.000,1.400
2,0:18,1,10,SDG 37,14,14,Drew Brees kneels for -1 yards,1.400,0.720
Quarter,Time,Down,ToGo,Location,OAK,SDG,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,OAK 30,14,14,"Sebastian Janikowski kicks off 65 yards, returned by Leon Johnson for 21 yards (tackle by Chris Hetherington)",0.000,0.670
3,14:54,1,10,SDG 26,14,14,LaDainian Tomlinson left end for 1 yard (tackle by Terrance Shaw),0.670,0.270
3,14:33,2,9,SDG 27,14,14,Drew Brees pass complete to David Boston for 13 yards (tackle by Terrance Shaw),0.270,1.600
3,14:19,1,10,SDG 40,14,14,LaDainian Tomlinson left tackle for 12 yards (tackle by Napoleon Harris),1.600,2.390
3,13:42,1,10,OAK 48,14,14,LaDainian Tomlinson up the middle for 3 yards (tackle by Derrick Gibson and Tyler Brayton),2.390,2.250
3,13:02,2,7,OAK 45,14,14,LaDainian Tomlinson up the middle for 2 yards (tackle by Terrance Shaw),2.250,1.820
3,12:15,3,5,OAK 43,14,14,Drew Brees sacked by Roderick Coleman and Chris Cooper for -8 yards,1.820,-0.130
3,11:46,4,13,SDG 49,14,14,"Darren Bennett punts 51 yards, touchback. Penalty on David Binn: Offensive Holding, 10 yards (no play)",-0.130,-0.780
3,11:37,4,23,SDG 39,14,14,Darren Bennett punts 27 yards,-0.780,-1.200
3,11:29,1,10,OAK 34,14,14,Zack Crockett left tackle for 3 yards (tackle by Zeke Moreno and Donnie Edwards),1.200,1.060
3,10:54,2,7,OAK 37,14,14,Zack Crockett up the middle for 3 yards (tackle by Zeke Moreno),1.060,0.760
3,10:23,3,4,OAK 40,14,14,Rick Mirer pass complete to Doug Jolley for 3 yards (tackle by Quentin Jammer),0.760,-0.520
3,9:45,4,1,OAK 43,14,14,"Shane Lechler punts 38 yards, returned by Leon Johnson for 6 yards (tackle by Chris Hetherington)",-0.520,-0.610
3,9:35,1,10,SDG 25,14,14,LaDainian Tomlinson up the middle for 9 yards (tackle by Anthony Dorsett),0.610,1.280
3,8:57,2,1,SDG 34,14,14,LaDainian Tomlinson right guard for no gain (tackle by Chris Cooper and Eric Barton),1.280,0.560
3,8:17,3,1,SDG 34,14,14,Drew Brees up the middle for 2 yards (tackle by Chris Cooper),0.560,1.330
3,7:39,1,10,SDG 36,14,14,Drew Brees pass incomplete intended for LaDainian Tomlinson,1.330,0.790
3,7:34,2,10,SDG 36,14,14,Drew Brees pass complete to Lorenzo Neal for 1 yard (tackle by Teyo Johnson),0.790,0.230
3,7:04,3,9,SDG 37,14,14,Drew Brees pass incomplete intended for LaDainian Tomlinson,0.230,-0.910
3,7:00,4,9,SDG 37,14,14,"Darren Bennett punts 36 yards, returned by Phillip Buchanon for 1 yard (tackle by Jesse Chatman)",-0.910,-0.810
3,6:49,1,10,OAK 28,14,14,"Rick Mirer sacked by Jamal Williams for -7 yards. Rick Mirer fumbles (forced by Jamal Williams), recovered by Adam Treu at OAK-28",0.810,0.260
3,6:07,2,10,OAK 28,14,14,Rick Mirer pass complete to J.R. Redmond for 6 yards (tackle by Donnie Edwards),0.260,0.370
3,5:28,3,4,OAK 34,14,14,Rick Mirer pass incomplete (defended by Marcellus Wiley),0.370,-1.110
3,5:24,4,4,OAK 34,14,14,"Shane Lechler punts 53 yards, returned by Leon Johnson for 11 yards (tackle by Alvis Whitted)",-1.110,-0.540
3,5:14,1,10,SDG 24,14,14,Drew Brees pass complete to LaDainian Tomlinson for -3 yards (tackle by Napoleon Harris),0.540,-0.410
3,4:28,2,13,SDG 21,14,14,LaDainian Tomlinson right tackle for 6 yards (tackle by Teyo Johnson),-0.410,-0.300
3,3:44,3,7,SDG 27,14,14,Drew Brees pass incomplete intended for Dondre Gilliam,-0.300,-1.570
3,3:39,4,7,SDG 27,14,14,"Darren Bennett punts 53 yards, fair catch by Phillip Buchanon",-1.570,-0.280
3,3:31,1,10,OAK 20,14,14,J.R. Redmond up the middle for 5 yards (tackle by Jason Fisk),0.280,0.410
3,2:53,2,5,OAK 25,14,14,J.R. Redmond up the middle for 4 yards (tackle by Jason Fisk and Vernon Fox),0.410,0.230
3,2:20,3,1,OAK 29,14,14,Zack Crockett left guard for 2 yards (tackle by Marcellus Wiley and Donnie Edwards),0.230,1.000
3,1:47,1,10,OAK 31,14,14,"J.R. Redmond up the middle for no gain (tackle by Terrence Kiel). Penalty on O.J. Santiago: Offensive Holding, 10 yards (no play)",1.000,0.340
3,1:21,,,,14,14,Timeout #1 by Oakland Raiders,0.000,0.340
3,1:21,1,20,OAK 21,14,14,Tee Martin pass complete to Jerry Rice for 7 yards (tackle by Donnie Edwards),0.340,0.060
3,0:40,2,13,OAK 28,14,14,"Tee Martin for 1 yard. Tee Martin fumbles, recovered by Tee Martin at OAK-28",0.060,-0.490
Quarter,Time,Down,ToGo,Location,OAK,SDG,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,12,OAK 29,14,14,Tee Martin for 7 yards (tackle by Donnie Edwards),-0.490,-0.980
4,14:18,4,5,OAK 36,14,14,"Shane Lechler punts 48 yards, returned by Leon Johnson for 21 yards (tackle by Chris Hetherington)",-0.980,-1.400
4,14:05,1,10,SDG 37,14,14,LaDainian Tomlinson up the middle for 35 yards (tackle by Nnamdi Asomugha),1.400,3.710
4,13:36,1,10,OAK 28,14,14,Drew Brees pass incomplete intended for LaDainian Tomlinson,3.710,3.170
4,13:30,2,10,OAK 28,14,14,LaDainian Tomlinson left tackle for 3 yards (tackle by Eric Barton and Chris Cooper),3.170,2.870
4,12:47,3,7,OAK 25,14,14,"Drew Brees sacked by Clarence Love for -5 yards. Penalty on Nnamdi Asomugha: Face Mask (15 Yards), 13 yards (no play)",2.870,4.780
4,12:25,1,10,OAK 12,14,14,LaDainian Tomlinson up the middle for 10 yards (tackle by Eric Barton),4.780,6.740
4,11:47,1,2,OAK 2,14,20,"LaDainian Tomlinson up the middle for 2 yards, touchdown",6.740,7.000
4,,,,OAK 2,14,21,Steve Christie kicks extra point good,0.000,0.000
4,,,,SDG 30,14,21,"Mike Scifres kicks off 60 yards, returned by Doug Gabriel for 15 yards (tackle by Carlos Polk)",0.000,0.610
4,11:35,1,10,OAK 25,14,21,"Tee Martin pass incomplete intended for Jerry Rice. Tee Martin fumbles, recovered by Tee Martin at OAK-25",0.610,0.060
4,11:25,2,10,OAK 25,14,21,J.R. Redmond left end for -3 yards (tackle by Ben Leber and Zeke Moreno),0.060,-1.020
4,10:52,3,13,OAK 22,14,21,Tee Martin pass incomplete intended for Tim Brown,-1.020,-1.900
4,10:48,4,13,OAK 22,14,21,Shane Lechler punts 55 yards,-1.900,-0.480
4,10:39,1,10,SDG 23,14,21,Drew Brees pass incomplete intended for LaDainian Tomlinson,0.480,-0.070
4,10:35,2,10,SDG 23,14,21,Drew Brees pass incomplete intended for Kassim Osgood,-0.070,-0.760
4,10:30,3,10,SDG 23,14,21,Drew Brees pass complete to David Boston for 8 yards (tackle by Clarence Love),-0.760,-1.310
4,10:11,4,2,SDG 31,14,21,"Darren Bennett punts 31 yards, fair catch by Phillip Buchanon",-1.310,-1.470
4,10:03,1,10,OAK 38,14,21,J.R. Redmond up the middle for 2 yards (tackle by Omari Hand and Donnie Edwards),1.470,1.190
4,9:32,2,8,OAK 40,14,21,J.R. Redmond right tackle for 9 yards (tackle by Ben Leber and Donnie Edwards),1.190,2.190
4,8:55,1,10,OAK 49,14,21,Tee Martin pass incomplete intended for Jerry Rice,2.190,1.650
4,8:49,2,10,OAK 49,14,21,J.R. Redmond right tackle for 5 yards (tackle by Zeke Moreno and Otis Leverette),1.650,1.620
4,8:12,3,5,SDG 46,14,21,Tee Martin pass incomplete intended for Jerry Rice,1.620,0.200
4,8:08,4,5,SDG 46,14,21,"Shane Lechler punts 32 yards, fair catch by Leon Johnson",0.200,0.280
4,8:01,1,10,SDG 14,14,21,LaDainian Tomlinson for 32 yards (tackle by Derrick Gibson),-0.280,1.990
4,7:33,1,10,SDG 46,14,21,LaDainian Tomlinson up the middle for 7 yards (tackle by Teyo Johnson),1.990,2.400
4,6:48,2,3,OAK 47,14,21,Drew Brees pass incomplete intended for Antonio Gates,2.400,1.690
4,6:43,3,3,OAK 47,14,21,LaDainian Tomlinson up the middle for 1 yard (tackle by Teyo Johnson and Eric Barton),1.690,0.200
4,5:58,,,,14,21,Timeout #1 by San Diego Chargers,0.000,0.200
4,5:58,4,2,OAK 46,14,21,"Darren Bennett punts 34 yards, fair catch by Phillip Buchanon",0.200,0.350
4,5:52,1,10,OAK 12,14,21,Tee Martin right end for 6 yards (tackle by Ben Leber),-0.350,-0.070
4,5:11,2,4,OAK 18,14,21,Tee Martin pass complete to Tim Brown for 7 yards (tackle by Zeke Moreno),-0.070,0.610
4,4:29,1,10,OAK 25,14,21,Tee Martin pass incomplete,0.610,0.060
4,4:21,2,10,OAK 25,14,21,Tee Martin pass incomplete intended for Jerry Rice,0.060,-0.620
4,4:14,3,10,OAK 25,14,21,Tee Martin pass incomplete intended for Tim Brown is intercepted by Donnie Edwards at OAK-43 and returned for 15 yards (tackle by Zack Crockett),-0.620,-3.710
4,4:02,1,10,OAK 28,14,21,LaDainian Tomlinson up the middle for 1 yard (tackle by Tyler Brayton),3.710,3.300
4,3:23,2,9,OAK 27,14,21,Drew Brees pass complete to LaDainian Tomlinson for -4 yards (tackle by Napoleon Harris),3.300,2.080
4,3:09,,,,14,21,Timeout #2 by Oakland Raiders,0.000,2.080
4,3:09,3,13,OAK 31,14,21,"LaDainian Tomlinson up the middle for no gain. Penalty on Cory Raymer: Offensive Holding, 10 yards (no play)",2.080,0.760
4,3:04,3,23,OAK 41,14,21,Drew Brees pass complete to LaDainian Tomlinson for 6 yards (tackle by Derrick Gibson),0.760,0.970
4,2:48,,,,14,21,Timeout #3 by Oakland Raiders,0.000,0.970
4,2:48,4,17,OAK 35,14,21,"Darren Bennett punts 34 yards. Penalty on Jesse Chatman: Offensive Holding, 10 yards (no play)",0.970,0.270
4,2:39,4,27,OAK 45,14,21,Darren Bennett punts 42 yards,0.270,0.380
4,2:32,1,10,OAK 3,14,21,Tee Martin pass incomplete intended for Alvis Whitted (defended by Quentin Jammer),-0.380,-0.780
4,2:26,2,10,OAK 3,14,21,Tee Martin up the middle for 8 yards (tackle by Kevin House),-0.780,-0.480
4,2:04,3,2,OAK 11,14,21,J.R. Redmond right tackle for 3 yards (tackle by DeQuincy Scott),-0.480,-0.280
4,2:00,1,10,OAK 14,14,21,Rick Mirer pass incomplete intended for Jerry Rice (defended by Quentin Jammer),-0.280,-0.750
4,1:54,2,10,OAK 14,14,21,Rick Mirer for 11 yards (tackle by Donnie Edwards),-0.750,0.610
4,1:46,1,10,OAK 25,14,21,Rick Mirer sacked by DeQuincy Scott for -5 yards,0.610,-0.610
4,1:23,2,15,OAK 20,14,21,Rick Mirer pass incomplete intended for Tim Brown,-0.610,-1.290
4,1:18,3,15,OAK 20,14,21,"Rick Mirer sacked by Marcellus Wiley for -9 yards. Rick Mirer fumbles (forced by Marcellus Wiley), recovered by Langston Walker at OAK-11. Penalty on OAK: Offensive Holding (Declined)",-1.290,-2.490
4,1:13,4,24,OAK 11,14,21,Tee Martin pass incomplete (defended by Marcellus Wiley),-2.490,-4.840
4,1:06,1,10,OAK 11,14,21,Drew Brees kneels for -1 yards,4.840,3.980
4,1:06,2,11,OAK 12,14,21,Drew Brees kneels for -1 yards,3.980,3.080
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
