#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,13:03,SDG 38,10,5:19,62,Touchdown
2,1,6:21,SDG 24,6,3:44,29,Punt
3,1,0:42,SDG 29,7,3:18,17,Punt
4,2,6:10,SDG 29,3,1:31,6,Punt
5,2,4:39,SDG 24,3,1:39,6,Punt
6,2,1:42,SDG 19,6,0:59,81,Touchdown
7,2,0:24,SDG 37,1,0:24,-1,End of Half
8,3,15:00,SDG 26,6,3:31,13,Punt
9,3,9:35,SDG 25,6,2:46,12,Punt
10,3,5:14,SDG 24,3,1:43,3,Punt
11,4,14:05,SDG 37,5,2:23,63,Touchdown
12,4,10:39,SDG 23,3,0:36,8,Punt
13,4,8:01,SDG 14,4,2:09,40,Punt
14,4,4:02,OAK 28,3,1:30,-17,Punt
15,4,1:06,OAK 11,2,1:06,-2,End of Game
