#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,12:56,ARI 49,7,3:07,36,Field Goal
2,1,7:02,NOR 24,11,5:32,76,Touchdown
3,2,11:15,NOR 20,6,3:59,7,Punt
4,2,3:29,NOR 1,1,0:08,0,Interception
5,2,2:19,NOR 28,6,1:09,58,Field Goal
6,3,15:00,NOR 20,3,1:39,-2,Punt
7,3,9:04,NOR 28,13,7:37,61,Missed FG
8,4,11:39,NOR 22,2,1:00,-1,Fumble
9,4,10:39,NOR 25,4,1:35,15,Interception
10,4,7:24,NOR 11,3,2:15,8,Punt
11,4,3:25,NOR 20,7,1:36,80,Touchdown
12,4,0:24,NOR 9,1,0:14,0,Interception
13,4,0:10,NOR 39,1,0:10,0,End of Game
