Quarter,Time,Down,ToGo,Location,TAM,CAR,Detail,EPB,EPA
1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter
,,,,,,,"Buccaneers won the coin toss and deferred, Panthers to receive the opening kickoff.",,
1,15:00,,,TAM 35,0,0,"Michael Koenen kicks off 65 yards, returned by Ted Ginn for 16 yards (tackle by Jonathan Casillas)",0.000,0.140
1,14:56,1,10,CAR 16,0,0,Cam Newton pass complete short left to Jonathan Stewart for 2 yards (tackle by Darrelle Revis),-0.140,-0.350
1,14:33,2,8,CAR 18,0,0,Jonathan Stewart up the middle for 3 yards (tackle by Lavonte David and Adrian Clayborn),-0.350,-0.700
1,13:51,3,5,CAR 21,0,0,Cam Newton pass incomplete deep right intended for Brandon LaFell (defended by Leonard Johnson),-0.700,-1.960
1,13:45,4,5,CAR 21,0,0,"Brad Nortman punts 47 yards, fair catch by Eric Page",-1.960,-1.070
1,13:37,1,10,TAM 32,0,0,Bobby Rainey up the middle for 1 yard (tackle by Star Lotulelei),1.070,0.660
1,13:05,2,9,TAM 33,0,0,Mike Glennon pass complete short left to Tiquan Underwood for 16 yards (tackle by Michael Mitchell),0.660,2.190
1,12:38,1,10,TAM 49,0,0,Bobby Rainey left guard for 11 yards (tackle by Luke Kuechly),2.190,2.920
1,12:02,1,10,CAR 40,0,0,Mike Glennon pass complete deep left to Tiquan Underwood for 23 yards (tackle by Michael Mitchell),2.920,4.440
1,11:19,1,10,CAR 17,0,0,Mike Glennon pass complete short left to Bobby Rainey for 5 yards (tackle by Robert Lester),4.440,4.690
1,10:36,2,5,CAR 12,0,0,Bobby Rainey left guard for 1 yard (tackle by Frank Alexander and Kawann Short),4.690,4.100
1,9:57,3,4,CAR 11,0,0,Mike Glennon pass complete short left to Brian Leonard for 2 yards (tackle by Thomas Davis),4.100,2.950
1,9:14,4,2,CAR 9,3,0,Rian Lindell 27 yard field goal good,2.950,3.000
1,9:14,,,TAM 35,3,0,"Michael Koenen kicks off 66 yards, returned by Ted Ginn for 18 yards (tackle by Ka'lial Glaud)",0.000,0.060
1,9:04,1,10,CAR 17,3,0,Cam Newton pass complete short left to Greg Olsen for 13 yards (tackle by Mason Foster),-0.060,0.940
1,8:35,1,10,CAR 30,3,0,Jonathan Stewart up the middle for -1 yards (tackle by Adrian Clayborn and Akeem Spence),0.940,0.260
1,7:54,2,11,CAR 29,3,0,Cam Newton left tackle for 56 yards (tackle by Dashon Goldson),0.260,4.580
1,6:59,1,10,TAM 15,3,0,Jonathan Stewart right end for -1 yards (tackle by Mason Foster and Lavonte David),4.580,3.810
1,6:15,2,11,TAM 16,3,6,"Cam Newton pass complete deep left to Brandon LaFell for 16 yards, touchdown",3.810,7.000
1,6:15,,,TAM 2,3,7,Graham Gano kicks extra point good,0.000,0.000
1,6:15,,,CAR 35,3,7,"Graham Gano kicks off 65 yards, touchback",0.000,-0.280
1,6:08,1,10,TAM 20,3,7,Mike Glennon pass incomplete deep right intended for Tim Wright (defended by Captain Munnerlyn),0.280,-0.270
1,5:59,2,10,TAM 20,3,7,Bobby Rainey right guard for no gain (tackle by Dwan Edwards),-0.270,-0.960
1,5:20,3,10,TAM 20,3,7,Mike Glennon pass incomplete deep left intended for Chris Owusu (defended by Drayton Florence),-0.960,-2.030
1,5:10,4,10,TAM 20,3,7,"Michael Koenen punts 48 yards, returned by Ted Ginn for 15 yards (tackle by Adam Hayward). Penalty on Josh Norman: Offensive Holding, 10 yards",-2.030,-0.810
1,4:59,1,10,CAR 28,3,7,Cam Newton pass incomplete short right intended for Ted Ginn,0.810,0.260
1,4:53,2,10,CAR 28,3,7,Cam Newton pass incomplete short left intended for Greg Olsen,0.260,-0.430
1,4:50,3,10,CAR 28,3,7,Cam Newton pass incomplete deep left intended for Brandon LaFell is intercepted by Keith Tandy at TAM-48 and returned for 20 yards (tackle by Mike Tolbert),-0.430,-3.450
1,4:40,1,10,CAR 32,3,7,Bobby Rainey up the middle for -2 yards (tackle by Wes Horton and Captain Munnerlyn),3.450,2.630
1,4:06,2,12,CAR 34,3,7,"Bobby Rainey left end for -1 yards (tackle by Greg Hardy and Captain Munnerlyn). Penalty on Vincent Jackson: Offensive Holding, 10 yards (no play)",2.630,1.280
1,3:45,2,22,CAR 44,3,7,Bobby Rainey up the middle for 2 yards (tackle by Star Lotulelei),1.280,0.890
1,3:03,3,20,CAR 42,3,7,Mike Glennon pass complete short middle to Tim Wright for 7 yards (tackle by Luke Kuechly),0.890,0.970
1,2:19,4,13,CAR 35,6,7,Rian Lindell 53 yard field goal good,0.970,3.000
1,2:19,,,TAM 35,6,7,"Michael Koenen kicks off 65 yards, touchback",0.000,-0.280
1,2:14,1,10,CAR 20,6,7,Jonathan Stewart right end for 3 yards (tackle by Johnthan Banks and Mark Barron),0.280,0.140
1,1:42,2,7,CAR 23,6,7,Mike Tolbert up the middle for 2 yards (tackle by Lavonte David),0.140,-0.300
1,0:56,3,5,CAR 25,6,7,Cam Newton right end for 4 yards (tackle by Jonathan Casillas),-0.300,-1.440
1,0:15,4,1,CAR 29,6,7,"Brad Nortman punts 55 yards, fair catch by Eric Page",-1.440,0.140
1,0:05,1,10,TAM 16,6,7,Mike Glennon pass complete short right to Tiquan Underwood for 12 yards (tackle by Captain Munnerlyn),-0.140,0.810
Quarter,Time,Down,ToGo,Location,TAM,CAR,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,TAM 28,6,7,Bobby Rainey right guard for 3 yards (tackle by Luke Kuechly and Quintin Mikell),0.810,0.670
