#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,BUF 20,5,3:05,5,Punt
2,1,9:49,BUF 9,3,2:44,-3,Punt
3,1,5:33,BUF 13,3,1:50,9,Punt
4,1,0:05,BUF 20,4,1:21,18,Interception
5,2,13:44,BUF 20,3,2:35,-3,Punt
6,2,10:21,BUF 49,6,3:38,24,Field Goal
7,2,2:08,BUF 15,3,0:28,4,Punt
8,2,0:47,BUF 27,4,0:34,22,Punt
9,3,11:42,BUF 34,8,3:01,34,Missed FG
10,3,5:05,BUF 37,9,3:42,56,Field Goal
11,4,13:19,BUF 26,9,3:56,74,Touchdown
12,4,7:20,BUF 19,7,4:23,33,Punt
13,4,1:47,BUF 31,4,0:45,21,Punt
14,4,0:21,BUF 40,3,0:17,20,Field Goal
