#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,11:55,DET 31,3,2:06,3,Punt
2,1,7:05,BUF 47,3,1:32,6,Punt
3,1,3:43,DET 43,7,3:38,57,Touchdown
4,2,11:09,BUF 40,2,0:48,2,Interception
5,2,6:43,DET 20,8,4:35,24,Punt
6,2,1:40,DET 23,3,0:53,4,Punt
7,2,0:13,DET 15,1,0:13,-1,End of Half
8,3,15:00,DET 20,7,3:18,54,Missed FG
9,3,8:41,DET 40,7,3:36,31,Missed FG
10,3,1:23,DET 20,5,3:04,11,Punt
11,4,9:23,DET 20,3,2:03,8,Punt
12,4,2:57,DET 15,5,1:10,4,Punt
13,4,1:02,DET 11,5,0:41,57,Missed FG
14,4,0:04,DET 20,1,0:04,8,Fumble
