Quarter,Time,Down,ToGo,Location,PHI,WAS,Detail,EPB,EPA
1,8:24,3,3,PHI 15,0,0,Jalen Hurts pass incomplete short right intended for Dallas Goedert (defended by Percy Butler),-0.600,-2.440
1,8:19,4,3,PHI 15,0,0,"Braden Mann punts 58 yards, returned by Jamison Crowder for 11 yards (tackle by Reed Blankenship and Grant Calcaterra)",-2.440,-1.470
1,8:07,1,10,WAS 38,0,0,Sam Howell pass complete short right to Curtis Samuel for 7 yards (tackle by Milton Williams),1.470,1.870
1,7:39,2,3,WAS 45,0,0,Brian Robinson right tackle for 29 yards (tackle by Darius Slay),1.870,3.840
1,7:19,1,10,PHI 26,0,6,"Sam Howell pass complete deep left to Terry McLaurin for 26 yards, touchdown",3.840,7.000
1,7:13,,,PHI 15,0,7,Joey Slye kicks extra point good,0.000,0.000
1,7:13,,,WAS 35,0,7,"Joey Slye kicks off 65 yards, touchback.",0.000,0.610
1,7:13,1,10,PHI 25,0,7,Jalen Hurts pass complete short right to A.J. Brown for 3 yards (tackle by Danny Johnson),0.610,0.470
1,6:33,2,7,PHI 28,0,7,Jalen Hurts pass incomplete deep right intended for D'Andre Swift,0.470,-0.230
1,6:27,3,7,PHI 28,0,7,Jalen Hurts scrambles left end for 7 yards (tackle by Kamren Curl),-0.230,1.270
1,5:50,1,10,PHI 35,0,7,Jalen Hurts pass complete short right to DeVonta Smith for 9 yards (tackle by Percy Butler and David Mayo),1.270,1.940
1,4:48,2,1,PHI 44,0,7,Jalen Hurts pass complete short right to Dallas Goedert for 4 yards (tackle by Kamren Curl),1.940,2.130
1,4:21,1,10,PHI 48,0,7,Jalen Hurts pass complete short middle to D'Andre Swift for 5 yards (tackle by David Mayo),2.130,2.260
1,3:43,2,5,WAS 47,0,7,Jalen Hurts pass complete short middle to A.J. Brown for 12 yards (tackle by Benjamin St-Juste),2.260,3.250
1,3:07,1,10,WAS 35,0,7,Jalen Hurts pass incomplete deep middle intended for Olamide Zaccheaus,3.250,2.700
1,3:00,,,,,,Timeout #1 by Philadelphia Eagles,,
1,3:00,2,10,WAS 35,0,7,Jalen Hurts pass incomplete short left intended for Dallas Goedert,2.700,2.010
1,2:54,3,10,WAS 35,0,7,Jalen Hurts pass complete short left to D'Andre Swift for 2 yards (tackle by Kendall Fuller),2.010,1.150
1,2:16,4,8,WAS 33,3,7,Jake Elliott 51 yard field goal good,1.150,3.000
1,2:11,,,PHI 35,3,7,"Jake Elliott kicks off 65 yards, touchback.",0.000,0.610
1,2:11,1,10,WAS 25,3,7,Sam Howell pass complete short middle to Terry McLaurin for 9 yards (tackle by Reed Blankenship),0.610,1.280
1,1:36,2,1,WAS 34,3,7,Sam Howell pass complete short left to Logan Thomas for 8 yards (tackle by Kevin Byard),1.280,1.730
1,0:57,1,10,WAS 42,3,7,Sam Howell pass complete short right to Brian Robinson for 11 yards (tackle by Nakobe Dean),1.730,2.460
1,0:13,1,10,PHI 47,3,7,Sam Howell pass incomplete deep right intended for Byron Pringle,2.460,1.910
1,0:06,2,10,PHI 47,3,7,Antonio Gibson left end for 6 yards (tackle by Josh Sweat and Marlon Tuipulotu),1.910,2.010
Quarter,Time,Down,ToGo,Location,PHI,WAS,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,4,PHI 41,3,7,Sam Howell pass complete short middle to Logan Thomas for 16 yards (tackle by Kevin Byard),2.010,3.910
2,14:20,1,10,PHI 25,3,7,Sam Howell pass complete short left to Antonio Gibson for 10 yards (tackle by Nakobe Dean),3.910,4.580
2,13:47,1,10,PHI 15,3,7,"Brian Robinson left end for no gain. Penalty on Logan Thomas: Low Block, 15 yards (accepted) (no play)",4.580,3.580
2,13:24,1,25,PHI 30,3,7,Sam Howell pass complete short middle to Curtis Samuel for 9 yards (tackle by Sydney Brown),3.580,3.210
2,12:44,2,16,PHI 21,3,13,"Sam Howell pass complete deep right to Jahan Dotson for 21 yards, touchdown",3.210,7.000
2,12:40,,,PHI 15,3,14,Joey Slye kicks extra point good,0.000,0.000
2,12:40,,,WAS 35,3,14,"Joey Slye kicks off 65 yards, touchback.",0.000,0.610
2,12:40,1,10,PHI 25,3,14,Jalen Hurts pass incomplete short middle intended for Julio Jones (defended by Benjamin St-Juste),0.610,0.060
2,12:36,2,10,PHI 25,3,14,Jalen Hurts pass complete short middle to Dallas Goedert for 6 yards (tackle by David Mayo and Jamin Davis),0.060,0.170
2,11:58,3,4,PHI 31,3,14,Jalen Hurts pass complete deep right to A.J. Brown for 24 yards (tackle by Percy Butler),0.170,2.590
2,11:19,1,10,WAS 45,3,14,Jalen Hurts pass complete short right to Dallas Goedert for 10 yards (tackle by Benjamin St-Juste and Montez Sweat),2.590,3.250
2,10:46,1,10,WAS 35,3,14,Kenneth Gainwell left end for no gain (tackle by Khaleke Hudson and David Mayo),3.250,2.700
2,10:06,2,10,WAS 35,3,14,Jalen Hurts pass complete short left to A.J. Brown for 13 yards (tackle by Benjamin St-Juste),2.700,4.110
2,9:19,1,10,WAS 22,3,14,Jalen Hurts sacked by Montez Sweat for -3 yards,4.110,3.160
2,8:35,2,13,WAS 25,3,14,Jalen Hurts pass complete short right to Kenneth Gainwell for 2 yards (tackle by Kendall Fuller),3.160,2.740
2,7:49,3,11,WAS 23,3,14,Jalen Hurts pass complete short right to A.J. Brown for 20 yards (tackle by Emmanuel Forbes),2.740,6.510
2,7:01,1,3,WAS 3,3,14,"Kenneth Gainwell left end for -4 yards. Kenneth Gainwell fumbles (forced by Kamren Curl), recovered by Phidarian Mathis at WAS-7",6.510,0.380
2,6:48,1,10,WAS 7,3,14,Sam Howell pass complete short middle to Logan Thomas for 5 yards (tackle by Nakobe Dean and Zach Cunningham),-0.380,-0.420
2,6:09,2,5,WAS 12,3,14,Sam Howell pass complete short middle to Jamison Crowder for 18 yards (tackle by Nolan Smith),-0.420,0.940
2,5:30,1,10,WAS 30,3,14,Brian Robinson left end for 4 yards (tackle by Nolan Smith and Nakobe Dean),0.940,0.930
2,4:47,2,6,WAS 34,3,14,Sam Howell pass complete short right to Antonio Gibson for -1 yards (tackle by Nakobe Dean),0.930,0.100
2,4:03,3,7,WAS 33,3,14,Sam Howell pass complete short right to Jahan Dotson for 23 yards (tackle by Reed Blankenship),0.100,2.650
2,3:21,1,10,PHI 44,3,14,Sam Howell pass complete short right to Alex Armah for no gain (tackle by Darius Slay),2.650,2.110
2,2:43,2,10,PHI 44,3,14,Brian Robinson right tackle for 4 yards (tackle by Marlon Tuipulotu and Sydney Brown),2.110,1.950
2,2:00,3,6,PHI 40,3,14,Sam Howell pass complete short middle to Logan Thomas for 5 yards (tackle by Nakobe Dean),1.950,1.000
2,1:51,,,,,,Timeout #2 by Philadelphia Eagles,,
2,1:51,4,1,PHI 35,3,14,Sam Howell pass incomplete short left intended for Terry McLaurin (defended by James Bradberry),1.000,-1.270
2,1:48,1,10,PHI 35,3,14,Jalen Hurts pass complete short left to Olamide Zaccheaus for 5 yards (tackle by Danny Johnson),1.270,1.400
2,1:42,,,,,,Timeout #3 by Philadelphia Eagles,,
2,1:42,2,5,PHI 40,3,14,Jalen Hurts pass complete short left to Kenneth Gainwell for 3 yards (tackle by Benjamin St-Juste),1.400,1.090
2,1:38,3,2,PHI 43,3,14,Jalen Hurts pass complete short left to Kenneth Gainwell for 6 yards (tackle by David Mayo),1.090,2.190
2,1:33,1,10,PHI 49,3,14,Jalen Hurts pass complete short left to Kenneth Gainwell for 2 yards (tackle by Jamin Davis),2.190,1.920
2,1:26,2,8,WAS 49,3,14,Jalen Hurts pass complete short right to DeVonta Smith for 15 yards (tackle by Kendall Fuller and Percy Butler),1.920,3.310
2,0:55,1,10,WAS 34,3,14,Jalen Hurts pass complete short middle to DeVonta Smith for 18 yards (tackle by David Mayo),3.310,4.510
2,0:39,1,10,WAS 16,9,14,"Jalen Hurts pass complete deep left to A.J. Brown for 16 yards, touchdown",4.510,7.000
2,0:34,,,WAS 15,10,14,Jake Elliott kicks extra point good,0.000,0.000
2,0:34,,,PHI 35,10,14,"Jake Elliott kicks off 65 yards, touchback.",0.000,0.610
2,0:34,1,10,WAS 25,10,14,Sam Howell pass complete short right to Antonio Gibson for 2 yards (tackle by Sydney Brown),0.610,0.330
2,0:28,2,8,WAS 27,10,14,Sam Howell pass complete short middle to Jamison Crowder for 8 yards (tackle by Zach Cunningham),0.330,1.270
2,0:18,,,,,,Timeout #1 by Washington Commanders,,
2,0:18,1,10,WAS 35,10,14,Sam Howell pass complete short middle to Jahan Dotson for 13 yards (tackle by Nakobe Dean),1.270,2.130
2,0:13,,,,,,Timeout #2 by Washington Commanders,,
2,0:13,1,10,WAS 48,10,14,Sam Howell pass complete short right to Jahan Dotson for 14 yards (tackle by Reed Blankenship),2.130,3.050
2,0:06,,,,,,Timeout #3 by Washington Commanders,,
2,0:06,1,10,PHI 38,10,14,"Penalty on Chris Paul: False Start, 5 yards (accepted) (no play)",3.050,2.720
2,0:06,1,15,PHI 43,10,17,Joey Slye 61 yard field goal good,2.720,3.000
2,0:01,,,WAS 35,10,17,"Joey Slye kicks onside 18 yards, returned by Sydney Brown for no gain",0.000,1.270
Quarter,Time,Down,ToGo,Location,PHI,WAS,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,WAS 35,10,17,"Joey Slye kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,PHI 25,10,17,"Penalty on Daron Payne: Neutral Zone Infraction, 5 yards (accepted) (no play)",0.610,1.340
3,15:00,1,5,PHI 30,10,17,D'Andre Swift right guard for 9 yards (tackle by Kamren Curl and Percy Butler),1.340,1.530
3,14:21,1,10,PHI 39,10,17,Jalen Hurts pass complete short right to DeVonta Smith for 1 yard (tackle by Kendall Fuller and Khaleke Hudson),1.530,1.120
3,13:40,2,9,PHI 40,10,17,D'Andre Swift right tackle for 4 yards (tackle by Daron Payne),1.120,0.960
3,13:04,3,5,PHI 44,10,17,Jalen Hurts pass complete short middle to Kenneth Gainwell for 17 yards (tackle by Jartavius Martin),0.960,2.980
3,12:23,1,10,WAS 39,10,17,D'Andre Swift left tackle for 5 yards (tackle by Kamren Curl),2.980,3.120
3,11:46,2,5,WAS 34,10,17,D'Andre Swift right end for 2 yards (tackle by David Mayo),3.120,2.680
3,11:06,3,3,WAS 32,10,17,D'Andre Swift left end for no gain (tackle by David Mayo),2.680,1.290
3,10:23,4,3,WAS 32,10,17,"Jalen Hurts pass incomplete intended for A.J. Brown. Penalty on Benjamin St-Juste: Illegal Use of Hands / Defense, 5 yards (declined) . Penalty on Benjamin St-Juste: Defensive Pass Interference, 31 yards (accepted) (no play)",1.290,6.970
3,10:16,1,1,WAS 1,10,17,"Jalen Hurts up the middle for no gain. Jalen Hurts fumbles, recovered by Kendall Fuller at WAS-1",6.970,0.380
3,10:09,1,10,WAS 1,10,17,Sam Howell pass incomplete short right intended for Logan Thomas (defended by Zach Cunningham),-0.380,-0.780
3,10:06,2,10,WAS 1,10,17,Sam Howell pass complete deep right to Jahan Dotson for 18 yards (tackle by Kevin Byard),-0.780,0.150
3,9:26,1,10,WAS 19,10,17,"Sam Howell pass incomplete short middle. Penalty on Sam Howell: Intentional Grounding, 10 yards (accepted)",0.150,-1.510
3,9:20,2,20,WAS 9,10,17,Sam Howell pass complete short left to Jahan Dotson for 8 yards (tackle by Sydney Brown),-1.510,-1.420
3,8:38,3,12,WAS 17,10,17,Sam Howell pass complete short middle to Logan Thomas for 3 yards (tackle by Fletcher Cox),-1.420,-2.030
3,8:02,4,9,WAS 20,10,17,"Tress Way punts 56 yards, returned by Britain Covey for 25 yards (tackle by Jartavius Martin and Khaleke Hudson)",-2.030,-2.190
3,7:47,1,10,PHI 49,10,17,Jalen Hurts sacked by Casey Toohill for -1 yards,2.190,1.510
3,7:06,2,11,PHI 48,10,17,D'Andre Swift up the middle for 6 yards (tackle by Percy Butler),1.510,1.620
3,6:24,3,5,WAS 46,10,17,Jalen Hurts pass complete short right to DeVonta Smith for 1 yard (tackle by Danny Johnson),1.620,0.270
3,5:38,4,4,WAS 45,10,17,Jalen Hurts pass complete deep left to DeVonta Smith for 17 yards (tackle by Kendall Fuller),0.270,3.710
3,5:07,1,10,WAS 28,10,17,Jalen Hurts pass incomplete short right,3.710,3.170
3,5:05,2,10,WAS 28,10,17,D'Andre Swift up the middle for 3 yards (tackle by James Smith-Williams and David Mayo),3.170,2.870
3,4:23,3,7,WAS 25,16,17,"Jalen Hurts pass complete deep left to A.J. Brown for 25 yards, touchdown. Penalty on Emmanuel Forbes: Illegal Contact, 5 yards (declined)",2.870,7.000
3,4:17,,,WAS 15,17,17,Jake Elliott kicks extra point good,0.000,0.000
3,4:17,,,PHI 35,17,17,"Jake Elliott kicks off 65 yards, touchback.",0.000,0.610
3,4:17,1,10,WAS 25,17,17,Brian Robinson right end for -1 yards (tackle by Nakobe Dean),0.610,-0.070
3,3:38,2,11,WAS 24,17,17,Sam Howell scrambles up the middle for 5 yards (tackle by Nakobe Dean),-0.070,-0.100
3,2:56,3,6,WAS 29,17,17,Sam Howell pass complete short middle to Jahan Dotson for 9 yards (tackle by Nakobe Dean),-0.100,1.470
3,2:14,1,10,WAS 38,17,17,Sam Howell pass complete short middle to Jamison Crowder for 14 yards (tackle by Nakobe Dean and James Bradberry),1.470,2.390
3,1:41,1,10,PHI 48,17,17,Antonio Gibson left end for 8 yards (tackle by James Bradberry),2.390,2.930
3,1:02,2,2,PHI 40,17,17,Sam Howell pass complete short right to Jamison Crowder for 1 yard (tackle by Fletcher Cox and Zach Cunningham),2.930,2.340
3,0:30,3,1,PHI 39,17,17,Sam Howell right tackle for 2 yards (tackle by Haason Reddick),2.340,3.120
Quarter,Time,Down,ToGo,Location,PHI,WAS,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,PHI 37,17,17,Sam Howell pass complete deep left to John Bates for 17 yards (tackle by Reed Blankenship),3.120,4.240
4,14:20,1,10,PHI 20,17,17,Sam Howell pass incomplete deep right intended for Terry McLaurin,4.240,3.690
4,14:15,2,10,PHI 20,17,17,"Penalty on Josh Sweat: Neutral Zone Infraction, 5 yards (accepted) (no play)",3.690,4.450
4,14:15,2,5,PHI 15,17,17,Sam Howell pass complete short right to Antonio Gibson for 1 yard (tackle by Reed Blankenship),4.450,3.890
4,13:36,3,4,PHI 14,17,17,Sam Howell scrambles up the middle for 4 yards (tackle by Haason Reddick),3.890,4.910
4,12:53,1,10,PHI 10,17,17,Brian Robinson left guard for 3 yards (tackle by Kentavius Street and Reed Blankenship),4.910,4.760
4,12:11,2,7,PHI 7,17,17,Sam Howell pass incomplete short right intended for Terry McLaurin (defended by Fletcher Cox),4.760,3.810
4,12:06,3,7,PHI 7,17,23,"Sam Howell pass complete short middle to Logan Thomas for 7 yards, touchdown",3.810,7.000
4,12:03,,,PHI 15,17,24,Joey Slye kicks extra point good,0.000,0.000
4,12:03,,,WAS 35,17,24,"Joey Slye kicks off 65 yards, touchback.",0.000,0.610
4,12:03,1,10,PHI 25,17,24,D'Andre Swift right tackle for 1 yard (tackle by Montez Sweat and Daron Payne),0.610,0.200
4,11:36,2,9,PHI 26,17,24,"Penalty on Sua Opeta: False Start, 5 yards (accepted) (no play)",0.200,-0.480
4,11:36,2,14,PHI 21,17,24,Jalen Hurts pass complete short middle to A.J. Brown for 17 yards (tackle by Kamren Curl and Danny Johnson),-0.480,1.470
4,10:58,1,10,PHI 38,17,24,D'Andre Swift left tackle for 5 yards (tackle by Jamin Davis),1.470,1.600
4,10:25,2,5,PHI 43,17,24,D'Andre Swift up the middle for 3 yards (tackle by Jamin Davis),1.600,1.290
4,9:45,3,2,PHI 46,17,24,Jalen Hurts pass complete short right to Dallas Goedert for 16 yards (tackle by Percy Butler),1.290,3.050
4,9:05,1,10,WAS 38,17,24,Jalen Hurts pass incomplete short right,3.050,2.510
4,8:53,2,10,WAS 38,23,24,"Jalen Hurts pass complete deep left to DeVonta Smith for 38 yards, touchdown",2.510,7.000
4,8:47,,,WAS 15,24,24,Jake Elliott kicks extra point good,0.000,0.000
4,8:47,,,PHI 35,24,24,"Jake Elliott kicks off 65 yards, touchback.",0.000,0.610
4,8:47,1,10,WAS 25,24,24,Sam Howell pass incomplete deep middle intended for Logan Thomas,0.610,0.060
4,8:33,2,10,WAS 25,24,24,Sam Howell pass complete to John Bates for 6 yards (no play),0.060,-0.610
4,8:08,2,15,WAS 20,24,24,"Sam Howell pass short left intended for Terry McLaurin is intercepted by Reed Blankenship at WAS-32 and returned for 17 yards (tackle by Tyler Larsen and Antonio Gibson). Penalty on John Bates: Unnecessary Roughness / Offense, 8 yards (accepted)",-0.610,-5.600
4,8:02,1,7,WAS 7,24,24,D'Andre Swift right end for -1 yards (tackle by Montez Sweat),5.600,4.570
4,7:21,2,8,WAS 8,30,24,"Jalen Hurts pass complete short middle to Julio Jones for 8 yards, touchdown",4.570,7.000
4,7:17,,,WAS 15,31,24,Jake Elliott kicks extra point good,0.000,0.000
4,7:17,,,PHI 35,31,24,"Jake Elliott kicks off 65 yards, touchback.",0.000,0.610
4,7:17,1,10,WAS 25,31,24,Brian Robinson right tackle for 10 yards (tackle by Kevin Byard and Eli Ricks),0.610,1.270
4,6:37,1,10,WAS 35,31,24,Brian Robinson left guard for 7 yards (tackle by Kevin Byard),1.270,1.670
4,5:55,2,3,WAS 42,31,24,Sam Howell pass complete deep right to Antonio Gibson for 16 yards (tackle by Zach Cunningham),1.670,2.790
4,5:11,1,10,PHI 42,31,24,Sam Howell pass incomplete short left intended for Jahan Dotson,2.790,2.240
4,5:05,2,10,PHI 42,31,24,Brian Robinson left guard for 2 yards (tackle by Zach Cunningham),2.240,1.820
4,4:24,3,8,PHI 40,31,24,Sam Howell pass incomplete deep right intended for Terry McLaurin,1.820,0.590
4,4:18,,,,,,Timeout #1 by Washington Commanders,,
4,4:18,4,8,PHI 40,31,24,Sam Howell pass incomplete short middle intended for Terry McLaurin,0.590,-1.600
4,4:13,1,10,PHI 40,31,24,D'Andre Swift left end for 1 yard (tackle by Chase Young and Jonathan Allen),1.600,1.190
4,3:30,2,9,PHI 41,31,24,Jalen Hurts pass incomplete short right intended for Dallas Goedert (defended by Kamren Curl),1.190,0.500
4,3:23,3,9,PHI 41,31,24,Jalen Hurts pass incomplete short right,0.500,-0.650
4,3:18,4,9,PHI 41,31,24,"Braden Mann punts 59 yards, touchback.",-0.650,-0.280
4,3:09,1,10,WAS 20,31,24,Sam Howell pass incomplete short right intended for Terry McLaurin (defended by Zach Cunningham),0.280,-0.270
4,3:03,2,10,WAS 20,31,24,Sam Howell pass complete short middle to Terry McLaurin for 5 yards (tackle by Sydney Brown),-0.270,-0.300
4,2:21,3,5,WAS 25,31,24,"Sam Howell pass incomplete short middle intended for Jahan Dotson WAS challenged the pass completion ruling, and the play was upheld.",-0.300,-1.700
4,2:18,4,5,WAS 25,31,24,"Sam Howell sacked by Haason Reddick for -9 yards. Sam Howell fumbles (forced by Haason Reddick), recovered by Andrew Wylie at WAS-16",-1.700,-4.510
4,2:13,1,10,WAS 16,31,24,D'Andre Swift left end for 7 yards (tackle by Percy Butler),4.510,5.160
4,2:00,2,3,WAS 9,31,24,D'Andre Swift left end for 2 yards (tackle by Kamren Curl),5.160,4.850
4,1:53,,,,,,Timeout #3 by Washington Commanders,,
4,1:53,3,1,WAS 7,37,24,"D'Andre Swift left end for 7 yards, touchdown",4.850,7.000
4,1:50,,,WAS 15,38,24,Jake Elliott kicks extra point good,0.000,0.000
4,1:50,,,PHI 35,38,24,"Jake Elliott kicks off 64 yards, returned by Antonio Gibson for 27 yards (tackle by Josiah Scott and Christian Elliss)",0.000,0.810
4,1:44,1,10,WAS 28,38,24,Sam Howell pass complete short left to Jamison Crowder for 9 yards (tackle by James Bradberry),0.810,1.480
4,1:38,2,1,WAS 37,38,24,Sam Howell pass complete deep middle to Terry McLaurin for 18 yards (tackle by Reed Blankenship),1.480,2.590
4,1:13,1,10,PHI 45,38,24,Sam Howell pass complete short middle to Jamison Crowder for 19 yards (tackle by Reed Blankenship),2.590,3.840
4,1:08,1,10,PHI 26,38,30,"Sam Howell pass complete deep left to Jamison Crowder for 26 yards, touchdown",3.840,7.000
4,1:01,,,PHI 15,38,31,Joey Slye kicks extra point good,0.000,0.000
4,1:01,,,,,,Timeout #1 by Philadelphia Eagles,,
4,1:01,,,WAS 35,38,31,"Joey Slye kicks onside 14 yards, returned by DeVonta Smith for no gain",0.000,2.320
4,1:00,1,10,WAS 49,38,31,Jalen Hurts kneels for -1 yards,2.320,1.650
4,0:38,2,11,WAS 50,38,31,Jalen Hurts kneels for no gain,1.650,0.960
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
