0,1
Game Info,Game Info
Won Toss,Bengals (deferred)
Roof,outdoors
Surface,fieldturf
Duration,2:54
Attendance,51710
Weather,"46 degrees, wind 3 mph"
Vegas Line,Cincinnati Bengals -7.5
Over/Under,39.0 (over)
