#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,NYG 23,4,1:37,22,Punt
2,1,10:53,NYG 22,7,3:41,32,Punt
3,1,5:20,NYG 36,3,1:31,5,Punt
4,2,14:52,NYG 28,5,1:50,11,Punt
5,2,10:53,NYG 25,8,4:25,20,Punt
6,2,4:45,NYG 49,3,1:25,6,Punt
7,2,0:03,NYG 20,1,0:03,-1,End of Half
8,3,13:38,NYG 39,7,3:29,57,Field Goal
9,3,9:15,NWE 10,1,0:05,10,Touchdown
10,3,5:29,NYG 12,3,1:35,5,Punt
11,3,3:54,NWE 40,5,1:45,35,Interception
12,4,14:28,NYG 20,6,3:25,22,Punt
13,4,7:08,NYG 15,8,4:05,85,Touchdown
14,4,1:36,NYG 20,8,1:21,80,Touchdown
