Quarter,Time,Down,ToGo,Location,ATL,TEN,Detail,EPB,EPA
1,5:07,1,10,ATL 17,0,0,Matt Ryan pass complete short right to Jacob Tamme for 8 yards (tackle by Jason McCourty),-0.060,0.620
1,4:46,2,2,ATL 25,0,0,Matt Ryan pass incomplete deep left intended for Julio Jones,0.620,-0.240
1,4:39,3,2,ATL 25,0,0,Matt Ryan pass incomplete short left intended for Julio Jones (defended by Coty Sensabaugh),-0.240,-1.700
1,4:33,4,2,ATL 25,0,0,"Matthew Bosher punts 53 yards, out of bounds",-1.700,-0.410
1,4:23,1,10,TEN 22,0,0,Zach Mettenberger pass incomplete deep left intended for Justin Hunter,0.410,-0.130
1,4:14,2,10,TEN 22,0,0,Dexter McCluster right tackle for 3 yards (tackle by Paul Worrilow and Justin Durant),-0.130,-0.430
1,3:29,3,7,TEN 25,0,0,Zach Mettenberger pass complete short left to Dexter McCluster for 6 yards (tackle by William Moore and Paul Worrilow),-0.430,-1.310
1,2:50,4,1,TEN 31,0,0,"Brett Kern punts 54 yards, fair catch by Eric Weems",-1.310,0.220
1,2:42,1,10,ATL 15,0,0,Devonta Freeman right guard for 19 yards (tackle by Daimion Stafford),-0.220,1.200
1,1:59,1,10,ATL 34,0,0,Matt Ryan pass complete short middle to Roddy White for 17 yards (tackle by Blidi Wreh-Wilson),1.200,2.320
1,1:22,1,10,TEN 49,0,0,Devonta Freeman left end for 3 yards (tackle by Zach Brown),2.320,2.190
1,0:44,2,7,TEN 46,0,0,"Devonta Freeman left end for 12 yards (tackle by Avery Williamson). Penalty on Andy Levitre: Offensive Holding, 10 yards (no play)",2.190,2.190
1,0:19,2,7,TEN 46,0,0,Timeout #1 by Atlanta Falcons,2.190,0.840
1,0:19,2,17,ATL 44,0,0,Matt Ryan pass complete short left to Roddy White for 15 yards,0.840,2.150
Quarter,Time,Down,ToGo,Location,ATL,TEN,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,2,TEN 41,0,0,Matt Ryan pass incomplete deep left intended for Roddy White,2.150,0.530
2,14:54,4,2,TEN 41,0,0,Matt Ryan pass incomplete short left intended for Julio Jones (defended by Jason McCourty),0.530,-1.660
2,14:50,1,10,TEN 41,0,0,Antonio Andrews left tackle for 3 yards (tackle by Tyson Jackson and Justin Durant),1.660,1.530
2,14:13,2,7,TEN 44,0,0,Antonio Andrews middle for 7 yards (tackle by Grady Jarrett),1.530,2.320
2,13:28,1,10,ATL 49,0,0,Zach Mettenberger pass incomplete deep left intended for Kendall Wright,2.320,1.780
2,13:21,2,10,ATL 49,0,0,Dexter McCluster middle for 3 yards (tackle by Justin Durant),1.780,1.490
2,12:40,3,7,ATL 46,0,0,"Zach Mettenberger middle for 6 yards (tackle by O'Brien Schofield and Adrian Clayborn). Penalty on Chance Warmack: Offensive Holding, 10 yards (no play)",1.490,0.170
2,12:15,3,17,TEN 44,0,0,Zach Mettenberger pass complete short right to Anthony Fasano for 6 yards (tackle by Ricardo Allen),0.170,-0.060
2,11:39,4,11,,0,0,"Brett Kern punts 39 yards, fair catch by Eric Weems",-0.060,0.370
2,11:31,1,10,ATL 11,0,0,Devonta Freeman right tackle for 10 yards (tackle by Wesley Woodyard),-0.370,0.340
2,10:51,1,10,ATL 21,0,0,Devonta Freeman left end for 1 yard (tackle by Da'Norris Searcy),0.340,-0.070
2,10:19,2,9,ATL 22,0,0,Matt Ryan pass complete short left to Julio Jones for 10 yards (tackle by Jason McCourty),-0.070,1.070
2,9:42,1,10,ATL 32,0,0,Matt Ryan pass incomplete deep middle intended for Julio Jones,1.070,0.530
2,9:34,2,10,ATL 32,0,0,"Matt Ryan pass complete short left to Devonta Freeman for 4 yards (tackle by Wesley Woodyard). Penalty on Coty Sensabaugh: Defensive Holding, 5 yards (no play)",0.530,1.400
2,9:02,1,10,ATL 37,0,0,Matt Ryan pass incomplete deep right intended for Devonta Freeman,1.400,0.860
2,8:56,2,10,ATL 37,0,0,Matt Ryan pass incomplete short left intended for Tevin Coleman is intercepted by David Bass at ATL-27 and returned for 8 yards,0.860,-4.310
2,8:49,1,10,ATL 19,0,6,"Zach Mettenberger pass complete deep middle to Kendall Wright for 19 yards, touchdown. Penalty on Chance Warmack: Taunting, 15 yards",4.310,7.000
2,8:49,,,ATL 19,0,7,Ryan Succop kicks extra point good,0.000,0.000
2,8:49,,,TEN 20,0,7,"Ryan Succop kicks off 72 yards, returned by Eric Weems for 28 yards (tackle by Daimion Stafford)",0.000,-1.330
2,8:33,1,10,ATL 36,0,7,"Devonta Freeman left tackle for 5 yards (tackle by Wesley Woodyard and Avery Williamson). Penalty on Jake Matthews: Offensive Holding, 10 yards (no play)",1.330,0.670
2,8:07,1,20,ATL 26,0,7,Devonta Freeman right guard for 5 yards (tackle by Al Woods),0.670,0.120
2,7:23,2,15,ATL 31,0,7,Matt Ryan pass complete short left to Julio Jones for 2 yards (tackle by Wesley Woodyard),0.120,-0.300
2,6:40,3,13,ATL 33,0,7,Matt Ryan pass complete short right to Nick Williams for 14 yards (tackle by Avery Williamson),-0.300,2.060
2,5:55,1,10,ATL 47,0,7,Matt Ryan pass complete short left to Tony Moeaki for 11 yards (tackle by Jason McCourty),2.060,2.790
2,5:19,1,10,TEN 42,0,7,Devonta Freeman middle for 10 yards (tackle by Da'Norris Searcy),2.790,3.450
2,4:40,1,10,TEN 32,0,7,"Devonta Freeman right guard for -1 yards (tackle by Derrick Morgan). Penalty on Angelo Blackson: Illegal Use of Hands, 5 yards (no play)",3.450,3.780
2,4:11,1,10,TEN 27,0,7,Matt Ryan pass complete short right to Devonta Freeman for 8 yards (tackle by Wesley Woodyard),3.780,4.350
2,3:40,2,2,TEN 19,0,7,Devonta Freeman right guard for 3 yards (tackle by Brian Orakpo),4.350,4.350
2,3:01,2,2,TEN 19,0,7,Timeout #2 by Atlanta Falcons,4.350,4.510
2,3:01,1,10,TEN 16,0,7,Matt Ryan pass incomplete deep left intended for Jacob Tamme (defended by Daimion Stafford),4.510,3.900
2,2:56,2,10,TEN 16,0,7,Devonta Freeman left tackle for 7 yards (tackle by Wesley Woodyard and Jason McCourty),3.900,3.900
2,2:42,2,10,TEN 16,0,7,Timeout #1 by Tennessee Titans,3.900,4.390
2,2:42,3,3,TEN 9,0,7,Matt Ryan pass incomplete short right intended for Julio Jones,4.390,2.930
2,2:36,4,3,TEN 9,3,7,Matt Bryant 27 yard field goal good,2.930,3.000
2,2:36,,,ATL 35,3,7,"Matthew Bosher kicks off 65 yards, touchback",0.000,-0.280
2,2:31,1,10,TEN 20,3,7,Zach Mettenberger pass complete short middle to Delanie Walker for 7 yards (tackle by Kemal Ishmael),0.280,0.680
2,2:12,2,3,TEN 27,3,7,Zach Mettenberger pass complete short left to Dexter McCluster for 3 yards (tackle by Robert Alford),0.680,0.940
2,2:00,1,10,TEN 30,3,7,Zach Mettenberger pass complete short right to Kendall Wright for 16 yards (tackle by Robert Alford),0.940,1.990
2,1:40,1,10,TEN 46,3,7,Zach Mettenberger pass complete short right to Delanie Walker for 12 yards (tackle by Kemal Ishmael),1.990,2.790
2,1:21,1,10,ATL 42,3,7,Zach Mettenberger pass incomplete deep middle intended for Kendall Wright,2.790,2.240
2,1:17,2,10,ATL 42,3,7,Zach Mettenberger pass complete short middle to Dexter McCluster for 11 yards (tackle by Paul Worrilow and Robert Alford),2.240,3.510
2,0:53,1,10,ATL 31,3,7,Zach Mettenberger pass complete short middle to Dexter McCluster for 14 yards (tackle by Ricardo Allen),3.510,3.510
2,0:45,1,10,ATL 31,3,7,Timeout #2 by Tennessee Titans,3.510,4.440
2,0:45,1,10,ATL 17,3,7,Zach Mettenberger pass complete short left to Delanie Walker for 11 yards (tackle by Kemal Ishmael),4.440,5.830
2,0:22,1,6,ATL 6,3,7,Zach Mettenberger pass incomplete short left intended for Delanie Walker (defended by Paul Worrilow),5.830,5.830
2,0:18,1,6,ATL 6,3,7,Timeout #3 by Tennessee Titans,5.830,4.950
2,0:18,2,6,ATL 6,3,7,"Zach Mettenberger pass incomplete short right intended for Anthony Fasano is intercepted by Paul Worrilow at ATL-4 and returned for 84 yards. Penalty on O'Brien Schofield: Illegal Blindside Block, 8 yards",4.950,0.380
2,0:04,1,10,ATL 7,3,7,Matt Ryan kneels for -1 yards,-0.380,-0.850
Quarter,Time,Down,ToGo,Location,ATL,TEN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,TEN 35,3,7,"Ryan Succop kicks off 65 yards, touchback",0.000,0.280
3,15:00,1,10,ATL 20,3,7,"Devonta Freeman left tackle for 2 yards (tackle by DaQuan Jones and Brian Orakpo). Penalty on Andy Levitre: Offensive Holding, 10 yards (no play)",0.280,-0.760
3,14:29,1,20,ATL 10,3,7,Devonta Freeman middle for no gain (tackle by Coty Sensabaugh),-0.760,-1.510
3,14:00,2,20,ATL 10,3,7,Matt Ryan for no gain. Michael Person fumbles,-1.510,-2.590
3,13:56,3,20,ATL 10,3,7,Matt Ryan pass complete short right to Terron Ward for 7 yards (tackle by Coty Sensabaugh),-2.590,-2.320
3,13:25,4,13,ATL 17,3,7,"Matthew Bosher punts 44 yards, fair catch by Dexter McCluster",-2.320,-1.530
3,13:16,1,10,TEN 39,3,7,Zach Mettenberger pass complete short left to Justin Hunter for 13 yards (tackle by Robert Alford),1.530,2.390
3,12:37,1,10,ATL 48,3,7,Antonio Andrews right tackle for -1 yards (tackle by Kemal Ishmael),2.390,1.710
3,11:55,2,11,ATL 49,3,7,Zach Mettenberger sacked by O'Brien Schofield for -8 yards,1.710,-0.030
3,11:13,3,19,TEN 43,3,7,Zach Mettenberger pass complete short right to Anthony Fasano for 7 yards (tackle by Justin Durant),-0.030,-0.060
3,10:35,4,12,,3,7,"Brett Kern punts 38 yards, out of bounds",-0.060,0.350
3,10:26,1,10,ATL 12,3,7,Matt Ryan pass complete deep left to Julio Jones for 20 yards (tackle by Avery Williamson),-0.350,1.070
3,9:49,1,10,ATL 32,3,7,Matt Ryan pass complete short right to Nick Williams for 8 yards (tackle by Jason McCourty),1.070,1.610
3,9:22,2,2,ATL 40,3,7,Devonta Freeman right tackle for 3 yards (tackle by Jurrell Casey),1.610,1.800
3,8:42,1,10,ATL 43,3,7,Devonta Freeman for 12 yards,1.800,2.590
3,8:14,1,10,TEN 45,3,7,Devonta Freeman left tackle for 11 yards (tackle by Daimion Stafford),2.590,3.310
3,7:35,1,10,TEN 34,3,7,Matt Ryan pass incomplete short left intended for Julio Jones (defended by Coty Sensabaugh),3.310,2.770
3,7:29,2,10,TEN 34,3,7,Matt Ryan pass complete short right to Nick Williams for 21 yards (tackle by Da'Norris Searcy),2.770,4.710
3,6:45,1,10,TEN 13,3,7,Tevin Coleman right end for 5 yards (tackle by Jurrell Casey),4.710,4.960
3,6:01,2,5,TEN 8,9,7,"Matt Ryan pass complete short right to Julio Jones for 8 yards, touchdown",4.960,7.000
3,6:01,,,TEN 8,10,7,Matt Bryant kicks extra point good,0.000,0.000
3,6:01,,,ATL 35,10,7,"Matthew Bosher kicks off 67 yards, returned by Bishop Sankey for 27 yards (tackle by Kroy Biermann)",0.000,-0.610
3,5:50,1,10,TEN 25,10,7,Zach Mettenberger pass complete short middle to Kendall Wright for 6 yards (tackle by Desmond Trufant),0.610,0.870
3,5:17,2,4,TEN 31,10,7,Antonio Andrews right tackle for 10 yards (tackle by Ricardo Allen),0.870,1.660
3,4:34,1,10,TEN 41,10,7,"Zach Mettenberger pass complete short right to Dexter McCluster for 11 yards (tackle by Brooks Reed and Ricardo Allen). Penalty on Chance Warmack: Offensive Holding, 10 yards (no play)",1.660,1.000
3,3:59,1,20,TEN 31,10,7,Zach Mettenberger pass complete short right to Delanie Walker for 8 yards (tackle by Kemal Ishmael),1.000,0.850
3,3:21,2,12,TEN 39,10,7,Zach Mettenberger pass incomplete short right intended for Bishop Sankey,0.850,0.170
3,3:17,3,12,TEN 39,10,7,Zach Mettenberger pass incomplete short right intended for Dexter McCluster,0.170,-0.780
3,3:12,4,12,TEN 39,10,7,Brett Kern punts 41 yards,-0.780,-0.280
3,2:59,1,10,ATL 20,10,7,"Devonta Freeman right guard for 2 yards (tackle by Blidi Wreh-Wilson). Penalty on Roddy White: Illegal Block Above the Waist, 10 yards",0.280,-0.600
3,2:30,1,18,ATL 12,10,7,Matt Ryan pass complete short middle to Roddy White for 16 yards (tackle by Da'Norris Searcy),-0.600,0.810
3,1:53,2,2,ATL 28,10,7,Tevin Coleman right end for 10 yards (tackle by Brian Orakpo),0.810,1.470
3,1:18,1,10,ATL 38,10,7,Matt Ryan pass incomplete short left intended for Nick Williams,1.470,0.920
3,1:14,2,10,ATL 38,10,7,Devonta Freeman left tackle for 9 yards (tackle by Wesley Woodyard),0.920,0.920
3,0:31,2,10,ATL 38,10,7,Timeout #1 by Atlanta Falcons,0.920,1.420
3,0:31,3,1,ATL 47,10,7,Devonta Freeman middle for 2 yards (tackle by Wesley Woodyard and Karl Klug),1.420,2.190
Quarter,Time,Down,ToGo,Location,ATL,TEN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,ATL 49,10,7,Matt Ryan pass incomplete short right intended for Nick Williams,2.190,1.650
4,14:54,2,10,ATL 49,10,7,Devonta Freeman left guard for no gain (tackle by Wesley Woodyard and Avery Williamson),1.650,0.960
4,14:11,3,10,ATL 49,10,7,Matt Ryan pass incomplete short right intended for Julio Jones (defended by Cody Riggs),0.960,-0.130
4,14:05,4,10,ATL 49,10,7,"Matthew Bosher punts 38 yards, fair catch by Dexter McCluster",-0.130,0.320
4,13:57,1,10,TEN 13,10,7,Antonio Andrews left end for 3 yards (tackle by Robert Alford),-0.320,-0.440
4,13:25,2,7,TEN 16,10,7,Dexter McCluster left guard for 6 yards (tackle by Kroy Biermann),-0.440,-0.350
4,12:42,3,1,TEN 22,10,7,Antonio Andrews right guard for -1 yards (tackle by Ra'Shede Hageman and Kroy Biermann),-0.350,-1.960
4,11:53,4,2,TEN 21,10,7,"Brett Kern punts 49 yards, returned by Eric Weems for 12 yards (tackle by Justin Staples)",-1.960,-1.730
4,11:38,1,10,ATL 42,10,7,Matt Ryan pass incomplete short middle intended for Julio Jones (defended by Jurrell Casey),1.730,1.190
4,11:33,2,10,ATL 42,10,7,Matt Ryan pass complete short left to Jacob Tamme for 4 yards (tackle by Zach Brown),1.190,1.030
4,10:53,3,6,ATL 46,10,7,Matt Ryan pass complete short left to Jacob Tamme for 24 yards (tackle by Zach Brown),1.030,3.580
4,10:22,1,10,TEN 30,10,7,Devonta Freeman left end for 5 yards (tackle by Jurrell Casey),3.580,3.710
4,9:43,2,5,TEN 25,10,7,Devonta Freeman middle for no gain (tackle by Zach Brown),3.710,3.010
4,9:00,3,5,TEN 25,10,7,Matt Ryan pass complete deep left to Julio Jones for 17 yards (tackle by Coty Sensabaugh),3.010,5.370
4,8:16,1,8,TEN 8,10,7,Devonta Freeman middle for 4 yards (tackle by Coty Sensabaugh),5.370,5.340
4,7:38,2,4,TEN 4,10,7,Matt Ryan pass complete short right to Julio Jones for 3 yards (tackle by Blidi Wreh-Wilson),5.340,5.170
,,,,,,,"ATL challenged the runner broke the plane ruling, and the play was upheld.",,
4,7:11,3,1,TEN 1,10,7,Patrick DiMarco middle for no gain (tackle by Wesley Woodyard),5.170,3.550
4,6:38,4,1,TEN 1,10,7,Matt Ryan pass incomplete short middle intended for Jacob Tamme is intercepted by Avery Williamson at TEN--4,3.550,-0.280
4,6:30,1,10,TEN 20,10,7,Zach Mettenberger pass complete short middle to Anthony Fasano for 8 yards (tackle by Kemal Ishmael),0.280,0.810
4,5:54,2,2,TEN 28,10,7,Antonio Andrews left guard for 3 yards (tackle by Paul Worrilow and Brooks Reed),0.810,1.000
4,5:14,1,10,TEN 31,10,7,"Zach Mettenberger for no gain. Zach Mettenberger fumbles, recovered by Zach Mettenberger at TEN-25",1.000,-0.350
4,4:28,2,16,TEN 25,10,7,Zach Mettenberger pass incomplete deep middle intended for Dexter McCluster,-0.350,-1.020
4,4:22,3,16,TEN 25,10,7,Zach Mettenberger pass complete short left to Dexter McCluster for 7 yards (tackle by Vic Beasley),-1.020,-1.240
4,3:47,4,9,TEN 32,10,7,"Brett Kern punts 49 yards, returned by Eric Weems for 11 yards (tackle by Marqueston Huff). Penalty on Vic Beasley: Defensive 12 On-field, 5 yards (no play)",-1.240,-0.910
4,3:35,4,4,TEN 37,10,7,Zach Mettenberger pass incomplete short right intended for Justin Hunter,-0.910,-3.120
4,3:30,1,10,TEN 37,10,7,Devonta Freeman right tackle for 1 yard (tackle by Avery Williamson),3.120,3.120
4,3:25,1,10,TEN 37,10,7,Timeout #1 by Tennessee Titans,3.120,2.710
4,3:25,2,9,TEN 36,10,7,Devonta Freeman left tackle for 1 yard (tackle by DaQuan Jones),2.710,2.710
4,3:20,2,9,TEN 36,10,7,Timeout #2 by Tennessee Titans,2.710,2.150
4,3:20,3,8,TEN 35,10,7,Matt Ryan pass complete short middle to Julio Jones for 6 yards (tackle by Da'Norris Searcy and Coty Sensabaugh),2.150,1.600
4,2:33,4,2,TEN 29,10,7,Matt Bryant 47 yard field goal no good,1.600,-1.400
4,2:28,1,10,TEN 37,10,7,Zach Mettenberger pass complete short left to Kendall Wright for 5 yards (tackle by Robert Alford),1.400,1.530
4,2:04,2,5,TEN 42,10,7,Zach Mettenberger pass complete short left to Delanie Walker for 11 yards (tackle by Justin Durant),1.530,2.460
4,1:58,1,10,ATL 47,10,7,Zach Mettenberger pass complete short right to Delanie Walker for 5 yards (tackle by Ricardo Allen),2.460,2.590
4,1:39,2,5,ATL 42,10,7,Zach Mettenberger pass incomplete short middle intended for Kendall Wright is intercepted by Robenson Therezie at ATL-33 and returned for 10 yards,2.590,-1.800
4,1:31,1,10,ATL 43,10,7,Devonta Freeman left guard for 3 yards (tackle by Brian Orakpo),1.800,1.660
4,0:46,2,7,ATL 46,10,7,Devonta Freeman left guard for 1 yard (tackle by Brian Orakpo),1.660,1.090
4,0:02,3,6,ATL 47,10,7,Matt Ryan kneels for -2 yards,1.090,-0.390
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
