Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Johnnie Lee Higgins,OAK,0,0,,0,0,2,-4,-2.0,0,0
Justin Miller,OAK,6,106,17.7,0,27,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Jacoby Jones,HOU,1,95,95.0,1,95,7,60,8.6,0,23
John Busing,HOU,1,0,0.0,0,0,0,0,,0,0
James Casey,HOU,1,0,0.0,0,0,0,0,,0,0
Andre' Davis,HOU,1,34,34.0,0,34,0,0,,0,0
