#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,9:14,CAR 23,3,2:11,0,Punt
2,1,6:59,SFO 41,6,2:36,18,Field Goal
3,1,1:09,CAR 10,4,2:23,10,Interception
4,2,12:43,SFO 47,3,3:04,-12,Punt
5,2,6:24,CAR 7,6,2:36,26,Punt
6,2,1:53,CAR 25,7,1:03,14,Punt
7,3,15:00,CAR 25,5,1:36,17,Punt
8,3,12:43,CAR 49,3,1:28,51,Touchdown
9,3,7:15,CAR 18,4,1:19,-6,Punt
10,3,3:46,CAR 2,5,1:56,9,Interception
11,3,0:29,CAR 25,2,0:29,37,Interception
12,4,12:52,CAR 10,3,0:49,-1,Punt
13,4,9:45,CAR 18,9,3:21,23,Downs
14,4,6:16,CAR 32,4,2:08,9,Downs
