Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Landon Collins,WAS,0,7,5,71.4%,44,8.8,6.3,0,87.8,4.1,11,33,0,0,0,0.0,0,9,1,10.0%
Fabian Moreau,WAS,0,5,4,80.0%,48,12.0,9.6,0,106.7,5.6,24,24,0,0,0,0.0,0,7,1,12.5%
Cole Holcomb,WAS,0,2,2,100.0%,51,25.5,25.5,0,118.7,4.0,8,43,2,2,0,0.0,2,4,2,33.3%
Jonathan Bostic,WAS,0,4,2,50.0%,23,11.5,5.8,0,67.7,5.8,18,5,2,0,0,0.0,0,11,0,0.0%
Josh Norman,WAS,0,3,2,66.7%,13,6.5,4.3,0,75.7,14.0,10,3,0,0,0,0.0,0,6,0,0.0%
Shaun Dion Hamilton,WAS,0,1,1,100.0%,3,3.0,3.0,0,79.2,3.0,3,0,0,0,0,0.0,0,2,0,0.0%
Ryan Kerrigan,WAS,0,0,0,,,,,,,,,,4,4,0,0.0,4,3,0,0.0%
Ryan Anderson,WAS,0,0,0,,,,,,,,,,1,3,0,0.0,3,2,0,0.0%
Montez Sweat,WAS,0,0,0,,,,,,,,,,3,2,0,0.0,2,2,0,0.0%
Matthew Ioannidis,WAS,0,0,0,,,,,,,,,,0,0,1,0.0,1,7,0,0.0%
Noah Spence,WAS,0,0,0,,,,,,,,,,0,0,1,0.0,1,1,0,0.0%
Tim Settle,WAS,0,0,0,,,,,,,,,,0,0,1,0.0,1,1,0,0.0%
Jonathan Allen,WAS,0,0,0,,,,,,,,,,0,0,1,0.0,1,3,0,0.0%
Quinton Dunbar,WAS,2,2,0,0.0%,,,0.0,,0.0,12.5,,,0,0,0,0.0,0,3,0,0.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Grant Haley,NYG,0,5,3,60.0%,30,10.0,6.0,0,77.1,18.2,13,17,0,0,0,0.0,0,5,0,0.0%
Jackrabbit Jenkins,NYG,2,5,2,40.0%,15,7.5,3.0,0,8.3,11.2,15,0,0,0,0,0.0,0,4,0,0.0%
Ryan Connelly,NYG,1,1,1,100.0%,5,5.0,5.0,0,47.9,4.0,4,1,1,0,0,1.0,1,5,0,0.0%
Deandre Baker,NYG,0,1,1,100.0%,11,11.0,11.0,0,112.5,11.0,11,0,0,0,0,0.0,0,2,0,0.0%
Markus Golden,NYG,0,0,0,,,,,,,,,,0,1,2,0.5,4,2,0,0.0%
Dalvin Tomlinson,NYG,0,0,0,,,,,,,,,,0,0,1,0.5,2,2,0,0.0%
Oshane Ximines,NYG,0,0,0,,,,,,,,,,0,1,0,0.5,2,3,0,0.0%
Dexter Lawrence,NYG,0,0,0,,,,,,,,,,0,1,0,0.0,1,1,1,50.0%
Tuzar Skipper,NYG,0,0,0,,,,,,,,,,0,0,0,0.5,1,1,0,0.0%
Jabrill Peppers,NYG,1,3,0,0.0%,,,0.0,,0.0,4.7,,,0,0,0,0.0,0,4,0,0.0%
Sean Chandler,NYG,0,0,0,,,,,,,,,,2,0,0,0.0,0,1,0,0.0%
Lorenzo Carter,NYG,0,0,0,,,,,,,,,,0,0,0,0.0,0,2,1,33.3%
Michael Thomas,NYG,0,2,0,0.0%,,,0.0,,39.6,13.5,,,0,0,0,0.0,0,2,0,0.0%
