Quarter,Time,Down,ToGo,Location,WAS,NYG,Detail,EPB,EPA
1,8:01,2,8,WAS 27,0,7,Case Keenum pass complete short right to Paul Richardson for 2 yards (tackle by David Mayo and Antoine Bethea),0.330,-0.100
1,7:14,3,6,WAS 29,0,7,Case Keenum pass complete short middle to Chris Thompson for 8 yards (tackle by Michael Thomas and Sean Chandler),-0.100,1.400
1,6:32,1,10,WAS 37,0,7,"Adrian Peterson right tackle for 2 yards (tackle by Jabrill Peppers and David Mayo). Penalty on Geron Christian: Offensive Holding, 10 yards",1.400,0.870
1,6:08,1,18,WAS 29,0,7,"Penalty on Donald Penn: False Start, 5 yards (no play)",0.870,0.540
1,5:47,1,23,WAS 24,0,7,Case Keenum pass complete short middle to Wendell Smallwood for 14 yards (tackle by Grant Haley and Ryan Connelly),0.540,0.990
1,5:05,2,9,WAS 38,0,7,Case Keenum sacked by Ryan Connelly for -2 yards,0.990,0.040
1,4:19,3,11,WAS 36,0,7,Case Keenum pass incomplete short right,0.040,-0.980
1,4:10,4,11,WAS 36,0,7,"Tress Way punts 58 yards, muffed catch by T.J. Jones, recovered by T.J. Jones at NYG-6, returned by T.J. Jones for no gain (tackle by Robert Davis)",-0.980,0.380
1,4:00,1,10,NYG 6,0,7,Wayne Gallman left guard for 2 yards (tackle by Da'Ron Payne and Jonathan Allen),-0.380,-0.630
1,3:22,2,8,NYG 8,0,7,Wayne Gallman left guard for 6 yards (tackle by Jonathan Bostic and Fabian Moreau),-0.630,-0.480
1,2:35,3,2,NYG 14,0,7,Daniel Jones pass complete short middle to Evan Engram for 12 yards (tackle by Montez Sweat),-0.480,0.670
1,1:54,1,10,NYG 26,0,7,Daniel Jones pass incomplete short right intended for Rhett Ellison,0.670,0.130
1,1:50,2,10,NYG 26,0,7,Wayne Gallman right tackle for 1 yard (tackle by Cole Holcomb and Ryan Kerrigan),0.130,-0.430
1,1:09,3,9,NYG 27,0,7,"Daniel Jones sacked by and Jonathan Bostic for no gain. Penalty on Fabian Moreau: Defensive Holding, 5 yards (no play)",-0.430,1.070
1,0:42,1,10,NYG 32,0,7,Daniel Jones pass complete short middle to Sterling Shepard for 23 yards (tackle by Josh Norman),1.070,2.590
1,0:12,1,10,WAS 45,0,7,Jon Hilliman right tackle for 1 yard (tackle by Montez Sweat and Treyvon Hester),2.590,2.180
Quarter,Time,Down,ToGo,Location,WAS,NYG,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,9,WAS 44,0,7,Jon Hilliman left guard for 7 yards (tackle by Quinton Dunbar),2.180,2.410
2,14:23,3,2,WAS 37,0,7,Daniel Jones pass complete short right to Darius Slayton for 5 yards (tackle by Jonathan Bostic and Josh Norman). Penalty on Landon Collins: Defensive Holding (Declined),2.410,3.450
2,13:56,1,10,WAS 32,0,7,Daniel Jones pass complete short right to Sterling Shepard for 7 yards (tackle by Fabian Moreau),3.450,3.850
2,13:15,2,3,WAS 25,0,7,"Wayne Gallman right end for 22 yards (tackle by Montae Nicholson and Josh Norman). Penalty on Josh Norman: Face Mask (15 Yards), 2 yards",3.850,6.970
2,12:45,1,1,WAS 1,0,7,Wayne Gallman up the middle for no gain (tackle by Cole Holcomb and Da'Ron Payne),6.970,5.910
2,12:10,2,1,WAS 1,0,7,Daniel Jones pass incomplete short middle intended for Rhett Ellison. Penalty on Montae Nicholson: Defensive Holding (no play),5.910,6.970
2,12:05,1,1,WAS 1,0,13,"Wayne Gallman right guard for 1 yard, touchdown",6.970,7.000
2,12:01,,,WAS 15,0,14,Aldrick Rosas kicks extra point good,0.000,0.000
2,12:01,,,NYG 35,0,14,"Aldrick Rosas kicks off 65 yards, returned by Steven Sims for 19 yards (tackle by Nathan Stupar)",0.000,0.150
2,11:56,1,10,WAS 19,0,14,"Chris Thompson right end for 3 yards (tackle by Janoris Jenkins). Penalty on Morgan Moses: Offensive Holding, 10 yards",0.150,-0.570
2,11:27,1,17,WAS 12,0,14,Case Keenum pass complete short middle to Vernon Davis for 5 yards (tackle by Ryan Connelly),-0.570,-0.720
2,10:44,2,12,WAS 17,0,14,Case Keenum pass complete short left to Trey Quinn for 4 yards (tackle by Grant Haley),-0.720,-0.810
2,10:00,3,8,WAS 21,0,14,Case Keenum pass complete short middle to Chris Thompson for 4 yards (tackle by Jabrill Peppers and Markus Golden),-0.810,-1.700
2,9:17,4,4,WAS 25,0,14,"Tress Way punts 58 yards, muffed catch by T.J. Jones, recovered by T.J. Jones at NYG-17, returned by T.J. Jones for no gain (tackle by Simeon Thomas)",-1.700,0.060
2,9:08,1,10,NYG 17,0,14,Sterling Shepard left end for 23 yards (tackle by Montae Nicholson),-0.060,1.600
2,8:31,1,10,NYG 40,0,14,Daniel Jones pass deep left intended for Sterling Shepard is intercepted by Quinton Dunbar at WAS-41 and returned for 6 yards,1.600,-2.060
2,8:17,1,10,WAS 47,0,14,Case Keenum pass incomplete deep middle intended for Trey Quinn,2.060,1.520
2,8:11,2,10,WAS 47,0,14,Chris Thompson left guard for no gain (tackle by Dalvin Tomlinson and Dexter Lawrence),1.520,0.830
2,7:31,3,10,WAS 47,0,14,Case Keenum pass incomplete short middle intended for Vernon Davis,0.830,-0.260
2,7:21,4,10,WAS 47,0,14,"Tress Way punts 39 yards, fair catch by Jabrill Peppers at NYG-14",-0.260,0.280
2,7:16,1,10,NYG 14,0,14,Wayne Gallman left guard for 7 yards (tackle by Da'Ron Payne and Jonathan Bostic),-0.280,0.280
2,6:41,2,3,NYG 21,0,14,Daniel Jones pass deep middle intended for Sterling Shepard is intercepted by Quinton Dunbar at NYG-37 and returned for no gain,0.280,-3.120
2,6:35,1,10,NYG 37,0,14,Adrian Peterson up the middle for 9 yards (tackle by R.J. McIntosh and Lorenzo Carter),3.120,3.790
2,6:01,2,1,NYG 28,0,14,Adrian Peterson right tackle for 2 yards (tackle by Oshane Ximines and B.J. Hill),3.790,3.840
2,5:21,1,10,NYG 26,0,14,"Dwayne Haskins pass incomplete deep right intended for Robert Davis Penalty on WAS: Illegal Formation, 5 yards (no play)",3.840,3.510
2,5:14,1,15,NYG 31,0,14,Chris Thompson left end for no gain (tackle by Grant Haley and David Mayo),3.510,2.620
2,4:33,2,15,NYG 31,0,14,Dwayne Haskins pass complete short right to Kelvin Harmon for 9 yards (tackle by Janoris Jenkins),2.620,3.140
2,3:52,3,6,NYG 22,0,14,Dwayne Haskins pass complete short left to Trey Quinn for 6 yards (tackle by Grant Haley),3.140,4.510
2,3:30,1,10,NYG 16,0,14,Adrian Peterson right guard for 1 yard (tackle by Jabrill Peppers and B.J. Hill),4.510,4.050
2,2:52,2,9,NYG 15,0,14,Dwayne Haskins right end for 14 yards (tackle by David Mayo),4.050,6.970
2,2:30,,,,,,Timeout #1 by New York Giants,,
2,2:30,1,1,NYG 1,0,14,Dwayne Haskins pass incomplete short right intended for Jeremy Sprinkle (defended by Jabrill Peppers),6.970,5.910
2,2:26,2,1,NYG 1,0,14,Adrian Peterson left tackle for -2 yards (tackle by David Mayo and B.J. Hill),5.910,4.720
2,2:20,,,,,,Timeout #2 by New York Giants,,
2,2:20,,,,,,Timeout #1 by Washington Redskins,,
2,2:20,3,3,NYG 3,0,14,Dwayne Haskins pass incomplete short left intended for Vernon Davis,4.720,3.040
2,2:17,4,3,NYG 3,3,14,Dustin Hopkins 21 yard field goal good,3.040,3.000
2,2:14,,,WAS 35,3,14,"Dustin Hopkins kicks off 65 yards, touchback.",0.000,0.610
2,2:14,1,10,NYG 25,3,14,Wayne Gallman right guard for 6 yards (tackle by Fabian Moreau and Matthew Ioannidis),0.610,0.870
2,2:00,2,4,NYG 31,3,14,Daniel Jones pass incomplete short middle intended for Evan Engram,0.870,0.170
2,1:56,3,4,NYG 31,3,14,Daniel Jones pass complete short middle to Sterling Shepard for 7 yards (tackle by Jonathan Bostic),0.170,1.470
2,1:37,1,10,NYG 38,3,14,Daniel Jones pass incomplete deep middle intended for Bennie Fowler (defended by Josh Norman),1.470,0.920
2,1:29,,,,,,Timeout #2 by Washington Redskins,,
2,1:29,2,10,NYG 38,3,14,Daniel Jones pass complete short middle to Evan Engram for 31 yards (tackle by Jonathan Bostic),0.920,3.510
2,1:20,1,10,WAS 31,3,14,Daniel Jones pass complete short left to Wayne Gallman for -10 yards (tackle by Ryan Kerrigan and Noah Spence),3.510,1.620
2,0:50,2,20,WAS 41,3,14,Daniel Jones pass complete short left to Wayne Gallman for 20 yards (tackle by Montae Nicholson),1.620,4.170
2,0:22,1,10,WAS 21,3,14,Jon Hilliman left guard for 4 yards (tackle by Da'Ron Payne),4.170,4.200
2,0:18,,,,,,Timeout #3 by New York Giants,,
2,0:18,2,6,WAS 17,3,14,Daniel Jones left end for 12 yards (tackle by Montae Nicholson),4.200,6.060
2,0:11,1,5,WAS 5,3,14,"Daniel Jones pass incomplete short middle intended for Evan Engram. Penalty on Fabian Moreau: Defensive Holding, 3 yards (no play)",6.060,6.740
2,0:07,1,2,WAS 2,3,14,"Daniel Jones pass incomplete short left intended for Cody Latimer (defended by Quinton Dunbar). Penalty on Cody Latimer: Offensive Pass Interference, 10 yards (no play)",6.740,4.640
2,0:03,1,12,WAS 12,3,17,Aldrick Rosas 30 yard field goal good,4.640,3.000
Quarter,Time,Down,ToGo,Location,WAS,NYG,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,WAS 35,3,17,"Dustin Hopkins kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,NYG 25,3,17,Wayne Gallman right guard for 5 yards (tackle by Landon Collins and Matthew Ioannidis),0.610,0.740
3,14:22,2,5,NYG 30,3,17,Daniel Jones pass complete short middle to Cody Latimer for 50 yards (tackle by Montae Nicholson). Penalty on Cody Latimer: Offensive Pass Interference (Offsetting) (no play),0.740,0.740
3,13:59,2,5,NYG 30,3,17,Daniel Jones pass complete short right to Wayne Gallman for 3 yards (tackle by Josh Norman),0.740,0.430
3,13:15,3,2,NYG 33,3,17,Daniel Jones pass complete short middle to Bennie Fowler for 3 yards (tackle by Landon Collins),0.430,1.330
3,12:37,1,10,NYG 36,3,17,Wayne Gallman left guard for 2 yards (tackle by Ryan Anderson),1.330,1.060
3,11:58,2,8,NYG 38,3,17,Wayne Gallman right tackle for no gain (tackle by Da'Ron Payne and Matthew Ioannidis),1.060,0.370
3,11:20,3,8,NYG 38,3,17,"Daniel Jones right tackle for 11 yards (tackle by Josh Norman). Penalty on Mike Remmers: Offensive Holding, 10 yards (no play)",0.370,-0.960
3,10:54,3,18,NYG 28,3,17,Daniel Jones pass complete short middle to Sterling Shepard for 8 yards (tackle by Fabian Moreau),-0.960,-0.980
3,10:20,4,10,NYG 36,3,17,"Riley Dixon punts 57 yards, returned by Trey Quinn for 6 yards (tackle by Antonio Hamilton)",-0.980,0.320
3,10:08,1,10,WAS 13,3,17,Adrian Peterson up the middle for 1 yard (tackle by David Mayo and Lorenzo Carter),-0.320,-0.680
3,9:45,2,9,WAS 14,3,17,Dwayne Haskins pass complete short right to Paul Richardson for 6 yards (tackle by Janoris Jenkins),-0.680,-0.590
3,9:08,3,3,WAS 20,3,17,Dwayne Haskins pass incomplete short left. Penalty on Ereck Flowers: Illegal Use of Hands (Declined),-0.590,-2.030
3,8:58,4,3,WAS 20,3,17,Tress Way punts 40 yards out of bounds,-2.030,-1.600
3,8:51,1,10,NYG 40,3,17,Daniel Jones pass complete short middle to Darius Slayton for 8 yards (tackle by Josh Norman),1.600,2.130
3,8:11,2,2,NYG 48,3,17,Jon Hilliman left tackle for 3 yards (tackle by Landon Collins and Jonathan Bostic),2.130,2.320
3,7:34,1,10,WAS 49,3,17,Daniel Jones left end for 7 yards (tackle by Quinton Dunbar),2.320,2.730
3,6:59,2,3,WAS 42,3,17,Jon Hilliman up the middle for 4 yards (tackle by Landon Collins),2.730,3.050
3,6:22,1,10,WAS 38,3,17,Jon Hilliman right tackle for 4 yards (tackle by Landon Collins and Matthew Ioannidis),3.050,3.050
3,5:41,2,6,WAS 34,3,17,"Daniel Jones pass incomplete short middle intended for Rhett Ellison. Penalty on Kevin Zeitler: Offensive Holding, 10 yards (no play)",3.050,1.700
3,5:36,2,16,WAS 44,3,17,Daniel Jones pass complete short middle to Evan Engram for 3 yards (tackle by Shaun Dion Hamilton),1.700,1.420
3,4:51,3,13,WAS 41,3,17,Daniel Jones up the middle for 16 yards (tackle by Quinton Dunbar),1.420,3.910
3,4:02,1,10,WAS 25,3,17,Jon Hilliman right tackle for 2 yards (tackle by Jonathan Allen and Jonathan Bostic),3.910,3.630
3,3:20,2,8,WAS 23,3,17,Daniel Jones pass complete short right to Sterling Shepard for 13 yards (tackle by Fabian Moreau),3.630,4.910
3,2:42,1,10,WAS 10,3,17,Jon Hilliman left guard for 5 yards (tackle by Jonathan Bostic),4.910,5.150
3,2:02,2,5,WAS 5,3,17,"Jon Hilliman right guard for 2 yards (tackle by Shaun Dion Hamilton). Jon Hilliman fumbles (forced by Shaun Dion Hamilton), recovered by Montae Nicholson at WAS-2 (tackle by Kevin Zeitler)",5.150,0.380
3,1:55,1,10,WAS 2,3,17,Dwayne Haskins pass complete short right to Jeremy Sprinkle for 20 yards (tackle by Grant Haley),-0.380,0.410
3,1:29,1,10,WAS 22,3,23,"Dwayne Haskins pass short middle intended for Jeremy Sprinkle is intercepted by Jabrill Peppers at WAS-32 and returned for 32 yards, touchdown",0.410,-7.000
3,1:19,,,WAS 15,3,24,Aldrick Rosas kicks extra point good,0.000,0.000
3,1:19,,,NYG 35,3,24,"Aldrick Rosas kicks off 63 yards, returned by Steven Sims for 18 yards (tackle by Cody Core). Penalty on Deshazor Everett: Offensive Holding, 10 yards",0.000,-0.380
3,1:07,1,10,WAS 10,3,24,Chris Thompson right tackle for 1 yard (tackle by David Mayo),-0.380,-0.710
3,0:22,,,,,,Timeout #1 by Washington Redskins,,
3,0:22,2,9,WAS 11,3,24,Dwayne Haskins pass complete short right to Robert Davis for 11 yards (tackle by Deandre Baker),-0.710,0.410
Quarter,Time,Down,ToGo,Location,WAS,NYG,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,WAS 22,3,24,Dwayne Haskins pass complete short middle to Chris Thompson for 5 yards (tackle by Ryan Connelly and Janoris Jenkins),0.410,0.540
4,14:22,2,5,WAS 27,3,24,Dwayne Haskins pass incomplete short right intended for Paul Richardson (defended by Oshane Ximines),0.540,-0.160
4,14:22,3,5,WAS 27,3,24,"Penalty on WAS: Delay of Game, 5 yards (no play)",-0.160,-0.820
4,14:18,3,10,WAS 22,3,24,Dwayne Haskins sacked by and Oshane Ximines for -10 yards,-0.820,-2.490
4,13:35,4,20,WAS 12,3,24,"Tress Way punts 66 yards, returned by T.J. Jones for 4 yards (tackle by Jeremy Sprinkle)",-2.490,-0.670
4,13:23,1,10,NYG 26,3,24,Wayne Gallman left guard for 5 yards (tackle by Jonathan Bostic),0.670,0.810
4,12:54,2,5,NYG 31,3,24,Daniel Jones pass incomplete deep right intended for Wayne Gallman,0.810,0.100
4,12:49,3,5,NYG 31,3,24,Daniel Jones pass incomplete short right intended for Evan Engram,0.100,-1.310
4,12:44,4,5,NYG 31,3,24,Riley Dixon punts 54 yards out of bounds,-1.310,0.220
4,12:36,1,10,WAS 15,3,24,Dwayne Haskins left guard for 9 yards (tackle by Deandre Baker),-0.220,0.620
4,12:13,2,1,WAS 24,3,24,Dwayne Haskins pass complete short right to Kelvin Harmon for 5 yards,0.620,0.870
4,11:42,1,10,WAS 29,3,24,Dwayne Haskins sacked by and Dalvin Tomlinson for -11 yards,0.870,-1.260
4,11:01,2,21,WAS 18,3,24,Dwayne Haskins pass complete short middle to Chris Thompson for 39 yards (tackle by Antoine Bethea),-1.260,2.720
4,10:37,1,10,NYG 43,3,24,Dwayne Haskins pass deep right intended for Paul Richardson is intercepted by Janoris Jenkins at NYG-12 and returned for no gain. Penalty on Jeremy Sprinkle: Offensive Holding (Declined),2.720,0.350
4,10:29,1,10,NYG 12,3,24,Wayne Gallman up the middle for no gain (tackle by Tim Settle and Landon Collins),-0.350,-0.780
4,9:58,2,10,NYG 12,3,24,Daniel Jones pass complete short right to Rhett Ellison for -1 yards (tackle by Fabian Moreau and Landon Collins),-0.780,-1.540
4,9:12,3,11,NYG 11,3,24,Daniel Jones pass complete short right to Wayne Gallman for 21 yards (tackle by Deshazor Everett),-1.540,1.070
4,8:44,1,10,NYG 32,3,24,Daniel Jones pass complete short middle to Evan Engram for 8 yards (tackle by Landon Collins and Jimmy Moreland),1.070,1.610
4,8:16,2,2,NYG 40,3,24,Jon Hilliman left tackle for 1 yard (tackle by Matthew Ioannidis),1.610,1.030
4,7:36,3,1,NYG 41,3,24,Wayne Gallman right guard for no gain (tackle by Deshazor Everett),1.030,-0.650
4,6:39,4,1,NYG 41,3,24,"Riley Dixon punts 54 yards out of bounds. Penalty on Jimmy Moreland: Offensive Holding, 2 yards",-0.650,0.380
4,6:30,1,10,WAS 3,3,24,Adrian Peterson up the middle for 2 yards (tackle by R.J. McIntosh and B.J. Hill),-0.380,-0.630
4,5:57,2,8,WAS 5,3,24,Adrian Peterson left tackle for 3 yards (tackle by Jabrill Peppers),-0.630,-0.840
4,5:16,3,5,WAS 8,3,24,Adrian Peterson left tackle for 3 yards (tackle by Oshane Ximines and Michael Thomas),-0.840,-2.490
4,4:41,4,2,WAS 11,3,24,"Tress Way punts 58 yards, returned by T.J. Jones for 4 yards (tackle by Deshazor Everett)",-2.490,-1.270
4,4:27,1,10,NYG 35,3,24,Wayne Gallman left guard for 1 yard (tackle by Ryan Kerrigan),1.270,0.860
4,3:45,2,9,NYG 36,3,24,"Wayne Gallman right tackle for 1 yard (tackle by Cole Holcomb). Wayne Gallman fumbles (forced by Cole Holcomb), recovered by Treyvon Hester at NYG-37 (tackle by Nate Solder)",0.860,-3.120
4,3:40,1,10,NYG 37,3,24,Dwayne Haskins pass complete short right to Paul Richardson for 6 yards (tackle by David Mayo),3.120,3.380
4,3:07,2,4,NYG 31,3,24,Dwayne Haskins pass incomplete deep right intended for Chris Thompson (defended by Michael Thomas),3.380,2.680
4,3:00,3,4,NYG 31,3,24,Dwayne Haskins pass deep right intended for Vernon Davis is intercepted by Janoris Jenkins at NYG-15 and returned for 12 yards,2.680,-0.740
4,2:48,1,10,NYG 27,3,24,Elijhaa Penny left guard for 3 yards (tackle by Matthew Ioannidis and Treyvon Hester),0.740,0.600
4,2:04,2,7,NYG 30,3,24,Elijhaa Penny left tackle for 4 yards (tackle by Matthew Ioannidis),0.600,0.430
4,2:00,3,3,NYG 34,3,24,Daniel Jones pass complete short right to Rhett Ellison for 22 yards (tackle by Montae Nicholson),0.430,2.650
4,1:51,1,10,WAS 44,3,24,Elijhaa Penny up the middle for 5 yards (tackle by Ryan Anderson and Cole Holcomb),2.650,2.780
4,1:06,2,5,WAS 39,3,24,Daniel Jones kneels for -1 yards,2.780,1.950
4,0:30,3,6,WAS 40,3,24,Daniel Jones kneels for -1 yards,1.950,0.530
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
