#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,14:02,PIT 26,7,3:24,24,Punt
2,1,9:16,PIT 37,7,2:16,34,Missed FG
3,1,3:23,PIT 31,7,3:28,43,Field Goal
4,2,11:43,PIT 32,5,2:55,15,Punt
5,2,7:45,PIT 31,6,2:19,69,Touchdown
6,2,3:35,OAK 21,3,1:29,21,Touchdown
7,2,0:35,OAK 44,5,0:35,14,Missed FG
8,3,15:00,PIT 33,1,0:40,-10,Interception
9,3,13:28,PIT 20,2,0:44,26,Fumble
10,3,12:31,OAK 43,3,2:10,-6,Punt
11,3,7:41,OAK 9,3,1:23,9,Touchdown
12,3,4:12,PIT 20,9,4:56,58,Field Goal
13,4,11:52,PIT 26,3,2:26,-4,Punt
14,4,7:06,PIT 35,11,7:06,61,End of Game
