Quarter,Time,Down,ToGo,Location,JAX,HOU,Detail,EPB,EPA
1,9:34,2,1,JAX 22,0,0,James Robinson left tackle for 4 yards (tackle by Eric Murray),0.490,0.670
1,8:58,1,10,JAX 26,0,0,James Robinson left guard for 14 yards (tackle by Lonnie Johnson and Tyrell Adams),0.670,1.600
1,8:21,1,10,JAX 40,0,0,James Robinson left end for no gain (tackle by Brandon Dunn and P.J. Hall),1.600,1.050
1,7:40,2,10,JAX 40,0,0,Gardner Minshew pass incomplete short right intended for James Robinson,1.050,0.370
1,7:36,3,10,JAX 40,0,0,Gardner Minshew pass complete short left to Chris Thompson for 8 yards (tackle by Michael Thomas),0.370,-0.190
1,6:51,4,2,JAX 48,0,0,Logan Cooke punts 43 yards downed by Daniel Thomas,-0.190,0.380
1,6:42,1,10,HOU 9,0,0,Deshaun Watson pass incomplete short middle intended for Will Fuller (defended by Chris Claybrooks),-0.380,-0.780
1,6:38,2,10,HOU 9,0,0,David Johnson left tackle for 9 yards (tackle by Joe Schobert),-0.780,-0.370
1,5:58,3,1,HOU 18,0,0,David Johnson up the middle for 5 yards (tackle by Adam Gotsis),-0.370,0.480
1,5:26,1,10,HOU 23,0,0,David Johnson right tackle for 6 yards (tackle by K'Lavon Chaisson and Joe Schobert),0.480,0.740
1,4:52,2,4,HOU 29,0,0,Deshaun Watson pass incomplete deep right intended for Brandin Cooks,0.740,0.040
1,4:46,3,4,HOU 29,0,0,Deshaun Watson pass complete short left to Kenny Stills for 14 yards (tackle by Tre Herndon),0.040,1.800
1,4:13,1,10,HOU 43,0,0,Duke Johnson right guard for 2 yards (tackle by Tre Herndon),1.800,1.520
1,3:34,2,8,HOU 45,0,0,Deshaun Watson pass complete short left to Randall Cobb for 6 yards (tackle by Cassius Marsh),1.520,1.620
1,2:57,3,2,JAX 49,0,0,Deshaun Watson pass complete short left to David Johnson for 3 yards (tackle by Dakota Allen),1.620,2.520
1,2:30,1,10,JAX 46,0,0,David Johnson left tackle for -1 yards (tackle by Taven Bryan),2.520,1.840
1,1:54,2,11,JAX 47,0,0,Deshaun Watson pass complete short right to Darren Fells for 13 yards (tackle by Jarrod Wilson),1.840,3.310
1,1:17,1,10,JAX 34,0,0,Duke Johnson left guard for 3 yards (tackle by Taven Bryan and DaVon Hamilton),3.310,3.180
1,0:41,2,7,JAX 31,0,0,Deshaun Watson left end for 11 yards (tackle by Sidney Jones),3.180,4.240
1,0:09,1,10,JAX 20,0,0,Deshaun Watson sacked by Dawuane Smoot for -2 yards,4.240,3.420
Quarter,Time,Down,ToGo,Location,JAX,HOU,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,12,JAX 22,0,0,Deshaun Watson pass incomplete short middle intended for Brandin Cooks (defended by Sidney Jones),3.420,2.740
2,14:57,3,12,JAX 22,0,0,Deshaun Watson pass complete short left to David Johnson for 4 yards (tackle by Dakota Allen),2.740,2.250
2,14:11,4,8,JAX 18,0,3,Ka'imi Fairbairn 36 yard field goal good,2.250,3.000
2,14:07,,,HOU 35,0,3,"Ka'imi Fairbairn kicks off 65 yards, touchback.",0.000,0.610
2,14:07,1,10,JAX 25,0,3,Gardner Minshew pass complete short left to Laviska Shenault for 15 yards (tackle by Tyrell Adams and Eric Murray),0.610,1.600
2,13:31,1,10,JAX 40,0,3,James Robinson left guard for no gain (tackle by Eric Murray and J.J. Watt),1.600,1.050
2,12:56,2,10,JAX 40,0,3,Gardner Minshew pass complete short right to James Robinson for 3 yards (tackle by Michael Thomas and Zach Cunningham),1.050,0.760
2,12:12,3,7,JAX 43,0,3,Gardner Minshew up the middle for 11 yards (tackle by Zach Cunningham),0.760,2.520
2,11:36,1,10,HOU 46,0,3,Keelan Cole left end for 2 yards (tackle by Carlos Watkins),2.520,2.250
2,10:53,2,8,HOU 44,0,3,Gardner Minshew pass complete short middle to Chris Conley for 7 yards (tackle by Tyrell Adams),2.250,2.480
2,10:12,3,1,HOU 37,0,3,Gardner Minshew pass complete short left to Tyler Eifert for 13 yards (tackle by Tyrell Adams),2.480,3.970
2,9:40,1,10,HOU 24,0,3,"Penalty on James O'Shaughnessy: False Start, 5 yards (no play)",3.970,3.640
2,9:36,1,15,HOU 29,0,3,Gardner Minshew pass complete short right to James Robinson for 3 yards (tackle by Bradley Roby),3.640,3.160
2,8:55,2,12,HOU 26,0,3,Gardner Minshew pass complete short right to James Robinson for 4 yards (tackle by Zach Cunningham),3.160,3.010
2,8:09,3,8,HOU 22,0,3,"Gardner Minshew pass incomplete deep right intended for DJ Chark. Penalty on Bradley Roby: Defensive Holding, 5 yards (no play)",3.010,4.440
2,8:03,1,10,HOU 17,0,3,Gardner Minshew pass complete short left to DJ Chark for 4 yards (tackle by Bradley Roby),4.440,4.500
2,7:21,2,6,HOU 13,0,3,Gardner Minshew left end for no gain (tackle by Brennan Scarlett),4.500,3.680
2,6:39,3,6,HOU 13,6,3,"Gardner Minshew pass complete short right to Keelan Cole for 13 yards, touchdown",3.680,7.000
2,6:33,,,HOU 15,7,3,Stephen Hauschka kicks extra point good,0.000,0.000
2,6:33,,,JAX 35,7,3,"Logan Cooke kicks off 65 yards, touchback.",0.000,0.610
2,6:33,1,10,HOU 25,7,3,Deshaun Watson pass complete short middle to Randall Cobb for 17 yards (tackle by Jarrod Wilson),0.610,1.730
2,6:01,1,10,HOU 42,7,3,David Johnson up the middle for 3 yards (tackle by Taven Bryan and Dakota Allen),1.730,1.590
2,5:26,2,7,HOU 45,7,3,Deshaun Watson pass complete short left to Will Fuller for 11 yards (tackle by Tre Herndon),1.590,2.650
2,4:41,1,10,JAX 44,7,9,"Deshaun Watson pass complete short left to Darren Fells for 44 yards, touchdown",2.650,7.000
2,4:32,,,JAX 15,7,10,Ka'imi Fairbairn kicks extra point good,0.000,0.000
2,4:32,,,HOU 35,7,10,"Ka'imi Fairbairn kicks off 65 yards, touchback.",0.000,0.610
2,4:32,1,10,JAX 25,7,10,James Robinson right guard for 6 yards (tackle by Ross Blacklock),0.610,0.870
2,3:50,2,4,JAX 31,7,10,Gardner Minshew pass complete deep left to Laviska Shenault for 25 yards (tackle by Bradley Roby and Tyrell Adams),0.870,2.650
2,3:13,1,10,HOU 44,7,10,James Robinson right guard for 4 yards (tackle by Tyrell Adams),2.650,2.650
2,2:35,2,6,HOU 40,7,10,Gardner Minshew pass complete short left to Tyler Eifert for 2 yards (tackle by Bradley Roby),2.650,2.210
2,2:00,3,4,HOU 38,7,10,Gardner Minshew pass complete short left to Laviska Shenault for 13 yards (tackle by Jacob Martin),2.210,3.910
2,1:52,1,10,HOU 25,7,10,Gardner Minshew pass incomplete short right,3.910,3.360
2,1:48,2,10,HOU 25,7,10,Gardner Minshew pass incomplete short right,3.360,2.680
2,1:43,3,10,HOU 25,7,10,Gardner Minshew pass complete deep left to Collin Johnson for 19 yards (tackle by Justin Reid),2.680,5.830
2,0:59,1,6,HOU 6,7,10,Gardner Minshew pass incomplete short right intended for DJ Chark,5.830,4.950
2,0:54,2,6,HOU 6,7,10,Chris Thompson right tackle for 3 yards (tackle by J.J. Watt and Tyrell Adams),4.950,4.720
2,0:43,,,,,,Timeout #1 by Houston Texans,,
2,0:43,3,3,HOU 3,7,10,Gardner Minshew pass complete short left to Laviska Shenault for -3 yards (tackle by Eric Murray and Tyrell Adams),4.720,2.990
2,0:37,,,,,,Timeout #2 by Houston Texans,,
2,0:37,4,6,HOU 6,7,10,Stephen Hauschka 24 yard field goal no good,2.990,-0.280
2,0:34,1,10,HOU 20,7,10,Deshaun Watson pass deep middle intended for Will Fuller is intercepted by Sidney Jones at HOU-36 and returned for no gain,0.280,-3.180
2,0:26,1,10,HOU 36,7,10,Chris Thompson right end for 4 yards (tackle by Michael Thomas and Jacob Martin),3.180,3.180
2,0:21,,,,,,Timeout #1 by Jacksonville Jaguars,,
2,0:21,2,6,HOU 32,7,10,Gardner Minshew pass complete short left to Laviska Shenault for 11 yards (tackle by Eric Murray and Vernon Hargreaves),3.180,4.170
2,0:14,,,,,,Timeout #2 by Jacksonville Jaguars,,
2,0:14,1,10,HOU 21,7,10,Gardner Minshew pass incomplete deep middle intended for Tyler Eifert,4.170,3.630
2,0:10,2,10,HOU 21,7,10,"Gardner Minshew pass incomplete deep right intended for Collin Johnson. Penalty on Jawaan Taylor: Offensive Holding, 10 yards (no play)",3.630,2.280
2,0:04,2,20,HOU 31,7,10,Stephen Hauschka 49 yard field goal no good,2.280,1.470
Quarter,Time,Down,ToGo,Location,JAX,HOU,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,JAX 35,7,10,"Logan Cooke kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,HOU 25,7,10,David Johnson right tackle for no gain (tackle by Abry Jones),0.610,0.060
3,14:17,2,10,HOU 25,7,10,Deshaun Watson pass complete short right to Will Fuller for 9 yards (tackle by Chris Claybrooks),0.060,0.560
3,13:42,3,1,HOU 34,7,10,David Johnson left end for 7 yards (tackle by Chris Claybrooks),0.560,1.660
3,13:10,1,10,HOU 41,7,10,Deshaun Watson pass incomplete short middle intended for Brandin Cooks (defended by Sidney Jones),1.660,1.120
3,13:07,2,10,HOU 41,7,10,"Deshaun Watson pass complete deep left to Brandin Cooks for 23 yards (tackle by Josh Jones). Penalty on Josh Jones: Disqualification, 15 yards",1.120,4.170
3,12:58,1,10,JAX 21,7,10,Deshaun Watson pass complete short right to Randall Cobb for 6 yards (tackle by Dakota Allen),4.170,4.550
3,12:26,2,4,JAX 15,7,10,David Johnson up the middle for no gain (tackle by Dawuane Smoot and Jarrod Wilson),4.550,3.810
3,11:45,3,4,JAX 15,7,10,Deshaun Watson pass incomplete short right intended for David Johnson,3.810,2.520
3,11:38,4,4,JAX 15,7,13,Ka'imi Fairbairn 33 yard field goal good,2.520,3.000
3,11:35,,,HOU 35,7,13,"Ka'imi Fairbairn kicks off 65 yards, returned by Keelan Cole for 40 yards (tackle by Lonnie Johnson)",0.000,1.600
3,11:27,1,10,JAX 40,7,13,James Robinson right end for -4 yards (tackle by Tyrell Adams),1.600,0.510
3,10:48,2,14,JAX 36,7,13,Gardner Minshew sacked by Whitney Mercilus for -5 yards,0.510,-0.820
3,10:05,3,19,JAX 31,7,13,Gardner Minshew pass complete short right to Chris Thompson for 15 yards (tackle by Justin Reid and Lonnie Johnson),-0.820,-0.320
3,9:26,4,4,JAX 46,7,13,Logan Cooke punts 48 yards downed by Daniel Thomas,-0.320,0.380
3,9:13,1,10,HOU 6,7,13,Deshaun Watson pass complete deep right to Will Fuller for 19 yards (tackle by Chris Claybrooks),-0.380,0.610
3,8:37,1,10,HOU 25,7,13,Deshaun Watson pass incomplete short left intended for Brandin Cooks (defended by K'Lavon Chaisson),0.610,0.060
3,8:33,2,10,HOU 25,7,13,Deshaun Watson pass complete short middle to Brandin Cooks for 9 yards (tackle by Daniel Thomas),0.060,0.560
3,7:59,3,1,HOU 34,7,13,"Penalty on Zach Fulton: False Start, 5 yards (no play)",0.560,-0.100
3,7:44,3,6,HOU 29,7,13,Deshaun Watson pass complete short right to Randall Cobb for 9 yards (tackle by Tre Herndon),-0.100,1.470
3,7:11,1,10,HOU 38,7,13,Deshaun Watson pass deep left (defended by Sidney Jones) intended for Will Fuller is intercepted by Jarrod Wilson at JAC-25 and returned for 48 yards,1.470,-3.780
3,6:52,1,10,HOU 27,7,13,James Robinson right guard for 3 yards (tackle by Brandon Dunn),3.780,3.640
3,6:15,2,7,HOU 24,7,13,Gardner Minshew pass complete short left to James Robinson for 7 yards (tackle by Zach Cunningham),3.640,4.440
3,5:31,1,10,HOU 17,7,13,James Robinson left end for 6 yards (tackle by Zach Cunningham),4.440,4.890
3,4:48,2,4,HOU 11,7,13,James Robinson left guard for 2 yards (tackle by Zach Cunningham and P.J. Hall),4.890,4.570
3,4:06,3,2,HOU 9,7,13,Gardner Minshew pass complete short right to Tyler Eifert for 1 yard (tackle by Justin Reid),4.570,2.990
3,3:21,4,1,HOU 8,7,13,"James Robinson sacked by. James Robinson fumbles, recovered by J.J. Watt at HOU-10",2.990,0.380
3,3:16,1,10,HOU 10,7,13,David Johnson right end for 12 yards (tackle by Daniel Thomas),-0.380,0.410
3,2:52,1,10,HOU 22,7,13,"Penalty on Tytus Howard: False Start, 5 yards (no play)",0.410,-0.120
3,2:39,1,15,HOU 17,7,13,Deshaun Watson right end for 14 yards (tackle by Chris Claybrooks),-0.120,1.080
3,2:07,2,1,HOU 31,7,13,David Johnson up the middle for 3 yards (tackle by Daniel Thomas),1.080,1.200
3,1:32,1,10,HOU 34,7,13,Deshaun Watson pass complete short left to Brandin Cooks for 22 yards (tackle by Sidney Jones),1.200,2.650
3,0:53,1,10,JAX 44,7,13,Deshaun Watson pass complete short left to Randall Cobb for 5 yards (tackle by Tre Herndon),2.650,2.780
3,0:12,2,5,JAX 39,7,13,Deshaun Watson pass complete short left to Brandin Cooks for 9 yards (tackle by Sidney Jones),2.780,3.580
Quarter,Time,Down,ToGo,Location,JAX,HOU,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,JAX 30,7,13,Deshaun Watson pass complete short left to Duke Johnson for 11 yards (tackle by Dakota Allen),3.580,4.310
4,14:24,1,10,JAX 19,7,19,"Deshaun Watson pass complete deep left to Will Fuller for 19 yards, touchdown",4.310,7.000
4,14:16,,,JAX 15,7,20,Ka'imi Fairbairn kicks extra point good,0.000,0.000
4,14:16,,,HOU 35,7,20,"Ka'imi Fairbairn kicks off 65 yards, touchback.",0.000,0.610
4,14:16,1,10,JAX 25,7,20,Gardner Minshew pass complete short left to DJ Chark for 11 yards (tackle by Zach Cunningham),0.610,1.330
4,13:47,1,10,JAX 36,7,20,Gardner Minshew pass complete short middle to James O'Shaughnessy for 8 yards (tackle by Justin Reid),1.330,1.870
4,13:08,2,2,JAX 44,7,20,Gardner Minshew pass complete short right to DJ Chark for 1 yard (tackle by Bradley Roby),1.870,1.290
4,12:28,3,1,JAX 45,7,20,Gardner Minshew right end for 2 yards (tackle by Tyrell Adams),1.290,2.060
4,11:57,1,10,JAX 47,7,20,James Robinson left guard for -2 yards (tackle by Zach Cunningham and Brennan Scarlett),2.060,1.250
4,11:23,2,12,JAX 45,7,20,Gardner Minshew pass complete deep right to Chris Conley for 51 yards (tackle by Eric Murray),1.250,6.280
4,10:36,1,4,HOU 4,7,20,Gardner Minshew pass incomplete short right,6.280,5.340
4,10:32,2,4,HOU 4,7,20,Gardner Minshew pass incomplete short right,5.340,4.490
4,10:26,3,4,HOU 4,7,20,Gardner Minshew pass incomplete short left intended for Collin Johnson (defended by Vernon Hargreaves),4.490,3.030
4,10:23,4,4,HOU 4,13,20,"Gardner Minshew pass complete short right to Collin Johnson for 4 yards, touchdown",3.030,7.000
4,10:18,,,HOU 15,14,20,Stephen Hauschka kicks extra point good,0.000,0.000
4,10:18,,,JAX 35,14,20,"Logan Cooke kicks off 65 yards, touchback.",0.000,0.610
4,10:18,1,10,HOU 25,14,20,David Johnson right guard for 4 yards (tackle by Tre Herndon),0.610,0.600
4,9:41,2,6,HOU 29,14,20,Deshaun Watson pass complete deep right to Brandin Cooks for 36 yards (tackle by Daniel Thomas),0.600,3.250
4,8:53,1,10,JAX 35,14,20,Deshaun Watson pass complete short right to Randall Cobb for 4 yards (tackle by Daniel Thomas),3.250,3.240
4,8:14,2,6,JAX 31,14,20,Duke Johnson up the middle for 3 yards (tackle by Daniel Thomas),3.240,2.940
4,7:36,3,3,JAX 28,14,20,Deshaun Watson pass incomplete short right intended for Will Fuller (defended by Chris Claybrooks),2.940,1.680
4,7:32,4,3,JAX 28,14,23,Ka'imi Fairbairn 46 yard field goal good,1.680,3.000
4,7:29,,,HOU 35,14,23,"Ka'imi Fairbairn kicks off 65 yards, touchback.",0.000,0.610
4,7:29,1,10,JAX 25,14,23,Gardner Minshew pass complete short left to Keelan Cole for 12 yards,0.610,1.400
4,7:09,1,10,JAX 37,14,23,Gardner Minshew pass incomplete short left intended for James Robinson,1.400,0.860
4,7:04,2,10,JAX 37,14,23,Gardner Minshew pass complete short right to Laviska Shenault for 10 yards (tackle by Vernon Hargreaves),0.860,2.060
4,6:34,1,10,JAX 47,14,23,Gardner Minshew pass incomplete short right intended for Tyler Eifert (defended by Vernon Hargreaves),2.060,1.520
4,6:30,2,10,JAX 47,14,23,Gardner Minshew pass incomplete short middle,1.520,0.830
4,6:27,3,10,JAX 47,14,23,"Penalty on Cam Robinson: False Start, 5 yards (no play)",0.830,0.170
4,6:27,3,15,JAX 42,14,23,"Gardner Minshew sacked by Jacob Martin for -2 yards. Gardner Minshew fumbles (forced by Jacob Martin), recovered by Whitney Mercilus at JAC-40 (tackle by Tyler Eifert). Whitney Mercilus fumbles (forced by Tyler Eifert), recovered by Tyrell Adams at JAC-34",0.170,-3.310
4,6:14,1,10,JAX 34,14,23,David Johnson up the middle for 2 yards (tackle by Adam Gotsis and Dakota Allen),3.310,3.040
4,5:32,2,8,JAX 32,14,23,David Johnson up the middle for 4 yards (tackle by Joe Schobert),3.040,2.870
4,4:50,3,4,JAX 28,14,23,Deshaun Watson pass incomplete short middle intended for David Johnson,2.870,1.650
4,4:46,4,4,JAX 28,14,29,"Deshaun Watson pass complete short middle to Brandin Cooks for 28 yards, touchdown",1.650,7.000
4,4:39,,,JAX 15,14,30,Ka'imi Fairbairn kicks extra point good,0.000,0.000
4,4:39,,,HOU 35,14,30,"Ka'imi Fairbairn kicks off 65 yards, touchback.",0.000,0.610
4,4:39,1,10,JAX 25,14,30,Gardner Minshew pass incomplete deep middle intended for Keelan Cole,0.610,0.060
4,4:34,2,10,JAX 25,14,30,Gardner Minshew pass complete short right to James Robinson for 5 yards (tackle by Michael Thomas),0.060,0.040
4,4:02,3,5,JAX 30,14,30,Gardner Minshew pass complete short right to Collin Johnson for 7 yards (tackle by Vernon Hargreaves),0.040,1.400
4,3:27,1,10,JAX 37,14,30,Gardner Minshew pass complete short left to James O'Shaughnessy for 6 yards (tackle by Lonnie Johnson),1.400,1.670
4,2:59,2,4,JAX 43,14,30,Gardner Minshew pass incomplete short right intended for Tyler Eifert (defended by J.J. Watt),1.670,0.960
4,2:55,3,4,JAX 43,14,30,Gardner Minshew pass complete short right to Laviska Shenault for 8 yards (tackle by Justin Reid),0.960,2.320
4,2:25,1,10,HOU 49,14,30,Gardner Minshew pass incomplete short middle intended for Tyler Eifert,2.320,1.780
4,2:21,2,10,HOU 49,14,30,Gardner Minshew pass complete short right to Chris Thompson for 12 yards (tackle by Michael Thomas and Tyrell Adams),1.780,3.120
4,2:01,1,10,HOU 37,14,30,Gardner Minshew right end for 5 yards (tackle by Justin Reid),3.120,3.250
4,1:53,2,5,HOU 32,14,30,Gardner Minshew pass incomplete short right intended for Keelan Cole,3.250,2.540
4,1:49,3,5,HOU 32,14,30,Gardner Minshew pass incomplete deep left intended for Keelan Cole,2.540,1.260
4,1:44,4,5,HOU 32,14,30,Gardner Minshew pass incomplete deep left intended for Keelan Cole,1.260,-1.070
4,1:38,1,10,HOU 32,14,30,David Johnson right guard for 11 yards (tackle by Abry Jones),1.070,1.800
4,1:27,,,,,,Timeout #1 by Jacksonville Jaguars,,
4,1:27,1,10,HOU 43,14,30,David Johnson right end for 29 yards (tackle by Daniel Thomas),1.800,3.710
4,0:37,1,10,JAX 28,14,30,"Penalty on Deshaun Watson: Delay of Game, 5 yards (no play)",3.710,3.380
4,0:37,1,15,JAX 33,14,30,David Johnson up the middle for 2 yards (tackle by Jarrod Wilson and Doug Costin),3.380,2.760
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
