#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,OAK 25,3,1:44,9,Punt
2,1,12:17,OAK 23,3,1:31,6,Punt
3,1,2:00,OAK 25,9,4:14,46,Missed FG
4,2,12:35,OAK 25,3,1:37,2,Punt
5,2,9:00,OAK 25,8,4:30,75,Touchdown
6,2,1:53,OAK 18,6,1:30,47,Interception
7,3,9:22,OAK 25,3,1:05,24,Interception
8,3,7:26,OAK 25,5,1:36,15,Punt
9,3,5:45,CLE 7,3,0:11,7,Touchdown
10,3,4:09,OAK 42,3,1:14,8,Punt
11,3,1:21,OAK 31,6,2:07,58,Field Goal
12,4,13:26,CLE 20,2,0:40,20,Touchdown
13,4,12:12,CLE 29,4,1:26,3,Field Goal
14,4,8:07,OAK 25,4,2:21,14,Punt
15,4,4:20,OAK 25,8,2:29,66,Downs
16,4,1:28,OAK 47,6,0:58,53,Touchdown
17,4,0:07,OAK 14,1,0:07,-1,End of Half
18,5,10:00,OAK 25,7,3:50,43,Missed FG
19,5,5:27,OAK 19,11,3:41,70,Field Goal
