Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Jerricho Cotchery,NYJ,2,23,11.5,0,12,0,0,,0,0
Brad Smith,NYJ,2,22,11.0,0,23,0,0,,0,0
Robert Turner,NYJ,1,6,6.0,0,6,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Antwaan Randle El,PIT,0,0,,0,0,2,10,5.0,0,10
Antonio Brown,PIT,3,68,22.7,0,27,0,0,,0,0
Matt Spaeth,PIT,1,2,2.0,0,2,0,0,,0,0
