Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Rodger Saffold,G,72,100%,0,0%,5,17%
Taylor Lewan,T,72,100%,0,0%,5,17%
Jack Conklin,T,72,100%,0,0%,5,17%
Nate Davis,G,72,100%,0,0%,5,17%
Jamil Douglas,G,72,100%,0,0%,5,17%
Ryan Tannehill,QB,72,100%,0,0%,0,0%
Corey Davis,WR,56,78%,0,0%,0,0%
Jonnu Smith,TE,52,72%,0,0%,5,17%
A.J. Brown,WR,50,69%,0,0%,0,0%
Adam Humphries,WR,46,64%,0,0%,5,17%
Derrick Henry,RB,38,53%,0,0%,0,0%
Dion Lewis,RB,34,47%,0,0%,1,3%
Tajae Sharpe,WR,32,44%,0,0%,0,0%
Kalif Raymond,WR,21,29%,0,0%,9,31%
Anthony Firkser,TE,20,28%,0,0%,10,34%
MyCole Pruitt,TE,11,15%,0,0%,17,59%
Kevin Byard,FS,0,0%,71,100%,4,14%
Kenny Vaccaro,SS,0,0%,71,100%,4,14%
Logan Ryan,CB,0,0%,71,100%,2,7%
Harold Landry,LB,0,0%,69,97%,2,7%
Rashaan Evans,LB,0,0%,66,93%,0,0%
Adoree' Jackson,CB,0,0%,62,87%,0,0%
DaQuan Jones,NT,0,0%,61,86%,8,28%
Jeffery Simmons,DT,0,0%,49,69%,8,28%
Malcolm Butler,CB,0,0%,42,59%,1,3%
Wesley Woodyard,LB,0,0%,40,56%,12,41%
Kamalei Correa,LB,0,0%,36,51%,15,52%
Jayon Brown,LB,0,0%,36,51%,2,7%
Austin Johnson,NT,0,0%,30,42%,13,45%
Sharif Finch,LB,0,0%,25,35%,7,24%
LeShaun Sims,CB,0,0%,16,23%,14,48%
Amani Hooker,FS,0,0%,12,17%,24,83%
Cameron Wake,DE,0,0%,12,17%,0,0%
Matt Dickerson,DT,0,0%,7,10%,0,0%
Isaiah Mack,DT,0,0%,5,7%,10,34%
Daren Bates,LB,0,0%,0,0%,24,83%
Dane Cruikshank,SS,0,0%,0,0%,22,76%
Joshua Kalu,CB,0,0%,0,0%,17,59%
David Long,LB,0,0%,0,0%,16,55%
Rod Smith,RB,0,0%,0,0%,12,41%
Ryan Succop,K,0,0%,0,0%,9,31%
Brett Kern,P,0,0%,0,0%,8,28%
Beau Brinkley,LS,0,0%,0,0%,8,28%
Dennis Kelly,T,0,0%,0,0%,5,17%
