Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Laviska Shenault Jr.,CAR,4,4,31,0,2,-2,-0.5,33,8.3,-0.5,0,,0,0.0,0,99.0
Chuba Hubbard,CAR,3,3,25,0,2,3,1.0,22,7.3,1.0,0,,0,0.0,0,101.4
Ian Thomas,CAR,2,2,11,0,1,-1,-0.5,12,6.0,-0.5,0,,0,0.0,0,89.6
Shi Smith,CAR,2,2,17,1,1,13,6.5,4,2.0,6.5,0,,0,0.0,0,141.7
Raheem Blackshear,CAR,1,1,17,0,1,-7,-7.0,24,24.0,-7.0,0,,0,0.0,0,118.7
D'Onta Foreman,CAR,1,1,1,0,0,1,1.0,0,0.0,1.0,0,,0,0.0,0,79.2
Terrace Marshall Jr.,CAR,1,1,18,0,1,18,18.0,0,0.0,18.0,0,,0,0.0,0,118.7
Tommy Tremble,CAR,2,0,0,0,,0,,0,,3.0,0,,0,0.0,0,39.6
Stephen Sullivan,CAR,1,0,0,0,,0,,0,,24.0,0,,0,0.0,0,39.6
D.J. Moore,CAR,3,0,0,0,0,0,,0,,10.7,0,,1,33.3,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
D.K. Metcalf,SEA,10,5,71,1,4,59,11.8,12,2.4,16.0,0,,0,0.0,1,67.1
Tyler Lockett,SEA,9,5,60,1,4,59,11.8,1,0.2,10.8,0,,0,0.0,1,73.6
Marquise Goodwin,SEA,6,5,95,1,4,73,14.6,22,4.4,13.5,1,5.0,0,0.0,0,158.3
Travis Homer,SEA,3,2,8,0,0,3,1.5,5,2.5,3.3,0,,0,0.0,0,70.1
Will Dissly,SEA,3,2,20,0,1,18,9.0,2,1.0,14.3,0,,0,0.0,0,85.4
Colby Parkinson,SEA,2,1,10,0,,3,3.0,7,7.0,7.5,0,,0,0.0,0,64.6
Tony Jones,SEA,2,1,0,0,,-2,-2.0,2,2.0,-3.5,0,,0,0.0,0,56.2
Noah Fant,SEA,1,0,0,0,,0,,0,,-5.0,0,,0,0.0,0,39.6
