Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Jaycee Horn,CAR,1,10,5,50.0%,90,18.0,9.0,1,75.0,13.3,67,23,0,0,0,0.0,0,6,0,0.0%
T.J. Carrie,CAR,0,5,5,100.0%,93,18.6,18.6,1,158.3,16.4,82,11,3,0,0,0.0,0,3,0,0.0%
Jeremy Chinn,CAR,0,5,3,60.0%,33,11.0,6.6,0,79.6,9.6,26,7,4,0,0,0.0,0,5,1,16.7%
Frankie Luvu,CAR,0,2,2,100.0%,6,3.0,3.0,1,118.7,2.0,4,2,8,1,1,1.0,3,4,0,0.0%
Shaq Thompson,CAR,0,3,2,66.7%,18,9.0,6.0,0,82.6,2.7,13,5,2,0,0,0.5,1,9,0,0.0%
Brian Burns,CAR,0,1,1,100.0%,6,6.0,6.0,0,91.7,5.0,5,1,10,0,0,0.5,1,2,1,33.3%
Brandon Smith,CAR,0,2,1,50.0%,0,0.0,0.0,0,56.2,11.5,-2,2,0,0,0,0.0,0,1,0,0.0%
C.J. Henderson,CAR,1,4,1,25.0%,10,10.0,2.5,0,0.0,10.3,10,0,0,0,0,0.0,0,2,0,0.0%
Myles Hartsfield,CAR,0,1,1,100.0%,8,8.0,8.0,0,100.0,8.0,8,0,1,0,0,0.0,0,1,1,50.0%
Marquis Haynes,CAR,0,0,0,,,,,,,,,,0,0,0,1.0,1,2,0,0.0%
Yetur Gross-Matos,CAR,0,1,0,0.0%,,,0.0,,39.6,-3.0,,,0,0,0,0.0,0,3,0,0.0%
Keith Taylor,CAR,0,1,0,0.0%,,,0.0,,39.6,50.0,,,1,0,0,0.0,0,0,0,
Derrick Brown,CAR,0,1,0,0.0%,,,0.0,,39.6,-5.0,,,0,0,0,0.0,0,1,0,0.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Cody Barton,SEA,0,5,4,80.0%,52,13.0,10.4,1,149.6,6.6,31,21,0,0,0,0.0,0,14,0,0.0%
Ryan Neal,SEA,0,8,3,37.5%,17,5.7,2.1,0,45.8,0.6,1,16,1,0,0,0.0,0,11,0,0.0%
Uchenna Nwosu,SEA,0,2,2,100.0%,23,11.5,11.5,0,114.6,-6.0,-12,35,2,1,1,0.0,2,4,1,20.0%
Jordyn Brooks,SEA,0,2,2,100.0%,6,3.0,3.0,0,79.2,-1.0,-2,8,0,0,0,0.0,0,10,1,9.1%
Coby Bryant,SEA,0,3,2,66.7%,11,5.5,3.7,0,72.9,6.7,-4,15,0,0,0,0.0,0,2,0,0.0%
Michael Jackson,SEA,0,1,1,100.0%,11,11.0,11.0,0,112.5,11.0,11,0,0,0,0,0.0,0,3,0,0.0%
Darrell Taylor,SEA,0,0,0,,,,,,,,,,1,0,1,1.0,2,1,0,0.0%
Bruce Irvin,SEA,0,0,0,,,,,,,,,,0,0,0,1.0,1,6,0,0.0%
Boye Mafe,SEA,0,0,0,,,,,,,,,,1,0,0,0.0,0,2,0,0.0%
Quandre Diggs,SEA,0,2,0,0.0%,,,0.0,,39.6,3.0,,,2,0,0,0.0,0,5,0,0.0%
L.J. Collier,SEA,0,0,0,,,,,,,,,,0,0,0,0.0,0,3,1,25.0%
Riq Woolen,SEA,0,1,0,0.0%,,,0.0,,39.6,27.0,,,1,0,0,0.0,0,3,2,40.0%
