Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Keenan Allen,LAC,5,5,50,0,3,26,5.2,24,4.8,5.2,0,,0,0.0,0,108.3
Jared Cook,LAC,7,4,25,1,2,18,4.5,7,1.8,7.7,0,,1,14.3,1,64.6
Austin Ekeler,LAC,7,4,48,0,3,-6,-1.5,54,13.5,-0.7,0,,0,0.0,0,78.3
Mike Williams,LAC,5,2,27,0,1,20,10.0,7,3.5,15.6,0,,0,0.0,0,57.9
Donald Parham,LAC,2,2,10,0,,3,1.5,7,3.5,1.5,0,,0,0.0,0,87.5
Stephen Anderson,LAC,2,1,-1,0,,-3,-3.0,2,2.0,-1.5,0,,0,0.0,0,56.2
Josh Palmer,LAC,4,1,8,0,1,8,8.0,0,0.0,7.3,0,,0,0.0,0,39.6
Gabe Nabers,LAC,1,1,6,0,,5,5.0,1,1.0,5.0,0,,0,0.0,0,91.7
Justin Jackson,LAC,1,1,7,0,,3,3.0,4,4.0,3.0,0,,0,0.0,0,95.8
Jalen Guyton,LAC,5,1,15,0,1,11,11.0,4,4.0,12.8,0,,1,20.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Mark Andrews,BAL,6,5,68,1,5,52,10.4,16,3.2,12.2,0,,0,0.0,0,153.5
Marquise Brown,BAL,5,4,35,0,2,21,5.3,14,3.5,8.4,1,4.0,1,20.0,0,95.8
Rashod Bateman,BAL,6,4,29,0,4,20,5.0,9,2.3,6.7,0,,1,16.7,2,38.2
Devin Duvernay,BAL,3,2,15,0,1,1,0.5,14,7.0,1.3,0,,0,0.0,0,78.5
Latavius Murray,BAL,2,2,12,0,0,-5,-2.5,17,8.5,-2.5,0,,0,0.0,0,91.7
Josh Oliver,BAL,1,1,2,0,,1,1.0,1,1.0,1.0,0,,0,0.0,0,79.2
Miles Boykin,BAL,1,1,6,0,,6,6.0,0,0.0,6.0,0,,0,0.0,0,91.7
Devonta Freeman,BAL,2,0,0,0,0,0,,0,,-1.5,0,,0,0.0,0,39.6
James Proche,BAL,1,0,0,0,,0,,0,,21.0,0,,0,0.0,0,39.6
