Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Jonotthan Harrison,C,65,100%,0,0%,1,4%
Dakota Dozier,G,65,100%,0,0%,1,4%
James Carpenter,G,65,100%,0,0%,1,4%
Bryce Petty,QB,65,100%,0,0%,0,0%
Kelvin Beachum,T,64,98%,0,0%,1,4%
Robbie Chosen,WR,61,94%,0,0%,0,0%
Jermaine Kearse,WR,57,88%,0,0%,0,0%
Austin Seferian-Jenkins,TE,43,66%,0,0%,0,0%
Eric Tomlinson,TE,38,58%,0,0%,13,46%
Brandon Shell,T,35,54%,0,0%,0,0%
Brent Qvale,T,31,48%,0,0%,4,14%
Bilal Powell,RB,27,42%,0,0%,0,0%
Matt Forte,RB,27,42%,0,0%,0,0%
Chad Hansen,WR,26,40%,0,0%,0,0%
ArDarius Stewart,WR,14,22%,0,0%,21,75%
Neal Sterling,WR,11,17%,0,0%,21,75%
Elijah McGuire,RB,10,15%,0,0%,10,36%
Lawrence Thomas,FB,9,14%,0,0%,5,18%
Jojo Natson,WR,2,3%,0,0%,13,46%
Demario Davis,LB,0,0%,73,100%,3,11%
Jamal Adams,SS,0,0%,73,100%,3,11%
Marcus Maye,FS,0,0%,73,100%,2,7%
Darron Lee,LB,0,0%,73,100%,1,4%
Buster Skrine,CB,0,0%,71,97%,3,11%
Morris Claiborne,CB,0,0%,71,97%,0,0%
Xavier Cooper,DT,0,0%,53,73%,0,0%
Josh Martin,LB,0,0%,51,70%,10,36%
Steve McLendon,NT,0,0%,51,70%,3,11%
Jordan Jenkins,LB,0,0%,48,66%,3,11%
Juston Burris,CB,0,0%,48,66%,3,11%
Leonard Williams,DE,0,0%,33,45%,1,4%
Mike Pennel,NT,0,0%,27,37%,4,14%
Kony Ealy,DE,0,0%,21,29%,3,11%
David Bass,LB,0,0%,20,27%,14,50%
Rontez Miles,FS,0,0%,8,11%,27,96%
Terrence Brooks,SS,0,0%,6,8%,24,86%
Obum Gwacham,LB,0,0%,3,4%,17,61%
Julian Stanford,LB,0,0%,0,0%,27,96%
Bruce Carter,LB,0,0%,0,0%,24,86%
Darryl Roberts,CB,0,0%,0,0%,12,43%
Derrick Jones,CB,0,0%,0,0%,10,36%
Thomas Hennessy,LS,0,0%,0,0%,10,36%
Lac Edwards,P,0,0%,0,0%,10,36%
Chandler Catanzaro,K,0,0%,0,0%,3,11%
