#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,10:51,PIT 2,11,4:57,38,Fumble
2,1,5:54,PIT 34,8,3:53,31,Interception
3,1,2:01,PIT 25,8,3:43,52,Fumble
4,2,11:53,PIT 31,3,1:35,2,Punt
5,2,8:17,PIT 20,3,1:30,4,Punt
6,2,5:49,PIT 27,3,1:21,3,Punt
7,2,2:53,PIT 21,10,2:33,57,Field Goal
8,3,15:00,PIT 36,10,5:27,51,Field Goal
9,3,8:21,PIT 43,4,1:19,12,Punt
10,3,4:27,PIT 29,3,1:45,4,Punt
11,3,0:51,PIT 36,11,2:51,39,Missed FG
12,4,10:52,PIT 28,4,2:23,14,Punt
13,4,8:29,HOU 25,4,2:49,-1,Downs
14,4,3:35,PIT 28,8,1:33,34,Interception
15,4,2:02,PIT 22,8,2:02,60,End of Game
