Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
David Bell,CLE,8,8,54,0,2,39,4.9,15,1.9,4.9,0,,0,0.0,0,94.8
David Njoku,CLE,11,7,93,0,4,74,10.6,19,2.7,12.3,0,,2,18.2,0,90.3
Kareem Hunt,CLE,6,5,9,1,1,-10,-2.0,19,3.8,-1.5,0,,0,0.0,0,118.7
Harrison Bryant,CLE,6,4,65,0,2,29,7.3,36,9.0,7.7,0,,0,0.0,1,63.2
Amari Cooper,CLE,5,4,59,0,4,52,13.0,7,1.8,13.2,0,,0,0.0,0,115.8
Jerome Ford,CLE,4,4,15,0,1,-10,-2.5,25,6.3,-2.5,0,,0,0.0,0,82.3
Elijah Moore,CLE,2,2,12,0,,3,1.5,9,4.5,1.5,0,,0,0.0,0,91.7
Marquise Goodwin,CLE,1,0,0,0,,0,,0,,13.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Nico Collins,HOU,7,6,96,1,5,50,8.3,46,7.7,15.1,0,,0,0.0,0,158.3
John Metchie,HOU,3,3,44,0,2,29,9.7,15,5.0,9.7,0,,0,0.0,0,118.7
Devin Singletary,HOU,3,3,4,0,0,-5,-1.7,9,3.0,-1.7,0,,0,0.0,0,79.2
Xavier Hutchinson,HOU,2,2,12,0,,-2,-1.0,14,7.0,-1.0,0,,0,0.0,0,91.7
Brevin Jordan,HOU,1,1,76,1,1,4,4.0,72,72.0,4.0,0,,0,0.0,0,158.3
Dalton Schultz,HOU,2,1,37,1,1,36,36.0,1,1.0,26.5,0,,1,50.0,0,135.4
Robert Woods,HOU,2,1,11,0,1,6,6.0,5,5.0,4.0,0,,0,0.0,0,66.7
Andrew Beck,HOU,1,0,0,0,,0,,0,,-4.0,0,,0,0.0,0,39.6
Noah Brown,HOU,1,0,0,0,,0,,0,,17.0,0,,0,0.0,0,39.6
