Quarter,Time,Down,ToGo,Location,SFO,ARI,Detail,EPB,EPA
2,10:23,1,10,SFO 25,2,3,Alfred Morris right tackle for no gain (tackle by Benson Mayowa),0.610,0.060
2,9:47,2,10,SFO 25,2,3,C.J. Beathard pass complete short middle to George Kittle for 20 yards (tackle by Bene Benwikere and Budda Baker),0.060,1.930
2,9:07,1,10,SFO 45,2,3,"Penalty on Kyle Juszczyk: False Start, 5 yards (no play)",1.930,1.600
2,8:46,1,15,SFO 40,2,3,C.J. Beathard pass incomplete short middle intended for Dante Pettis,1.600,0.710
2,8:41,2,15,SFO 40,2,3,C.J. Beathard left end for 3 yards (tackle by Josh Bynes),0.710,0.430
2,8:00,,,,,,Timeout #2 by San Francisco 49ers,,
2,8:00,3,12,SFO 43,2,3,C.J. Beathard pass incomplete short right intended for Marquise Goodwin,0.430,-0.520
2,7:54,4,12,SFO 43,2,3,Bradley Pinion punts 36 yards out of bounds,-0.520,-0.340
2,7:47,1,10,ARI 21,2,3,Chase Edmonds up the middle for 5 yards (tackle by Malcolm Smith),0.340,0.480
2,7:10,2,5,ARI 26,2,3,Chase Edmonds up the middle for 4 yards (tackle by Arik Armstead and Earl Mitchell),0.480,0.300
2,6:27,,,,,,Timeout #1 by Arizona Cardinals,,
2,6:27,3,1,ARI 30,2,3,"Penalty on Ricky Seals-Jones: False Start, 5 yards (no play)",0.300,-0.360
2,6:27,3,6,ARI 25,2,3,Josh Rosen pass short middle intended for Christian Kirk is intercepted by Jaquiski Tartt at ARI-35 and returned for 23 yards,-0.360,-4.780
2,6:13,1,10,ARI 12,2,3,Matt Breida right end for -5 yards (tackle by Budda Baker),4.780,3.420
2,5:25,2,15,ARI 17,2,3,C.J. Beathard pass complete short left to Kendrick Bourne for 8 yards (tackle by Antoine Bethea),3.420,3.700
2,4:43,3,7,ARI 9,2,3,C.J. Beathard pass incomplete short left intended for Kyle Juszczyk (defended by Robert Nkemdiche),3.700,2.830
2,4:36,4,7,ARI 9,5,3,Robbie Gould 27 yard field goal good,2.830,3.000
2,4:32,,,SFO 35,5,3,"Bradley Pinion kicks off 65 yards, touchback.",0.000,0.610
2,4:32,1,10,ARI 25,5,3,Josh Rosen pass complete short left to David Johnson for 15 yards (tackle by Earl Mitchell),0.610,1.600
2,3:50,1,10,ARI 40,5,3,Josh Rosen sacked by Richard Sherman for -7 yards,1.600,0.110
2,3:10,2,17,ARI 33,5,3,David Johnson up the middle for 5 yards (tackle by Elijah Lee),0.110,0.100
2,2:26,3,12,ARI 38,5,3,Josh Rosen pass complete short right to Christian Kirk for 14 yards (tackle by Jimmie Ward),0.100,2.390
2,1:59,1,10,SFO 48,5,3,Josh Rosen pass complete short right to David Johnson for 12 yards (tackle by Richard Sherman),2.390,3.180
2,1:53,,,,,,Timeout #3 by San Francisco 49ers,,
2,1:53,1,10,SFO 36,5,3,David Johnson up the middle for -1 yards (tackle by Cassius Marsh),3.180,2.500
2,1:28,2,11,SFO 37,5,3,Josh Rosen pass incomplete short left intended for Christian Kirk (defended by DeForest Buckner),2.500,1.820
2,1:25,3,11,SFO 37,5,3,Josh Rosen sacked by Arik Armstead for -9 yards,1.820,0.200
2,0:41,4,20,SFO 46,5,3,"Andy Lee punts 38 yards, fair catch by Richie James at SF-8",0.200,0.380
2,0:35,1,10,SFO 8,5,3,Matt Breida up the middle for 3 yards (tackle by Robert Nkemdiche),-0.380,-0.560
2,0:31,,,,,,Timeout #2 by Arizona Cardinals,,
2,0:31,2,7,SFO 11,5,3,Matt Breida up the middle for 4 yards (tackle by Deone Bucannon),-0.560,-0.600
Quarter,Time,Down,ToGo,Location,SFO,ARI,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,SFO 35,5,3,"Bradley Pinion kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,ARI 25,5,3,David Johnson up the middle for 1 yard (tackle by Solomon Thomas),0.610,0.200
3,14:24,2,9,ARI 26,5,3,David Johnson up the middle for 3 yards (tackle by Cassius Marsh and Earl Mitchell),0.200,-0.100
3,13:43,3,6,ARI 29,5,3,Josh Rosen pass incomplete short middle intended for Ricky Seals-Jones,-0.100,-1.440
3,13:39,4,6,ARI 29,5,3,"Andy Lee punts 51 yards, returned by Richie James for 9 yards (tackle by Dennis Gardeck)",-1.440,-0.870
3,13:29,1,10,SFO 29,5,3,"C.J. Beathard left tackle for no gain (tackle by Haason Reddick). Penalty on Haason Reddick: Face Mask (15 Yards), 15 yards (no play)",0.870,1.860
3,13:03,1,10,SFO 44,5,3,C.J. Beathard pass complete short right to Kendrick Bourne for 7 yards (tackle by Antoine Bethea),1.860,2.260
3,12:27,2,3,ARI 49,5,3,Matt Breida up the middle for -1 yards (tackle by Markus Golden and Chandler Jones),2.260,1.420
3,11:46,3,4,SFO 50,5,3,C.J. Beathard pass incomplete short middle intended for Marquise Goodwin,1.420,-0.060
3,11:43,4,4,SFO 50,5,3,"Bradley Pinion punts 36 yards, fair catch by Christian Kirk at ARI-14",-0.060,0.280
3,11:37,1,10,ARI 14,5,3,David Johnson right end for 7 yards (tackle by Richard Sherman),-0.280,0.280
3,10:54,2,3,ARI 21,5,3,David Johnson up the middle for no gain (tackle by Ronald Blair),0.280,-0.560
3,10:12,3,3,ARI 21,5,3,Josh Rosen up the middle for 3 yards (tackle by K'Waun Williams),-0.560,0.540
3,9:28,1,10,ARI 24,5,3,David Johnson up the middle for 2 yards (tackle by Antone Exum),0.540,0.270
3,8:49,2,8,ARI 26,5,3,Josh Rosen pass incomplete deep right intended for Christian Kirk,0.270,-0.430
3,8:43,,,,,,Timeout #1 by Arizona Cardinals,,
3,8:43,3,8,ARI 26,5,3,Josh Rosen pass complete short middle to Larry Fitzgerald for 5 yards (tackle by Arik Armstead),-0.430,-1.310
3,8:06,4,3,ARI 31,5,3,"Andy Lee punts 40 yards, muffed catch by Dante Pettis, recovered by Dante Pettis at SF-30 (tackle by D.J. Reed)",-1.310,-0.940
3,7:56,1,10,SFO 30,5,3,C.J. Beathard pass incomplete short left intended for Kendrick Bourne (defended by Haason Reddick),0.940,0.390
3,7:52,2,10,SFO 30,5,3,C.J. Beathard pass incomplete short middle,0.390,-0.300
3,7:48,3,10,SFO 30,5,3,C.J. Beathard pass complete short middle to George Kittle for 11 yards (tackle by Bene Benwikere). Penalty on Benson Mayowa: Defensive Offside (Declined),-0.300,1.660
3,7:17,1,10,SFO 41,5,3,Raheem Mostert up the middle for 4 yards (tackle by Benson Mayowa),1.660,1.660
3,6:37,2,6,SFO 45,5,3,C.J. Beathard pass incomplete short left intended for Kendrick Bourne,1.660,0.960
3,6:32,3,6,SFO 45,11,3,"C.J. Beathard pass complete short middle to Marquise Goodwin for 55 yards, touchdown. Penalty on Chandler Jones: Defensive Offside (Declined)",0.960,7.000
3,6:22,,,ARI 15,12,3,Robbie Gould kicks extra point good,0.000,0.000
3,6:22,,,SFO 35,12,3,"Bradley Pinion kicks off 65 yards, touchback.",0.000,0.610
3,6:22,1,10,ARI 25,12,3,Josh Rosen pass complete short right to Larry Fitzgerald for 11 yards (tackle by Fred Warner),0.610,1.330
3,5:43,1,10,ARI 36,12,3,David Johnson up the middle for 2 yards (tackle by Ronald Blair),1.330,1.060
3,5:05,2,8,ARI 38,12,3,Josh Rosen pass incomplete short left,1.060,0.370
3,5:01,3,8,ARI 38,12,3,Josh Rosen pass incomplete short right intended for Larry Fitzgerald,0.370,-0.850
3,4:57,4,8,ARI 38,12,3,"Andy Lee punts 45 yards, returned by Richie James for 8 yards (tackle by Joe Walker)",-0.850,-0.610
3,4:47,1,10,SFO 25,12,3,Raheem Mostert right tackle for 14 yards (tackle by Bene Benwikere),0.610,1.530
3,4:06,1,10,SFO 39,12,3,C.J. Beathard pass complete short right to George Kittle for 13 yards (tackle by Budda Baker),1.530,2.390
3,3:30,1,10,ARI 48,12,3,Alfred Morris up the middle for no gain (tackle by Budda Baker and Benson Mayowa),2.390,1.850
3,2:52,2,10,ARI 48,12,3,Alfred Morris right end for 26 yards (tackle by Antoine Bethea),1.850,4.110
3,2:04,1,10,ARI 22,12,3,Matt Breida right tackle for 2 yards (tackle by Olsen Pierre),4.110,3.830
3,1:29,2,8,ARI 20,12,3,Kyle Juszczyk up the middle for 6 yards (tackle by Antoine Bethea),3.830,4.150
3,1:14,3,2,ARI 14,12,3,C.J. Beathard pass complete short middle to George Kittle for 10 yards (tackle by Rodney Gunter),4.150,6.280
3,0:35,1,4,ARI 4,12,3,C.J. Beathard up the middle for no gain (tackle by Haason Reddick),6.280,5.340
Quarter,Time,Down,ToGo,Location,SFO,ARI,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,4,ARI 4,12,3,Matt Breida up the middle for -2 yards (tackle by Rodney Gunter),5.340,4.040
4,14:20,3,6,ARI 6,12,3,C.J. Beathard up the middle for 4 yards (tackle by Antoine Bethea),4.040,3.250
4,13:37,4,2,ARI 2,15,3,Robbie Gould 20 yard field goal good,3.250,3.000
4,13:33,,,SFO 35,15,3,"Bradley Pinion kicks off 65 yards, touchback.",0.000,0.610
4,13:33,1,10,ARI 25,15,3,Josh Rosen pass complete short right to Jermaine Gresham for 3 yards (tackle by Malcolm Smith),0.610,0.470
4,12:55,2,7,ARI 28,15,3,David Johnson up the middle for 3 yards (tackle by Antone Exum and DeForest Buckner),0.470,0.170
4,12:16,3,4,ARI 31,15,3,Josh Rosen pass complete short middle to Jermaine Gresham for 6 yards (tackle by Antone Exum and Fred Warner),0.170,1.400
4,11:50,1,10,ARI 37,15,3,"Josh Rosen pass complete deep right to Larry Fitzgerald for 37 yards (tackle by Richard Sherman). Penalty on Arik Armstead: Roughing the Passer, 13 yards",1.400,4.710
4,11:14,1,10,SFO 13,15,3,Josh Rosen pass incomplete short right,4.710,4.050
4,11:11,2,10,SFO 13,15,9,"Josh Rosen pass complete short middle to Larry Fitzgerald for 13 yards, touchdown",4.050,7.000
4,11:06,,,SFO 15,15,10,Phil Dawson kicks extra point good,0.000,0.000
4,11:06,,,ARI 35,15,10,"Phil Dawson kicks off 65 yards, touchback.",0.000,0.610
4,11:06,1,10,SFO 25,15,10,C.J. Beathard pass complete short right to Kendrick Bourne for 10 yards (tackle by Bene Benwikere),0.610,1.270
4,10:27,1,10,SFO 35,15,10,Matt Breida right end for 4 yards (tackle by Deone Bucannon),1.270,1.260
4,9:46,2,6,SFO 39,15,10,"Matt Breida right end for no gain (tackle by Josh Bynes). Penalty on Michael Person: Offensive Holding, 10 yards (no play)",1.260,-0.090
4,9:26,2,16,SFO 29,15,10,C.J. Beathard pass complete short middle to Kendrick Bourne for 15 yards (tackle by Jamar Taylor),-0.090,1.220
4,8:43,3,1,SFO 44,15,10,C.J. Beathard up the middle for 1 yard (tackle by Rodney Gunter),1.220,1.930
4,7:58,1,10,SFO 45,15,10,C.J. Beathard pass incomplete deep middle intended for Marquise Goodwin (defended by Patrick Peterson),1.930,1.380
4,7:50,2,10,SFO 45,15,10,Alfred Morris right tackle for -2 yards (tackle by Haason Reddick),1.380,0.430
4,7:08,3,12,SFO 43,15,10,C.J. Beathard pass incomplete deep right intended for Trent Taylor (defended by Josh Bynes),0.430,-0.520
4,6:59,4,12,SFO 43,15,10,"Bradley Pinion punts 40 yards, fair catch by Christian Kirk at ARI-17",-0.520,0.060
4,6:52,1,10,ARI 17,15,10,JJ Nelson left end for 8 yards (tackle by Fred Warner),-0.060,0.620
4,6:11,2,2,ARI 25,15,10,David Johnson up the middle for 13 yards (tackle by Richard Sherman),0.620,1.470
4,5:31,1,10,ARI 38,15,10,"David Johnson left end for 3 yards (tackle by Elijah Lee). Penalty on Jermaine Gresham: Illegal Block Above the Waist, 10 yards",1.470,1.000
4,5:04,1,17,ARI 31,15,10,Josh Rosen right end for 9 yards (tackle by Tyvis Powell),1.000,1.190
4,4:56,2,8,ARI 40,15,10,"Josh Rosen pass complete short left to Jermaine Gresham for 13 yards (tackle by Tyvis Powell). Jermaine Gresham fumbles (forced by Tyvis Powell), recovered by Fred Warner at SF-30",1.190,-0.940
4,4:44,1,10,SFO 30,15,10,Matt Breida up the middle for 2 yards (tackle by Markus Golden),0.940,0.660
4,4:06,2,8,SFO 32,15,10,"Matt Breida right end for 1 yard (tackle by Markus Golden). Penalty on Patrick Peterson: Illegal Use of Hands, 5 yards",0.660,1.470
4,3:59,1,10,SFO 38,15,10,Alfred Morris right tackle for 2 yards (tackle by Robert Nkemdiche and Olsen Pierre),1.470,1.190
4,3:16,2,8,SFO 40,15,10,Alfred Morris left tackle for 2 yards (tackle by Markus Golden),1.190,0.760
4,2:33,3,6,SFO 42,15,10,C.J. Beathard sacked by Rodney Gunter and Budda Baker for -8 yards,0.760,-1.110
4,2:23,,,,,,Timeout #2 by Arizona Cardinals,,
4,2:23,4,14,SFO 34,15,10,Bradley Pinion punts 39 yards out of bounds,-1.110,-0.740
4,2:16,1,10,ARI 27,15,10,Josh Rosen pass incomplete short middle intended for Ricky Seals-Jones,0.740,0.200
4,2:11,2,10,ARI 27,15,10,Josh Rosen pass incomplete short left intended for Christian Kirk,0.200,-0.490
4,2:07,3,10,ARI 27,15,10,Josh Rosen pass complete short right to Larry Fitzgerald for 11 yards (tackle by K'Waun Williams),-0.490,1.470
4,2:00,1,10,ARI 38,15,10,Josh Rosen pass complete deep left to Larry Fitzgerald for 20 yards (tackle by Jimmie Ward),1.470,2.790
4,1:40,1,10,SFO 42,15,10,Josh Rosen pass incomplete short left intended for Chase Edmonds,2.790,2.240
4,1:36,2,10,SFO 42,15,10,Josh Rosen pass complete deep right to Christian Kirk for 19 yards (tackle by Richard Sherman),2.240,4.040
4,1:29,1,10,SFO 23,15,10,Josh Rosen pass incomplete deep right intended for JJ Nelson (defended by Richard Sherman),4.040,3.500
4,1:24,2,10,SFO 23,15,10,"Penalty on ARI: Illegal Substitution, 5 yards (no play)",3.500,2.820
4,1:24,2,15,SFO 28,15,10,Josh Rosen pass complete short middle to Ricky Seals-Jones for 13 yards (tackle by Fred Warner),2.820,4.050
4,0:58,3,2,SFO 15,15,10,Josh Rosen pass complete short left to Chad Williams for 7 yards (tackle by Fred Warner),4.050,5.370
4,0:50,,,,,,Timeout #1 by San Francisco 49ers,,
4,0:50,1,8,SFO 8,15,10,Josh Rosen pass incomplete short right,5.370,4.570
4,0:45,2,8,SFO 8,15,10,Josh Rosen pass complete short left to David Johnson for -1 yards (tackle by Malcolm Smith),4.570,3.360
4,0:39,3,9,SFO 9,15,16,"Josh Rosen pass complete short middle to Christian Kirk for 9 yards, touchdown",3.360,7.000
4,0:34,,,SFO 2,15,18,"Two Point Attempt: Josh Rosen pass complete to Larry Fitzgerald, conversion succeeds",0.000,1.000
4,0:34,,,ARI 35,15,18,"Phil Dawson kicks off 65 yards, touchback.",0.000,0.610
4,0:34,1,10,SFO 25,15,18,C.J. Beathard pass incomplete short right intended for Raheem Mostert,0.610,0.060
4,0:27,2,10,SFO 25,15,18,C.J. Beathard pass complete deep left to Kendrick Bourne for 19 yards,0.060,1.860
4,0:23,1,10,SFO 44,15,18,C.J. Beathard pass complete short right to Trent Taylor for 7 yards (tackle by Jamar Taylor),1.860,2.260
4,0:18,2,3,ARI 49,15,18,C.J. Beathard pass complete short left to Kendrick Bourne for 4 yards (tackle by Josh Bynes),2.260,2.590
4,0:10,,,,,,Timeout #2 by San Francisco 49ers,,
4,0:10,1,10,ARI 45,15,18,C.J. Beathard pass incomplete short right intended for George Kittle,2.590,2.040
4,0:07,2,10,ARI 45,15,18,"Erik Magnuson aborted snap, recovered by C.J. Beathard at SF-34 C.J. Beathard pass incomplete short left intended for George Kittle (defended by Markus Golden)",2.040,1.360
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
