Player,Pos
Daniel Jones,QB
Saquon Barkley,RB
Isaiah Hodgins,WR
Marcus Johnson,WR
Darius Slayton,WR
Daniel Bellinger,TE
Nick Gates,OL
Andrew Thomas,T
Evan Neal,T
Mark Glowinski,OG
Jon Feliciano,C
Leonard Williams,DL
Dexter Lawrence,DL
Kayvon Thibodeaux,OLB
Jihad Ward,OLB
Micah McFadden,LB
Jaylon Smith,LB
Nick McCloud,CB
Xavier McKinney,S
Julian Love,S
Fabian Moreau,DB
Cordale Flott,DB
