Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Zack Moss,IND,15,74,0,4,42,2.8,32,2.1,2,7.5
Jordan Wilkins,IND,6,23,0,0,21,3.5,2,0.3,0,
Deon Jackson,IND,3,10,0,,6,2.0,4,1.3,0,
Parris Campbell,IND,1,1,0,0,1,1.0,0,0.0,0,
Sam Ehlinger,IND,1,12,0,1,12,12.0,0,0.0,0,
Nick Foles,IND,1,8,0,0,8,8.0,0,0.0,0,
Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Saquon Barkley,NYG,12,58,0,2,46,3.8,12,1.0,0,
Daniel Jones,NYG,11,91,2,8,68,6.2,23,2.1,1,11.0
Matt Breida,NYG,9,59,0,3,44,4.9,15,1.7,1,9.0
Gary Brightwell,NYG,5,9,0,1,6,1.2,3,0.6,0,
