Unnamed: 0_level_0,Unnamed: 1_level_0,Scoring,Scoring,Scoring,Scoring,Punting,Punting,Punting,Punting
Player,Tm,XPM,XPA,FGM,FGA,Pnt,Yds,Y/P,Lng
John Kasay,CAR,4,4,2,2,0,0,,
Jason Baker,CAR,,,,,6,282,47.0,57
,,Scoring,Scoring,Scoring,Scoring,Punting,Punting,Punting,Punting
Player,Tm,XPM,XPA,FGM,FGA,Pnt,Yds,Y/P,Lng
Neil Rackers,ARI,3,3,,,0,0,,
Ben Graham,ARI,,,,,4,210,52.5,62
