#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,7:22,ARI 19,11,6:35,81,Touchdown
2,2,14:53,ARI 20,4,1:38,25,Punt
3,2,11:27,ARI 41,3,1:52,0,Punt
4,2,7:33,ARI 20,1,0:05,0,Interception
5,2,7:28,ARI 26,8,2:36,37,Interception
6,2,1:53,ARI 9,2,0:30,12,Interception
7,3,15:00,ARI 24,3,0:29,-5,Punt
8,3,12:34,ARI 33,11,6:21,67,Touchdown
9,3,5:03,ARI 20,3,1:39,7,Punt
10,4,14:03,ARI 20,1,0:09,0,Interception
11,4,11:40,CAR 49,5,1:56,49,Touchdown
12,4,7:40,ARI 25,2,0:38,6,Fumble
13,4,2:40,ARI 20,11,2:34,48,Interception
