Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Breece Hall,NYJ,10,23,0,1,14,1.4,9,0.9,0,
Zach Wilson,NYJ,4,15,0,0,13,3.3,2,0.5,0,
Dalvin Cook,NYJ,2,13,0,,8,4.0,5,2.5,0,
Israel Abanikanda,NYJ,1,11,0,1,7,7.0,4,4.0,0,
Tim Boyle,NYJ,1,1,0,1,0,0.0,1,1.0,0,
Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
James Cook,BUF,17,73,0,3,47,2.8,26,1.5,0,
Latavius Murray,BUF,10,35,0,3,20,2.0,15,1.5,0,
Josh Allen,BUF,5,15,0,2,13,2.6,2,0.4,0,
Ty Johnson,BUF,3,11,0,1,1,0.3,10,3.3,0,
Kyle Allen,BUF,2,-2,0,,-2,-1.0,0,0.0,0,
Deonte Harty,BUF,1,-2,0,,-2,-2.0,0,0.0,0,
