Quarter,Time,Down,ToGo,Location,NYJ,BUF,Detail,EPB,EPA
1,1:35,2,10,BUF 36,0,6,Josh Allen pass complete short middle to Ty Johnson for 15 yards (tackle by Jordan Whitehead and Adrian Amos),0.790,2.320
1,0:35,1,10,NYJ 49,0,6,Ty Johnson right guard for 11 yards (tackle by Jordan Whitehead and Quinnen Williams) (no play),2.320,1.990
1,0:24,1,15,BUF 46,0,6,Josh Allen pass complete short right to James Cook for 9 yards (tackle by Sauce Gardner),1.990,2.320
Quarter,Time,Down,ToGo,Location,NYJ,BUF,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,6,NYJ 45,0,6,"Josh Allen pass incomplete short right. Penalty on Dion Dawkins: Offensive Holding, 10 yards (accepted) (no play)",2.320,0.970
2,14:53,2,16,BUF 45,0,6,Josh Allen pass complete short middle to Khalil Shakir for 27 yards (tackle by Jordan Whitehead),0.970,3.710
2,14:10,1,10,NYJ 28,0,6,"Josh Allen sacked by and Solomon Thomas for no gain and Tanzel Smart for no gain. Josh Allen fumbles (forced by Solomon Thomas), recovered by Spencer Brown at NYJ-35. Penalty on D.J. Reed: Illegal Contact, 5 yards (accepted) (no play)",3.710,4.040
2,13:36,1,10,NYJ 23,0,6,Deonte Harty left end for -2 yards (tackle by D.J. Reed),4.040,3.230
2,12:53,2,12,NYJ 25,0,6,Josh Allen pass complete short left to Dalton Kincaid for -1 yards (tackle by D.J. Reed),3.230,2.410
2,12:10,3,13,NYJ 26,0,6,Josh Allen pass complete short middle to Quintin Morris for 11 yards (tackle by Adrian Amos and C.J. Mosley),2.410,2.570
2,11:29,4,2,NYJ 15,0,9,Tyler Bass 33 yard field goal good,2.570,3.000
2,11:26,,,BUF 35,0,9,"Tyler Bass kicks off 65 yards, touchback.",0.000,0.610
2,11:26,1,10,NYJ 25,0,9,Zach Wilson pass incomplete short right,0.610,0.060
2,11:21,2,10,NYJ 25,0,9,Breece Hall up the middle for no gain (tackle by Tyrel Dodson and Dorian Williams),0.060,-0.620
2,10:42,3,10,NYJ 25,0,9,Zach Wilson sacked by Leonard Floyd for -7 yards,-0.620,-2.240
2,10:06,4,17,NYJ 18,0,9,"Thomas Morstead punts 56 yards, returned by Deonte Harty for 8 yards (tackle by Thomas Hennessy)",-2.240,-1.200
2,9:55,1,10,BUF 34,0,9,James Cook left tackle for 3 yards (tackle by D.J. Reed),1.200,1.060
2,9:25,2,7,BUF 37,0,9,James Cook left guard for 11 yards (tackle by Adrian Amos and Quinnen Williams),1.060,2.130
2,8:54,1,10,BUF 48,0,9,James Cook left guard for 4 yards (tackle by Micheal Clemons),2.130,2.120
2,8:18,2,6,NYJ 48,0,9,Josh Allen scrambles for 4 yards (tackle by Jordan Whitehead),2.120,1.950
2,7:36,3,2,NYJ 44,0,9,Latavius Murray right guard for 3 yards (tackle by Jordan Whitehead and Quincy Williams),1.950,2.850
2,7:04,1,10,NYJ 41,0,9,Latavius Murray right guard for 3 yards (tackle by Quincy Williams),2.850,2.710
2,6:25,2,7,NYJ 38,0,9,Josh Allen pass incomplete short right intended for Khalil Shakir (defended by Brandin Echols),2.710,2.020
2,6:17,3,7,NYJ 38,0,9,Josh Allen pass incomplete deep right intended for Dalton Kincaid,2.020,0.720
2,6:12,4,7,NYJ 38,0,9,"Penalty on BUF: Delay of Game, 5 yards (accepted) (no play)",0.720,0.400
2,6:12,4,12,NYJ 43,0,9,Sam Martin punts 34 yards downed by Taylor Rapp,0.400,0.380
2,6:02,1,10,NYJ 9,0,9,Zach Wilson pass complete deep right to Jeremy Ruckert for 18 yards (tackle by Dane Jackson),-0.380,0.740
2,5:25,1,10,NYJ 27,0,9,"Zach Wilson pass incomplete deep right intended for C.J. Uzomah. Penalty on Chris Glaser: Ineligible Downfield Pass, 5 yards (accepted) (no play)",0.740,0.410
2,5:25,1,15,NYJ 22,0,9,Zach Wilson pass short left intended for Garrett Wilson is intercepted by Rasul Douglas at NYJ-31 and returned for 8 yards (tackle by Garrett Wilson),0.410,-4.040
2,5:19,1,10,NYJ 23,0,9,Josh Allen pass incomplete short right intended for James Cook,4.040,3.500
2,5:11,2,10,NYJ 23,0,9,James Cook left end for 12 yards (tackle by Adrian Amos),3.500,4.840
2,4:31,1,10,NYJ 11,0,9,James Cook up the middle for 2 yards (tackle by Quincy Williams and Jermaine Johnson),4.840,4.510
2,3:55,2,8,NYJ 9,0,9,"Josh Allen pass incomplete short left. Penalty on Sauce Gardner: Defensive Holding, 5 yards (accepted) (no play)",4.510,6.280
2,3:46,1,4,NYJ 4,0,9,Josh Allen right guard for -1 yards (tackle by Quinnen Williams),6.280,5.150
2,3:08,2,5,NYJ 5,0,15,"Josh Allen pass complete short right to James Cook for 5 yards, touchdown",5.150,7.000
2,3:03,,,NYJ 15,0,16,Tyler Bass kicks extra point good,0.000,0.000
2,3:03,,,BUF 35,0,16,"Tyler Bass kicks off 65 yards, returned by Xavier Gipson for 16 yards (tackle by Siran Neal)",0.000,-0.140
2,2:59,1,10,NYJ 16,0,16,Breece Hall right tackle for 1 yard (tackle by Jordan Poyer and Rasul Douglas),-0.140,-0.510
2,2:24,2,9,NYJ 17,0,16,Zach Wilson pass incomplete deep right intended for Garrett Wilson (defended by Rasul Douglas),-0.510,-1.200
2,2:18,3,9,NYJ 17,0,16,Zach Wilson scrambles right tackle for 7 yards (tackle by Taylor Rapp and Terrel Bernard),-1.200,-1.770
2,2:00,4,2,NYJ 24,0,16,"Thomas Morstead pass complete short left to Brandin Echols for 43 yards (tackle by Siran Neal) Replay Assistant challenged the runner was in bounds ruling, and the original play was overturned. Thomas Morstead pass complete short left to Brandin Echols for 18 yards (tackle by Siran Neal)",-1.770,1.730
2,1:54,1,10,NYJ 42,0,16,Zach Wilson scrambles left tackle for 4 yards (tackle by Rasul Douglas),1.730,1.730
2,1:28,2,6,NYJ 46,0,16,Zach Wilson pass incomplete short middle,1.730,1.030
2,1:24,3,6,NYJ 46,0,16,Zach Wilson scrambles left tackle for 4 yards (tackle by Ed Oliver),1.030,-0.060
2,1:18,4,2,BUF 50,0,16,"Zach Wilson pass complete short right to Breece Hall for 15 yards (tackle by Taron Johnson and Taylor Rapp). Penalty on Leonard Floyd: Defensive Offside, 5 yards (declined)",-0.060,3.250
2,1:10,,,,,,Timeout #1 by Buffalo Bills,,
2,1:05,1,10,BUF 35,0,16,"Zach Wilson pass incomplete short middle intended for Tyler Conklin. Penalty on Ed Oliver: Roughing the Passer, 15 yards (accepted) (no play)",3.250,4.240
2,1:05,1,10,BUF 20,0,16,Zach Wilson pass complete short right to Breece Hall for 11 yards (tackle by Jordan Poyer),4.240,5.140
2,0:55,,,,,,Timeout #2 by Buffalo Bills,,
2,0:55,1,9,BUF 9,0,16,Zach Wilson pass incomplete short left intended for Allen Lazard (defended by Christian Benford),5.140,4.380
2,0:50,2,9,BUF 9,6,16,"Zach Wilson pass complete short right to Breece Hall for 9 yards, touchdown",4.380,7.000
2,0:45,,,BUF 2,6,16,Two Point Attempt: Zach Wilson pass incomplete,1.000,-1.000
2,0:45,,,NYJ 35,6,16,"Greg Zuerlein kicks off 65 yards, touchback.",0.000,0.610
2,0:45,1,10,BUF 25,6,16,Josh Allen pass complete short middle to Khalil Shakir for 7 yards (tackle by Brandin Echols),0.610,1.010
2,0:28,2,3,BUF 32,6,16,Josh Allen pass complete short right to Dalton Kincaid for 4 yards,1.010,1.330
2,0:22,,,,,,Timeout #1 by New York Jets,,
2,0:22,1,10,BUF 36,6,16,"Josh Allen pass incomplete. Penalty on Bryce Huff: Defensive Offside, 5 yards (accepted) (no play)",1.330,2.060
2,0:16,1,5,BUF 41,6,16,Josh Allen pass complete short right to Ty Johnson for 4 yards (tackle by Quincy Williams),2.060,2.010
2,0:12,2,1,BUF 45,6,16,Josh Allen pass incomplete deep left intended for Stefon Diggs,2.010,1.290
2,0:07,,,,,,Timeout #2 by New York Jets,,
2,0:07,3,1,BUF 45,6,16,Josh Allen up the middle for 2 yards (tackle by Bryce Huff and Quinnen Williams),1.290,2.060
2,0:02,,,,,,Timeout #3 by Buffalo Bills,,
2,0:02,,,,,,Timeout #3 by New York Jets,,
2,0:02,1,10,BUF 47,6,16,"Penalty on O'Cyrus Torrence: False Start, 5 yards (accepted) (no play)",2.060,1.730
2,0:02,1,15,BUF 42,6,16,Josh Allen pass deep left is intercepted by Ashtyn Davis at NYJ-16 and returned for 51 yards (tackle by Mitch Morse and Ty Johnson),1.730,3.380
Quarter,Time,Down,ToGo,Location,NYJ,BUF,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NYJ 35,6,16,"Greg Zuerlein kicks off 60 yards,",0.000,0.610
3,15:00,1,10,BUF 25,6,16,James Cook left end for -3 yards (tackle by Quincy Williams),0.610,-0.340
3,14:07,2,13,BUF 22,6,16,"Josh Allen pass complete short right to Stefon Diggs for 10 yards (tackle by Sauce Gardner). Penalty on Sauce Gardner: Unnecessary Roughness / Defense, 15 yards (accepted)",-0.340,2.060
3,13:59,1,10,BUF 47,6,16,James Cook right end for 1 yard (tackle by Jamien Sherwood and Quincy Williams),2.060,1.650
3,13:25,2,9,BUF 48,6,16,Josh Allen pass complete short right to James Cook for 15 yards (tackle by C.J. Mosley),1.650,3.120
3,12:39,1,10,NYJ 37,6,16,Latavius Murray left guard for 4 yards (tackle by Quinton Jefferson),3.120,3.110
3,12:03,2,6,NYJ 33,6,16,Ty Johnson left end for -6 yards (tackle by Will McDonald),3.110,1.620
3,11:22,3,12,NYJ 39,6,16,Josh Allen pass complete short middle to Stefon Diggs for 11 yards (tackle by D.J. Reed),1.620,1.720
3,10:41,4,1,NYJ 28,6,22,"Josh Allen pass complete short right to Ty Johnson for 28 yards, touchdown",1.720,7.000
3,10:34,,,NYJ 15,6,22,Tyler Bass kicks extra point no good,0.000,-1.000
3,10:34,,,BUF 35,6,22,"Tyler Bass kicks off 65 yards, touchback.",0.000,0.610
3,10:34,1,10,NYJ 25,6,22,Breece Hall right guard for 2 yards (tackle by Terrel Bernard and Cameron Lewis),0.610,0.330
3,9:55,2,8,NYJ 27,6,22,Zach Wilson sacked by Tyrel Dodson for no gain,0.330,-0.360
3,9:20,3,8,NYJ 27,6,22,"Zach Wilson pass complete short right to Allen Lazard for no gain (tackle by Rasul Douglas). Penalty on Rasul Douglas: Defensive Pass Interference, 7 yards (accepted) (no play)",-0.360,1.200
3,8:51,1,10,NYJ 34,6,22,Breece Hall left end for 7 yards (tackle by Cameron Lewis),1.200,1.600
3,8:12,2,3,NYJ 41,6,22,Zach Wilson pass incomplete short left intended for Garrett Wilson,1.600,0.890
3,8:07,3,3,NYJ 41,6,22,Zach Wilson up the middle for no gain (tackle by Ed Oliver),0.890,-0.650
3,7:33,4,3,NYJ 41,6,22,"Thomas Morstead punts 55 yards, returned by Deonte Harty for 10 yards (tackle by C.J. Uzomah)",-0.650,0.280
3,7:24,1,10,BUF 14,6,22,James Cook left guard for 5 yards (tackle by Tony Adams and Quinton Jefferson),-0.280,-0.040
3,6:42,2,5,BUF 19,6,28,"Josh Allen pass complete deep right to Khalil Shakir for 81 yards, touchdown",-0.040,7.000
3,6:29,,,NYJ 15,6,29,Tyler Bass kicks extra point good,0.000,0.000
3,6:29,,,BUF 35,6,29,"Tyler Bass kicks off 65 yards, touchback.",0.000,0.610
3,6:29,1,10,NYJ 25,6,29,Breece Hall left end for no gain (tackle by Rasul Douglas),0.610,0.060
3,5:50,2,10,NYJ 25,6,29,Zach Wilson pass complete short middle to Tyler Conklin for 13 yards (tackle by Tyrel Dodson),0.060,1.470
3,5:23,1,10,NYJ 38,6,29,Zach Wilson pass complete short left to Breece Hall for 1 yard (tackle by A.J. Epenesa and Tim Settle),1.470,1.060
3,4:44,2,9,NYJ 39,6,29,Dalvin Cook right end for 3 yards (tackle by Terrel Bernard),1.060,0.760
3,4:03,3,6,NYJ 42,6,29,Zach Wilson sacked by Ed Oliver for -7 yards,0.760,-1.040
3,3:26,4,13,NYJ 35,6,29,"Thomas Morstead punts 40 yards, fair catch by Deonte Harty at BUF-25",-1.040,-0.610
3,3:17,1,10,BUF 25,6,29,Josh Allen pass incomplete short left,0.610,0.060
3,3:12,2,10,BUF 25,6,29,James Cook right guard for 2 yards (tackle by Bryce Huff and C.J. Mosley),0.060,-0.360
3,2:28,,,,,,Timeout #1 by Buffalo Bills,,
3,2:28,3,8,BUF 27,6,29,Josh Allen pass incomplete short left intended for Deonte Harty,-0.360,-1.570
3,2:24,4,8,BUF 27,6,29,"Sam Martin punts 39 yards, fair catch by Xavier Gipson at NYJ-34",-1.570,-1.200
3,2:17,1,10,NYJ 34,6,29,Breece Hall up the middle for 14 yards (tackle by Micah Hyde and Rasul Douglas),1.200,2.130
3,1:33,1,10,NYJ 48,6,29,Breece Hall right guard for no gain (tackle by Christian Benford and Tyrel Dodson),2.130,1.580
3,0:55,2,10,NYJ 48,6,29,Tim Boyle pass complete short left to Tyler Conklin for 5 yards (tackle by Terrel Bernard),1.580,1.550
3,0:17,3,5,BUF 47,6,29,Tim Boyle pass complete short left to Garrett Wilson for 4 yards (tackle by Gregory Rousseau),1.550,0.400
Quarter,Time,Down,ToGo,Location,NYJ,BUF,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,4,1,BUF 43,6,29,"Tim Boyle up the middle for 1 yard (tackle by Linval Joseph) Replay Assistant challenged the short of the line to gain ruling, and the play was upheld.",0.400,2.790
4,14:20,1,10,BUF 42,6,29,"Tim Boyle pass complete short left to Garrett Wilson for 5 yards. Garrett Wilson fumbles (forced by Tyrel Dodson), recovered by Rasul Douglas at BUF-37 and returned for 2 yards (tackle by Carter Warren)",2.790,-1.530
4,14:09,1,10,BUF 39,6,29,James Cook left end for 9 yards (tackle by D.J. Reed),1.530,2.200
4,13:03,2,1,BUF 48,6,29,Latavius Murray right guard for 4 yards (tackle by Micheal Clemons),2.200,2.390
4,12:21,1,10,NYJ 48,6,29,"Latavius Murray up the middle for 5 yards (tackle by Jermaine Johnson and Jordan Whitehead). Penalty on Dion Dawkins: Unnecessary Roughness / Offense, 15 yards (accepted)",2.390,0.500
4,11:54,2,20,BUF 42,6,29,Josh Allen pass complete short left to Stefon Diggs for 2 yards (tackle by Brandin Echols),0.500,0.100
4,11:12,3,18,BUF 44,6,29,"James Cook left end for 1 yard (tackle by Quincy Williams). Penalty on Dion Dawkins: Offensive Holding, 10 yards (declined)",0.100,-0.390
4,10:49,4,17,BUF 45,6,29,Sam Martin punts 31 yards downed by Quintin Morris,-0.390,-0.540
4,10:39,1,10,NYJ 24,6,29,Tim Boyle pass incomplete short right intended for Dalvin Cook,0.540,0.000
4,10:36,2,10,NYJ 24,6,29,"Tim Boyle pass intended for Xavier Gipson is intercepted by Jordan Poyer at NYJ-39 and returned for 3 yards Replay Assistant challenged the pass interception ruling, and the original play was overturned. Tim Boyle pass incomplete short left intended for Xavier Gipson (defended by Cameron Lewis)",0.000,-0.690
4,10:30,3,10,NYJ 24,6,29,Tim Boyle sacked by Leonard Floyd for -10 yards,-0.690,-2.470
4,9:47,4,20,NYJ 14,6,29,"Thomas Morstead punts 55 yards, returned by Deonte Harty for 15 yards (tackle by Irvin Charles)",-2.470,-1.990
4,9:33,1,10,BUF 46,6,29,Latavius Murray up the middle for 4 yards (tackle by D.J. Reed),1.990,1.990
4,8:52,2,6,NYJ 50,6,29,Latavius Murray left guard for 4 yards (tackle by Quincy Williams),1.990,1.820
4,8:11,3,2,NYJ 46,6,29,Latavius Murray right guard for 7 yards (tackle by Tony Adams),1.820,2.980
4,7:29,1,10,NYJ 39,6,29,James Cook right tackle for 7 yards (tackle by Jordan Whitehead and Brandin Echols),2.980,3.390
4,6:47,2,3,NYJ 32,6,29,James Cook right guard for 1 yard (tackle by Quinnen Williams and Quincy Williams),3.390,2.810
4,6:00,3,2,NYJ 31,6,29,Latavius Murray up the middle for -1 yards (tackle by Micheal Clemons and Brandin Echols),2.810,1.290
4,5:21,,,,,,Timeout #1 by New York Jets,,
4,5:21,,,,,,Timeout #2 by Buffalo Bills,,
4,5:21,4,3,NYJ 32,6,32,Tyler Bass 50 yard field goal good,1.290,3.000
4,5:16,,,BUF 35,6,32,"Tyler Bass kicks off 63 yards, returned by Israel Abanikanda for 19 yards (tackle by Siran Neal)",0.000,0.340
4,5:11,1,10,NYJ 21,6,32,Tim Boyle pass incomplete deep left intended for Garrett Wilson,0.340,-0.200
4,5:06,2,10,NYJ 21,6,32,Israel Abanikanda left guard for 11 yards (tackle by Dorian Williams and Tyler Matakevich),-0.200,1.070
4,4:45,1,10,NYJ 32,6,32,Tim Boyle pass complete short left to Jeremy Ruckert for 2 yards (tackle by Dorian Williams),1.070,0.800
4,4:12,2,8,NYJ 34,6,32,Tim Boyle pass complete short middle to Jeremy Ruckert for 5 yards (tackle by Dorian Williams),0.800,0.760
4,3:41,3,3,NYJ 39,6,32,Tim Boyle pass incomplete short middle intended for Garrett Wilson,0.760,-0.780
4,3:36,4,3,NYJ 39,6,32,Tim Boyle pass complete short right to Xavier Gipson for 7 yards (tackle by Siran Neal),-0.780,1.990
4,3:14,1,10,NYJ 46,6,32,Tim Boyle pass incomplete short right intended for Israel Abanikanda,1.990,1.450
4,3:10,2,10,NYJ 46,6,32,Tim Boyle pass complete short right to Israel Abanikanda for 5 yards (tackle by Tyler Matakevich),1.450,1.420
4,2:40,3,5,BUF 49,6,32,Tim Boyle pass incomplete short middle intended for Jeremy Ruckert,1.420,0.000
4,2:36,4,5,BUF 49,6,32,Tim Boyle pass short right intended for Tyler Conklin is intercepted by Rasul Douglas at BUF-43 and returned for no gain,0.000,-1.800
4,2:30,1,10,BUF 43,6,32,Ty Johnson up the middle for 4 yards (tackle by Quincy Williams),1.800,1.790
4,2:00,2,6,BUF 47,6,32,Ty Johnson left guard for 13 yards (tackle by Jordan Whitehead and C.J. Mosley),1.790,2.920
4,1:17,1,10,NYJ 40,6,32,Kyle Allen kneels for -1 yards,2.920,2.240
4,0:38,2,11,NYJ 41,6,32,Kyle Allen kneels for -1 yards,2.240,1.420
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
