Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Dalton Risner,G,73,100%,0,0%,4,13%
Graham Glasgow,G,73,100%,0,0%,4,13%
Cameron Fleming,T,73,100%,0,0%,4,13%
Russell Wilson,QB,73,100%,0,0%,0,0%
Lloyd Cushenberry III,C,73,100%,0,0%,0,0%
Courtland Sutton,WR,68,93%,0,0%,0,0%
Jerry Jeudy,WR,61,84%,0,0%,0,0%
Garett Bolles,T,60,82%,0,0%,4,13%
Eric Saubert,TE,41,56%,0,0%,20,65%
Melvin Gordon,RB,41,56%,0,0%,0,0%
KJ Hamler,WR,39,53%,0,0%,0,0%
Eric Tomlinson,TE,35,48%,0,0%,0,0%
Mike Boone,RB,30,41%,0,0%,5,16%
Andrew Beck,TE,19,26%,0,0%,26,84%
Albert Okwuegbunam,TE,15,21%,0,0%,0,0%
Calvin Anderson,T,13,18%,0,0%,4,13%
Tyrie Cleveland,WR,10,14%,0,0%,13,42%
Montrell Washington,WR,4,5%,0,0%,17,55%
Devine Ozigbo,RB,2,3%,0,0%,14,45%
Caden Sterns,FS,0,0%,79,100%,1,3%
Patrick Surtain II,CB,0,0%,79,100%,1,3%
Kareem Jackson,SS,0,0%,79,100%,0,0%
K'Waun Williams,CB,0,0%,66,84%,1,3%
Dre'Mont Jones,DE,0,0%,58,73%,0,0%
Bradley Chubb,LB,0,0%,57,72%,5,16%
Damarri Mathis,CB,0,0%,47,59%,14,45%
Alex Singleton,LB,0,0%,43,54%,15,48%
Baron Browning,LB,0,0%,43,54%,2,6%
D.J. Jones,DT,0,0%,42,53%,4,13%
DeShawn Williams,DT,0,0%,38,48%,5,16%
Josey Jewell,LB,0,0%,34,43%,0,0%
Ronald Darby,CB,0,0%,32,41%,0,0%
Essang Bassey,CB,0,0%,31,39%,27,87%
Mike Purcell,NT,0,0%,30,38%,9,29%
Jonas Griffith,LB,0,0%,29,37%,17,55%
Nik Bonitto,LB,0,0%,29,37%,7,23%
Jonathan Kongbo,DE,0,0%,25,32%,21,68%
Matt Henningsen,DE,0,0%,16,20%,5,16%
Eyioma Uwazurike,DE,0,0%,12,15%,0,0%
Justin Strnad,LB,0,0%,0,0%,26,84%
Delarrin Turner-Yell,SS,0,0%,0,0%,22,71%
Anthony Harris,FS,0,0%,0,0%,17,55%
Brandon McManus,K,0,0%,0,0%,9,29%
Corliss Waitman,P,0,0%,0,0%,9,29%
Jacob Bobenmoyer,LS,0,0%,0,0%,9,29%
