Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Bobby Okereke,IND,0,8,6,75.0%,75,12.5,9.4,0,103.6,6.5,9,66,1,0,0,0.0,0,9,0,0.0%
Stephon Gilmore,IND,1,9,4,44.4%,23,5.8,2.6,0,12.0,7.1,6,17,0,0,0,0.0,0,5,0,0.0%
Grover Stewart,IND,0,4,3,75.0%,42,14.0,10.5,0,108.3,-0.3,-2,44,0,1,0,0.0,1,3,0,0.0%
Kenny Moore,IND,0,5,2,40.0%,88,44.0,17.6,0,87.5,24.4,67,21,2,0,0,0.0,0,6,0,0.0%
Isaiah Rodgers,IND,0,2,2,100.0%,12,6.0,6.0,0,91.7,3.5,7,5,0,0,0,0.0,0,6,0,0.0%
Brandon Facyson,IND,0,2,2,100.0%,19,9.5,9.5,0,106.2,5.0,10,9,0,0,0,0.0,0,0,0,
Zaire Franklin,IND,0,6,2,33.3%,15,7.5,2.5,0,42.4,7.2,1,14,2,0,0,0.0,0,9,1,10.0%
Yannick Ngakoue,IND,0,0,0,,,,,,,,,,0,0,0,1.5,2,2,0,0.0%
Dayo Odeyingbo,IND,0,0,0,,,,,,,,,,0,0,1,0.5,2,4,0,0.0%
Kwity Paye,IND,0,0,0,,,,,,,,,,0,1,1,0.0,2,0,0,
DeForest Buckner,IND,0,0,0,,,,,,,,,,0,0,0,2.0,2,8,0,0.0%
Chris Williams,IND,0,0,0,,,,,,,,,,0,0,1,0.0,1,0,0,
Rodney McLeod,IND,0,0,0,,,,,,,,,,1,1,0,0.0,1,5,0,0.0%
Rodney Thomas II,IND,1,2,0,0.0%,,,0.0,,0.0,37.5,,,1,0,0,0.0,0,5,0,0.0%
Ben Banogu,IND,0,1,0,0.0%,,,0.0,,39.6,-6.0,,,0,0,0,0.0,0,1,0,0.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Damarri Mathis,DEN,0,9,9,100.0%,94,10.4,10.4,0,110.2,8.6,77,17,0,0,0,0.0,0,6,1,14.3%
Patrick Surtain II,DEN,0,6,5,83.3%,44,8.8,7.3,0,97.2,5.3,27,17,0,0,0,0.0,0,7,0,0.0%
Alex Singleton,DEN,0,3,3,100.0%,5,1.7,1.7,0,79.2,-2.7,-8,13,4,0,0,0.0,0,9,1,10.0%
K'Waun Williams,DEN,0,5,3,60.0%,45,15.0,9.0,0,89.6,5.0,16,29,1,0,0,0.0,0,5,1,16.7%
Josey Jewell,DEN,0,3,2,66.7%,19,9.5,6.3,0,84.0,2.7,9,10,5,0,0,0.5,1,7,0,0.0%
Ronald Darby,DEN,0,3,2,66.7%,18,9.0,6.0,0,82.6,9.3,14,4,0,0,0,0.0,0,2,0,0.0%
Kareem Jackson,DEN,0,3,1,33.3%,21,21.0,7.0,0,59.0,5.7,3,18,0,0,0,0.0,0,7,0,0.0%
Essang Bassey,DEN,0,1,1,100.0%,5,5.0,5.0,0,87.5,0.0,0,5,2,0,0,0.0,0,1,0,0.0%
Baron Browning,DEN,0,0,0,,,,,,,,,,2,1,4,1.5,7,5,0,0.0%
Bradley Chubb,DEN,0,0,0,,,,,,,,,,0,2,1,2.5,6,7,0,0.0%
Dre'Mont Jones,DEN,0,0,0,,,,,,,,,,0,0,0,0.5,1,1,0,0.0%
D.J. Jones,DEN,0,0,0,,,,,,,,,,0,0,0,1.0,1,5,0,0.0%
Jonas Griffith,DEN,0,1,0,0.0%,,,0.0,,39.6,-7.0,,,1,0,1,0.0,1,4,0,0.0%
Nik Bonitto,DEN,0,0,0,,,,,,,,,,3,1,0,0.0,1,1,0,0.0%
Caden Sterns,DEN,2,6,0,0.0%,,,0.0,,0.0,14.7,,,0,0,0,0.0,0,3,0,0.0%
