Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP
Raiders,-8.0,-12.76,-8.68,-4.08,-6.72,-1.59,-2.19,0.62,0.0,3.84,-1.77,1.02,5.6,-2.13,1.12
49ers,8.0,1.59,2.19,-0.62,0.0,12.76,8.68,4.08,6.72,-3.84,-1.02,1.77,2.13,-5.6,-1.12
