Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Joe Thomas,T,73,100%,0,0%,5,16%
Mitchell Schwartz,T,73,100%,0,0%,5,16%
Alex Mack,C,73,100%,0,0%,5,16%
Jason Campbell,QB,73,100%,0,0%,0,0%
Jordan Cameron,TE,72,99%,0,0%,1,3%
Josh Gordon,WR,69,95%,0,0%,1,3%
Shawn Lauvao,G,65,89%,0,0%,5,16%
Greg Little,WR,63,86%,0,0%,1,3%
Jason Pinkston,G,55,75%,0,0%,3,10%
Chris Ogbonnaya,FB,43,59%,0,0%,7,23%
Gary Barnidge,TE,36,49%,0,0%,27,87%
Davone Bess,WR,27,37%,0,0%,2,6%
John Greco,G,26,36%,0,0%,2,6%
Willis McGahee,RB,23,32%,0,0%,0,0%
Fozzy Whittaker,RB,19,26%,0,0%,10,32%
Andre Smith,TE,5,7%,0,0%,0,0%
MarQueis Gray,TE,4,5%,0,0%,6,19%
Brian Tyms,WR,3,4%,0,0%,0,0%
Oniel Cousins,G,1,1%,0,0%,5,16%
Joe Haden,CB,0,0%,83,100%,8,26%
Buster Skrine,CB,0,0%,83,100%,6,19%
D'Qwell Jackson,LB,0,0%,83,100%,4,13%
T.J. Ward,SS,0,0%,83,100%,3,10%
Tashaun Gipson,FS,0,0%,83,100%,2,6%
Paul Kruger,LB,0,0%,59,71%,3,10%
Jabaal Sheard,LB,0,0%,58,70%,4,13%
Leon McFadden,CB,0,0%,57,69%,15,48%
Ahtyba Rubin,DE,0,0%,56,67%,4,13%
Barkevious Mingo,LB,0,0%,42,51%,14,45%
Craig Robertson,LB,0,0%,41,49%,3,10%
Armonty Bryant,DE,0,0%,40,48%,12,39%
Billy Winn,DE,0,0%,39,47%,8,26%
Phil Taylor,NT,0,0%,27,33%,3,10%
Jordan Poyer,CB,0,0%,26,31%,21,68%
John Hughes,DE,0,0%,25,30%,0,0%
Julian Posey,DB,0,0%,16,19%,21,68%
Ishmaa'ily Kitchen,NT,0,0%,6,7%,0,0%
Eric Martin,LB,0,0%,5,6%,21,68%
Paul Hazel,LB,0,0%,1,1%,6,19%
Darius Eubanks,LB,0,0%,0,0%,22,71%
Johnson Bademosi,FS,0,0%,0,0%,22,71%
Tank Carder,LB,0,0%,0,0%,21,68%
Spencer Lanning,P,0,0%,0,0%,12,39%
Christian Yount,LS,0,0%,0,0%,11,35%
Billy Cundiff,K,0,0%,0,0%,10,32%
