#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,SDG 22,10,4:26,44,Downs
2,1,5:56,SDG 20,5,2:47,13,Punt
3,1,3:09,ATL 20,4,1:28,20,Touchdown
4,2,15:00,SDG 21,3,2:05,7,Punt
5,2,9:24,SDG 8,3,1:30,-8,Safety
6,2,0:57,SDG 1,2,0:57,10,End of Half
7,3,9:30,SDG 6,6,3:48,23,Punt
8,4,14:56,SDG 33,8,3:23,42,Blocked FG
9,4,9:05,ATL 45,10,3:50,35,Field Goal
10,4,2:46,SDG 19,3,0:48,-9,Punt
