Quarter,Time,Down,ToGo,Location,DAL,WAS,Detail,EPB,EPA
2,9:00,3,3,DAL 40,7,0,Rock Cartwright right end for 11 yards (tackle by Greg Ellis),2.150,3.640
2,8:16,1,10,DAL 29,7,0,Tim Hasselbeck for 2 yards,3.640,3.370
2,7:45,2,8,DAL 27,7,0,Tim Hasselbeck pass incomplete intended for Laveranues Coles is intercepted by Terence Newman at DAL-7,3.370,0.380
2,7:26,1,10,DAL 7,7,0,Troy Hambrick left guard for 9 yards (tackle by Bruce Smith),-0.380,-0.020
2,6:57,2,1,DAL 16,7,0,Troy Hambrick up the middle for 4 yards (tackle by Jeremiah Trotter and Ifeanyi Ohalete),-0.020,0.280
2,6:21,1,10,DAL 20,7,0,Quincy Carter pass incomplete intended for Jason Witten (defended by LaVar Arrington),0.280,-0.270
2,6:13,2,10,DAL 20,7,0,Richie Anderson right guard for no gain (tackle by LaVar Arrington and Peppi Zellner),-0.270,-0.960
2,5:38,3,10,DAL 20,7,0,Quincy Carter pass complete to Terry Glenn for 4 yards (tackle by Rashad Bauman),-0.960,-1.770
2,5:12,4,6,DAL 24,7,0,Toby Gowin punts 56 yards,-1.770,-0.280
2,4:57,1,10,WAS 20,7,0,Rock Cartwright up the middle for 5 yards (tackle by La'Roi Glover and Dat Nguyen),0.280,0.410
2,4:28,2,5,WAS 25,7,0,Rock Cartwright right end for 4 yards (tackle by Darren Woodson),0.410,0.230
2,3:49,3,1,WAS 29,7,0,Rock Cartwright right guard for 2 yards (tackle by Dat Nguyen),0.230,1.000
2,3:16,1,10,WAS 31,7,0,Tim Hasselbeck pass incomplete intended for Rock Cartwright,1.000,0.460
2,3:07,2,10,WAS 31,7,0,"Tim Hasselbeck pass incomplete intended for Rod Gardner. Penalty on Rod Gardner: Offensive Pass Interference, 10 yards (no play)",0.460,-0.890
2,3:01,2,20,WAS 21,7,0,Rock Cartwright left guard for 8 yards (tackle by Dexter Coakley and Terence Newman),-0.890,-0.490
2,2:23,3,12,WAS 29,7,0,Tim Hasselbeck pass incomplete intended for Rock Cartwright is intercepted by Terence Newman at WAS-34 and returned for 25 yards,-0.490,-5.140
2,2:06,1,9,WAS 9,7,0,Quincy Carter pass incomplete intended for Jamar Martin,5.140,4.380
2,2:02,2,9,WAS 9,7,0,Troy Hambrick up the middle for 6 yards (tackle by Lional Dalton),4.380,4.720
2,1:56,3,3,WAS 3,13,0,"Quincy Carter left end for 3 yards, touchdown",4.720,7.000
2,,,,WAS 2,14,0,Billy Cundiff kicks extra point good,0.000,0.000
2,,,,DAL 30,14,0,"Toby Gowin kicks off 64 yards, returned by Chad Morton for 14 yards (tackle by Erik Bickerstaff)",0.000,0.280
2,1:47,1,10,WAS 20,14,0,Rock Cartwright up the middle for 3 yards (tackle by Leonardo Carson),0.280,0.140
2,1:30,2,7,WAS 23,14,0,"Tim Hasselbeck pass complete to Zeron Flemister for 17 yards (tackle by Dat Nguyen). Zeron Flemister fumbles (forced by Dat Nguyen), recovered by Darren Woodson at WAS-41",0.140,-2.850
2,1:16,1,10,WAS 41,14,0,Richie Anderson left end for 1 yard (tackle by Renaldo Wynn),2.850,2.440
2,0:46,2,9,WAS 40,14,0,Quincy Carter pass complete to Richie Anderson for 5 yards (tackle by Champ Bailey),2.440,2.410
2,0:35,,,,14,0,Timeout #2 by Dallas Cowboys,0.000,2.410
2,0:35,3,4,WAS 35,14,0,Troy Hambrick for 3 yards (tackle by Jeremiah Trotter),2.410,1.310
2,0:02,,,,14,0,Timeout #3 by Dallas Cowboys,0.000,1.310
2,0:02,4,1,WAS 32,14,0,Billy Cundiff 50 yard field goal no good. Penalty on Daniel Campbell: Offensive Holding (Declined),1.310,1.530
Quarter,Time,Down,ToGo,Location,DAL,WAS,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DAL 30,14,0,"Toby Gowin kicks off 64 yards, returned by Chad Morton for 21 yards (tackle by Bradie James)",0.000,0.740
3,14:54,1,10,WAS 27,14,0,Laveranues Coles left end for -1 yards (tackle by Eric Ogbogu and Randal Williams),0.740,0.060
3,14:20,2,11,WAS 26,14,0,Tim Hasselbeck pass incomplete intended for Laveranues Coles,0.060,-0.620
3,14:08,3,11,WAS 26,14,0,Tim Hasselbeck pass incomplete (defended by La'Roi Glover),-0.620,-1.630
3,14:04,4,11,WAS 26,14,0,"Bryan Barker punts 48 yards, muffed catch by Zuriel Smith, recovered by Pete Hunter and returned for no gain",-1.630,-0.480
3,13:52,1,10,DAL 23,14,0,Quincy Carter pass incomplete intended for Joey Galloway (defended by Champ Bailey),0.480,-0.070
3,13:46,2,10,DAL 23,14,0,Troy Hambrick right guard for 2 yards (tackle by Jeremiah Trotter),-0.070,-0.490
3,13:14,3,8,DAL 25,14,0,Quincy Carter up the middle for 13 yards (tackle by Ifeanyi Ohalete),-0.490,1.470
3,12:28,1,10,DAL 38,14,0,Troy Hambrick up the middle for 2 yards (tackle by LaVar Arrington),1.470,1.190
3,11:57,2,8,DAL 40,14,0,Troy Hambrick right end for 15 yards (tackle by LaVar Arrington),1.190,2.590
3,11:24,1,10,WAS 45,14,0,Richie Anderson right guard for 7 yards (tackle by Jeremiah Trotter and Ifeanyi Ohalete),2.590,2.990
3,10:39,2,3,WAS 38,14,0,Troy Hambrick left guard for 12 yards (tackle by Ifeanyi Ohalete and Matt Bowen),2.990,3.840
3,10:06,1,10,WAS 26,14,0,Troy Hambrick left guard for 2 yards (tackle by Matt Bowen),3.840,3.570
3,9:22,2,8,WAS 24,14,0,Quincy Carter pass complete to Antonio Bryant for 4 yards (tackle by LaVar Arrington),3.570,3.400
3,8:34,3,4,WAS 20,14,0,Quincy Carter pass complete to Richie Anderson for 6 yards (tackle by Jeremiah Trotter),3.400,4.650
3,8:09,1,10,WAS 14,14,0,Troy Hambrick up the middle for no gain (tackle by Jessie Armstead),4.650,4.000
3,7:22,,,,14,0,Timeout #1 by Dallas Cowboys,0.000,4.000
3,7:22,2,10,WAS 14,14,0,"Quincy Carter sacked by LaVar Arrington for 0 yards. Quincy Carter fumbles (forced by LaVar Arrington), recovered by Bernard Holsey at WAS-13 (tackle by Matt Lehr)",4.000,0.320
3,7:14,1,10,WAS 13,14,0,Rock Cartwright left tackle for 1 yard (tackle by Randal Williams and Dat Nguyen),-0.320,-0.680
3,6:42,2,9,WAS 14,14,0,Tim Hasselbeck pass incomplete intended for Laveranues Coles (defended by Dat Nguyen),-0.680,-1.300
3,6:36,3,9,WAS 14,14,0,Tim Hasselbeck pass incomplete (defended by Greg Ellis). Penalty on Daryl Terrell: Illegal Formation (Declined),-1.300,-2.470
3,6:30,4,9,WAS 14,14,0,"Bryan Barker punts 40 yards, returned by Zuriel Smith for 7 yards (tackle by Ethan Albright). Penalty on Cliff Russell: Face Mask (15 Yards), 15 yards",-2.470,-3.450
3,6:20,1,10,WAS 32,14,0,Quincy Carter pass complete to Daniel Campbell for 23 yards (tackle by Fred Smoot),3.450,5.140
3,5:53,1,9,WAS 9,14,0,"Quincy Carter for no gain. Quincy Carter fumbles, recovered by Quincy Carter at WAS-11",5.140,4.020
3,5:25,2,11,WAS 11,14,0,Troy Hambrick right end for -5 yards (tackle by Bernard Holsey),4.020,2.850
3,4:45,3,16,WAS 16,14,0,Quincy Carter pass incomplete intended for Richie Anderson,2.850,2.380
3,4:39,4,16,WAS 16,17,0,Billy Cundiff 34 yard field goal good,2.380,3.000
3,,,,DAL 30,17,0,"Toby Gowin kicks off 64 yards, returned by Patrick Johnson for 28 yards (tackle by Andrew Davison)",0.000,1.200
3,4:29,1,10,WAS 34,17,0,Chad Morton up the middle for 3 yards (tackle by Dat Nguyen),1.200,1.060
3,3:58,2,7,WAS 37,17,0,Tim Hasselbeck pass incomplete intended for Laveranues Coles,1.060,0.370
3,3:47,3,7,WAS 37,17,0,Tim Hasselbeck pass complete to Darnerien McCants for 5 yards (tackle by Darren Woodson),0.370,-0.590
3,3:02,4,2,WAS 42,17,0,"Bryan Barker punts 43 yards, returned by Zuriel Smith for 5 yards (tackle by Patrick Johnson)",-0.590,-0.280
3,2:55,1,10,DAL 20,17,0,Troy Hambrick up the middle for 5 yards (tackle by Ifeanyi Ohalete),0.280,0.410
3,2:24,2,5,DAL 25,17,0,Troy Hambrick left guard for 2 yards (tackle by Jeremiah Trotter),0.410,-0.030
3,1:43,3,3,DAL 27,17,0,Quincy Carter pass incomplete intended for Antonio Bryant,-0.030,-1.570
3,1:32,4,3,DAL 27,17,0,"Toby Gowin punts 39 yards, fair catch by Chad Morton",-1.570,-1.200
3,1:26,1,10,WAS 34,17,0,Tim Hasselbeck pass complete to Rod Gardner for 7 yards (tackle by Terence Newman),1.200,1.600
3,1:00,2,3,WAS 41,17,0,Tim Hasselbeck pass incomplete intended for Laveranues Coles,1.600,0.890
3,0:50,3,3,WAS 41,17,0,Tim Hasselbeck pass complete to Rod Gardner for 10 yards (tackle by Terence Newman),0.890,2.320
3,0:18,1,10,DAL 49,17,0,Tim Hasselbeck pass incomplete intended for Darnerien McCants is intercepted by Terence Newman at DAL-49 and returned for -2 yards (tackle by Derrick Dockery),2.320,-2.060
3,0:05,1,10,DAL 47,17,0,Quincy Carter pass complete to Antonio Bryant for 12 yards (tackle by Fred Smoot),2.060,2.850
Quarter,Time,Down,ToGo,Location,DAL,WAS,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,WAS 41,17,0,Troy Hambrick left guard for 1 yard (tackle by Ifeanyi Ohalete),2.850,2.440
4,14:20,2,9,WAS 40,17,0,Troy Hambrick up the middle for 8 yards (tackle by Matt Bowen),2.440,2.810
4,13:41,3,1,WAS 32,17,0,Troy Hambrick left end for 12 yards (tackle by Todd Franz),2.810,4.240
4,12:55,1,10,WAS 20,17,0,Troy Hambrick right end for 6 yards (tackle by Champ Bailey),4.240,4.640
4,12:12,2,4,WAS 14,17,0,Troy Hambrick up the middle for 1 yard (tackle by Ifeanyi Ohalete),4.640,4.100
4,11:25,,,,17,0,Timeout #2 by Dallas Cowboys,0.000,4.100
4,11:25,3,3,WAS 13,17,0,Troy Hambrick right end for 3 yards (tackle by Ifeanyi Ohalete and Jeremiah Trotter),4.100,4.910
4,10:54,1,10,WAS 10,17,0,Troy Hambrick left guard for 7 yards (tackle by Matt Bowen),4.910,5.530
4,10:13,2,3,WAS 3,17,0,Troy Hambrick up the middle for 1 yard (tackle by Jeremiah Trotter),5.530,4.950
4,9:28,3,2,WAS 2,17,0,"Quincy Carter pass incomplete intended for Jamar Martin. Quincy Carter fumbles, recovered by Quincy Carter at WAS-8",4.950,3.250
4,9:19,4,2,WAS 2,20,0,Billy Cundiff 20 yard field goal good,3.250,3.000
4,,,,DAL 30,20,0,"Toby Gowin kicks off 58 yards, returned by Chad Morton for 21 yards (tackle by Tony Dixon)",0.000,1.140
4,9:09,1,10,WAS 33,20,0,Tim Hasselbeck pass incomplete intended for Laveranues Coles,1.140,0.590
4,9:02,2,10,WAS 33,20,0,Rock Cartwright left end for 1 yard (tackle by Leonardo Carson),0.590,0.040
4,8:31,3,9,WAS 34,20,0,Tim Hasselbeck pass incomplete intended for Laveranues Coles,0.040,-1.110
4,8:20,4,9,WAS 34,20,0,Bryan Barker punts 57 yards,-1.110,0.380
4,8:08,1,10,DAL 9,20,0,Troy Hambrick left tackle for 3 yards (tackle by Ifeanyi Ohalete),-0.380,-0.560
4,7:30,2,7,DAL 12,20,0,Troy Hambrick right guard for 2 yards (tackle by Jessie Armstead),-0.560,-0.840
4,6:47,3,5,DAL 14,20,0,Troy Hambrick left tackle for -1 yards (tackle by Jeremiah Trotter),-0.840,-2.490
4,6:03,4,6,DAL 13,20,0,"Toby Gowin punts 38 yards, fair catch by Chad Morton",-2.490,-2.190
4,5:54,1,10,WAS 49,20,0,Tim Hasselbeck pass incomplete intended for Rod Gardner (defended by Greg Ellis),2.190,1.650
4,5:50,2,10,WAS 49,20,0,Tim Hasselbeck pass incomplete intended for Laveranues Coles is intercepted by Pete Hunter at DAL-47,1.650,-2.060
4,5:42,1,10,DAL 47,20,0,Troy Hambrick left end for 9 yards (tackle by Todd Franz),2.060,2.730
4,4:59,2,1,WAS 44,20,0,Troy Hambrick left tackle for 42 yards (tackle by Ifeanyi Ohalete and Champ Bailey),2.730,6.740
4,4:08,,,,20,0,Timeout #3 by Dallas Cowboys,0.000,6.740
4,4:08,1,2,WAS 2,26,0,"Erik Bickerstaff up the middle for 2 yards, touchdown",6.740,7.000
4,,,,WAS 2,27,0,Billy Cundiff kicks extra point good,0.000,0.000
4,,,,DAL 30,27,0,"Toby Gowin kicks off 58 yards, returned by Patrick Johnson for 17 yards (tackle by Keith O'Neil)",0.000,0.870
4,3:59,1,10,WAS 29,27,0,Rock Cartwright right guard for 7 yards (tackle by Eric Ogbogu),0.870,1.270
4,3:33,2,3,WAS 36,27,0,Tim Hasselbeck pass incomplete intended for Darnerien McCants (defended by Darren Woodson),1.270,0.560
4,3:26,3,3,WAS 36,27,0,Rock Cartwright right guard for 2 yards (tackle by La'Roi Glover),0.560,-0.850
4,3:09,4,1,WAS 38,27,0,Rock Cartwright up the middle for 2 yards (tackle by Dat Nguyen),-0.850,1.600
4,2:37,1,10,WAS 40,27,0,Tim Hasselbeck pass incomplete intended for Laveranues Coles,1.600,1.050
4,2:28,2,10,WAS 40,27,0,Tim Hasselbeck sacked by Leonardo Carson and Greg Ellis for -4 yards,1.050,-0.160
4,2:11,3,14,WAS 36,27,0,Rock Cartwright right end for 4 yards (tackle by La'Roi Glover),-0.160,-0.720
4,2:00,4,10,WAS 40,27,0,Bryan Barker punts 57 yards,-0.720,0.380
4,1:48,1,10,DAL 3,27,0,Quincy Carter kneels for no gain,-0.380,-0.780
4,1:43,2,10,DAL 3,27,0,Quincy Carter kneels for -1 yards,-0.780,-1.540
4,0:26,3,11,DAL 2,27,0,Quincy Carter kneels for -1 yards,-1.540,-2.490
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
