Quarter,Time,Down,ToGo,Location,NWE,MIA,Detail,EPB,EPA
2,1:59,2,12,NWE 15,17,3,Ryan Tannehill pass complete short left to Daniel Thomas for 12 yards (tackle by Alfonzo Dennard),3.760,6.510
2,1:12,1,3,NWE 3,17,3,Daniel Thomas up the middle for 1 yard (tackle by Rob Ninkovich),6.510,5.720
2,0:34,2,2,NWE 2,17,9,"Ryan Tannehill left end for 2 yards, touchdown",5.720,7.000
2,0:34,,,NWE 2,17,10,Dan Carpenter kicks extra point good,0.000,0.000
2,0:25,,,MIA 35,17,10,"Dan Carpenter kicks off 74 yards, touchback",0.000,0.280
2,0:25,1,10,NWE 20,17,10,Tom Brady kneels for -1 yards,0.280,-0.460
Quarter,Time,Down,ToGo,Location,NWE,MIA,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,MIA 35,17,10,"Dan Carpenter kicks off 74 yards, touchback",0.000,0.280
3,15:00,1,10,NWE 20,17,10,Tom Brady pass incomplete short right intended for Julian Edelman,0.280,-0.270
3,14:56,2,10,NWE 20,17,10,Stevan Ridley right end for 7 yards (tackle by Koa Misi),-0.270,-0.030
3,14:19,3,3,NWE 27,17,10,Stevan Ridley left end for 2 yards (tackle by Kevin Burnett),-0.030,-1.440
3,13:37,4,1,NWE 29,17,10,"Zoltan Mesko punts 54 yards, returned by Marcus Thigpen for 6 yards (tackle by Matt Slater)",-1.440,-0.480
3,13:27,1,10,MIA 23,17,10,Reggie Bush left tackle for 1 yard (tackle by Brandon Spikes),0.480,0.070
3,12:57,2,9,MIA 24,17,10,Ryan Tannehill pass incomplete short middle intended for Anthony Fasano (defended by Brandon Spikes),0.070,-0.630
3,12:50,3,9,MIA 24,17,10,Ryan Tannehill pass incomplete short left intended for Reggie Bush,-0.630,-1.770
3,12:46,4,9,MIA 24,17,10,"Brandon Fields punts 60 yards, returned by Julian Edelman for 15 yards (tackle by Chris Clemons)",-1.770,-1.000
3,12:34,1,10,NWE 31,17,10,Tom Brady pass incomplete short middle intended for Aaron Hernandez,1.000,0.460
3,12:29,2,10,NWE 31,17,10,"Tom Brady pass incomplete deep right intended for Shane Vereen. Penalty on Karlos Dansby: Defensive Pass Interference, 31 yards (no play)",0.460,3.050
3,12:22,1,10,MIA 38,17,10,Stevan Ridley left end for 3 yards (tackle by Jimmy Wilson),3.050,2.910
3,11:42,2,7,MIA 35,17,10,Tom Brady pass complete short right to Aaron Hernandez for 2 yards (tackle by Reshad Jones),2.910,2.480
3,10:56,3,5,MIA 33,17,10,Tom Brady sacked by Cameron Wake for -6 yards,2.480,0.660
3,10:40,4,11,MIA 39,17,10,"Zoltan Mesko punts 39 yards, touchback",0.660,-0.280
3,10:30,1,10,MIA 20,17,10,Reggie Bush up the middle for 1 yard (tackle by Rob Ninkovich),0.280,-0.130
3,9:56,2,9,MIA 21,17,10,Reggie Bush left tackle for 1 yard (tackle by Brandon Deaderick),-0.130,-0.690
3,9:15,3,8,MIA 22,17,10,Ryan Tannehill pass complete deep right to Charles Clay for 20 yards (tackle by Tavon Wilson),-0.690,1.730
3,8:41,1,10,MIA 42,17,10,Ryan Tannehill pass incomplete short left intended for Anthony Fasano,1.730,1.190
3,8:32,2,10,MIA 42,17,10,Daniel Thomas left guard for -4 yards (tackle by Vince Wilfork and Jerod Mayo),1.190,-0.030
3,7:55,3,14,MIA 38,17,10,Ryan Tannehill pass complete short left to Davone Bess for 13 yards (tackle by Kyle Arrington),-0.030,0.000
3,7:10,4,1,NWE 49,17,10,"Brandon Fields punts 47 yards, out of bounds",0.000,0.380
3,6:55,1,10,NWE 2,17,10,Stevan Ridley left guard for 5 yards (tackle by Cameron Wake),-0.380,-0.420
3,6:36,2,5,NWE 7,17,10,Stevan Ridley left tackle for 4 yards (tackle by Kevin Burnett),-0.420,-0.370
3,6:07,3,1,NWE 11,17,10,Tom Brady left guard for 2 yards (tackle by Jimmy Wilson),-0.370,-0.320
3,5:45,1,10,NWE 13,17,10,"Stevan Ridley up the middle for 4 yards (tackle by Koa Misi). Penalty on Daniel Fells: Offensive Holding, 6 yards (no play)",-0.320,-0.610
3,5:33,1,16,NWE 7,17,10,Tom Brady pass incomplete short right intended for Wes Welker,-0.610,-1.220
3,5:25,2,16,NWE 7,17,10,Danny Woodhead up the middle for 1 yard (tackle by Koa Misi),-1.220,-2.010
3,4:43,3,15,NWE 8,17,10,Tom Brady pass complete short left to Danny Woodhead for 4 yards (tackle by Koa Misi and R.J. Stanford),-2.010,-2.490
3,4:02,4,11,NWE 12,17,10,"Zoltan Mesko punts 38 yards, returned by Marcus Thigpen for 1 yard (tackle by Matt Slater)",-2.490,-2.320
3,3:53,1,10,NWE 49,17,10,Ryan Tannehill pass incomplete short right intended for Davone Bess,2.320,1.780
3,3:45,2,10,NWE 49,17,10,Reggie Bush up the middle for -3 yards (tackle by Rob Ninkovich),1.780,0.700
3,3:08,3,13,MIA 48,17,10,Ryan Tannehill pass incomplete deep right intended for Brian Hartline,0.700,-0.190
3,3:00,4,13,MIA 48,17,10,"Brandon Fields punts 52 yards, touchback",-0.190,-0.280
3,2:52,1,10,NWE 20,17,10,Shane Vereen right tackle for 4 yards (tackle by Olivier Vernon),0.280,0.270
3,2:28,2,6,NWE 24,17,10,Tom Brady pass incomplete deep left intended for Wes Welker,0.270,-0.430
3,2:24,3,6,NWE 24,17,10,Tom Brady pass complete short right to Aaron Hernandez for 8 yards (tackle by Reshad Jones),-0.430,1.070
3,1:59,1,10,NWE 32,17,10,Danny Woodhead left tackle for 13 yards (tackle by Chris Clemons),1.070,1.930
3,1:36,1,10,NWE 45,17,10,Danny Woodhead up the middle for 3 yards (tackle by Kevin Burnett),1.930,1.790
3,1:13,2,7,NWE 48,17,10,Tom Brady pass complete short right to Wes Welker for 8 yards (tackle by Chris Clemons),1.790,2.650
3,0:53,1,10,MIA 44,17,10,Shane Vereen left guard for 2 yards (tackle by Chris Clemons),2.650,2.380
3,0:37,2,8,MIA 42,17,10,Tom Brady pass complete short right to Aaron Hernandez for 7 yards (tackle by Karlos Dansby),2.380,2.610
Quarter,Time,Down,ToGo,Location,NWE,MIA,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,1,MIA 35,17,10,"Tom Brady pass complete short right to Aaron Hernandez for 31 yards. Penalty on Chris Clemons: Face Mask (15 Yards), 2 yards",2.610,6.740
4,14:28,1,2,MIA 2,17,10,Tom Brady sacked by Reshad Jones for -5 yards,6.740,4.760
4,13:57,2,7,MIA 7,17,10,Tom Brady pass incomplete short middle intended for Wes Welker,4.760,3.810
4,13:49,3,7,MIA 7,17,10,Tom Brady sacked by Koa Misi for -7 yards,3.810,2.510
4,13:21,4,14,MIA 14,20,10,Stephen Gostkowski 32 yard field goal good,2.510,3.000
4,13:16,,,NWE 35,20,10,"Stephen Gostkowski kicks off 72 yards, touchback",0.000,0.280
4,13:16,1,10,MIA 20,20,10,Reggie Bush right guard for 14 yards (tackle by Alfonzo Dennard),0.280,1.200
4,12:47,1,10,MIA 34,20,10,Ryan Tannehill sacked by Trevor Scott for -1 yards,1.200,0.520
4,12:08,2,11,MIA 33,20,10,Ryan Tannehill pass incomplete deep right intended for Brian Hartline,0.520,-0.160
4,12:01,3,11,MIA 33,20,10,Ryan Tannehill pass complete deep middle to Brian Hartline for 22 yards (tackle by Devin McCourty),-0.160,2.590
4,11:40,1,10,NWE 45,20,10,"Ryan Tannehill pass incomplete short right intended for Brian Hartline. Penalty on Aqib Talib: Defensive Pass Interference, 14 yards (no play)",2.590,3.510
4,11:22,1,10,NWE 31,20,10,Reggie Bush right tackle for 6 yards (tackle by Trevor Scott),3.510,3.780
4,10:49,2,4,NWE 25,20,10,Reggie Bush left end for -1 yards (tackle by Alfonzo Dennard),3.780,2.940
4,10:28,3,5,NWE 26,20,10,Ryan Tannehill left end for 4 yards (tackle by Kyle Arrington),2.940,2.140
4,10:12,4,1,NWE 22,20,10,Daniel Thomas left tackle for 9 yards (tackle by Devin McCourty),2.140,4.710
4,9:39,1,10,NWE 13,20,10,Ryan Tannehill pass complete short left to Charles Clay for 6 yards (tackle by Jerod Mayo),4.710,5.150
4,9:00,2,4,NWE 7,20,10,Ryan Tannehill pass incomplete short middle intended for Brian Hartline,5.150,4.330
4,8:53,3,4,NWE 7,20,10,Ryan Tannehill sacked by Jerod Mayo for -8 yards,4.330,2.440
4,8:50,4,12,NWE 15,20,13,Dan Carpenter 33 yard field goal good,2.440,3.000
4,8:28,,,MIA 35,20,13,"Dan Carpenter kicks off 65 yards, touchback",0.000,0.280
4,8:28,1,10,NWE 20,20,13,Stevan Ridley right end for 3 yards (tackle by Karlos Dansby and Kevin Burnett),0.280,0.140
4,7:55,2,7,NWE 23,20,13,Tom Brady pass complete short left to Aaron Hernandez for 8 yards (tackle by Karlos Dansby),0.140,1.000
4,7:22,1,10,NWE 31,20,13,Stevan Ridley up the middle for 8 yards (tackle by Kevin Burnett),1.000,1.540
4,7:00,2,2,NWE 39,20,13,Stevan Ridley left guard for 9 yards (tackle by Reshad Jones),1.540,2.130
4,6:16,1,10,NWE 48,20,13,Stevan Ridley left guard for 5 yards (tackle by Reshad Jones),2.130,2.260
4,5:24,2,5,MIA 47,20,13,Tom Brady pass complete short left to Wes Welker for 6 yards (tackle by R.J. Stanford),2.260,2.850
4,5:12,1,10,MIA 41,20,13,Stevan Ridley right tackle for 11 yards (tackle by Kevin Burnett),2.850,3.580
4,4:34,1,10,MIA 30,20,13,Stevan Ridley left guard for 2 yards (tackle by Reshad Jones),3.580,0.000
4,4:15,,,,20,13,Timeout #1 by Miami Dolphins,0.000,3.300
4,4:15,2,8,MIA 28,20,13,Tom Brady pass complete short left to Brandon Lloyd for 10 yards,3.300,4.370
4,4:10,1,10,MIA 18,20,13,Stevan Ridley up the middle for no gain (tackle by Tony McDaniel),4.370,0.000
4,4:05,,,,20,13,Timeout #2 by Miami Dolphins,0.000,3.800
4,4:05,2,10,MIA 18,20,13,Shane Vereen left guard for 8 yards (tackle by Karlos Dansby),3.800,0.000
4,4:00,,,,20,13,Timeout #3 by Miami Dolphins,0.000,4.510
4,4:00,3,2,MIA 10,20,13,Stevan Ridley left tackle for 2 yards (tackle by Karlos Dansby),4.510,5.370
4,3:37,1,8,MIA 8,20,13,Stevan Ridley left guard for 3 yards (tackle by Karlos Dansby),5.370,5.150
4,2:38,2,5,MIA 5,20,13,Stevan Ridley right end for 3 yards (tackle by Reshad Jones),5.150,4.950
4,2:00,3,2,MIA 2,20,13,Tom Brady left guard for -1 yards (tackle by Kevin Burnett),4.950,0.000
4,1:15,,,,20,13,Timeout #1 by New England Patriots,0.000,3.040
4,1:15,4,3,MIA 3,23,13,Stephen Gostkowski 20 yard field goal good,3.040,3.000
4,1:10,,,NWE 35,23,13,"Stephen Gostkowski kicks off 65 yards, touchback",0.000,0.280
4,1:10,1,10,MIA 20,23,13,Ryan Tannehill pass complete deep left to Rishard Matthews for 28 yards (tackle by Alfonzo Dennard),0.280,2.130
4,0:48,1,10,MIA 48,23,13,Ryan Tannehill spiked the ball,2.130,1.580
4,0:41,2,10,MIA 48,23,13,Ryan Tannehill pass complete deep right to Brian Hartline for 28 yards,1.580,3.970
4,0:41,1,10,NWE 24,23,13,Ryan Tannehill pass incomplete deep right intended for Brian Hartline,3.970,3.430
4,0:36,2,10,NWE 24,23,16,Dan Carpenter 42 yard field goal good,3.430,3.000
4,0:31,,,MIA 35,23,16,"Dan Carpenter kicks onside 14 yards, recovered by Brandon Lloyd",0.000,2.320
4,0:30,1,10,MIA 49,23,16,Tom Brady kneels for -1 yards,2.320,1.650
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
