Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Dalvin Cook,MIN,7,6,64,0,3,-12,-2.0,76,12.7,-2.4,0,,0,0.0,0,104.8
Adam Thielen,MIN,7,5,62,2,3,52,10.4,10,2.0,10.4,0,,0,0.0,1,98.5
Justin Jefferson,MIN,9,4,83,0,4,62,15.5,21,5.3,13.8,1,4.0,0,0.0,0,77.5
Tyler Conklin,MIN,3,2,25,0,2,12,6.0,13,6.5,5.0,0,,0,0.0,0,92.4
Alexander Mattison,MIN,3,2,7,0,0,-5,-2.5,12,6.0,-0.3,0,,1,33.3,0,70.1
C.J. Ham,MIN,1,1,16,0,1,3,3.0,13,13.0,3.0,1,1.0,0,0.0,0,118.7
K.J. Osborn,MIN,2,1,5,0,,5,5.0,0,0.0,8.5,0,,0,0.0,0,56.2
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Elijah Mitchell,SFO,6,5,35,0,1,-1,-0.2,36,7.2,0.2,0,,1,16.7,0,91.0
Brandon Aiyuk,SFO,6,3,91,0,3,51,17.0,40,13.3,14.8,0,,0,0.0,0,95.8
Jauan Jennings,SFO,3,2,24,1,2,18,9.0,6,3.0,11.0,0,,0,0.0,0,130.6
Kyle Juszczyk,SFO,2,2,37,0,1,24,12.0,13,6.5,12.0,0,,0,0.0,0,118.7
George Kittle,SFO,2,1,13,0,,-1,-1.0,14,14.0,1.5,0,,0,0.0,0,70.8
Deebo Samuel,SFO,4,1,12,0,1,7,7.0,5,5.0,17.3,0,,0,0.0,1,0.0
Trent Sherfield,SFO,1,1,5,0,1,5,5.0,0,0.0,5.0,0,,0,0.0,0,87.5
Jeff Wilson,SFO,1,1,2,0,,-4,-4.0,6,6.0,-4.0,0,,0,0.0,0,79.2
Charlie Woerner,SFO,1,1,11,0,1,7,7.0,4,4.0,7.0,0,,0,0.0,0,112.5
