Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Laken Tomlinson,G,70,100%,0,0%,7,25%
Tom Compton,T,70,100%,0,0%,7,25%
Daniel Brunskill,G,70,100%,0,0%,7,25%
Alex Mack,C,70,100%,0,0%,0,0%
Jimmy Garoppolo,QB,70,100%,0,0%,0,0%
Trent Williams,T,70,100%,0,0%,0,0%
George Kittle,TE,65,93%,0,0%,0,0%
Brandon Aiyuk,WR,63,90%,0,0%,3,11%
Elijah Mitchell,RB,49,70%,0,0%,0,0%
Deebo Samuel,WR,46,66%,0,0%,0,0%
Kyle Juszczyk,FB,44,63%,0,0%,3,11%
Jauan Jennings,WR,26,37%,0,0%,3,11%
Trent Sherfield,WR,20,29%,0,0%,18,64%
Charlie Woerner,TE,19,27%,0,0%,25,89%
Jeff Wilson,RB,10,14%,0,0%,5,18%
Ross Dwelley,TE,5,7%,0,0%,11,39%
Travis Benjamin,WR,3,4%,0,0%,0,0%
Jimmie Ward,FS,0,0%,55,100%,1,4%
Josh Norman,CB,0,0%,55,100%,0,0%
Emmanuel Moseley,CB,0,0%,55,100%,0,0%
Arik Armstead,DE,0,0%,48,87%,10,36%
Azeez Al-Shaair,LB,0,0%,48,87%,1,4%
Nick Bosa,DE,0,0%,44,80%,0,0%
Samson Ebukam,DE,0,0%,40,73%,3,11%
Jaquiski Tartt,SS,0,0%,34,62%,9,32%
Fred Warner,LB,0,0%,33,60%,0,0%
Talanoa Hufanga,SS,0,0%,31,56%,18,64%
D.J. Jones,DT,0,0%,31,56%,10,36%
K'Waun Williams,CB,0,0%,31,56%,0,0%
Arden Key,DE,0,0%,23,42%,3,11%
Marcell Harris,LB,0,0%,17,31%,21,75%
Charles Omenihu,DE,0,0%,15,27%,3,11%
Dre Greenlaw,LB,0,0%,13,24%,0,0%
Kevin Givens,DT,0,0%,13,24%,0,0%
Demetrius Flannigan-Fowles,LB,0,0%,11,20%,21,75%
Kentavius Street,DE,0,0%,5,9%,3,11%
Dontae Johnson,CB,0,0%,3,5%,21,75%
Trenton Cannon,RB,0,0%,0,0%,18,64%
Mitch Wishnowsky,P,0,0%,0,0%,15,54%
Ambry Thomas,CB,0,0%,0,0%,13,46%
Deommodore Lenoir,CB,0,0%,0,0%,12,43%
Taybor Pepper,LS,0,0%,0,0%,10,36%
Robbie Gould,K,0,0%,0,0%,9,32%
Jake Brendel,C,0,0%,0,0%,7,25%
Aaron Banks,G,0,0%,0,0%,7,25%
Trey Sermon,RB,0,0%,0,0%,4,14%
