Quarter,Time,Down,ToGo,Location,NYG,WAS,Detail,EPB,EPA
1,9:07,1,10,NYG 26,0,0,"Jamison Crowder right end for 7 yards (tackle by Landon Collins and Jonathan Casillas). Penalty on Jordan Reed: Offensive Holding, 10 yards (no play)",3.840,3.180
1,8:38,1,20,NYG 36,0,0,Kirk Cousins pass incomplete short left intended for DeSean Jackson (defended by Dominique Rodgers-Cromartie),3.180,1.950
1,8:34,2,20,NYG 36,0,0,Chris Thompson right end for -1 yards (tackle by Prince Amukamara and Jonathan Casillas),1.950,1.160
1,7:50,3,21,NYG 37,0,0,Kirk Cousins pass complete short left to DeSean Jackson for 3 yards (tackle by Jonathan Casillas and Trevin Wade),1.160,1.060
1,7:07,4,18,NYG 34,0,0,"Dustin Hopkins 51 yard field goal no good, blocked by Jay Bromley",1.060,-1.660
1,6:59,1,10,NYG 41,0,0,Eli Manning pass complete short middle to Odell Beckham for 17 yards (tackle by Quinton Dunbar),1.660,2.790
1,6:30,1,10,WAS 42,0,0,Eli Manning pass complete short right to Hakeem Nicks for 4 yards (tackle by Bashaud Breeland),2.790,2.780
1,6:10,2,6,WAS 38,0,0,"Orleans Darkwa right end for 3 yards (tackle by Kyshoen Jarrett). Penalty on John Jerry: Offensive Holding, 10 yards (no play)",2.780,1.430
1,5:43,2,16,WAS 48,0,0,Orleans Darkwa left guard for 1 yard (tackle by Ryan Kerrigan),1.430,0.890
1,5:15,3,15,WAS 47,0,0,Eli Manning pass complete short right to Shane Vereen for 8 yards (tackle by Stephen Paea),0.890,0.660
1,4:34,4,7,WAS 39,0,0,"Brad Wing punts 39 yards, touchback",0.660,-0.280
,,,,,,,"WAS challenged the touchback ruling, and the original play was overturned.",,
1,4:24,1,10,WAS 20,0,0,Kirk Cousins pass complete short left to Alfred Morris for 12 yards (tackle by Landon Collins),0.280,1.070
1,3:45,1,10,WAS 32,0,0,Alfred Morris middle for 8 yards (tackle by Jasper Brinkley),1.070,1.610
1,3:11,2,2,WAS 40,0,0,"Alfred Morris right tackle for 6 yards (tackle by Jasper Brinkley). Penalty on Jordan Reed: Offensive Holding, 10 yards (no play)",1.610,0.260
1,2:40,2,12,WAS 30,0,0,Kirk Cousins pass complete deep left to Pierre Garcon for 16 yards (tackle by Prince Amukamara),0.260,1.990
1,1:57,1,10,WAS 46,0,0,Alfred Morris right tackle for 5 yards (tackle by Craig Dahl),1.990,2.130
1,1:19,2,5,NYG 49,0,0,Kirk Cousins pass complete short left to Jamison Crowder for 9 yards (tackle by Brandon Meriweather),2.130,2.920
1,1:05,1,10,NYG 40,0,0,Kirk Cousins pass incomplete deep right intended for Pierre Garcon,2.920,2.370
1,0:56,2,10,NYG 40,0,0,Alfred Morris right tackle for 8 yards (tackle by Jasper Brinkley),2.370,2.740
1,0:13,3,2,NYG 32,0,0,Kirk Cousins pass complete short right to Chris Thompson for 9 yards (tackle by Landon Collins),2.740,4.040
Quarter,Time,Down,ToGo,Location,NYG,WAS,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,NYG 23,0,0,Matt Jones right end for no gain (tackle by Jason Pierre-Paul),4.040,3.500
2,14:23,2,10,NYG 23,0,0,"Kirk Cousins pass incomplete deep middle intended for Jamison Crowder (defended by Brandon Meriweather). Penalty on Morgan Moses: Offensive Holding, 10 yards (no play)",3.500,2.150
2,14:13,2,20,NYG 33,0,0,"Kirk Cousins pass complete short right to Chris Thompson for 13 yards (tackle by Prince Amukamara). Penalty on Jordan Reed: Offensive Pass Interference, 10 yards (no play)",2.150,0.800
2,13:43,2,30,NYG 43,0,0,Chris Thompson middle for 8 yards (tackle by Craig Dahl and Brandon Meriweather),0.800,0.800
2,13:08,2,30,NYG 43,0,0,Timeout #1 by Washington Redskins,0.800,1.220
2,13:08,3,22,NYG 35,0,0,Kirk Cousins pass complete short left to Jordan Reed for 11 yards (tackle by Craig Dahl),1.220,1.870
2,12:28,4,11,NYG 24,0,3,Dustin Hopkins 41 yard field goal good,1.870,3.000
2,12:28,,,WAS 35,0,3,"Dustin Hopkins kicks off 63 yards, returned by Dwayne Harris for 19 yards (tackle by Mason Foster)",0.000,-0.340
2,12:13,1,10,NYG 21,0,3,Rashad Jennings left guard for 1 yard (tackle by Perry Riley and Terrance Knighton),0.340,-0.070
2,11:27,2,9,NYG 22,0,3,Eli Manning pass incomplete deep right intended for Odell Beckham (defended by Bashaud Breeland),-0.070,-0.760
2,11:21,3,9,NYG 22,0,3,Eli Manning sacked by Ryan Kerrigan for -6 yards,-0.760,-2.390
2,10:41,4,15,NYG 16,0,3,Brad Wing punts 47 yards,-2.390,-1.400
2,10:29,1,10,WAS 37,0,9,"Kirk Cousins pass complete deep middle to DeSean Jackson for 63 yards, touchdown",1.400,7.000
2,10:29,,,NYG 37,0,10,Dustin Hopkins kicks extra point good,0.000,0.000
2,10:29,,,WAS 35,0,10,"Dustin Hopkins kicks off 65 yards, touchback",0.000,-0.280
2,10:18,1,10,NYG 20,0,10,Eli Manning pass complete short middle to Odell Beckham for 7 yards (tackle by Will Blackmon and William Compton),0.280,0.680
2,9:39,2,3,NYG 27,0,10,Eli Manning pass complete short middle to Dwayne Harris for 15 yards (tackle by Dashon Goldson),0.680,1.730
2,8:52,1,10,NYG 42,0,10,Rashad Jennings middle for 4 yards (tackle by Jason Hatcher),1.730,1.730
2,8:18,2,6,NYG 46,0,10,Eli Manning pass incomplete short right intended for Rueben Randle,1.730,1.030
2,8:14,3,6,NYG 46,0,10,Eli Manning pass incomplete short middle intended for Odell Beckham (defended by Bashaud Breeland),1.030,-0.320
2,8:07,4,6,NYG 46,0,10,"Brad Wing punts 47 yards, returned by Jamison Crowder for 8 yards (tackle by Landon Collins)",-0.320,0.220
2,7:59,1,10,WAS 15,0,10,Alfred Morris left tackle for no gain (tackle by Cullen Jenkins and Markus Kuhn),-0.220,-0.710
2,7:24,2,10,WAS 15,0,10,Kirk Cousins pass incomplete deep middle intended for Andre Roberts,-0.710,-1.370
2,7:16,3,10,WAS 15,0,10,Kirk Cousins pass incomplete short middle intended for Jamison Crowder,-1.370,-2.440
2,7:11,4,10,WAS 15,0,10,"Tress Way punts 46 yards, fair catch by Dwayne Harris",-2.440,-1.530
2,7:02,1,10,NYG 39,0,10,Eli Manning pass complete short right to Odell Beckham for 14 yards (tackle by Will Blackmon and William Compton),1.530,2.460
2,6:25,1,10,WAS 47,0,10,Orleans Darkwa right guard for 1 yard (tackle by Perry Riley),2.460,2.050
2,5:57,2,9,WAS 46,0,10,Eli Manning pass incomplete deep right intended for Odell Beckham,2.050,1.350
2,5:55,3,9,WAS 46,0,10,Eli Manning pass incomplete short left intended for Dwayne Harris,1.350,0.200
2,5:50,4,9,WAS 46,0,10,"Brad Wing punts 46 yards, touchback",0.200,-0.280
2,5:40,1,10,WAS 20,0,10,Kirk Cousins pass complete short right to Matt Jones for 45 yards (tackle by Craig Dahl),0.280,3.250
2,4:49,1,10,NYG 35,0,10,Matt Jones middle for -1 yards (tackle by Jasper Brinkley),3.250,2.570
2,4:12,2,11,NYG 36,0,10,Kirk Cousins pass complete short middle to Pierre Garcon for 10 yards (tackle by Jayron Hosley and Devon Kennard),2.570,3.200
2,3:27,3,1,NYG 26,0,10,Alfred Morris left guard for 1 yard (tackle by Devon Kennard and Jasper Brinkley),3.200,3.910
2,2:45,1,10,NYG 25,0,10,Kirk Cousins pass complete deep left to Jordan Reed for 20 yards (tackle by Jonathan Casillas and Craig Dahl),3.910,3.910
2,2:06,1,10,NYG 25,0,10,Timeout #2 by Washington Redskins,3.910,6.060
2,2:06,1,5,NYG 5,0,10,Kirk Cousins pass incomplete short left intended for Pierre Garcon,6.060,5.150
2,2:00,2,5,NYG 5,0,10,Alfred Morris right tackle for 1 yard (tackle by Craig Dahl and Markus Kuhn),5.150,5.150
2,1:55,2,5,NYG 5,0,10,Timeout #1 by New York Giants,5.150,4.490
2,1:55,3,4,NYG 4,0,10,Kirk Cousins pass complete short middle to Jamison Crowder for 3 yards (tackle by Trevin Wade),4.490,4.490
2,1:50,3,4,NYG 4,0,10,Timeout #2 by New York Giants,4.490,3.550
2,1:50,4,1,NYG 1,0,16,"Kirk Cousins middle for 1 yard, touchdown",3.550,7.000
2,1:50,,,NYG 1,0,17,Dustin Hopkins kicks extra point good,0.000,0.000
2,1:50,,,WAS 35,0,17,"Dustin Hopkins kicks off 65 yards, touchback",0.000,-0.280
2,1:45,1,10,NYG 20,0,17,Eli Manning pass complete short left to Shane Vereen for 9 yards (tackle by William Compton and Dashon Goldson),0.280,0.950
2,1:27,2,1,NYG 29,0,17,Eli Manning pass complete short middle to Will Tye for 6 yards (tackle by Dashon Goldson),0.950,1.270
2,1:11,1,10,NYG 35,0,17,Eli Manning pass incomplete deep right intended for Odell Beckham,1.270,0.720
2,1:05,2,10,NYG 35,0,17,Eli Manning pass complete short right to Jerome Cunningham for 2 yards (tackle by Kyshoen Jarrett),0.720,0.300
2,0:58,3,8,NYG 37,0,17,Eli Manning pass incomplete deep middle intended for Jerome Cunningham,0.300,-0.910
2,0:53,4,8,NYG 37,0,17,Brad Wing punts 61 yards,-0.910,0.380
2,0:39,1,10,WAS 2,0,17,Kirk Cousins kneels for no gain,-0.380,-0.380
2,0:33,1,10,WAS 2,0,17,Timeout #3 by New York Giants,-0.380,-0.780
2,0:33,2,10,WAS 2,0,17,Kirk Cousins kneels for no gain,-0.780,-1.420
Quarter,Time,Down,ToGo,Location,NYG,WAS,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NYG 35,0,17,"Josh Brown kicks off 70 yards, returned by Andre Roberts for 24 yards (tackle by Nikita Whitlock)",0.000,0.150
3,14:54,1,10,WAS 19,0,17,Kirk Cousins pass complete short left to Jordan Reed for 26 yards (tackle by Jasper Brinkley),0.150,1.930
3,14:18,1,10,WAS 45,0,17,Alfred Morris right tackle for 2 yards (tackle by Devon Kennard and Kerry Wynn),1.930,1.650
3,13:41,2,8,WAS 47,0,17,Kirk Cousins pass complete short left to Pierre Garcon for 9 yards (tackle by Prince Amukamara),1.650,2.650
3,13:01,1,10,NYG 44,0,17,Alfred Morris right guard for 8 yards (tackle by Devon Kennard and Kerry Wynn),2.650,3.190
3,12:16,2,2,NYG 36,0,17,Kirk Cousins pass incomplete short middle intended for Jordan Reed (defended by Cullen Jenkins),3.190,2.480
3,12:11,3,2,NYG 36,0,17,Matt Jones right guard for 1 yard (tackle by Kerry Wynn),2.480,1.000
3,11:28,4,1,NYG 35,0,17,"Kirk Cousins for no gain. Kirk Cousins fumbles, recovered by Kirk Cousins at NYG-37",1.000,-1.400
3,11:24,1,10,NYG 37,0,17,Dwayne Harris left end for 1 yard (tackle by William Compton and Perry Riley),1.400,0.990
3,10:40,2,9,NYG 38,0,17,Eli Manning pass complete short middle to Odell Beckham for 13 yards (tackle by Quinton Dunbar),0.990,2.320
3,10:11,1,10,WAS 49,0,17,Rashad Jennings right end for 4 yards (tackle by Kyshoen Jarrett and Bashaud Breeland),2.320,2.320
3,9:57,2,6,WAS 45,0,17,Eli Manning pass complete short middle to Rashad Jennings for 9 yards (tackle by William Compton and Preston Smith),2.320,3.180
3,9:27,1,10,WAS 36,0,17,Rashad Jennings left end for -4 yards (tackle by Preston Smith and Ricky Jean-Francois),3.180,2.100
3,8:55,2,14,WAS 40,0,17,Eli Manning pass complete deep left to Odell Beckham for 31 yards (tackle by Bashaud Breeland),2.100,5.140
3,8:11,1,9,WAS 9,0,17,Eli Manning pass incomplete short left intended for Rueben Randle (defended by Bashaud Breeland),5.140,5.140
3,8:03,1,9,WAS 9,0,17,Timeout #1 by Washington Redskins,5.140,4.380
3,8:03,2,9,WAS 9,0,17,Eli Manning pass complete short middle to Rashad Jennings for 5 yards (tackle by Dashon Goldson),4.380,4.490
3,7:23,3,4,WAS 4,0,17,Eli Manning pass incomplete short middle intended for Rueben Randle is intercepted by Quinton Dunbar at WAS--7,4.490,-0.280
3,7:15,1,10,WAS 20,0,17,Kirk Cousins pass complete short left to Ryan Grant for 19 yards (tackle by Trevin Wade),0.280,1.530
3,6:39,1,10,WAS 39,0,17,Alfred Morris left guard for 2 yards (tackle by Landon Collins),1.530,1.260
3,6:03,2,8,WAS 41,0,17,Alfred Morris right end for 4 yards (tackle by Devon Kennard and Robert Ayers),1.260,1.090
3,5:20,3,4,WAS 45,0,17,Kirk Cousins pass incomplete short middle intended for Pierre Garcon (defended by Jonathan Casillas),1.090,-0.390
3,5:13,4,4,WAS 45,0,17,"Tress Way punts 50 yards, returned by Dwayne Harris for 3 yards (tackle by Preston Smith)",-0.390,0.380
3,5:02,1,10,NYG 8,0,17,"Eli Manning pass complete short left to Odell Beckham for 3 yards (tackle by DeAngelo Hall). Penalty on DeAngelo Hall: Face Mask (15 Yards), 15 yards",-0.380,0.670
3,4:40,1,10,NYG 26,0,17,"Eli Manning pass incomplete short left intended for Orleans Darkwa. Penalty on Ricky Jean-Francois: Defensive Holding (Offsetting), Penalty on Bobby Hart: Ineligible Downfield Pass (Offsetting) (no play)",0.670,0.670
3,4:33,1,10,NYG 26,0,17,Eli Manning pass incomplete deep left intended for Odell Beckham,0.670,0.130
3,4:28,2,10,NYG 26,0,17,Eli Manning pass incomplete short middle intended for Hakeem Nicks (defended by Quinton Dunbar),0.130,-0.560
3,4:23,3,10,NYG 26,0,17,Eli Manning pass incomplete short right intended for Dwayne Harris,-0.560,-1.630
3,4:17,4,10,NYG 26,0,17,"Brad Wing punts 57 yards, returned by DeSean Jackson for 2 yards (tackle by J.T. Thomas)",-1.630,-0.150
3,4:03,1,10,WAS 19,0,17,Matt Jones right tackle for 7 yards (tackle by Jonathan Casillas and Kerry Wynn),0.150,0.610
3,3:25,2,3,WAS 26,0,17,Matt Jones middle for -1 yards (tackle by Landon Collins),0.610,-0.290
3,2:44,3,4,WAS 25,0,17,Kirk Cousins pass incomplete deep left intended for DeSean Jackson,-0.290,-1.700
3,2:36,4,4,WAS 25,0,17,"Tress Way punts 60 yards, returned by Dwayne Harris for 5 yards (tackle by Rashad Ross)",-1.700,-0.280
3,2:22,1,10,NYG 20,0,17,Eli Manning pass incomplete short left intended for Rashad Jennings,0.280,-0.270
3,2:16,2,10,NYG 20,0,17,Eli Manning pass incomplete short left intended for Rueben Randle,-0.270,-0.960
3,2:12,3,10,NYG 20,0,17,Eli Manning sacked by Ryan Kerrigan for -10 yards. Penalty on Marshall Newhouse: Offensive Holding (Declined),-0.960,-2.490
3,1:46,4,20,NYG 10,0,17,"Brad Wing punts 56 yards, returned by Jamison Crowder for 16 yards (tackle by Mark Herzlich)",-2.490,-2.260
3,1:34,1,10,,0,17,Matt Jones left end for 2 yards (tackle by Devon Kennard),2.260,1.980
3,1:07,2,8,NYG 48,0,17,Kirk Cousins pass complete short right to Jordan Reed for 9 yards (tackle by Trevin Wade),1.980,1.980
3,0:24,2,8,NYG 48,0,17,Timeout #1 by New York Giants,1.980,2.980
3,0:24,1,10,NYG 39,0,17,"Alfred Morris right end for 5 yards (tackle by Montori Hughes and Devon Kennard). Penalty on Trent Williams: Unnecessary Roughness (Offsetting), Penalty on Jay Bromley: Unnecessary Roughness (Offsetting)",2.980,3.120
Quarter,Time,Down,ToGo,Location,NYG,WAS,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,5,NYG 34,0,17,Alfred Morris right tackle for 4 yards (tackle by Kerry Wynn),3.120,2.940
4,14:19,3,1,NYG 30,0,17,Alfred Morris left guard for 9 yards (tackle by Brandon Meriweather),2.940,4.170
4,13:34,1,10,NYG 21,0,17,Alfred Morris right end for 5 yards (tackle by Dominique Rodgers-Cromartie),4.170,4.370
4,12:49,2,5,NYG 16,0,17,Alfred Morris right tackle for 2 yards (tackle by Devon Kennard and Kerry Wynn),4.370,4.020
4,12:01,3,3,NYG 14,0,17,Matt Jones right guard for -1 yards (tackle by Jason Pierre-Paul and Jasper Brinkley). Penalty on WAS: Illegal Shift (Declined),4.020,2.520
4,11:41,4,4,NYG 15,0,20,Dustin Hopkins 33 yard field goal good,2.520,3.000
4,11:41,,,WAS 35,0,20,"Dustin Hopkins kicks off 65 yards, touchback",0.000,-0.280
4,11:36,1,10,NYG 20,0,20,Eli Manning pass incomplete short middle intended for Odell Beckham (defended by Ryan Kerrigan),0.280,-0.270
4,11:30,2,10,NYG 20,0,20,"Eli Manning pass complete deep middle to Odell Beckham for 31 yards (tackle by DeAngelo Hall). Penalty on DeAngelo Hall: Horse Collar Tackle, 15 yards",-0.270,3.310
4,11:09,1,10,WAS 34,0,20,Eli Manning pass incomplete short right intended for Rueben Randle,3.310,2.770
4,11:05,2,10,WAS 34,0,20,Eli Manning pass incomplete deep right intended for Odell Beckham (defended by Bashaud Breeland),2.770,2.080
4,10:58,3,10,WAS 34,0,20,Eli Manning sacked by Chris Baker for -6 yards,2.080,0.590
4,10:19,4,16,WAS 40,6,20,"Eli Manning pass complete deep left to Rueben Randle for 40 yards, touchdown",0.590,7.000
4,10:19,,,WAS 40,7,20,Josh Brown kicks extra point good,0.000,0.000
4,10:19,,,NYG 35,7,20,"Josh Brown kicks off 65 yards, returned by Chris Thompson for 9 yards (tackle by Damontre Moore)",0.000,0.380
4,10:06,1,10,WAS 9,7,20,"Kirk Cousins pass incomplete deep left intended for Jamison Crowder. Penalty on Jay Bromley: Roughing the Passer, 15 yards (no play)",-0.380,0.540
4,10:00,1,10,WAS 24,7,20,Matt Jones right end for 12 yards (tackle by Jayron Hosley),0.540,1.330
4,9:13,1,10,WAS 36,7,20,Alfred Morris middle for no gain (tackle by Landon Collins),1.330,0.790
4,8:35,2,10,WAS 36,7,20,Kirk Cousins pass complete short left to Jordan Reed for 4 yards (tackle by Prince Amukamara),0.790,0.630
4,8:05,3,6,WAS 40,7,20,Kirk Cousins pass complete short left to Jordan Reed for 4 yards (tackle by Landon Collins),0.630,-0.460
4,7:29,4,2,WAS 44,7,20,"Tress Way punts 38 yards, muffed catch by Dwayne Harris, recovered by Dwayne Harris and returned for no gain",-0.460,-0.480
4,7:20,1,10,NYG 23,7,20,Eli Manning pass complete short middle to Shane Vereen for -4 yards (tackle by Bashaud Breeland),0.480,-0.670
4,6:52,2,14,NYG 19,7,20,Eli Manning pass complete short middle to Will Tye for 16 yards (tackle by William Compton),-0.670,1.270
4,6:35,1,10,NYG 35,7,20,Eli Manning pass complete short middle to Shane Vereen for 8 yards (tackle by William Compton and Dashon Goldson),1.270,1.800
4,6:10,2,2,NYG 43,7,20,Eli Manning pass incomplete short left intended for Jerome Cunningham,1.800,1.090
4,6:05,3,2,NYG 43,7,20,Eli Manning pass incomplete deep left intended for Odell Beckham,1.090,-0.520
4,5:59,4,2,NYG 43,7,20,Eli Manning pass complete short middle to Will Tye for 28 yards (tackle by DeAngelo Hall),-0.520,3.640
4,5:36,1,10,WAS 29,7,20,Eli Manning pass complete short middle to Will Tye for 8 yards (tackle by William Compton and Perry Riley),3.640,4.180
4,5:08,2,2,WAS 21,7,20,Eli Manning pass incomplete short right intended for Will Tye (defended by Preston Smith),4.180,3.470
4,5:04,3,2,WAS 21,13,20,"Eli Manning pass complete deep left to Odell Beckham for 21 yards, touchdown",3.470,7.000
4,5:04,3,2,WAS 21,13,20,"Penalty on Montori Hughes: False Start, 5 yards (no play)",3.470,0.000
4,5:04,,,WAS 21,14,20,Josh Brown kicks extra point good,0.000,0.000
4,5:04,,,NYG 35,14,20,"Josh Brown kicks off 67 yards, returned by Rashad Ross for 25 yards (tackle by Nikita Whitlock)",0.000,-0.480
4,4:51,1,10,WAS 23,14,20,Kirk Cousins pass complete short left to Jordan Reed for 4 yards (tackle by Jonathan Casillas and Markus Kuhn),0.480,0.470
4,4:09,2,6,WAS 27,14,20,Alfred Morris right end for 1 yard (tackle by Robert Ayers and Jason Pierre-Paul),0.470,-0.100
4,3:29,3,5,WAS 28,14,20,Kirk Cousins pass complete short middle to Jordan Reed for 20 yards (tackle by Craig Dahl and Brandon Meriweather),-0.100,2.130
4,2:41,1,10,WAS 48,14,20,Alfred Morris left end for 6 yards (tackle by Devon Kennard),2.130,2.130
4,2:35,1,10,WAS 48,14,20,Timeout #2 by New York Giants,2.130,2.390
4,2:35,2,4,NYG 46,14,20,Alfred Morris right guard for 7 yards (tackle by Devon Kennard and Landon Collins),2.390,2.390
4,2:24,2,4,NYG 46,14,20,Timeout #3 by New York Giants,2.390,2.980
4,2:24,1,10,NYG 39,14,20,Alfred Morris right guard for 1 yard (tackle by Cullen Jenkins),2.980,2.580
4,2:00,2,9,NYG 38,14,20,Alfred Morris right tackle for -1 yards (tackle by Montori Hughes),2.580,1.750
4,1:16,3,10,NYG 39,14,20,Alfred Morris right tackle for -1 yards (tackle by Landon Collins),1.750,0.590
4,1:16,4,11,NYG 40,14,20,Penalty on Tress Way: Delay of Game (Declined),0.590,0.590
4,0:27,4,11,NYG 40,14,20,"Tress Way punts 40 yards, returned by Dwayne Harris for 6 yards (tackle by Jeron Johnson). Penalty on Trent Murphy: Offensive Holding, 10 yards",0.590,0.140
4,0:19,1,10,NYG 16,14,20,Eli Manning pass complete short middle to Will Tye for 9 yards,-0.140,0.690
4,0:14,2,1,NYG 25,14,20,Eli Manning pass complete short left to Will Tye for 7 yards (tackle by Will Blackmon),0.690,1.070
4,0:07,1,10,NYG 32,14,20,"Eli Manning pass complete short middle to Dwayne Harris for 13 yards, lateral to Odell Beckham for -4 yards, lateral to Rueben Randle for -4 yards, lateral to Eli Manning for no gain. Eli Manning fumbles, ball out of bounds at NYG-39",1.070,1.930
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
