0,1
Game Info,Game Info
Won Toss,Bears (deferred)
Roof,outdoors
Surface,grass
Duration,3:11
Attendance,62235
Weather,"58 degrees, relative humidity 50%, wind 17 mph, wind chill 0"
Vegas Line,Chicago Bears -3.0
Over/Under,38.0 (over)
