Quarter,Time,Down,ToGo,Location,MIN,CHI,Detail,EPB,EPA
2,2:00,1,10,CHI 37,17,24,Gus Frerotte pass complete short left to Bernard Berrian for 14 yards. Penalty on Tommie Harris: Defensive Offside (Declined),3.120,4.040
2,1:54,1,10,CHI 23,17,24,Gus Frerotte pass complete short middle to Visanthe Shiancoe for 19 yards (tackle by Mike Brown),4.040,6.280
2,1:11,1,4,CHI 4,17,24,"Gus Frerotte pass incomplete short left intended for Bernard Berrian. Penalty on Trumaine McBride: Defensive Pass Interference, 3 yards (no play)",6.280,6.970
2,1:07,1,1,CHI 1,17,24,Adrian Peterson left guard for no gain (tackle by Corey Graham),6.970,5.910
2,0:25,2,1,CHI 1,23,24,"Chester Taylor left guard for 1 yard, touchdown",5.910,7.000
2,0:25,,,CHI 2,24,24,Ryan Longwell kicks extra point good,0.000,0.000
2,0:25,,,MIN 30,24,24,"Ryan Longwell kicks off 40 yards, returned by Adrian Peterson for 11 yards (tackle by Vinny Ciurciu)",0.000,1.660
2,0:18,1,10,CHI 41,24,24,Kyle Orton pass complete short left to Greg Olsen for 19 yards (tackle by Chad Greenway),1.660,2.920
2,0:10,1,10,CHI 41,24,24,Timeout #3 by Chicago Bears,1.660,2.920
2,0:10,1,10,MIN 40,24,24,Kyle Orton pass complete short left to Rashied Davis for 4 yards (tackle by Cedric Griffin),2.920,2.910
2,0:05,2,6,MIN 36,24,24,"Penalty on Fred Evans: Encroachment, 5 yards (no play)",2.910,3.590
2,0:05,2,1,MIN 31,24,27,Robbie Gould 48 yard field goal good,3.590,3.000
Quarter,Time,Down,ToGo,Location,MIN,CHI,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,14:58,1,10,CHI 20,24,27,Matt Forte right guard for 8 yards (tackle by Napoleon Harris),0.280,0.810
3,14:29,2,2,CHI 28,24,27,Matt Forte left end for 2 yards (tackle by Tyrell Johnson and Kevin Williams),0.810,0.940
3,13:56,1,10,CHI 30,24,27,Kyle Orton pass complete short left to Rashied Davis for 9 yards (tackle by Darren Sharper),0.940,1.610
3,13:28,2,1,CHI 39,24,27,Kyle Orton pass complete short right to Desmond Clark for 21 yards (tackle by Napoleon Harris),1.610,2.920
3,12:57,1,10,MIN 40,24,27,Matt Forte left end for 4 yards (tackle by Kevin Williams),2.920,2.910
3,12:23,2,6,MIN 36,24,33,"Kyle Orton pass complete short middle to Desmond Clark for 35 yards (tackle by Cedric Griffin). Desmond Clark fumbles (forced by Cedric Griffin), recovered by Rashied Davis at MIN--1, touchdown",2.910,7.000
3,12:23,,,MIN 2,24,34,Robbie Gould kicks extra point good,0.000,0.000
3,12:23,,,CHI 30,24,34,"Robbie Gould kicks off 57 yards, returned by Maurice Hicks for 8 yards (tackle by Adrian Peterson). Penalty on Marcus Hamilton: Low Block, 15 yards",0.000,1.330
3,12:06,1,10,MIN 36,24,34,Adrian Peterson right guard for 3 yards (tackle by Adewale Ogunleye),1.330,1.200
3,11:30,2,7,MIN 39,24,34,Gus Frerotte pass incomplete short right intended for Naufahu Tahi,1.200,0.500
3,11:25,3,7,MIN 39,24,34,Gus Frerotte pass complete short right to Chester Taylor for 7 yards (tackle by Hunter Hillenmeyer),0.500,1.990
3,10:52,1,10,MIN 46,30,34,"Adrian Peterson left end for 54 yards, touchdown",1.990,7.000
3,10:52,,,CHI 2,31,34,Ryan Longwell kicks extra point good,0.000,0.000
3,10:52,,,MIN 30,31,34,"Ryan Longwell kicks off 69 yards, returned by Garrett Wolfe for 20 yards (tackle by Maurice Hicks)",0.000,0.340
3,10:32,1,10,CHI 21,31,34,Kyle Orton pass complete short left to Marty Booker for 16 yards (tackle by Napoleon Harris),0.340,1.400
3,9:56,1,10,CHI 37,31,34,Kyle Orton pass incomplete deep right intended for Marty Booker,1.400,0.860
3,9:51,2,10,CHI 37,31,34,Kyle Orton pass complete short right to Jason McKie for 1 yard (tackle by Darren Sharper),0.860,0.300
3,9:10,3,9,CHI 38,31,34,Kyle Orton sacked by Jared Allen for -5 yards,0.300,-1.180
3,8:43,4,14,CHI 33,31,34,"Brad Maynard punts 54 yards, returned by Charles Gordon for 8 yards (tackle by Jamar Williams). Penalty on Rufus Alexander: Offensive Holding, 10 yards",-1.180,0.380
3,8:30,1,10,MIN 6,31,34,Adrian Peterson right guard for 8 yards (tackle by Kevin Payne and Brian Urlacher),-0.380,-0.170
3,7:55,2,2,MIN 14,31,34,Adrian Peterson left tackle for 4 yards (tackle by Brian Urlacher),-0.170,0.040
3,7:19,1,10,MIN 18,31,34,"Penalty on Jim Kleinsasser: False Start, 5 yards (no play)",0.040,-0.450
3,6:55,1,15,MIN 13,31,34,Gus Frerotte pass incomplete deep left intended for Bernard Berrian is intercepted by Trumaine McBride at CHI-37. Penalty on Bryant McKinnie: Illegal Use of Hands (Declined),-0.450,-1.400
3,6:45,1,10,CHI 37,31,34,Kyle Orton pass complete short right to Greg Olsen for 12 yards (tackle by Tyrell Johnson),1.400,2.190
3,6:17,1,10,CHI 49,31,34,Matt Forte right tackle for no gain (tackle by Ray Edwards),2.190,1.650
3,5:39,2,10,CHI 49,31,34,"Kyle Orton sacked by Jared Allen for -6 yards. Kyle Orton fumbles (forced by Jared Allen), recovered by Pat Williams at CHI-45 (tackle by Kyle Orton)",1.650,-2.590
3,5:39,1,10,CHI 45,31,34,Adrian Peterson right end for no gain (tackle by Lance Briggs),2.590,2.040
3,4:58,2,10,CHI 45,31,34,Gus Frerotte pass incomplete short right intended for Jim Kleinsasser,2.040,1.360
3,4:54,3,10,CHI 45,31,34,Gus Frerotte pass complete short middle to Chester Taylor for 9 yards (tackle by Lance Briggs),1.360,0.890
3,4:12,4,1,CHI 36,31,34,Gus Frerotte pass incomplete short right intended for Bernard Berrian (defended by Corey Graham),0.890,-1.400
3,4:06,1,10,CHI 37,31,34,Matt Forte left end for 6 yards (tackle by Pat Williams),1.400,1.670
3,3:27,2,4,CHI 43,31,34,Kyle Orton pass incomplete short right intended for Marty Booker (defended by Antoine Winfield),1.670,0.960
3,3:23,3,4,CHI 43,31,34,Matt Forte left guard for 6 yards (tackle by Ray Edwards),0.960,2.190
3,2:45,1,10,CHI 49,31,40,"Kyle Orton pass complete short left to Marty Booker for 51 yards, touchdown",2.190,7.000
3,2:45,,,MIN 2,31,41,Robbie Gould kicks extra point good,0.000,0.000
3,2:45,,,CHI 30,31,41,"Robbie Gould kicks off 62 yards, returned by Maurice Hicks for 23 yards (tackle by Darrell McClover)",0.000,1.000
3,2:26,1,10,MIN 31,31,41,Adrian Peterson right tackle for 1 yard (tackle by Dusty Dvoracek),1.000,0.600
3,1:49,2,9,MIN 32,31,41,Chester Taylor left tackle for 1 yard (tackle by Kevin Payne and Marcus Harrison),0.600,0.040
3,1:04,3,8,MIN 33,31,41,Gus Frerotte pass incomplete deep left intended for Visanthe Shiancoe is intercepted by Kevin Payne at CHI-44 and returned for 50 yards,0.040,-5.830
3,0:50,1,6,MIN 6,31,41,Matt Forte right guard for 4 yards (tackle by Chad Greenway),5.830,5.720
3,0:17,2,2,MIN 2,31,41,Kyle Orton pass incomplete short right intended for Greg Olsen (defended by Cedric Griffin),5.720,4.950
3,0:17,3,2,MIN 2,31,41,Matt Forte left guard for 1 yard (tackle by Jared Allen),4.950,3.550
Quarter,Time,Down,ToGo,Location,MIN,CHI,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,4,1,MIN 1,31,41,Kyle Orton pass incomplete short right intended for Desmond Clark. Penalty on Vinny Ciurciu: Defensive Pass Interference (no play),3.550,6.970
4,14:56,1,1,MIN 1,31,47,"Matt Forte left tackle for 1 yard, touchdown",6.970,7.000
4,14:56,,,MIN 2,31,48,"Robbie Gould kicks extra point good. Penalty on Cedric Griffin: Defensive Offside, 5 yards",0.000,0.000
4,14:56,,,CHI 35,31,48,"Robbie Gould kicks off 64 yards, returned by Maurice Hicks for 31 yards (tackle by Garrett Wolfe)",0.000,1.070
4,14:46,1,10,MIN 32,31,48,Gus Frerotte pass complete short middle to Bobby Wade for 8 yards (tackle by Hunter Hillenmeyer),1.070,1.610
4,14:12,2,2,MIN 40,31,48,Adrian Peterson right end for 4 yards (tackle by Brian Urlacher),1.610,1.860
4,13:41,1,10,MIN 44,31,48,Adrian Peterson left end for -3 yards (tackle by Alex Brown),1.860,0.910
4,13:00,2,13,MIN 41,31,48,Gus Frerotte pass incomplete short left intended for Aundrae Allison,0.910,0.230
4,12:56,3,13,MIN 41,31,48,Gus Frerotte pass complete short right to Chester Taylor for 10 yards (tackle by Lance Briggs),0.230,0.000
4,12:09,4,3,CHI 49,31,48,Gus Frerotte pass complete short right to Aundrae Allison for 10 yards (tackle by Kevin Payne),0.000,2.980
4,11:41,1,10,CHI 39,31,48,Gus Frerotte pass complete short middle to Adrian Peterson for 9 yards (tackle by Hunter Hillenmeyer),2.980,3.660
4,11:08,2,1,CHI 30,31,48,Gus Frerotte pass complete short right to Aundrae Allison for 18 yards (tackle by Brian Urlacher),3.660,4.780
4,10:31,1,10,CHI 12,31,48,Gus Frerotte pass incomplete short left intended for Bobby Wade,4.780,4.100
4,10:27,2,10,CHI 12,31,48,Gus Frerotte pass complete short right to Bernard Berrian for 7 yards (tackle by Mike Brown),4.100,4.610
4,9:44,3,3,CHI 5,31,48,Chester Taylor right guard for no gain (tackle by Hunter Hillenmeyer and Mark Anderson),4.610,3.020
4,9:03,4,3,CHI 5,34,48,Ryan Longwell 23 yard field goal good,3.020,3.000
4,9:03,,,MIN 30,34,48,"Ryan Longwell kicks off 68 yards, returned by Garrett Wolfe for 23 yards (tackle by Eric Frampton). Penalty on Rufus Alexander: Offside on Free Kick, 5 yards (no play)",0.000,0.000
4,9:03,,,MIN 25,34,48,"Ryan Longwell kicks off 71 yards, returned by Garrett Wolfe for 19 yards (tackle by Husain Abdullah)",0.000,0.480
4,8:47,1,10,CHI 23,34,48,Matt Forte right end for 8 yards (tackle by Cedric Griffin),0.480,1.010
4,8:06,2,2,CHI 31,34,48,Matt Forte left tackle for 1 yard (tackle by Kevin Williams),1.010,0.430
4,7:24,3,1,CHI 32,34,48,Kyle Orton pass incomplete short right intended for Greg Olsen (defended by Tyrell Johnson),0.430,-1.240
4,7:20,4,1,CHI 32,34,48,"Brad Maynard punts 43 yards, fair catch by Charles Gordon",-1.240,-0.610
4,7:11,1,10,MIN 25,34,48,Gus Frerotte pass complete short right to Visanthe Shiancoe for 9 yards (tackle by Lance Briggs),0.610,1.280
4,6:44,2,1,MIN 34,34,48,Gus Frerotte pass complete short right to Chester Taylor for 3 yards (tackle by Zackary Bowman),1.280,1.400
4,6:18,1,10,MIN 37,34,48,Chester Taylor right tackle for 8 yards (tackle by Brian Urlacher),1.400,1.940
4,5:51,2,2,MIN 45,34,48,Gus Frerotte pass complete short left to Bobby Wade for 15 yards (tackle by Mike Brown),1.940,2.920
4,5:09,1,10,CHI 40,34,48,Chester Taylor right guard for 6 yards (tackle by Israel Idonije),2.920,3.180
4,4:33,2,4,CHI 34,34,48,Gus Frerotte pass incomplete deep left intended for Bernard Berrian (defended by Trumaine McBride),3.180,2.480
4,4:29,3,4,CHI 34,34,48,Gus Frerotte pass complete short left to Chester Taylor for 13 yards (tackle by Kevin Payne),2.480,4.170
4,3:54,1,10,CHI 21,34,48,Gus Frerotte pass incomplete short middle intended for Bobby Wade,4.170,3.630
4,3:50,2,10,CHI 21,34,48,Gus Frerotte sacked by Kevin Payne for -6 yards,3.630,2.150
4,3:45,2,10,CHI 21,34,48,Timeout #1 by Minnesota Vikings,3.630,2.150
4,3:45,3,16,CHI 27,34,48,Gus Frerotte pass incomplete short left intended for Jim Kleinsasser (defended by Israel Idonije),2.150,1.670
4,3:41,4,16,CHI 27,34,48,Gus Frerotte pass complete deep right to Bobby Wade for 19 yards (tackle by Mike Brown),1.670,5.370
4,3:34,1,8,CHI 8,34,48,Gus Frerotte pass complete short right to Bobby Wade for 3 yards (tackle by Kevin Payne),5.370,5.150
4,3:05,2,5,CHI 5,40,48,"Gus Frerotte pass complete short right to Bernard Berrian for 5 yards, touchdown",5.150,7.000
4,3:05,,,CHI 2,41,48,Ryan Longwell kicks extra point good,0.000,0.000
4,3:05,,,MIN 30,41,48,"Ryan Longwell kicks off 70 yards, touchback",0.000,0.280
4,3:00,1,10,CHI 20,41,48,Kyle Orton pass complete short right to Greg Olsen for 9 yards (tackle by Cedric Griffin and Napoleon Harris),0.280,0.950
4,2:52,1,10,CHI 20,41,48,Timeout #2 by Minnesota Vikings,0.280,0.950
4,2:52,2,1,CHI 29,41,48,Matt Forte right guard for 4 yards (tackle by Chad Greenway),0.950,1.140
4,2:48,2,1,CHI 29,41,48,Timeout #3 by Minnesota Vikings,0.950,1.140
4,2:48,1,10,CHI 33,41,48,Matt Forte left end for no gain (tackle by Chad Greenway),1.140,0.590
4,2:08,2,10,CHI 33,41,48,Matt Forte right guard for 3 yards (tackle by Ray Edwards),0.590,0.300
4,2:00,3,7,CHI 36,41,48,Rashied Davis left end for -1 yards (tackle by Jared Allen),0.300,-1.040
4,1:13,3,7,CHI 36,41,48,Timeout #1 by Chicago Bears,0.300,-1.040
4,1:13,4,8,CHI 35,41,48,"Brad Maynard punts 40 yards, fair catch by Charles Gordon",-1.040,-0.610
4,1:06,1,10,MIN 25,41,48,Gus Frerotte sacked by Tommie Harris for -8 yards,0.610,-1.150
4,0:47,2,18,MIN 17,41,48,Gus Frerotte pass incomplete deep right intended for Aundrae Allison is intercepted by Zackary Bowman at MIN-41,-1.150,-2.850
4,0:40,1,10,MIN 41,41,48,Kyle Orton kneels for -2 yards,2.850,2.040
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
