#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,MIN 33,10,5:42,67,Touchdown
2,1,6:43,MIN 24,3,1:00,0,Blocked Punt
3,1,5:43,MIN 30,6,3:25,70,Touchdown
4,2,13:33,MIN 34,8,4:23,42,Field Goal
5,2,4:58,MIN 20,1,0:06,0,Interception
6,2,3:47,MIN 32,7,3:25,68,Touchdown
7,3,12:12,MIN 36,4,1:32,64,Touchdown
8,3,8:30,MIN 6,3,1:45,7,Interception
9,3,5:39,CHI 45,4,1:33,9,Downs
10,3,2:35,MIN 31,3,1:45,2,Interception
11,4,14:53,MIN 32,12,5:54,63,Field Goal
12,4,7:11,MIN 25,13,4:11,75,Touchdown
13,4,1:06,MIN 25,2,0:26,-8,Interception
