0,1
Officials,Officials
Referee,Tony Corrente
Umpire,Darrell Jenkins
Head Linesman,Aaron Pointer
Line Judge,Mark Steinkerchner
Back Judge,Don Carey
Side Judge,John Parry
Field Judge,Peter Morelli
