Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Antwaan Randle El,PIT,2,32,16.0,0,0,1,13,13.0,0,0
Lee Mays,PIT,3,57,19.0,0,0,0,0,,0,0
Dan Kreider,PIT,1,18,18.0,0,0,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Derrick Mason,TEN,0,0,,0,0,1,21,21.0,0,0
Mike Green,TEN,1,10,10.0,0,0,0,0,,0,0
Justin McCareins,TEN,1,48,48.0,0,0,0,0,,0,0
