Player,Pos
Steve McNair,QB
Eddie George,RB
Greg Comella,FB
Derrick Mason,WR
Kevin Dyson,WR
Erron Kinney,TE
Brad Hopkins,LT
Zach Piller,LG
Gennaro DiNapoli,C
Benji Olson,RG
Fred Miller,RT
Kevin Carter,LDE
John Thornton,DT
Henry Ford,RDT
Carlos Hall,RDE
Peter Sirmon,LLB
Rocky Calmus,MLB
Keith Bulluck,RLB
Andre Dyson,LCB
Samari Rolle,RCB
Tank Williams,SS
Lance Schulters,FS
